SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-1290.540  -1293   43.770  41.783  -3.339  -260.814  -14.699  -21.589  0.493  0.260
-1937.487  -1042   43.066  41.166  -3.376  -383.137  -18.547  -26.374  0.344  0.049
-2430.421  -1042   43.066  41.166  -3.401  -389.246  -21.049  -30.617  0.176  -0.196
-3539.579  -1152   42.363  40.545  -3.367  -556.781  -23.704  -32.550  -0.014  -0.456
-5572.006  -1027   41.484  39.915  -3.194  -842.022  -25.703  -31.466  -0.219  -0.708
-8536.438  -1027   41.484  39.915  -3.079  -1603.303  -26.793  -21.254  -0.434  -0.878
-10991.341   -915   40.781  39.271  -2.966  -1532.560  -25.618  -20.355  -0.638  -1.041
-11042.806   -739   40.078  38.618  -2.861  -768.909  -17.532  -18.253  -0.779  -1.187
-11042.806   -739   40.078  38.618  -2.861  -768.909  -17.532  -18.253  -0.779  -1.187
-11479.160   -651   39.199  37.956  -2.659  -761.642  -16.423  -16.405  -0.910  -1.318
-11479.160   -651   39.199  37.956  -2.659  -761.642  -16.423  -16.405  -0.910  -1.318
-11321.125   -523   38.496  37.272  -2.513  -736.354  -15.550  -15.265  -1.035  -1.440
-11926.782   -382   37.441  36.296  -2.368  -949.289  -15.026  -10.964  -1.155  -1.528
-11926.782   -382   37.441  36.296  -2.368  -949.289  -15.026  -10.964  -1.155  -1.528
-12345.814   -357   36.914  35.610  -2.368  -1167.580  -14.679  -6.927  -1.272  -1.583
-12345.814   -357   36.914  35.610  -2.368  -1167.580  -14.679  -6.927  -1.272  -1.583
-12345.814   -357   36.914  35.610  -2.368  -1167.580  -14.679  -6.927  -1.272  -1.583
-13102.446   -317   36.035  34.758  -2.351  -1167.156  -12.820  -3.727  -1.375  -1.613
-13371.732   -263   34.453  33.250  -2.295  -1025.476  -10.703  -2.328  -1.460  -1.632
-12286.733   -227   33.750  32.532  -2.267  -570.870  -6.537  -2.270  -1.513  -1.650
-12286.733   -227   33.750  32.532  -2.267  -570.870  -6.537  -2.270  -1.513  -1.650
-11250.474   -225   33.047  31.835  -2.245  -469.221  -6.015  -3.003  -1.561  -1.674
-11250.474   -225   33.047  31.835  -2.245  -469.221  -6.015  -3.003  -1.561  -1.674
-10646.683   -182   32.344  31.137  -2.226  -568.215  -7.321  -3.767  -1.619  -1.704
-10646.683   -182   32.344  31.137  -2.226  -568.215  -7.321  -3.767  -1.619  -1.704
-10648.879   -177   31.465  30.248  -2.220  -782.484  -8.605  -2.668  -1.688  -1.725
-10648.879   -177   31.465  30.248  -2.220  -782.484  -8.605  -2.668  -1.688  -1.725
-10424.072   -159   30.586  29.232  -2.299  -813.232  -9.412  -3.662  -1.763  -1.755
-10424.072   -159   30.586  29.232  -2.299  -813.232  -9.412  -3.662  -1.763  -1.755
-10586.228   -152   29.531  28.210  -2.332  -793.499  -9.830  -4.769  -1.842  -1.793
-9654.636   -165   28.477  27.190  -2.333  -375.836  -6.482  -5.537  -1.894  -1.837
-8337.112   -115   27.773  26.488  -2.333  -156.075  -5.199  -6.769  -1.936  -1.891
-8337.112   -115   27.773  26.488  -2.333  -156.075  -5.199  -6.769  -1.936  -1.891
-7112.351   -123   27.070  25.784  -2.334  -73.180  -5.037  -7.783  -1.976  -1.953
-6213.517   -119   26.367  25.078  -2.336  -103.692  -5.685  -8.416  -2.021  -2.021
-5951.401     -2   21.094  19.928  -2.262  -163.606  -6.056  -8.093  -2.070  -2.086
-5369.414     24   20.391  19.182  -2.239  -166.426  -6.012  -7.952  -2.118  -2.149
-4782.105     24   20.391  19.182  -2.224  -50.510  -5.123  -8.203  -2.159  -2.215
-4168.888     18   19.687  18.462  -2.224  -18.766  -4.875  -8.239  -2.198  -2.281
-3757.371     -2   18.984  17.743  -2.234  -49.595  -5.028  -7.987  -2.238  -2.345
-4005.990     31   18.281  17.027  -2.248  -286.478  -5.828  -5.611  -2.285  -2.390
-4406.149     31   18.281  17.027  -2.257  -356.265  -6.777  -6.180  -2.339  -2.439
-4155.918      6   17.578  16.308  -2.273  -136.792  -4.965  -6.471  -2.379  -2.491
-4046.613      6   16.875  15.592  -2.292  -166.716  -5.058  -6.146  -2.419  -2.540
-4046.613      6   16.875  15.592  -2.292  -166.716  -5.058  -6.146  -2.419  -2.540
-3959.675     15   16.172  14.874  -2.313  -167.787  -5.095  -6.183  -2.460  -2.589
-3959.675     15   16.172  14.874  -2.313  -167.787  -5.095  -6.183  -2.460  -2.589
-4229.994      6   15.469  14.157  -2.336  -306.042  -5.290  -4.324  -2.502  -2.624
-4229.994      6   15.469  14.157  -2.336  -306.042  -5.290  -4.324  -2.502  -2.624
-4616.890     -4   14.414  13.154  -2.320  -310.834  -5.041  -3.818  -2.543  -2.654
-4616.890     -4   14.414  13.154  -2.320  -310.834  -5.041  -3.818  -2.543  -2.654
-4346.237     17   13.535  12.100  -2.415  -292.226  -4.424  -3.036  -2.578  -2.679
-4351.683     10   12.480  11.097  -2.447  -155.518  -2.988  -2.683  -2.602  -2.700
-4351.683     10   12.480  11.097  -2.447  -155.518  -2.988  -2.683  -2.602  -2.700
-4181.351    -13   11.777  10.379  -2.478  -177.012  -3.362  -3.006  -2.629  -2.724
-4181.351    -13   11.777  10.379  -2.478  -177.012  -3.362  -3.006  -2.629  -2.724
-4097.861      9   10.898  9.507  -2.494  -157.375  -3.012  -2.703  -2.653  -2.746
-4097.861      9   10.898  9.507  -2.494  -157.375  -3.012  -2.703  -2.653  -2.746
-3496.197      7   10.020  8.488  -2.589  -79.451  -1.849  -1.889  -2.668  -2.761
-3496.197      7   10.020  8.488  -2.589  -79.451  -1.849  -1.889  -2.668  -2.761
-3571.677     15   8.965  7.449  -2.643  -156.020  -2.351  -1.560  -2.686  -2.773
-3571.677     15   8.965  7.449  -2.643  -156.020  -2.351  -1.560  -2.686  -2.773
-3668.948      2   7.910  6.407  -2.672  -194.796  -2.504  -1.223  -2.706  -2.783
-3337.853     -3   7.031  5.366  -2.789  -184.306  -1.762  -0.092  -2.721  -2.784
-3238.738      0   6.328  4.650  -2.875  -104.609  -0.946  0.067  -2.728  -2.783
-3238.738      0   6.328  4.650  -2.875  -104.609  -0.946  0.067  -2.728  -2.783
-3019.668     -2   5.625  3.933  -2.940  -73.073  -0.319  0.664  -2.731  -2.778
-3019.668     -2   5.625  3.933  -2.940  -73.073  -0.319  0.664  -2.731  -2.778
-2491.335    -16   4.922  3.220  -2.990  84.174  0.988  0.466  -2.723  -2.774
-2491.335    -16   4.922  3.220  -2.990  84.174  0.988  0.466  -2.723  -2.774
-2500.811      3   3.867  2.244  -2.975  0.348  0.682  1.260  -2.717  -2.764
-1809.155     -8   2.988  1.189  -3.072  44.737  1.532  2.052  -2.705  -2.748
-1278.256    -14   -2.109  -4.058  -3.228  71.627  2.474  3.282  -2.685  -2.722
-858.285     20   -2.813  -4.789  -3.348  150.186  4.002  4.725  -2.653  -2.684
1427.849     10   -2.813  -5.507  -3.863  256.730  5.517  5.700  -2.609  -2.638
204.398     10   -3.516  -5.507  -3.780  377.531  7.132  6.632  -2.552  -2.585
1137.990    -12   -4.219  -6.223  -3.733  374.901  7.128  6.671  -2.495  -2.532
1474.323    183   -4.922  -6.940  -3.710  374.028  7.409  7.187  -2.436  -2.474
1514.877    183   -4.922  -6.940  -3.694  279.122  7.086  8.125  -2.379  -2.409
1514.877    183   -4.922  -6.940  -3.694  279.122  7.086  8.125  -2.379  -2.409
2368.011   1332   -6.152  -8.275  -3.747  504.292  7.783  5.771  -2.317  -2.363
2368.011   1332   -6.152  -8.275  -3.747  504.292  7.783  5.771  -2.317  -2.363
2987.542   1499   -6.680  -8.858  -3.817  515.747  8.951  7.670  -2.245  -2.302
2987.542   1499   -6.680  -8.858  -3.817  515.747  8.951  7.670  -2.245  -2.302
3586.243   2148   -7.207  -9.366  -3.850  605.771  10.561  9.097  -2.161  -2.229
3223.334   2795   -7.734  -9.888  -3.870  238.385  7.659  9.818  -2.099  -2.151
2262.798   2861   -8.086  -10.114  -3.807  86.493  6.985  11.018  -2.044  -2.062
2262.798   2861   -8.086  -10.114  -3.807  86.493  6.985  11.018  -2.044  -2.062
1965.831   2875   -8.086  -10.221  -3.830  55.702  7.460  12.307  -1.984  -1.964
1965.831   2875   -8.086  -10.221  -3.830  55.702  7.460  12.307  -1.984  -1.964
2253.227   2362   -8.086  -10.212  -3.839  399.792  8.448  8.542  -1.916  -1.896
2253.227   2362   -8.086  -10.212  -3.839  399.792  8.448  8.542  -1.916  -1.896
210.971   1944   -8.613  -10.080  -3.446  73.653  6.279  9.888  -1.866  -1.816
921.298   2149   -8.613  -9.797  -3.013  689.920  10.023  6.681  -1.786  -1.763
1916.224    653   -8.438  -9.553  -2.682  770.971  12.443  9.700  -1.686  -1.685
1483.249    796   -8.262  -9.304  -2.418  273.725  8.948  11.449  -1.615  -1.594
1483.249    796   -8.262  -9.304  -2.418  273.725  8.948  11.449  -1.615  -1.594
1369.374   1269   -8.086  -9.037  -2.187  346.880  10.981  13.852  -1.527  -1.483
1369.374   1269   -8.086  -9.037  -2.187  346.880  10.981  13.852  -1.527  -1.483
1397.766   1404   -7.910  -8.736  -1.958  399.942  12.464  15.599  -1.427  -1.358
1397.766   1404   -7.910  -8.736  -1.958  399.942  12.464  15.599  -1.427  -1.358
2630.567   1373   -7.559  -8.351  -1.784  795.261  13.296  10.763  -1.321  -1.272
2630.567   1373   -7.559  -8.351  -1.784  795.261  13.296  10.763  -1.321  -1.272
3473.582   1365   -7.031  -7.838  -1.677  680.850  13.230  12.487  -1.215  -1.172
3473.582   1365   -7.031  -7.838  -1.677  680.850  13.230  12.487  -1.215  -1.172
4636.037   2445   -6.504  -7.204  -1.541  971.998  16.608  13.837  -1.082  -1.062
3301.089   2108   -6.152  -6.420  -1.188  336.698  11.948  15.720  -0.987  -0.936
3396.987   1661   -5.801  -5.838  -0.814  627.455  15.103  16.638  -0.866  -0.803
2639.826   1494   -2.109  -1.485  -0.164  764.193  16.880  17.590  -0.731  -0.662
3791.204   1474   -1.406  -0.909  0.192  726.975  17.172  18.688  -0.593  -0.512
3926.848   1523   -0.879  -0.314  0.471  651.630  18.327  21.908  -0.447  -0.337
3702.533   1523   -0.879  -0.314  0.656  345.843  18.064  26.261  -0.302  -0.127
4027.349   1504   -0.176  0.284  0.715  410.111  18.796  26.454  -0.152  0.085
5004.816   1447   0.352  0.885  0.800  831.959  23.153  27.377  0.033  0.304
4900.880   1432   0.352  1.484  1.219  933.861  23.822  26.898  0.224  0.519
8742.766   1432   1.055  1.484  1.072  1292.839  22.131  18.187  0.401  0.664
9909.611   1422   1.582  2.084  1.019  1330.295  21.900  17.224  0.576  0.802
9282.225   1430   2.109  2.685  1.027  523.312  14.646  17.271  0.693  0.940
9282.225   1430   2.109  2.685  1.027  523.312  14.646  17.271  0.693  0.940
8505.553   1438   2.637  3.284  1.077  430.095  14.639  18.713  0.810  1.090
8505.553   1438   2.637  3.284  1.077  430.095  14.639  18.713  0.810  1.090
8137.256   1443   3.164  3.882  1.152  543.163  15.663  18.686  0.936  1.239
8137.256   1443   3.164  3.882  1.152  543.163  15.663  18.686  0.936  1.239
9307.385   1479   3.867  4.608  1.216  1106.066  17.722  13.358  1.078  1.346
9307.385   1479   3.867  4.608  1.216  1106.066  17.722  13.358  1.078  1.346
10612.087   1457   4.746  5.470  1.249  1219.448  18.713  13.350  1.227  1.453
10612.087   1457   4.746  5.470  1.249  1219.448  18.713  13.350  1.227  1.453
12370.878   1453   5.801  6.335  1.156  1333.609  19.718  13.365  1.385  1.560
11497.349   1435   6.680  7.231  1.104  578.339  13.388  14.239  1.492  1.674
11217.396   1304   7.559  7.866  0.922  452.395  13.182  15.866  1.598  1.801
11217.396   1304   7.559  7.866  0.922  452.395  13.182  15.866  1.598  1.801
10611.557   1246   8.262  8.483  0.748  446.247  13.077  15.752  1.702  1.927
10611.557   1246   8.262  8.483  0.748  446.247  13.077  15.752  1.702  1.927
11051.795   1124   8.965  9.105  0.583  785.904  15.334  14.320  1.825  2.041
11051.795   1124   8.965  9.105  0.583  785.904  15.334  14.320  1.825  2.041
12348.733   1038   9.844  9.919  0.434  1189.032  16.053  9.201  1.953  2.115
12348.733   1038   9.844  9.919  0.434  1189.032  16.053  9.201  1.953  2.115
13359.005    866   10.898  10.859  0.265  1127.567  15.183  8.708  2.075  2.185
13359.005    866   10.898  10.859  0.265  1127.567  15.183  8.708  2.075  2.185
13352.146    725   11.953  11.811  0.090  806.305  12.172  8.555  2.172  2.253
12453.994    566   13.184  12.781  -0.184  275.182  7.382  8.565  2.231  2.322
12453.994    566   13.184  12.781  -0.184  275.182  7.382  8.565  2.231  2.322
10710.662    471   13.887  13.455  -0.384  68.575  5.817  9.069  2.278  2.394
10140.738    405   14.941  14.262  -0.668  163.582  6.188  8.185  2.327  2.460
11205.430      2   20.918  19.532  -1.285  352.594  6.443  5.615  2.379  2.505
11181.813     13   21.797  20.251  -1.793  483.969  6.268  3.230  2.429  2.530
10987.269    -21   22.500  20.969  -2.123  489.283  5.108  1.128  2.470  2.539
10539.969    -21   22.500  20.969  -2.342  394.780  3.743  0.256  2.500  2.542
9930.564     -2   23.379  21.688  -2.585  191.199  2.666  1.621  2.521  2.554
8850.618    -21   24.082  22.407  -2.737  149.293  2.348  1.734  2.540  2.568
7859.511    -21   24.082  22.407  -2.838  77.323  1.564  1.499  2.552  2.580
6574.579     -8   24.785  23.123  -2.898  -85.239  0.546  2.282  2.557  2.599
5377.962     14   25.488  23.840  -2.929  -137.898  0.318  2.699  2.559  2.620
4220.423      1   26.191  24.555  -2.943  -209.922  -0.345  2.648  2.556  2.641
4220.423      1   26.191  24.555  -2.943  -209.922  -0.345  2.648  2.556  2.641
3444.791     36   26.895  25.271  -2.944  -139.860  0.046  2.197  2.557  2.659
3444.791     36   26.895  25.271  -2.944  -139.860  0.046  2.197  2.557  2.659
3080.064      2   27.598  25.986  -2.938  -31.718  0.659  1.542  2.562  2.671
3080.064      2   27.598  25.986  -2.938  -31.718  0.659  1.542  2.562  2.671
2819.171      2   28.477  26.837  -2.951  -53.413  0.329  1.296  2.565  2.682
2819.171      2   28.477  26.837  -2.951  -53.413  0.329  1.296  2.565  2.682
2131.217     -5   29.355  27.902  -2.846  -41.667  0.567  1.521  2.569  2.694
2356.378     18   30.586  28.958  -2.883  -74.841  0.291  1.550  2.572  2.706
2356.378     18   30.586  28.958  -2.883  -74.841  0.291  1.550  2.572  2.706
1298.310     -3   31.113  29.700  -2.777  -177.067  -0.626  1.541  2.567  2.719
1298.310     -3   31.113  29.700  -2.777  -177.067  -0.626  1.541  2.567  2.719
1252.543     -7   31.992  30.479  -2.766  -188.754  -1.279  0.554  2.556  2.723
1252.543     -7   31.992  30.479  -2.766  -188.754  -1.279  0.554  2.556  2.723
826.268     11   33.047  31.522  -2.767  -225.937  -1.812  0.184  2.542  2.724
826.268     11   33.047  31.522  -2.767  -225.937  -1.812  0.184  2.542  2.724
785.246     16   34.102  32.562  -2.776  -134.363  -1.489  -0.718  2.530  2.719
785.246     16   34.102  32.562  -2.776  -134.363  -1.489  -0.718  2.530  2.719
823.445     25   35.156  33.615  -2.784  -94.577  -1.607  -1.565  2.517  2.706
932.344     36   36.211  34.690  -2.776  -42.260  -1.020  -1.360  2.509  2.695
1060.467     13   36.914  35.418  -2.756  -19.567  -1.386  -2.363  2.498  2.676
1060.467     13   36.914  35.418  -2.756  -19.567  -1.386  -2.363  2.498  2.676
1282.131     54   37.617  36.130  -2.737  21.481  -1.164  -2.613  2.489  2.655
1282.131     54   37.617  36.130  -2.737  21.481  -1.164  -2.613  2.489  2.655
1220.617     38   38.320  36.841  -2.720  -73.875  -1.612  -1.876  2.476  2.640
1375.715     11   39.199  37.760  -2.684  43.626  -1.675  -3.849  2.462  2.610
821.999     41   44.297  43.100  -2.513  -32.435  -2.895  -4.775  2.439  2.571
895.872     23   45.000  43.839  -2.378  -7.178  -3.499  -6.224  2.411  2.522
2495.948     23   45.703  43.839  -2.714  -53.758  -4.256  -6.794  2.377  2.467
363.338     56   45.703  44.549  -2.507  -104.816  -4.877  -7.055  2.338  2.411
230.851     35   46.230  45.261  -2.257  -79.436  -4.954  -7.571  2.298  2.350
343.520     37   46.934  45.977  -2.083  7.351  -4.227  -7.641  2.265  2.289
283.506     37   46.934  45.977  -1.968  -52.661  -5.028  -8.070  2.224  2.225
275.754     41   47.461  46.686  -1.780  120.114  -3.539  -8.153  2.196  2.159
122.106     -1   48.164  47.402  -1.648  -113.120  -5.454  -7.787  2.152  2.097
122.106     -1   48.164  47.402  -1.648  -113.120  -5.454  -7.787  2.152  2.097
-540.787     13   48.867  48.118  -1.551  -313.954  -6.373  -6.200  2.101  2.048
-540.787     13   48.867  48.118  -1.551  -313.954  -6.373  -6.200  2.101  2.048
-1902.587    -19   49.395  48.837  -1.371  -496.881  -6.785  -4.025  2.047  2.015
-1902.587    -19   49.395  48.837  -1.371  -496.881  -6.785  -4.025  2.047  2.015
-2856.232   -456   50.273  49.812  -1.193  -538.286  -7.336  -4.368  1.988  1.980
-2856.232   -456   50.273  49.812  -1.193  -538.286  -7.336  -4.368  1.988  1.980
-3647.288  -1691   51.152  50.743  -1.042  -566.099  -7.375  -4.023  1.929  1.948
-3119.672  -2642   52.031  51.479  -1.029  -280.532  -4.962  -4.328  1.890  1.914
-3154.222  -2834   52.383  51.837  -1.016  -334.028  -5.786  -4.940  1.843  1.874
-3154.222  -2834   52.383  51.837  -1.016  -334.028  -5.786  -4.940  1.843  1.874
-3074.040  -2867   52.734  52.080  -1.073  -438.454  -7.561  -6.425  1.783  1.823
-3074.040  -2867   52.734  52.080  -1.073  -438.454  -7.561  -6.425  1.783  1.823
-3396.057  -2866   53.086  52.196  -1.254  -721.913  -9.016  -4.506  1.711  1.787
-3396.057  -2866   53.086  52.196  -1.254  -721.913  -9.016  -4.506  1.711  1.787
-4065.723  -2939   53.086  52.151  -1.402  -729.859  -10.084  -6.308  1.630  1.736
-4065.723  -2939   53.086  52.151  -1.402  -729.859  -10.084  -6.308  1.630  1.736
-4997.438  -2887   52.734  51.885  -1.449  -792.821  -12.631  -9.841  1.529  1.657
-3457.358  -2748   52.383  51.401  -1.560  -45.792  -8.825  -15.005  1.459  1.537
-3457.358  -2748   52.383  51.401  -1.560  -45.792  -8.825  -15.005  1.459  1.537
-3283.354  -1745   51.855  50.975  -1.573  -214.714  -11.761  -17.447  1.364  1.398
-3283.354  -1745   51.855  50.975  -1.573  -214.714  -11.761  -17.447  1.364  1.398
-2744.226   -888   51.504  50.413  -1.709  -360.178  -13.434  -18.036  1.257  1.254
-4799.688  -1116   50.801  49.709  -1.800  -1149.646  -17.221  -12.147  1.119  1.156
-4799.688  -1116   50.801  49.709  -1.800  -1149.646  -17.221  -12.147  1.119  1.156
-4799.688  -1116   50.801  49.709  -1.800  -1149.646  -17.221  -12.147  1.119  1.156
-6069.322  -1905   50.449  49.187  -1.964  -1188.285  -18.330  -13.541  0.973  1.048
-6861.825  -1299   49.746  48.019  -2.355  -1366.651  -21.185  -15.796  0.803  0.922
-7120.146  -1077   45.703  43.655  -2.810  -1096.266  -20.493  -18.919  0.639  0.770
-6713.364  -1098   45.000  43.014  -3.076  -530.846  -17.898  -23.326  0.496  0.584
-8407.668  -1098   44.121  43.014  -2.720  -556.919  -20.113  -26.769  0.335  0.370
-6230.727  -1024   44.121  42.386  -2.864  -476.459  -20.938  -29.436  0.168  0.134
-6509.494  -1001   43.418  41.749  -2.919  -454.924  -21.854  -31.313  -0.007  -0.116
-6474.134   -871   42.715  41.111  -2.917  -474.884  -23.225  -33.324  -0.193  -0.383
-6307.829   -871   42.715  41.111  -2.915  -437.549  -22.692  -32.877  -0.375  -0.646
-4846.190   -838   42.012  40.461  -2.882  188.263  -15.468  -29.960  -0.498  -0.886
-5764.698   -724   41.309  39.812  -2.827  -658.627  -17.746  -20.400  -0.640  -1.049
-5764.698   -724   41.309  39.812  -2.827  -658.627  -17.746  -20.400  -0.640  -1.049
-6513.521   -643   40.605  39.151  -2.765  -658.269  -16.252  -17.743  -0.770  -1.191
-6513.521   -643   40.605  39.151  -2.765  -658.269  -16.252  -17.743  -0.770  -1.191
-7710.928   -542   39.902  38.484  -2.701  -896.648  -16.710  -14.754  -0.904  -1.309
-7852.392   -451   38.848  37.540  -2.592  -481.667  -12.115  -13.247  -1.001  -1.415
-8089.060   -410   38.145  36.886  -2.489  -584.949  -12.410  -12.117  -1.100  -1.512
-8089.060   -410   38.145  36.886  -2.489  -584.949  -12.410  -12.117  -1.100  -1.512
-8712.488   -308   37.441  36.199  -2.411  -777.096  -13.102  -10.292  -1.205  -1.594
-8712.488   -308   37.441  36.199  -2.411  -777.096  -13.102  -10.292  -1.205  -1.594
