SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
10377.601   1346   0.527  2.386  3.374  512.636  18.125  23.127  0.931  1.168
9028.493   1145   1.055  3.011  3.551  734.491  20.586  23.672  1.096  1.358
9028.493   1145   1.055  3.011  3.551  734.491  20.586  23.672  1.096  1.358
11439.772   1002   1.758  3.650  3.435  1214.101  21.209  16.626  1.265  1.491
11439.772   1002   1.758  3.650  3.435  1214.101  21.209  16.626  1.265  1.491
11146.358    785   2.461  4.409  3.535  1069.330  20.014  17.014  1.425  1.627
11146.358    785   2.461  4.409  3.535  1069.330  20.014  17.014  1.425  1.627
13759.112    722   3.691  5.399  3.100  1027.017  19.447  16.763  1.581  1.761
10511.542    665   4.570  6.325  3.184  318.361  12.942  17.260  1.684  1.899
10511.542    665   4.570  6.325  3.184  318.361  12.942  17.260  1.684  1.899
11917.642    529   5.449  7.008  2.829  515.717  14.791  17.144  1.803  2.036
11917.642    529   5.449  7.008  2.829  515.717  14.791  17.144  1.803  2.036
11376.007    429   6.328  7.799  2.671  768.241  16.655  16.146  1.936  2.165
11376.007    429   6.328  7.799  2.671  768.241  16.655  16.146  1.936  2.165
14010.867    297   7.559  8.803  2.259  1263.255  18.373  10.822  2.083  2.252
14010.867    297   7.559  8.803  2.259  1263.255  18.373  10.822  2.083  2.252
15220.426    187   8.789  9.863  1.950  1384.162  19.130  10.210  2.236  2.334
15220.426    187   8.789  9.863  1.950  1384.162  19.130  10.210  2.236  2.334
18004.367     90   10.195  10.873  1.229  1259.686  17.625  9.759  2.377  2.412
15947.000     20   11.426  11.901  0.863  544.182  11.490  11.092  2.469  2.500
13480.174      9   12.129  12.630  0.909  390.711  10.256  11.507  2.551  2.592
13480.174      9   12.129  12.630  0.909  390.711  10.256  11.507  2.551  2.592
12206.940     20   12.832  13.349  0.938  311.507  10.131  12.610  2.632  2.693
12206.940     20   12.832  13.349  0.938  311.507  10.131  12.610  2.632  2.693
11382.076     -2   13.535  14.066  0.964  526.095  9.976  8.676  2.712  2.763
11532.843     12   14.590  15.028  0.796  530.814  10.222  9.048  2.794  2.835
9824.539     57   20.039  20.537  0.904  437.330  9.254  8.929  2.868  2.907
8946.635     31   20.742  21.278  0.972  217.068  7.354  9.293  2.927  2.981
7615.505     31   20.742  21.278  0.972  -32.664  5.355  9.953  2.969  3.061
6205.717     72   21.445  21.986  0.982  -103.000  4.200  9.041  3.003  3.133
5426.123     61   22.148  22.699  1.000  19.851  4.521  7.472  3.039  3.193
4834.188     53   22.852  23.413  1.020  27.917  3.789  6.004  3.069  3.241
4294.441     53   22.852  23.413  1.020  -33.614  2.201  4.205  3.087  3.274
3666.968     86   23.555  24.122  1.031  -75.677  1.351  3.386  3.098  3.301
2848.067     53   24.258  24.834  1.045  -216.879  -0.307  2.813  3.095  3.324
1997.745     81   24.961  25.547  1.065  -291.973  -1.381  2.143  3.084  3.341
1997.745     81   24.961  25.547  1.065  -291.973  -1.381  2.143  3.084  3.341
1141.219     41   25.664  26.259  1.080  -374.838  -2.605  1.333  3.064  3.352
1141.219     41   25.664  26.259  1.080  -374.838  -2.605  1.333  3.064  3.352
462.916     44   26.367  26.972  1.099  -359.015  -3.074  0.187  3.039  3.353
685.672     63   27.246  27.789  0.985  -270.390  -2.986  -1.196  3.015  3.344
685.672     63   27.246  27.789  0.985  -270.390  -2.986  -1.196  3.015  3.344
1694.719     47   28.125  28.527  0.730  -20.791  -2.025  -3.739  2.999  3.314
1694.719     47   28.125  28.527  0.730  -20.791  -2.025  -3.739  2.999  3.314
622.146     81   28.828  29.287  0.834  -82.637  -4.357  -6.801  2.964  3.259
622.146     81   28.828  29.287  0.834  -82.637  -4.357  -6.801  2.964  3.259
2278.448     81   30.059  30.364  0.554  -103.371  -5.913  -9.175  2.917  3.186
2278.448     81   30.059  30.364  0.554  -103.371  -5.913  -9.175  2.917  3.186
697.860    100   31.113  31.396  0.514  -384.091  -7.160  -6.596  2.859  3.133
697.860    100   31.113  31.396  0.514  -384.091  -7.160  -6.596  2.859  3.133
-998.527     87   31.992  32.404  0.747  -470.057  -9.585  -9.444  2.783  3.058
-998.527     87   31.992  32.404  0.747  -470.057  -9.585  -9.444  2.783  3.058
-1586.181     89   33.047  33.459  0.749  -745.087  -13.667  -12.023  2.673  2.961
-593.905   -843   34.102  34.428  0.592  -74.269  -9.774  -16.496  2.595  2.829
-1763.916  -1377   34.629  35.048  0.760  -234.042  -12.808  -19.084  2.493  2.677
-1763.916  -1377   34.629  35.048  0.760  -234.042  -12.808  -19.084  2.493  2.677
-1766.997   -750   35.156  35.619  0.839  -376.526  -15.663  -21.654  2.367  2.504
-1766.997   -750   35.156  35.619  0.839  -376.526  -15.663  -21.654  2.367  2.504
-4899.170  -1432   35.508  36.142  1.151  -1076.665  -18.633  -14.998  2.218  2.384
-4899.170  -1432   35.508  36.142  1.151  -1076.665  -18.633  -14.998  2.218  2.384
-5084.354  -1673   36.211  36.733  0.948  -1241.112  -21.198  -16.804  2.049  2.249
-8205.575  -2744   36.563  37.178  1.118  -1220.154  -22.315  -19.190  1.870  2.096
-3609.704  -1498   35.859  35.822  -0.068  -1096.269  -22.601  -21.830  1.689  1.921
-8859.439  -1589   35.332  35.389  0.104  -955.648  -22.985  -24.900  1.506  1.722
-6286.010  -2496   34.980  34.918  -0.114  -650.697  -20.901  -26.342  1.338  1.511
-9085.736  -2496   34.980  34.918  -0.114  -1447.393  -29.127  -27.369  1.105  1.292
-7906.167  -2395   34.453  34.385  -0.124  -398.462  -19.548  -28.167  0.949  1.067
-7234.956  -1900   33.926  33.810  -0.211  -543.320  -21.675  -29.379  0.776  0.832
-6671.462  -1900   33.926  33.810  -0.211  -298.055  -20.378  -31.135  0.613  0.583
-3638.014  -1509   33.398  33.210  -0.342  443.880  -13.917  -32.109  0.501  0.326
-5113.908  -1328   32.695  32.596  -0.181  -496.746  -17.625  -22.544  0.360  0.145
-5113.908  -1328   32.695  32.596  -0.181  -496.746  -17.625  -22.544  0.360  0.145
-5918.882  -1241   31.992  31.973  -0.035  -704.668  -20.644  -24.314  0.195  -0.049
-5918.882  -1241   31.992  31.973  -0.035  -704.668  -20.644  -24.314  0.195  -0.049
-7412.803  -1154   31.289  31.346  0.104  -944.997  -23.786  -25.769  0.005  -0.255
-5826.193   -955   30.410  30.421  0.020  -159.853  -17.262  -27.470  -0.133  -0.475
-5985.243   -944   29.707  29.779  0.130  -177.070  -18.099  -28.535  -0.278  -0.703
-5985.243   -944   29.707  29.779  0.130  -177.070  -18.099  -28.535  -0.278  -0.703
-7281.664   -821   28.828  29.127  0.542  -411.395  -19.807  -27.470  -0.437  -0.923
-7281.664   -821   28.828  29.127  0.542  -411.395  -19.807  -27.470  -0.437  -0.923
-7769.137   -734   28.125  28.472  0.631  -977.773  -20.206  -18.503  -0.598  -1.071
-7769.137   -734   28.125  28.472  0.631  -977.773  -20.206  -18.503  -0.598  -1.071
-10160.025   -655   27.070  27.542  0.856  -1130.006  -21.030  -17.408  -0.766  -1.210
-10160.025   -655   27.070  27.542  0.856  -1130.006  -21.030  -17.408  -0.766  -1.210
-10927.984   -541   26.191  26.589  0.722  -1489.935  -24.152  -16.893  -0.960  -1.346
-12733.187   -391   24.961  25.552  1.073  -748.659  -16.947  -16.760  -1.095  -1.480
-12733.187   -391   24.961  25.552  1.073  -748.659  -16.947  -16.760  -1.095  -1.480
-10734.044   -347   24.258  24.853  1.081  -515.956  -14.896  -17.067  -1.214  -1.616
-10734.044   -347   24.258  24.853  1.081  -515.956  -14.896  -17.067  -1.214  -1.616
-10613.747   -309   23.555  24.088  0.968  -805.875  -17.112  -16.061  -1.351  -1.745
-12264.808   -239   22.500  23.080  1.053  -1168.359  -17.581  -10.773  -1.492  -1.831
-12264.808   -239   22.500  23.080  1.053  -1168.359  -17.581  -10.773  -1.492  -1.831
-12264.808   -239   22.500  23.080  1.053  -1168.359  -17.581  -10.773  -1.492  -1.831
-13011.619   -217   21.797  22.395  1.086  -1260.241  -17.440  -9.054  -1.631  -1.903
-13011.619   -217   21.797  22.395  1.086  -1260.241  -17.440  -9.054  -1.631  -1.903
-14031.402   -153   20.391  21.046  1.189  -1198.912  -16.610  -8.724  -1.764  -1.973
-12843.202   -115   19.512  20.030  0.941  -1043.692  -15.575  -9.612  -1.889  -2.050
-13235.791    -93   18.809  19.322  0.932  -804.889  -13.542  -10.124  -1.997  -2.131
-13238.715     21   13.008  13.642  1.152  -647.957  -12.202  -10.447  -2.095  -2.215
-11674.512      6   12.305  12.935  1.144  -547.386  -11.179  -10.357  -2.184  -2.297
-10958.230     -1   11.602  12.220  1.122  -478.005  -10.208  -9.821  -2.266  -2.376
-10203.391     -1   11.602  12.220  1.122  -414.926  -9.297  -9.278  -2.340  -2.450
-9434.202     -1   10.898  11.503  1.097  -412.771  -9.245  -9.224  -2.414  -2.524
-8679.977     -9   10.195  10.786  1.072  -316.757  -7.897  -8.461  -2.478  -2.592
-8172.998     -9   10.195  10.786  1.072  -320.789  -7.647  -7.942  -2.539  -2.655
-7659.738     -1   9.492  10.069  1.047  -341.183  -7.347  -7.063  -2.597  -2.712
-7659.738     -1   9.492  10.069  1.047  -341.183  -7.347  -7.063  -2.597  -2.712
-6991.788    -10   8.789  9.353  1.024  -193.028  -5.865  -6.947  -2.644  -2.767
-5778.537     -3   7.910  8.425  0.935  -34.234  -3.936  -6.203  -2.676  -2.817
-5778.537     -3   7.910  8.425  0.935  -34.234  -3.936  -6.203  -2.676  -2.817
-5416.966      6   7.207  7.724  0.938  -56.571  -3.838  -5.625  -2.707  -2.862
-5416.966      6   7.207  7.724  0.938  -56.571  -3.838  -5.625  -2.707  -2.862
-5288.222     -9   6.328  6.862  0.970  -190.536  -4.368  -4.276  -2.742  -2.896
-5288.222     -9   6.328  6.862  0.970  -190.536  -4.368  -4.276  -2.742  -2.896
-5368.137      0   5.273  5.832  1.014  -247.619  -4.083  -2.807  -2.774  -2.919
-5368.137      0   5.273  5.832  1.014  -247.619  -4.083  -2.807  -2.774  -2.919
-5012.537    -13   4.219  4.788  1.034  -116.625  -2.909  -2.959  -2.797  -2.942
-5012.537    -13   4.219  4.788  1.034  -116.625  -2.909  -2.959  -2.797  -2.942
-3087.526     12   3.340  3.744  0.734  53.883  -0.700  -1.929  -2.803  -2.958
-3518.192     18   2.285  2.698  0.750  99.140  0.030  -1.387  -2.803  -2.969
-2341.151      7   1.582  1.980  0.723  223.154  1.844  -0.253  -2.788  -2.971
-2341.151      7   1.582  1.980  0.723  223.154  1.844  -0.253  -2.788  -2.971
-1896.908     13   0.879  1.262  0.696  156.046  2.181  1.502  -2.771  -2.959
-1599.166     24   0.176  0.543  0.667  118.514  1.721  1.332  -2.757  -2.948
-1459.541     20   -1.055  -0.696  0.651  97.898  2.433  2.946  -2.737  -2.925
-1459.541     20   -1.055  -0.696  0.651  97.898  2.433  2.946  -2.737  -2.925
-1459.541     20   -1.055  -0.696  0.651  97.898  2.433  2.946  -2.737  -2.925
-1126.327      8   -1.758  -1.416  0.621  148.826  3.942  4.752  -2.706  -2.887
-1462.694      2   -3.164  -2.824  0.617  -41.261  3.065  6.402  -2.681  -2.835
-832.413      7   -3.867  -3.570  0.539  170.390  5.649  7.359  -2.636  -2.776
-832.413      7   -3.867  -3.570  0.539  170.390  5.649  7.359  -2.636  -2.776
-661.741     17   -4.570  -4.286  0.516  203.772  6.567  8.400  -2.584  -2.709
-574.057      1   -5.273  -5.005  0.487  90.243  6.466  10.118  -2.532  -2.628
3358.004   -149   -10.547  -10.840  -0.532  48.559  6.558  10.941  -2.479  -2.541
49.950   -165   -11.250  -11.538  -0.523  136.358  8.262  12.420  -2.413  -2.441
950.286   2191   -11.953  -12.203  -0.453  305.540  10.566  13.589  -2.329  -2.333
1815.770   2191   -11.953  -12.203  -0.453  486.390  12.380  13.704  -2.230  -2.223
3061.047    643   -12.480  -12.769  -0.524  680.983  14.136  13.508  -2.117  -2.115
3817.363   1361   -13.008  -13.303  -0.535  731.297  14.179  12.740  -2.003  -2.013
4410.854   1361   -13.008  -13.303  -0.535  652.998  13.531  12.934  -1.895  -1.910
5321.575   2551   -13.359  -13.741  -0.693  569.774  12.981  13.375  -1.791  -1.803
4451.992   2821   -13.711  -14.053  -0.621  459.690  12.384  14.176  -1.692  -1.689
4451.992   2821   -13.711  -14.053  -0.621  459.690  12.384  14.176  -1.692  -1.689
4864.607   2849   -13.887  -14.230  -0.623  491.988  13.489  15.565  -1.584  -1.565
4864.607   2849   -13.887  -14.230  -0.623  491.988  13.489  15.565  -1.584  -1.565
4782.086   2866   -14.062  -14.265  -0.367  895.351  14.772  10.989  -1.466  -1.477
4782.086   2866   -14.062  -14.265  -0.367  895.351  14.772  10.989  -1.466  -1.477
4100.011   2877   -14.062  -14.111  -0.087  382.347  10.644  12.400  -1.381  -1.378
1621.431   2857   -14.238  -13.732  0.919  845.149  12.772  8.321  -1.279  -1.311
4130.620   2453   -14.062  -13.343  1.306  900.077  14.770  10.984  -1.160  -1.223
3133.051   1377   -13.711  -12.885  1.500  211.001  10.598  15.297  -1.076  -1.101
3133.051   1377   -13.711  -12.885  1.500  211.001  10.598  15.297  -1.076  -1.101
3574.791    713   -13.184  -12.401  1.421  274.996  13.368  19.063  -0.969  -0.948
3574.791    713   -13.184  -12.401  1.421  274.996  13.368  19.063  -0.969  -0.948
3554.130    889   -12.656  -11.904  1.365  374.151  16.335  22.571  -0.838  -0.768
3554.130    889   -12.656  -11.904  1.365  374.151  16.335  22.571  -0.838  -0.768
4429.736   1678   -12.129  -11.293  1.518  976.331  18.312  15.810  -0.692  -0.641
4429.736   1678   -12.129  -11.293  1.518  976.331  18.312  15.810  -0.692  -0.641
5133.896   1194   -11.426  -10.397  1.868  1082.081  20.082  17.187  -0.531  -0.504
5133.896   1194   -11.426  -10.397  1.868  1082.081  20.082  17.187  -0.531  -0.504
7403.154    753   -10.547  -9.467  1.960  1202.831  21.932  18.457  -0.355  -0.356
6223.198    551   -9.668  -8.490  2.139  439.731  15.333  19.719  -0.233  -0.198
6328.852    465   -8.965  -7.811  2.095  322.575  15.438  21.833  -0.109  -0.024
6328.852    465   -8.965  -7.811  2.095  322.575  15.438  21.833  -0.109  -0.024
5797.565    455   -8.262  -7.133  2.048  311.911  16.615  24.019  0.024  0.169
5797.565    455   -8.262  -7.133  2.048  311.911  16.615  24.019  0.024  0.169
5943.665    430   -7.734  -6.454  2.325  1012.461  19.276  16.793  0.178  0.303
9403.667    438   -6.680  -5.539  2.070  1151.188  21.884  19.096  0.353  0.456
8762.985    423   -1.230  0.074  2.367  1316.624  24.199  20.431  0.546  0.619
11083.406    385   -0.527  0.793  2.397  1281.487  24.880  22.279  0.746  0.797
11586.922    385   -0.527  0.793  2.397  1114.643  24.211  23.947  0.939  0.989
11907.562    411   0.176  1.477  2.361  960.351  22.919  24.271  1.123  1.183
11929.604    307   0.879  2.166  2.337  900.645  22.626  24.746  1.304  1.381
13427.733    279   1.758  2.858  1.996  950.319  22.219  23.159  1.481  1.566
12390.586    279   1.758  2.858  1.996  922.451  21.581  22.489  1.654  1.746
12811.707    220   2.461  3.556  1.988  957.123  21.770  22.226  1.828  1.924
12522.780    134   3.340  4.264  1.677  302.100  15.175  21.619  1.950  2.097
12323.469    130   4.219  4.969  1.361  615.552  14.571  15.169  2.066  2.218
12323.469    130   4.219  4.969  1.361  615.552  14.571  15.169  2.066  2.218
12529.437     46   5.098  5.685  1.066  705.290  15.195  14.749  2.188  2.336
12529.437     46   5.098  5.685  1.066  705.290  15.195  14.749  2.188  2.336
13105.540     37   5.977  6.399  0.767  838.024  16.078  14.073  2.316  2.449
12085.917     16   6.855  7.171  0.572  406.185  11.882  13.971  2.411  2.561
10669.002     -3   7.559  7.901  0.621  444.744  12.329  14.084  2.510  2.673
10669.002     -3   7.559  7.901  0.621  444.744  12.329  14.084  2.510  2.673
10436.523     17   8.262  8.620  0.651  550.971  12.941  13.350  2.614  2.780
10436.523     17   8.262  8.620  0.651  550.971  12.941  13.350  2.614  2.780
10665.884     -6   8.965  9.338  0.676  804.911  12.947  9.061  2.717  2.853
10665.884     -6   8.965  9.338  0.676  804.911  12.947  9.061  2.717  2.853
11522.154      8   10.020  10.315  0.537  802.822  12.436  8.239  2.817  2.919
11522.154      8   10.020  10.315  0.537  802.822  12.436  8.239  2.817  2.919
11217.622     15   11.074  11.356  0.512  754.157  11.722  7.849  2.910  2.981
10710.490     36   12.129  12.410  0.509  511.666  9.556  8.161  2.987  3.047
10710.490     36   12.129  12.410  0.509  511.666  9.556  8.161  2.987  3.047
9264.396     31   12.832  13.113  0.511  95.666  6.065  9.032  3.035  3.119
9264.396     31   12.832  13.113  0.511  95.666  6.065  9.032  3.035  3.119
8185.266     20   13.711  13.958  0.448  20.501  5.491  9.250  3.079  3.193
8185.266     20   13.711  13.958  0.448  20.501  5.491  9.250  3.079  3.193
7005.578     26   14.766  14.998  0.422  16.168  5.096  8.578  3.120  3.262
7005.578     26   14.766  14.998  0.422  16.168  5.096  8.578  3.120  3.262
6319.552     39   15.820  16.025  0.371  19.446  3.419  5.510  3.147  3.306
6319.552     39   15.820  16.025  0.371  19.446  3.419  5.510  3.147  3.306
3975.127     66   16.699  17.074  0.681  -84.063  2.483  5.577  3.167  3.350
5293.250     46   17.930  18.154  0.406  -131.302  1.772  5.078  3.181  3.391
9202.662    139   24.258  23.672  -1.062  -220.882  1.038  5.254  3.190  3.433
3664.673    217   24.961  24.395  -1.027  -205.231  0.306  3.641  3.192  3.462
4100.785    217   24.961  24.395  -1.027  -210.608  -1.288  0.868  3.182  3.469
4891.570    203   25.840  25.096  -1.351  -71.947  -2.807  -4.194  3.159  3.435
3566.242    142   26.543  25.802  -1.344  6.890  -4.759  -8.967  3.121  3.364
2831.870    127   27.246  26.506  -1.343  -304.830  -9.718  -12.427  3.044  3.264
832.607    127   27.246  26.506  -1.343  -772.068  -15.516  -14.759  2.919  3.146
-2831.589     66   27.773  27.220  -1.005  -1050.105  -19.106  -16.423  2.767  3.015
-2831.589     66   27.773  27.220  -1.005  -1050.105  -19.106  -16.423  2.767  3.015
-3377.904    -26   28.477  27.929  -0.994  -961.187  -19.661  -18.944  2.609  2.863
-3377.904    -26   28.477  27.929  -0.994  -961.187  -19.661  -18.944  2.609  2.863
-5487.459  -2354   29.180  28.696  -0.877  -1013.575  -21.120  -20.650  2.440  2.698
-5277.620  -2830   29.707  29.387  -0.582  -139.087  -14.166  -23.131  2.327  2.513
-4170.419  -2865   30.059  29.716  -0.622  -452.992  -17.983  -24.472  2.183  2.317
-4170.419  -2865   30.059  29.716  -0.622  -452.992  -17.983  -24.472  2.183  2.317
-4131.869  -2866   30.410  29.917  -0.894  -763.606  -21.733  -25.780  2.009  2.111
-4131.869  -2866   30.410  29.917  -0.894  -763.606  -21.733  -25.780  2.009  2.111
-7903.466  -2860   30.410  29.984  -0.774  -1524.256  -24.548  -17.851  1.813  1.968
-7903.466  -2860   30.410  29.984  -0.774  -1524.256  -24.548  -17.851  1.813  1.968
-7261.216  -2921   30.586  29.914  -1.220  -1434.418  -25.057  -20.354  1.612  1.805
-7261.216  -2921   30.586  29.914  -1.220  -1434.418  -25.057  -20.354  1.612  1.805
-9625.574  -2911   30.410  29.708  -1.274  -1240.665  -25.386  -24.272  1.409  1.611
-7678.742  -2915   30.059  29.378  -1.235  -80.551  -16.838  -28.768  1.275  1.381
-7678.742  -2915   30.059  29.378  -1.235  -80.551  -16.838  -28.768  1.275  1.381
-4862.082  -2917   29.883  29.082  -1.453  46.992  -18.231  -33.245  1.129  1.115
-4862.082  -2917   29.883  29.082  -1.453  46.992  -18.231  -33.245  1.129  1.115
-5434.807  -2191   29.355  28.664  -1.255  -105.029  -21.016  -35.423  0.961  0.832
-6278.906  -2223   28.828  28.111  -1.302  -1175.127  -25.026  -24.249  0.761  0.638
-6278.906  -2223   28.828  28.111  -1.302  -1175.127  -25.026  -24.249  0.761  0.638
-6278.906  -2223   28.828  28.111  -1.302  -1175.127  -25.026  -24.249  0.761  0.638
-7666.478  -2934   28.477  27.679  -1.448  -1236.278  -26.294  -25.470  0.550  0.434
