acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
8.093  -0.039  -1.710  -0.003  94.188  -0.411  10552.396  0.000  0.000  0.000  0.000  0.000
8.653  0.019  -1.590  0.002  92.246  0.201  10499.939  0.000  0.000  0.000  0.000  0.000
8.812  -0.023  -1.504  -0.002  86.456  -0.235  10334.449  0.000  0.000  0.000  0.000  0.000
8.690  -0.002  -1.446  -0.000  78.319  -0.003  10016.490  0.000  0.000  0.000  0.000  0.000
8.470  -0.005  -1.399  -0.000  69.855  -0.036  9573.109  0.000  0.000  0.000  0.000  0.000
8.509  -0.006  -1.327  -0.000  64.657  -0.042  9102.353  0.000  0.000  0.000  0.000  0.000
8.953  -0.011  -1.214  -0.001  63.924  -0.087  8710.465  0.000  0.000  0.000  0.000  0.000
9.516  0.015  -1.087  0.001  64.439  0.181  8405.212  0.000  0.000  0.000  0.000  0.000
9.573  -0.016  -1.005  -0.001  59.858  -0.140  8063.137  0.000  0.000  0.000  0.000  0.000
9.578  0.003  -0.928  0.000  55.116  0.060  7680.646  0.000  0.000  0.000  0.000  0.000
9.386  0.000  -0.870  0.000  48.792  0.024  7233.702  0.000  0.000  0.000  0.000  0.000
9.157  0.022  -0.818  0.002  42.595  0.245  6734.450  0.000  0.000  0.000  0.000  0.000
9.249  -0.021  -0.736  -0.002  40.104  -0.212  6286.120  0.000  0.000  0.000  0.000  0.000
9.682  -0.000  -0.618  0.000  41.231  0.017  5949.968  0.000  0.000  0.000  0.000  0.000
9.896  -0.025  -0.519  -0.002  40.074  -0.230  5658.933  0.000  0.000  0.000  0.000  0.000
10.239  0.029  -0.406  0.003  40.298  0.320  5423.711  0.000  0.000  0.000  0.000  0.000
10.550  0.014  -0.293  0.001  40.185  0.148  5235.713  0.000  0.000  0.000  0.000  0.000
10.578  -0.005  -0.206  -0.000  37.248  -0.051  5022.475  0.000  0.000  0.000  0.000  0.000
10.617  0.000  -0.117  0.000  34.652  0.007  4793.081  0.000  0.000  0.000  0.000  0.000
10.878  -0.005  -0.006  -0.000  34.497  -0.052  4607.167  0.000  0.000  0.000  0.000  0.000
11.330  -0.001  0.126  -0.000  36.257  -0.007  4497.539  0.000  0.000  0.000  0.000  0.000
11.883  -0.020  0.272  -0.002  38.886  -0.194  4471.623  0.000  0.000  0.000  0.000  0.000
12.560  0.019  0.435  0.002  42.545  0.207  4527.436  0.000  0.000  0.000  0.000  0.000
13.208  -0.020  0.600  -0.002  45.618  -0.194  4646.740  0.000  0.000  0.000  0.000  0.000
13.767  -0.025  0.762  -0.003  47.556  -0.227  4786.132  0.000  0.000  0.000  0.000  0.000
14.384  0.029  0.934  0.003  49.931  0.324  4943.137  0.000  0.000  0.000  0.000  0.000
15.038  -0.004  1.114  -0.000  52.473  -0.028  5130.721  0.000  0.000  0.000  0.000  0.000
15.476  -0.021  1.278  -0.002  52.655  -0.196  5287.203  0.000  0.000  0.000  0.000  0.000
15.934  -0.010  1.448  -0.001  53.025  -0.071  5418.900  0.000  0.000  0.000  0.000  0.000
16.369  0.022  1.619  0.002  53.126  0.260  5521.848  0.000  0.000  0.000  0.000  0.000
16.657  0.023  1.778  0.002  51.762  0.242  5573.873  0.000  0.000  0.000  0.000  0.000
16.941  -0.026  1.940  -0.003  50.457  -0.264  5593.415  0.000  0.000  0.000  0.000  0.000
17.097  0.019  2.091  0.002  47.984  0.207  5547.013  0.000  0.000  0.000  0.000  0.000
17.140  -0.020  2.232  -0.002  44.573  -0.202  5439.245  0.000  0.000  0.000  0.000  0.000
17.121  0.002  2.367  -0.000  40.813  0.034  5265.519  0.000  0.000  0.000  0.000  0.000
17.103  0.003  2.503  0.000  37.370  0.043  5049.380  0.000  0.000  0.000  0.000  0.000
16.978  0.018  2.627  0.002  33.135  0.190  4779.639  0.000  0.000  0.000  0.000  0.000
16.693  0.004  2.734  0.000  27.636  0.037  4442.911  0.000  0.000  0.000  0.000  0.000
16.426  -0.003  2.841  -0.000  22.755  -0.042  4065.442  0.000  0.000  0.000  0.000  0.000
16.050  0.019  2.935  0.002  17.171  0.189  3635.292  0.000  0.000  0.000  0.000  0.000
15.494  -0.042  3.008  -0.004  10.238  -0.435  3144.809  0.000  0.000  0.000  0.000  0.000
14.682  0.020  3.051  0.002  1.302  0.220  2543.092  0.000  0.000  0.000  0.000  0.000
14.103  0.017  3.110  0.002  -4.597  0.171  1930.543  0.000  0.000  0.000  0.000  0.000
13.627  -0.006  3.175  -0.001  -8.984  -0.078  1346.102  0.000  0.000  0.000  0.000  0.000
13.042  -0.004  3.226  -0.000  -14.117  -0.052  763.457  0.000  0.000  0.000  0.000  0.000
12.258  0.029  3.252  0.003  -20.835  0.284  142.337  0.000  0.000  0.000  0.000  0.000
11.667  -0.014  3.291  -0.001  -25.070  -0.167  -442.753  0.000  0.000  0.000  0.000  0.000
10.934  -0.007  3.311  -0.001  -30.401  -0.085  -1031.163  0.000  0.000  0.000  0.000  0.000
9.972  -0.025  3.302  -0.002  -37.586  -0.254  -1660.309  0.000  0.000  0.000  0.000  0.000
9.169  0.031  3.301  0.003  -42.613  0.318  -2284.050  0.000  0.000  0.000  0.000  0.000
8.508  -0.001  3.309  0.000  -45.806  -0.020  -2849.469  0.000  0.000  0.000  0.000  0.000
7.756  -0.008  3.302  -0.001  -49.664  -0.090  -3387.004  0.000  0.000  0.000  0.000  0.000
7.042  -0.008  3.292  -0.001  -52.828  -0.088  -3887.702  0.000  0.000  0.000  0.000  0.000
6.360  0.032  3.280  0.003  -55.429  0.327  -4352.175  0.000  0.000  0.000  0.000  0.000
5.683  -0.045  3.264  -0.004  -57.766  -0.476  -4764.581  0.000  0.000  0.000  0.000  0.000
4.953  0.037  3.236  0.004  -60.443  0.380  -5166.432  0.000  0.000  0.000  0.000  0.000
4.012  0.002  3.182  0.000  -65.012  0.003  -5584.898  0.000  0.000  0.000  0.000  0.000
2.939  -0.012  3.106  -0.001  -70.548  -0.135  -6041.718  0.000  0.000  0.000  0.000  0.000
1.935  0.013  3.029  0.001  -74.938  0.126  -6509.140  0.000  0.000  0.000  0.000  0.000
0.920  0.015  2.943  0.002  -79.097  0.136  -6976.309  0.000  0.000  0.000  0.000  0.000
0.000  -0.010  2.859  -0.001  -81.965  -0.131  -7410.387  0.000  0.000  0.000  0.000  0.000
-0.965  -0.022  2.762  -0.002  -85.058  -0.235  -7825.410  0.000  0.000  0.000  0.000  0.000
-1.924  0.008  2.659  0.001  -87.841  0.085  -8224.216  0.000  0.000  0.000  0.000  0.000
-2.726  -0.008  2.563  -0.001  -88.837  -0.084  -8563.077  0.000  0.000  0.000  0.000  0.000
-3.387  0.017  2.475  0.002  -88.344  0.169  -8826.570  0.000  0.000  0.000  0.000  0.000
-4.263  -0.013  2.361  -0.001  -90.031  -0.138  -9070.844  0.000  0.000  0.000  0.000  0.000
-5.294  -0.003  2.223  -0.000  -93.146  -0.027  -9337.702  0.000  0.000  0.000  0.000  0.000
-6.257  -0.006  2.085  -0.001  -95.321  -0.059  -9599.532  0.000  0.000  0.000  0.000  0.000
-7.131  -0.005  1.947  -0.000  -96.432  -0.047  -9834.051  0.000  0.000  0.000  0.000  0.000
-7.883  -0.004  1.815  -0.000  -96.239  -0.024  -10017.678  0.000  0.000  0.000  0.000  0.000
-8.590  0.030  1.681  0.003  -95.608  0.318  -10155.270  0.000  0.000  0.000  0.000  0.000
-9.091  -0.023  1.562  -0.002  -92.973  -0.245  -10198.363  0.000  0.000  0.000  0.000  0.000
-9.410  -0.021  1.458  -0.002  -88.721  -0.200  -10138.236  0.000  0.000  0.000  0.000  0.000
-9.714  0.014  1.352  0.001  -84.664  0.167  -10004.500  0.000  0.000  0.000  0.000  0.000
-10.038  0.013  1.242  0.001  -81.131  0.138  -9818.108  0.000  0.000  0.000  0.000  0.000
-9.657  0.013  1.200  0.001  -70.832  0.126  -9438.031  0.000  0.000  0.000  0.000  0.000
-10.327  -0.009  1.055  -0.001  -71.868  -0.102  -9154.494  0.000  0.000  0.000  0.000  0.000
-10.901  0.011  0.915  0.001  -71.858  0.105  -8930.734  0.000  0.000  0.000  0.000  0.000
-11.419  -0.025  0.776  -0.002  -71.286  -0.266  -8733.994  0.000  0.000  0.000  0.000  0.000
-12.002  0.033  0.627  0.003  -71.415  0.335  -8588.295  0.000  0.000  0.000  0.000  0.000
-12.759  0.014  0.455  0.002  -73.274  0.119  -8510.670  0.000  0.000  0.000  0.000  0.000
-13.455  -0.050  0.283  -0.005  -74.368  -0.523  -8464.290  0.000  0.000  0.000  0.000  0.000
-13.981  -0.006  0.123  -0.001  -73.679  -0.049  -8418.612  0.000  0.000  0.000  0.000  0.000
-14.238  -0.002  -0.014  -0.000  -70.357  -0.001  -8308.390  0.000  0.000  0.000  0.000  0.000
-14.275  -0.000  -0.132  -0.000  -65.096  0.015  -8102.629  0.000  0.000  0.000  0.000  0.000
-14.274  0.015  -0.246  0.001  -59.879  0.167  -7823.406  0.000  0.000  0.000  0.000  0.000
-14.353  0.013  -0.368  0.001  -55.879  0.137  -7510.202  0.000  0.000  0.000  0.000  0.000
-13.080  -0.040  -0.356  -0.004  -38.675  -0.405  -6866.322  0.000  0.000  0.000  0.000  0.000
-13.360  0.032  -0.488  0.003  -38.387  0.349  -6356.026  0.000  0.000  0.000  0.000  0.000
-13.841  -0.026  -0.643  -0.003  -40.124  -0.262  -5978.661  0.000  0.000  0.000  0.000  0.000
-14.412  0.019  -0.811  0.002  -42.628  0.210  -5740.038  0.000  0.000  0.000  0.000  0.000
-14.799  -0.021  -0.965  -0.002  -43.088  -0.205  -5553.871  0.000  0.000  0.000  0.000  0.000
-15.056  0.021  -1.109  0.002  -42.208  0.226  -5391.538  0.000  0.000  0.000  0.000  0.000
-15.539  -0.007  -1.278  -0.001  -43.664  -0.068  -5290.412  0.000  0.000  0.000  0.000  0.000
-15.993  0.014  -1.448  0.001  -44.704  0.147  -5236.076  0.000  0.000  0.000  0.000  0.000
-16.336  -0.011  -1.610  -0.001  -44.558  -0.119  -5185.687  0.000  0.000  0.000  0.000  0.000
-16.329  -0.040  -1.740  -0.004  -40.927  -0.397  -5060.137  0.000  0.000  0.000  0.000  0.000
-16.326  0.036  -1.870  0.003  -37.622  0.394  -4896.881  0.000  0.000  0.000  0.000  0.000
-16.373  -0.022  -2.006  -0.002  -35.082  -0.221  -4700.818  0.000  0.000  0.000  0.000  0.000
-16.462  -0.006  -2.145  -0.001  -33.167  -0.034  -4503.875  0.000  0.000  0.000  0.000  0.000
-16.584  -0.003  -2.289  -0.001  -31.733  -0.002  -4314.842  0.000  0.000  0.000  0.000  0.000
-16.601  0.017  -2.424  0.001  -29.369  0.191  -4113.504  0.000  0.000  0.000  0.000  0.000
-16.491  0.015  -2.546  0.001  -25.911  0.158  -3874.605  0.000  0.000  0.000  0.000  0.000
-16.226  0.001  -2.651  0.000  -21.191  0.004  -3575.641  0.000  0.000  0.000  0.000  0.000
-16.147  -0.028  -2.773  -0.003  -18.704  -0.286  -3276.870  0.000  0.000  0.000  0.000  0.000
-15.751  -0.025  -2.862  -0.003  -13.250  -0.231  -2916.552  0.000  0.000  0.000  0.000  0.000
-13.518  -0.006  -2.765  -0.001  10.140  -0.024  -2106.700  0.000  0.000  0.000  0.000  0.000
-13.308  -0.005  -2.852  -0.001  11.424  -0.013  -1430.831  0.000  0.000  0.000  0.000  0.000
-11.274  0.019  -2.755  0.001  30.852  0.227  -458.115  0.000  0.000  0.000  0.000  0.000
-11.105  0.019  -2.829  0.001  30.079  0.212  302.171  0.000  0.000  0.000  0.000  0.000
-10.914  0.017  -2.898  0.001  29.582  0.175  899.204  0.000  0.000  0.000  0.000  0.000
-9.056  -0.004  -2.800  -0.001  45.798  -0.046  1743.392  0.000  0.000  0.000  0.000  0.000
-8.826  0.019  -2.849  0.002  44.432  0.187  2384.175  0.000  0.000  0.000  0.000  0.000
-8.355  0.011  -2.873  0.001  45.589  0.092  2923.672  0.000  0.000  0.000  0.000  0.000
-7.678  -0.002  -2.872  -0.000  48.708  -0.044  3426.806  0.000  0.000  0.000  0.000  0.000
-6.957  0.011  -2.861  0.001  52.024  0.090  3901.493  0.000  0.000  0.000  0.000  0.000
-6.445  -0.025  -2.866  -0.002  52.982  -0.276  4307.624  0.000  0.000  0.000  0.000  0.000
-5.812  -0.022  -2.854  -0.002  55.069  -0.226  4678.408  0.000  0.000  0.000  0.000  0.000
-4.377  0.017  -2.757  0.001  65.014  0.176  5192.325  0.000  0.000  0.000  0.000  0.000
-3.902  0.003  -2.745  0.000  64.568  0.023  5595.315  0.000  0.000  0.000  0.000  0.000
-3.438  -0.001  -2.729  -0.000  64.035  -0.018  5906.107  0.000  0.000  0.000  0.000  0.000
-2.840  -0.001  -2.697  -0.000  64.896  -0.015  6173.896  0.000  0.000  0.000  0.000  0.000
-1.696  0.021  -2.605  0.002  71.144  0.203  6525.147  0.000  0.000  0.000  0.000  0.000
-1.093  -0.024  -2.559  -0.002  71.482  -0.264  6820.184  0.000  0.000  0.000  0.000  0.000
-0.452  -0.004  -2.503  -0.001  72.172  -0.041  7068.434  0.000  0.000  0.000  0.000  0.000
0.216  0.022  -2.440  0.002  73.078  0.220  7283.626  0.000  0.000  0.000  0.000  0.000
0.868  -0.006  -2.373  -0.001  73.759  -0.074  7475.211  0.000  0.000  0.000  0.000  0.000
1.544  0.042  -2.299  0.004  74.618  0.417  7640.809  0.000  0.000  0.000  0.000  0.000
2.079  -0.033  -2.233  -0.003  73.992  -0.369  7770.359  0.000  0.000  0.000  0.000  0.000
2.513  -0.002  -2.173  -0.000  72.414  -0.027  7833.794  0.000  0.000  0.000  0.000  0.000
2.807  0.014  -2.123  0.001  69.563  0.128  7818.470  0.000  0.000  0.000  0.000  0.000
3.118  0.012  -2.070  0.001  67.103  0.102  7751.544  0.000  0.000  0.000  0.000  0.000
3.572  -0.010  -1.999  -0.001  66.276  -0.123  7682.816  0.000  0.000  0.000  0.000  0.000
3.687  -0.007  -1.959  -0.001  62.128  -0.090  7534.465  0.000  0.000  0.000  0.000  0.000
3.797  -0.020  -1.919  -0.002  58.253  -0.213  7330.847  0.000  0.000  0.000  0.000  0.000
3.895  0.032  -1.879  0.003  54.576  0.329  7078.068  0.000  0.000  0.000  0.000  0.000
4.142  -0.016  -1.823  -0.001  52.679  -0.177  6840.756  0.000  0.000  0.000  0.000  0.000
4.602  0.032  -1.744  0.003  53.061  0.311  6652.908  0.000  0.000  0.000  0.000  0.000
4.908  -0.014  -1.676  -0.001  51.877  -0.165  6483.052  0.000  0.000  0.000  0.000  0.000
5.230  -0.006  -1.605  -0.000  50.949  -0.078  6325.354  0.000  0.000  0.000  0.000  0.000
5.517  -0.010  -1.534  -0.001  49.743  -0.112  6172.850  0.000  0.000  0.000  0.000  0.000
5.916  -0.003  -1.450  -0.000  49.758  -0.032  6050.300  0.000  0.000  0.000  0.000  0.000
6.279  -0.030  -1.367  -0.003  49.405  -0.303  5948.360  0.000  0.000  0.000  0.000  0.000
6.407  0.033  -1.304  0.003  46.733  0.359  5797.684  0.000  0.000  0.000  0.000  0.000
6.447  0.016  -1.248  0.002  43.396  0.154  5605.401  0.000  0.000  0.000  0.000  0.000
6.769  -0.028  -1.164  -0.003  43.146  -0.291  5452.510  0.000  0.000  0.000  0.000  0.000
7.176  -0.022  -1.070  -0.002  43.760  -0.214  5343.100  0.000  0.000  0.000  0.000  0.000
7.447  0.019  -0.985  0.002  42.969  0.219  5231.864  0.000  0.000  0.000  0.000  0.000
7.770  -0.019  -0.893  -0.002  42.758  -0.184  5144.031  0.000  0.000  0.000  0.000  0.000
8.230  0.001  -0.785  -0.000  43.943  0.027  5097.535  0.000  0.000  0.000  0.000  0.000
8.952  -0.027  -0.647  -0.003  47.651  -0.252  5147.593  0.000  0.000  0.000  0.000  0.000
9.538  0.030  -0.517  0.003  49.692  0.339  5225.159  0.000  0.000  0.000  0.000  0.000
10.152  -0.005  -0.379  -0.001  51.854  -0.035  5341.052  0.000  0.000  0.000  0.000  0.000
10.391  0.016  -0.274  0.001  50.099  0.177  5391.425  0.000  0.000  0.000  0.000  0.000
10.586  -0.005  -0.171  -0.000  48.038  -0.044  5388.645  0.000  0.000  0.000  0.000  0.000
10.815  -0.004  -0.064  -0.000  46.489  -0.036  5351.648  0.000  0.000  0.000  0.000  0.000
11.210  0.019  0.062  0.002  46.719  0.198  5324.039  0.000  0.000  0.000  0.000  0.000
11.419  0.012  0.173  0.001  45.070  0.110  5266.329  0.000  0.000  0.000  0.000  0.000
11.614  -0.045  0.284  -0.004  43.421  -0.466  5191.413  0.000  0.000  0.000  0.000  0.000
11.630  0.028  0.378  0.003  40.099  0.300  5046.269  0.000  0.000  0.000  0.000  0.000
11.709  0.034  0.479  0.003  37.685  0.336  4875.697  0.000  0.000  0.000  0.000  0.000
11.908  -0.024  0.593  -0.002  36.663  -0.273  4725.146  0.000  0.000  0.000  0.000  0.000
11.845  -0.005  0.682  -0.000  33.099  -0.059  4521.896  0.000  0.000  0.000  0.000  0.000
11.587  -0.006  0.751  -0.001  27.868  -0.063  4242.213  0.000  0.000  0.000  0.000  0.000
11.201  -0.002  0.805  -0.000  21.782  -0.014  3881.513  0.000  0.000  0.000  0.000  0.000
10.914  -0.001  0.866  -0.000  17.169  -0.012  3489.740  0.000  0.000  0.000  0.000  0.000
10.590  -0.005  0.921  -0.001  12.559  -0.046  3073.734  0.000  0.000  0.000  0.000  0.000
10.079  0.018  0.954  0.002  6.438  0.189  2600.643  0.000  0.000  0.000  0.000  0.000
9.423  0.009  0.969  0.001  -0.638  0.079  2065.351  0.000  0.000  0.000  0.000  0.000
8.869  0.016  0.989  0.002  -6.126  0.146  1513.483  0.000  0.000  0.000  0.000  0.000
8.401  -0.011  1.013  -0.001  -10.316  -0.134  982.380  0.000  0.000  0.000  0.000  0.000
7.951  -0.008  1.036  -0.001  -13.989  -0.098  474.995  0.000  0.000  0.000  0.000  0.000
7.544  -0.005  1.058  -0.000  -16.942  -0.058  2.658  0.000  0.000  0.000  0.000  0.000
6.919  -0.006  1.056  -0.000  -21.831  -0.058  -484.567  0.000  0.000  0.000  0.000  0.000
6.446  -0.023  1.064  -0.002  -24.817  -0.227  -938.588  0.000  0.000  0.000  0.000  0.000
5.979  0.035  1.069  0.003  -27.499  0.374  -1370.146  0.000  0.000  0.000  0.000  0.000
5.580  -0.018  1.077  -0.002  -29.290  -0.192  -1747.262  0.000  0.000  0.000  0.000  0.000
5.420  -0.046  1.106  -0.005  -28.554  -0.454  -2028.519  0.000  0.000  0.000  0.000  0.000
5.350  0.027  1.142  0.002  -26.962  0.314  -2228.458  0.000  0.000  0.000  0.000  0.000
5.126  0.000  1.163  -0.000  -27.047  0.019  -2386.024  0.000  0.000  0.000  0.000  0.000
5.099  -0.005  1.201  -0.001  -25.158  -0.034  -2468.885  0.000  0.000  0.000  0.000  0.000
5.384  0.015  1.270  0.001  -20.293  0.164  -2428.770  0.000  0.000  0.000  0.000  0.000
5.671  0.003  1.342  0.000  -15.795  0.034  -2293.982  0.000  0.000  0.000  0.000  0.000
5.917  -0.020  1.412  -0.002  -12.072  -0.199  -2099.469  0.000  0.000  0.000  0.000  0.000
6.199  0.020  1.487  0.002  -8.293  0.219  -1865.137  0.000  0.000  0.000  0.000  0.000
6.649  -0.021  1.582  -0.002  -3.131  -0.214  -1555.961  0.000  0.000  0.000  0.000  0.000
7.253  -0.004  1.696  -0.001  3.161  -0.020  -1170.426  0.000  0.000  0.000  0.000  0.000
7.830  0.018  1.811  0.002  8.677  0.203  -741.708  0.000  0.000  0.000  0.000  0.000
8.272  0.023  1.918  0.002  12.404  0.228  -315.785  0.000  0.000  0.000  0.000  0.000
8.559  -0.006  2.013  -0.001  14.280  -0.080  71.083  0.000  0.000  0.000  0.000  0.000
8.702  -0.003  2.096  -0.000  14.568  -0.039  386.158  0.000  0.000  0.000  0.000  0.000
8.790  0.022  2.174  0.002  14.284  0.214  628.034  0.000  0.000  0.000  0.000  0.000
8.800  -0.023  2.246  -0.002  13.249  -0.255  804.744  0.000  0.000  0.000  0.000  0.000
8.985  0.016  2.334  0.002  14.037  0.156  957.878  0.000  0.000  0.000  0.000  0.000
8.993  -0.003  2.407  -0.000  12.990  -0.050  1059.690  0.000  0.000  0.000  0.000  0.000
8.958  -0.003  2.476  -0.000  11.603  -0.043  1109.859  0.000  0.000  0.000  0.000  0.000
8.942  -0.003  2.546  -0.000  10.511  -0.036  1125.369  0.000  0.000  0.000  0.000  0.000
8.845  0.005  2.607  0.001  8.703  0.045  1096.082  0.000  0.000  0.000  0.000  0.000
8.622  -0.028  2.656  -0.003  5.780  -0.291  1011.830  0.000  0.000  0.000  0.000  0.000
8.296  -0.014  2.692  -0.002  2.058  -0.127  858.681  0.000  0.000  0.000  0.000  0.000
7.911  0.037  2.720  0.003  -1.963  0.396  638.674  0.000  0.000  0.000  0.000  0.000
7.493  -0.023  2.742  -0.002  -5.982  -0.235  381.593  0.000  0.000  0.000  0.000  0.000
6.991  0.002  2.751  0.000  -10.523  0.037  70.382  0.000  0.000  0.000  0.000  0.000
6.629  -0.015  2.771  -0.002  -13.304  -0.144  -238.186  0.000  0.000  0.000  0.000  0.000
6.223  0.004  2.784  0.000  -16.295  0.060  -554.823  0.000  0.000  0.000  0.000  0.000
5.766  -0.021  2.788  -0.002  -19.568  -0.199  -877.671  0.000  0.000  0.000  0.000  0.000
5.270  -0.009  2.784  -0.001  -22.959  -0.059  -1213.811  0.000  0.000  0.000  0.000  0.000
4.794  0.019  2.779  0.001  -25.886  0.226  -1552.178  0.000  0.000  0.000  0.000  0.000
4.376  -0.033  2.775  -0.004  -27.987  -0.308  -1862.242  0.000  0.000  0.000  0.000  0.000
3.841  0.031  2.757  0.003  -31.106  0.350  -2189.378  0.000  0.000  0.000  0.000  0.000
3.392  0.002  2.743  -0.000  -33.101  0.034  -2491.175  0.000  0.000  0.000  0.000  0.000
2.924  0.025  2.723  0.002  -35.138  0.257  -2781.262  0.000  0.000  0.000  0.000  0.000
2.438  0.000  2.698  -0.000  -37.184  -0.004  -3055.388  0.000  0.000  0.000  0.000  0.000
1.984  0.003  2.672  0.000  -38.751  0.020  -3310.032  0.000  0.000  0.000  0.000  0.000
1.282  -0.004  2.618  -0.000  -42.665  -0.046  -3600.511  0.000  0.000  0.000  0.000  0.000
0.550  0.044  2.555  0.004  -46.577  0.430  -3927.222  0.000  0.000  0.000  0.000  0.000
-0.248  -0.019  2.479  -0.002  -50.828  -0.226  -4274.552  0.000  0.000  0.000  0.000  0.000
-0.892  -0.006  2.413  -0.001  -53.202  -0.084  -4607.502  0.000  0.000  0.000  0.000  0.000
-1.452  0.021  2.350  0.002  -54.550  0.194  -4907.870  0.000  0.000  0.000  0.000  0.000
-2.181  -0.002  2.265  0.000  -57.474  -0.049  -5210.188  0.000  0.000  0.000  0.000  0.000
-3.001  -0.019  2.166  -0.002  -61.073  -0.219  -5530.261  0.000  0.000  0.000  0.000  0.000
-3.628  0.003  2.079  0.000  -62.465  0.023  -5820.849  0.000  0.000  0.000  0.000  0.000
-4.187  -0.001  1.994  -0.000  -63.055  -0.025  -6065.756  0.000  0.000  0.000  0.000  0.000
-4.653  0.017  1.914  0.002  -62.672  0.158  -6255.585  0.000  0.000  0.000  0.000  0.000
-5.215  0.001  1.821  0.000  -63.273  -0.012  -6418.510  0.000  0.000  0.000  0.000  0.000
-5.774  0.002  1.723  0.000  -63.799  -0.003  -6560.782  0.000  0.000  0.000  0.000  0.000
-6.493  -0.020  1.605  -0.002  -65.885  -0.219  -6718.365  0.000  0.000  0.000  0.000  0.000
-7.099  -0.020  1.492  -0.002  -66.682  -0.204  -6862.540  0.000  0.000  0.000  0.000  0.000
-7.743  0.023  1.371  0.002  -67.788  0.238  -7008.956  0.000  0.000  0.000  0.000  0.000
-8.484  -0.021  1.235  -0.002  -69.773  -0.213  -7164.276  0.000  0.000  0.000  0.000  0.000
-9.421  0.020  1.074  0.002  -73.555  0.209  -7379.381  0.000  0.000  0.000  0.000  0.000
-10.237  -0.000  0.916  0.000  -75.836  -0.009  -7599.528  0.000  0.000  0.000  0.000  0.000
-10.885  0.002  0.770  0.000  -76.247  0.019  -7785.244  0.000  0.000  0.000  0.000  0.000
-11.252  -0.022  0.646  -0.002  -73.820  -0.227  -7875.885  0.000  0.000  0.000  0.000  0.000
-11.691  0.002  0.512  0.000  -72.298  0.030  -7917.951  0.000  0.000  0.000  0.000  0.000
-12.254  -0.001  0.362  -0.000  -72.147  0.001  -7947.931  0.000  0.000  0.000  0.000  0.000
-12.954  0.003  0.194  0.000  -73.379  0.040  -8000.243  0.000  0.000  0.000  0.000  0.000
-13.702  -0.018  0.016  -0.002  -74.987  -0.170  -8075.307  0.000  0.000  0.000  0.000  0.000
-14.270  0.043  -0.151  0.004  -74.664  0.446  -8136.903  0.000  0.000  0.000  0.000  0.000
-14.919  0.038  -0.330  0.004  -75.184  0.363  -8196.739  0.000  0.000  0.000  0.000  0.000
-13.613  -0.024  -0.318  -0.002  -56.113  -0.290  -7807.574  0.000  0.000  0.000  0.000  0.000
-14.125  0.011  -0.478  0.001  -56.737  0.084  -7515.953  0.000  0.000  0.000  0.000  0.000
-14.738  -0.024  -0.653  -0.002  -58.336  -0.274  -7313.872  0.000  0.000  0.000  0.000  0.000
-15.246  0.002  -0.822  0.000  -58.745  0.013  -7165.732  0.000  0.000  0.000  0.000  0.000
-15.768  -0.005  -0.996  -0.000  -59.263  -0.054  -7058.153  0.000  0.000  0.000  0.000  0.000
-16.248  -0.018  -1.170  -0.002  -59.325  -0.183  -6971.880  0.000  0.000  0.000  0.000  0.000
-16.495  -0.031  -1.325  -0.003  -57.053  -0.300  -6850.419  0.000  0.000  0.000  0.000  0.000
-16.616  0.011  -1.469  0.001  -53.698  0.148  -6684.534  0.000  0.000  0.000  0.000  0.000
-16.835  0.043  -1.623  0.004  -51.589  0.456  -6509.083  0.000  0.000  0.000  0.000  0.000
-16.927  -0.019  -1.767  -0.002  -48.383  -0.201  -6287.738  0.000  0.000  0.000  0.000  0.000
-17.021  -0.022  -1.912  -0.002  -45.452  -0.214  -6045.031  0.000  0.000  0.000  0.000  0.000
-17.180  -0.010  -2.064  -0.001  -43.406  -0.082  -5807.104  0.000  0.000  0.000  0.000  0.000
-17.199  0.009  -2.203  0.001  -40.121  0.113  -5546.087  0.000  0.000  0.000  0.000  0.000
-17.340  0.023  -2.355  0.002  -38.326  0.246  -5299.172  0.000  0.000  0.000  0.000  0.000
-17.431  -0.005  -2.503  -0.000  -36.170  -0.050  -5049.372  0.000  0.000  0.000  0.000  0.000
-17.252  0.037  -2.625  0.004  -31.482  0.372  -4750.572  0.000  0.000  0.000  0.000  0.000
-16.656  -0.030  -2.703  -0.003  -23.001  -0.329  -4311.644  0.000  0.000  0.000  0.000  0.000
-15.834  0.021  -2.754  0.002  -12.949  0.208  -3742.947  0.000  0.000  0.000  0.000  0.000
-14.793  -0.019  -2.777  -0.002  -1.499  -0.209  -3025.675  0.000  0.000  0.000  0.000  0.000
-13.686  -0.018  -2.784  -0.002  9.688  -0.186  -2201.776  0.000  0.000  0.000  0.000  0.000
-12.696  0.003  -2.795  0.000  18.818  0.040  -1341.652  0.000  0.000  0.000  0.000  0.000
-11.936  0.002  -2.820  0.000  24.912  0.034  -517.417  0.000  0.000  0.000  0.000  0.000
-11.512  0.017  -2.873  0.002  27.155  0.180  189.607  0.000  0.000  0.000  0.000  0.000
