accBasedPosition
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
15.950912  -0.588  0.189  -0.009  0.263  -0.003
15.951912  -0.583  0.189  -0.009  0.263  -0.003
15.952912  -0.579  0.188  -0.009  0.263  -0.003
15.953912  -0.575  0.188  -0.009  0.263  -0.003
15.954912  -0.648  0.187  -0.009  0.263  -0.003
15.955912  -0.643  0.186  -0.009  0.263  -0.003
15.956912  -0.638  0.186  -0.009  0.263  -0.003
15.957912  -0.633  0.185  -0.009  0.263  -0.003
15.958912  -0.629  0.184  -0.009  0.262  -0.003
15.959912  -0.624  0.184  -0.009  0.262  -0.003
15.960912  -0.619  0.183  -0.009  0.262  -0.003
15.962913  -0.615  0.182  -0.009  0.262  -0.003
15.963913  -0.336  0.182  -0.009  0.262  -0.002
15.964913  -0.667  0.181  -0.009  0.262  -0.003
15.965913  -0.662  0.180  -0.009  0.262  -0.003
15.966913  -0.657  0.180  -0.009  0.262  -0.003
15.967913  -0.652  0.179  -0.009  0.262  -0.003
15.968913  -0.647  0.179  -0.009  0.262  -0.003
15.969913  -0.642  0.178  -0.009  0.262  -0.003
15.970913  -0.638  0.177  -0.009  0.261  -0.003
15.971913  -0.633  0.177  -0.009  0.261  -0.003
15.972913  -0.717  0.176  -0.009  0.261  -0.003
15.973913  -0.711  0.175  -0.009  0.261  -0.003
15.975913  -0.706  0.174  -0.009  0.261  -0.003
15.976913  -0.701  0.174  -0.009  0.261  -0.003
15.978913  -0.696  0.173  -0.009  0.261  -0.003
15.980914  -0.345  0.172  -0.009  0.261  -0.002
15.981914  -0.685  0.172  -0.009  0.261  -0.003
15.982914  -0.680  0.171  -0.009  0.261  -0.003
15.983914  -0.675  0.170  -0.009  0.261  -0.003
15.984914  -0.670  0.170  -0.009  0.261  -0.003
15.985914  -0.665  0.169  -0.009  0.261  -0.003
15.987914  -0.660  0.168  -0.009  0.261  -0.003
15.990914  -0.328  0.168  -0.009  0.261  -0.002
15.992914  -0.217  0.167  -0.009  0.261  -0.002
15.993914  -0.323  0.166  -0.009  0.261  -0.002
15.995914  -0.641  0.166  -0.009  0.261  -0.003
15.997915  -0.318  0.165  -0.009  0.261  -0.002
15.998915  -0.632  0.164  -0.009  0.261  -0.003
15.999915  -0.627  0.164  -0.009  0.261  -0.003
16.000916  -0.622  0.163  -0.009  0.261  -0.003
16.001915  -0.618  0.163  -0.009  0.261  -0.003
16.003916  -0.613  0.162  -0.009  0.261  -0.003
16.004915  -0.304  0.161  -0.009  0.261  -0.002
16.005915  -0.604  0.161  -0.009  0.261  -0.003
16.006914  -0.600  0.160  -0.009  0.261  -0.003
16.007915  -0.595  0.160  -0.009  0.261  -0.003
16.008915  -0.591  0.159  -0.009  0.261  -0.003
16.009914  -0.586  0.158  -0.009  0.261  -0.003
16.010916  -0.582  0.158  -0.009  0.261  -0.003
16.012915  -0.578  0.157  -0.009  0.261  -0.003
16.014915  -0.287  0.157  -0.009  0.261  -0.002
16.020916  -0.285  0.156  -0.009  0.261  -0.002
16.021915  -0.108  0.155  -0.009  0.261  -0.002
16.022917  -0.642  0.155  -0.009  0.261  -0.003
16.023916  -0.637  0.154  -0.009  0.261  -0.003
16.024916  -0.632  0.154  -0.009  0.261  -0.003
16.025915  -0.628  0.153  -0.009  0.261  -0.003
16.026917  -0.681  0.152  -0.009  0.261  -0.003
16.028915  -0.676  0.152  -0.009  0.261  -0.003
16.029917  -0.336  0.151  -0.009  0.261  -0.002
16.030916  -0.666  0.150  -0.009  0.261  -0.003
16.031918  -0.753  0.149  -0.009  0.261  -0.003
16.032917  -0.747  0.149  -0.009  0.261  -0.003
16.033916  -0.742  0.148  -0.009  0.261  -0.003
16.034918  -0.736  0.147  -0.009  0.261  -0.003
16.035917  -0.731  0.147  -0.009  0.261  -0.003
16.036917  -0.771  0.146  -0.009  0.261  -0.003
16.037916  -0.765  0.145  -0.009  0.260  -0.003
16.038918  -0.759  0.144  -0.009  0.260  -0.003
16.039917  -0.754  0.143  -0.009  0.260  -0.003
16.040916  -0.748  0.143  -0.009  0.260  -0.003
16.041918  -0.803  0.142  -0.009  0.260  -0.003
16.042917  -0.797  0.141  -0.009  0.260  -0.003
16.043917  -0.791  0.140  -0.009  0.260  -0.003
16.044916  -0.785  0.140  -0.009  0.260  -0.003
16.045918  -0.779  0.139  -0.009  0.260  -0.003
16.046917  -0.827  0.138  -0.009  0.260  -0.004
16.047916  -0.821  0.137  -0.009  0.260  -0.003
16.048918  -0.815  0.136  -0.009  0.261  -0.003
16.049917  -0.809  0.136  -0.009  0.261  -0.003
16.050919  -0.803  0.135  -0.009  0.261  -0.003
16.051918  -0.794  0.134  -0.009  0.261  -0.003
16.052917  -0.788  0.133  -0.009  0.261  -0.003
16.053919  -0.782  0.132  -0.009  0.261  -0.003
16.054918  -0.777  0.132  -0.009  0.261  -0.003
16.055918  -0.771  0.131  -0.009  0.260  -0.003
16.056917  -0.731  0.130  -0.009  0.260  -0.003
16.057919  -0.726  0.129  -0.009  0.260  -0.003
16.058918  -0.720  0.129  -0.009  0.260  -0.003
16.059917  -0.715  0.128  -0.009  0.260  -0.003
16.060919  -0.710  0.127  -0.009  0.260  -0.003
16.061918  -0.704  0.126  -0.009  0.260  -0.003
16.062918  -0.637  0.126  -0.009  0.260  -0.003
16.063917  -0.632  0.125  -0.009  0.260  -0.003
16.064919  -0.627  0.125  -0.009  0.260  -0.003
16.065918  -0.623  0.124  -0.009  0.260  -0.003
16.066919  -0.618  0.123  -0.009  0.260  -0.003
16.067919  -0.550  0.123  -0.009  0.260  -0.003
16.068918  -0.546  0.122  -0.009  0.260  -0.003
16.069920  -0.542  0.122  -0.009  0.260  -0.003
16.070919  -0.538  0.121  -0.009  0.260  -0.003
16.071918  -0.534  0.121  -0.009  0.259  -0.003
16.072920  -0.557  0.120  -0.009  0.259  -0.003
16.073919  -0.553  0.120  -0.009  0.259  -0.003
16.074919  -0.549  0.119  -0.009  0.259  -0.003
16.075918  -0.545  0.118  -0.009  0.259  -0.003
16.076920  -0.541  0.118  -0.009  0.259  -0.003
16.077919  -0.532  0.117  -0.009  0.259  -0.003
16.078918  -0.528  0.117  -0.009  0.259  -0.003
16.080919  -0.524  0.116  -0.009  0.259  -0.003
16.081919  -0.520  0.116  -0.009  0.259  -0.003
16.082918  -0.500  0.115  -0.009  0.259  -0.003
16.083920  -0.496  0.115  -0.009  0.259  -0.003
16.084921  -0.493  0.114  -0.009  0.259  -0.003
16.085920  -0.489  0.114  -0.009  0.259  -0.003
16.086920  -0.485  0.113  -0.009  0.259  -0.003
16.087919  -0.482  0.113  -0.009  0.259  -0.003
16.088921  -0.478  0.112  -0.009  0.259  -0.003
16.089920  -0.475  0.112  -0.009  0.259  -0.003
16.090919  -0.471  0.111  -0.009  0.259  -0.003
16.091921  -0.461  0.111  -0.009  0.259  -0.003
16.092920  -0.457  0.110  -0.009  0.258  -0.003
16.093920  -0.454  0.110  -0.009  0.258  -0.003
16.094919  -0.450  0.110  -0.009  0.258  -0.003
16.096920  -0.448  0.109  -0.009  0.258  -0.003
16.097919  -0.444  0.109  -0.009  0.258  -0.003
16.098921  -0.441  0.108  -0.009  0.258  -0.003
16.099920  -0.438  0.108  -0.009  0.258  -0.003
16.100920  -0.435  0.107  -0.009  0.258  -0.003
16.101921  -0.431  0.107  -0.009  0.259  -0.002
16.102921  -0.428  0.107  -0.009  0.259  -0.002
16.103922  -0.425  0.106  -0.009  0.259  -0.002
16.104921  -0.422  0.106  -0.009  0.259  -0.002
16.105921  -0.382  0.105  -0.009  0.259  -0.002
16.106920  -0.380  0.105  -0.009  0.259  -0.002
16.107922  -0.377  0.105  -0.009  0.259  -0.002
16.108921  -0.374  0.104  -0.009  0.259  -0.002
16.109921  -0.371  0.104  -0.009  0.259  -0.002
16.110922  -0.369  0.103  -0.009  0.259  -0.002
16.111921  -0.366  0.103  -0.009  0.259  -0.002
16.113920  -0.363  0.103  -0.009  0.259  -0.002
16.114922  -0.350  0.102  -0.009  0.259  -0.002
16.115921  -0.347  0.102  -0.009  0.259  -0.002
16.116920  -0.344  0.102  -0.009  0.259  -0.002
16.117922  -0.342  0.101  -0.009  0.259  -0.002
16.118921  -0.339  0.101  -0.009  0.259  -0.002
16.119923  -0.337  0.101  -0.009  0.259  -0.002
16.120922  -0.334  0.100  -0.009  0.259  -0.002
16.121922  -0.332  0.100  -0.009  0.259  -0.002
16.122923  -0.329  0.100  -0.009  0.259  -0.002
16.123922  -0.315  0.099  -0.009  0.259  -0.002
16.124922  -0.313  0.099  -0.009  0.259  -0.002
16.125921  -0.310  0.099  -0.009  0.259  -0.002
16.126923  -0.308  0.098  -0.009  0.259  -0.002
16.127922  -0.306  0.098  -0.009  0.259  -0.002
16.129923  -0.304  0.098  -0.009  0.259  -0.002
16.130922  -0.151  0.097  -0.009  0.259  -0.002
16.131922  -0.299  0.097  -0.009  0.259  -0.002
16.132921  -0.350  0.097  -0.009  0.259  -0.002
16.133923  -0.348  0.096  -0.009  0.259  -0.002
16.134922  -0.345  0.096  -0.009  0.260  -0.002
16.135921  -0.343  0.096  -0.009  0.260  -0.002
16.136923  -0.340  0.095  -0.009  0.260  -0.002
16.137922  -0.338  0.095  -0.009  0.260  -0.002
16.138924  -0.335  0.095  -0.009  0.260  -0.002
16.139923  -0.333  0.094  -0.009  0.260  -0.002
16.140923  -0.330  0.094  -0.009  0.260  -0.002
16.141924  -0.331  0.094  -0.009  0.260  -0.002
16.142923  -0.328  0.093  -0.009  0.260  -0.002
16.143923  -0.326  0.093  -0.009  0.260  -0.002
16.144922  -0.323  0.093  -0.009  0.260  -0.002
16.146923  -0.405  0.092  -0.009  0.260  -0.002
16.147923  -0.402  0.092  -0.009  0.260  -0.002
16.148924  -0.399  0.092  -0.009  0.260  -0.002
16.149923  -0.396  0.091  -0.009  0.260  -0.002
16.150923  -0.393  0.091  -0.009  0.260  -0.002
16.151922  -0.390  0.090  -0.009  0.260  -0.002
16.152924  -0.387  0.090  -0.009  0.260  -0.002
16.153923  -0.384  0.090  -0.009  0.260  -0.002
16.154924  -0.381  0.089  -0.009  0.260  -0.002
16.155924  -0.366  0.089  -0.009  0.260  -0.002
16.156923  -0.364  0.089  -0.009  0.260  -0.002
16.157925  -0.361  0.088  -0.009  0.260  -0.002
16.158924  -0.358  0.088  -0.009  0.260  -0.002
16.159924  -0.356  0.087  -0.009  0.260  -0.002
16.160925  -0.353  0.087  -0.009  0.260  -0.002
16.161924  -0.350  0.087  -0.009  0.259  -0.002
16.163923  -0.348  0.086  -0.009  0.259  -0.002
16.164925  -0.368  0.086  -0.009  0.260  -0.002
16.165924  -0.365  0.086  -0.009  0.260  -0.002
16.166924  -0.362  0.085  -0.009  0.260  -0.002
16.167925  -0.360  0.085  -0.009  0.260  -0.002
16.168924  -0.357  0.085  -0.009  0.260  -0.002
16.169924  -0.355  0.084  -0.009  0.260  -0.002
16.171925  -0.352  0.084  -0.009  0.260  -0.002
16.172926  -0.175  0.084  -0.010  0.261  -0.002
16.173925  -0.341  0.083  -0.010  0.260  -0.002
16.174925  -0.339  0.083  -0.010  0.260  -0.002
16.175924  -0.336  0.083  -0.010  0.260  -0.002
16.176926  -0.334  0.082  -0.010  0.260  -0.002
16.177925  -0.331  0.082  -0.010  0.260  -0.002
16.178925  -0.329  0.082  -0.010  0.260  -0.002
16.180925  -0.326  0.081  -0.010  0.260  -0.002
16.181925  -0.324  0.081  -0.009  0.260  -0.002
16.182924  -0.352  0.081  -0.010  0.260  -0.002
16.183926  -0.349  0.080  -0.010  0.261  -0.002
16.184925  -0.347  0.080  -0.010  0.261  -0.002
16.185925  -0.344  0.080  -0.010  0.261  -0.002
16.186926  -0.342  0.079  -0.010  0.261  -0.002
16.187925  -0.339  0.079  -0.010  0.261  -0.002
16.188925  -0.337  0.078  -0.010  0.261  -0.002
16.189926  -0.334  0.078  -0.010  0.262  -0.002
16.190926  -0.332  0.078  -0.010  0.262  -0.002
16.191925  -0.320  0.077  -0.010  0.262  -0.002
16.192926  -0.317  0.077  -0.010  0.262  -0.002
16.193926  -0.315  0.077  -0.010  0.262  -0.002
16.195927  -0.313  0.077  -0.010  0.262  -0.002
16.196926  -0.175  0.076  -0.010  0.261  -0.002
16.197926  -0.348  0.076  -0.010  0.261  -0.002
16.198927  -0.345  0.076  -0.010  0.261  -0.002
16.199926  -0.343  0.075  -0.010  0.261  -0.002
16.200926  -0.340  0.075  -0.010  0.261  -0.002
16.201925  -0.338  0.074  -0.010  0.261  -0.002
16.202927  -0.335  0.074  -0.010  0.261  -0.002
16.203926  -0.333  0.074  -0.010  0.261  -0.002
16.204926  -0.330  0.073  -0.010  0.261  -0.002
16.205927  -0.401  0.073  -0.010  0.261  -0.002
16.206926  -0.398  0.073  -0.010  0.261  -0.002
16.207928  -0.395  0.072  -0.010  0.261  -0.002
16.208927  -0.392  0.072  -0.010  0.261  -0.002
16.209927  -0.389  0.072  -0.010  0.260  -0.002
16.211927  -0.386  0.071  -0.010  0.260  -0.002
16.212927  -0.192  0.071  -0.009  0.260  -0.002
16.213926  -0.380  0.070  -0.009  0.260  -0.002
16.214928  -0.429  0.070  -0.009  0.260  -0.003
16.215927  -0.426  0.070  -0.009  0.260  -0.002
16.216927  -0.422  0.069  -0.009  0.260  -0.002
16.217928  -0.419  0.069  -0.010  0.260  -0.002
16.218927  -0.416  0.068  -0.010  0.260  -0.002
16.219927  -0.413  0.068  -0.010  0.260  -0.002
16.220926  -0.410  0.067  -0.010  0.260  -0.002
16.221928  -0.407  0.067  -0.010  0.260  -0.002
16.222927  -0.404  0.067  -0.010  0.260  -0.002
16.223927  -0.464  0.066  -0.010  0.260  -0.003
16.224928  -0.460  0.066  -0.010  0.261  -0.003
16.225927  -0.457  0.065  -0.010  0.261  -0.003
16.226929  -0.453  0.065  -0.010  0.261  -0.003
16.227928  -0.450  0.064  -0.010  0.261  -0.003
16.229927  -0.447  0.064  -0.010  0.261  -0.003
16.230928  -0.222  0.063  -0.010  0.261  -0.002
16.231928  -0.440  0.063  -0.010  0.261  -0.003
16.232927  -0.477  0.063  -0.010  0.261  -0.003
16.233929  -0.474  0.062  -0.010  0.261  -0.003
16.235928  -0.470  0.062  -0.010  0.261  -0.003
16.236929  -0.467  0.061  -0.010  0.261  -0.003
16.238928  -0.463  0.061  -0.010  0.261  -0.003
16.239927  -0.230  0.060  -0.010  0.261  -0.002
16.241928  -0.456  0.060  -0.010  0.261  -0.003
16.242929  -0.226  0.059  -0.010  0.261  -0.002
16.243929  -0.450  0.059  -0.010  0.261  -0.003
16.245930  -0.446  0.058  -0.010  0.261  -0.003
16.247929  -0.221  0.058  -0.010  0.261  -0.002
16.248928  -0.220  0.058  -0.010  0.261  -0.002
16.249929  -0.436  0.057  -0.010  0.261  -0.003
16.250929  -0.433  0.057  -0.010  0.261  -0.003
16.251928  -0.430  0.056  -0.010  0.261  -0.003
16.252930  -0.427  0.056  -0.010  0.261  -0.003
16.254929  -0.424  0.055  -0.010  0.261  -0.003
16.255930  -0.210  0.055  -0.010  0.261  -0.002
16.256929  -0.417  0.055  -0.010  0.261  -0.002
16.257929  -0.414  0.054  -0.010  0.262  -0.002
16.258928  -0.411  0.054  -0.010  0.262  -0.002
16.259930  -0.408  0.053  -0.010  0.262  -0.002
16.261930  -0.405  0.053  -0.010  0.262  -0.002
16.263929  -0.201  0.052  -0.010  0.262  -0.002
16.264931  -0.399  0.052  -0.010  0.262  -0.002
16.265930  -0.396  0.052  -0.010  0.262  -0.002
16.267929  -0.393  0.051  -0.010  0.262  -0.002
16.269930  -0.390  0.051  -0.010  0.262  -0.002
16.270929  -0.194  0.051  -0.010  0.262  -0.002
16.271931  -0.385  0.050  -0.010  0.262  -0.002
16.273930  -0.382  0.050  -0.010  0.262  -0.002
16.274929  -0.189  0.049  -0.010  0.262  -0.002
16.275930  -0.376  0.049  -0.010  0.262  -0.002
16.277931  -0.373  0.049  -0.010  0.262  -0.002
16.279930  -0.371  0.048  -0.010  0.262  -0.002
16.280931  -0.368  0.048  -0.010  0.262  -0.002
16.281931  -0.365  0.048  -0.010  0.262  -0.002
16.282930  -0.362  0.047  -0.010  0.262  -0.002
16.283932  -0.360  0.047  -0.010  0.262  -0.002
16.284931  -0.391  0.046  -0.010  0.262  -0.002
16.285931  -0.388  0.046  -0.010  0.262  -0.002
16.286930  -0.385  0.046  -0.010  0.263  -0.002
16.287931  -0.383  0.045  -0.010  0.263  -0.002
16.288931  -0.380  0.045  -0.010  0.263  -0.002
16.289930  -0.396  0.044  -0.010  0.263  -0.002
16.290932  -0.393  0.044  -0.010  0.263  -0.002
16.291931  -0.390  0.044  -0.010  0.263  -0.002
16.292931  -0.388  0.043  -0.010  0.263  -0.002
16.293930  -0.385  0.043  -0.010  0.262  -0.002
16.294931  -0.441  0.042  -0.010  0.262  -0.003
16.296932  -0.438  0.042  -0.010  0.262  -0.003
16.297932  -0.217  0.042  -0.010  0.262  -0.002
16.298931  -0.431  0.041  -0.010  0.262  -0.003
16.299932  -0.458  0.041  -0.010  0.262  -0.003
16.300932  -0.454  0.040  -0.010  0.262  -0.003
16.301931  -0.451  0.040  -0.010  0.262  -0.003
16.302933  -0.448  0.039  -0.010  0.262  -0.003
16.304932  -0.444  0.039  -0.010  0.262  -0.003
16.305931  -0.250  0.038  -0.010  0.262  -0.002
16.306932  -0.495  0.038  -0.010  0.262  -0.003
16.307932  -0.492  0.037  -0.010  0.263  -0.003
16.308931  -0.488  0.037  -0.010  0.263  -0.003
16.309933  -0.485  0.036  -0.010  0.263  -0.003
16.310932  -0.564  0.036  -0.010  0.263  -0.003
16.311934  -0.560  0.035  -0.010  0.263  -0.003
16.312933  -0.556  0.035  -0.010  0.263  -0.003
16.313932  -0.552  0.034  -0.010  0.262  -0.003
16.314934  -0.548  0.034  -0.010  0.262  -0.003
16.315933  -0.599  0.033  -0.010  0.262  -0.003
16.316933  -0.594  0.032  -0.010  0.262  -0.003
16.317932  -0.590  0.032  -0.010  0.262  -0.003
16.318933  -0.585  0.031  -0.010  0.262  -0.003
16.319933  -0.581  0.031  -0.010  0.262  -0.003
16.321934  -0.635  0.030  -0.010  0.262  -0.003
16.322933  -0.315  0.029  -0.010  0.262  -0.002
16.323933  -0.625  0.029  -0.010  0.262  -0.003
16.324932  -0.621  0.028  -0.010  0.262  -0.003
16.325933  -0.616  0.028  -0.010  0.261  -0.003
16.326933  -0.691  0.027  -0.010  0.261  -0.003
16.327932  -0.685  0.026  -0.010  0.261  -0.003
16.328934  -0.680  0.026  -0.010  0.261  -0.003
16.330935  -0.675  0.025  -0.009  0.261  -0.003
16.331934  -0.749  0.024  -0.009  0.261  -0.003
16.332933  -0.743  0.023  -0.009  0.261  -0.003
16.333935  -0.738  0.023  -0.009  0.261  -0.003
16.334934  -0.732  0.022  -0.009  0.261  -0.003
16.335934  -0.727  0.021  -0.009  0.260  -0.003
16.336933  -0.767  0.020  -0.009  0.260  -0.003
16.337934  -0.762  0.020  -0.009  0.260  -0.003
16.338934  -0.756  0.019  -0.009  0.260  -0.003
16.339933  -0.750  0.018  -0.009  0.260  -0.003
16.340935  -0.745  0.017  -0.009  0.260  -0.003
16.341934  -0.826  0.017  -0.009  0.260  -0.004
16.342934  -0.820  0.016  -0.009  0.260  -0.003
16.343933  -0.814  0.015  -0.009  0.260  -0.003
16.344934  -0.808  0.014  -0.009  0.260  -0.003
16.346935  -0.839  0.013  -0.009  0.260  -0.004
16.347935  -0.832  0.012  -0.009  0.260  -0.004
16.348934  -0.826  0.012  -0.009  0.260  -0.004
16.349936  -0.820  0.011  -0.009  0.260  -0.003
16.350935  -0.814  0.010  -0.009  0.260  -0.003
16.351934  -0.867  0.009  -0.009  0.260  -0.004
16.352936  -0.861  0.008  -0.009  0.259  -0.004
16.353935  -0.854  0.007  -0.009  0.259  -0.004
16.354935  -0.848  0.007  -0.009  0.259  -0.004
16.355934  -0.842  0.006  -0.009  0.259  -0.004
16.356936  -0.853  0.005  -0.009  0.259  -0.004
16.357935  -0.846  0.004  -0.009  0.258  -0.004
16.358934  -0.840  0.003  -0.009  0.258  -0.004
16.359936  -0.834  0.002  -0.009  0.258  -0.004
16.360935  -0.828  0.002  -0.009  0.258  -0.003
16.362934  -0.821  0.001  -0.009  0.258  -0.003
16.363935  -0.815  -0.000  -0.009  0.258  -0.003
16.364937  -0.809  -0.001  -0.009  0.258  -0.003
16.365936  -0.837  -0.002  -0.009  0.258  -0.004
16.366936  -0.831  -0.003  -0.009  0.257  -0.003
16.367935  -0.825  -0.003  -0.009  0.257  -0.003
16.368937  -0.818  -0.004  -0.009  0.257  -0.003
16.369936  -0.812  -0.005  -0.009  0.257  -0.003
16.370935  -0.806  -0.006  -0.009  0.257  -0.003
16.371937  -0.800  -0.007  -0.009  0.257  -0.003
16.372936  -0.794  -0.007  -0.009  0.257  -0.003
16.373936  -0.789  -0.008  -0.009  0.257  -0.003
16.374935  -0.819  -0.009  -0.009  0.256  -0.003
16.375937  -0.813  -0.010  -0.009  0.256  -0.003
16.376936  -0.807  -0.011  -0.009  0.256  -0.003
16.377935  -0.801  -0.011  -0.009  0.256  -0.003
16.378937  -0.795  -0.012  -0.009  0.256  -0.003
16.379936  -0.825  -0.013  -0.009  0.256  -0.003
16.380936  -0.819  -0.014  -0.009  0.256  -0.003
16.381937  -0.813  -0.015  -0.008  0.255  -0.003
16.382936  -0.807  -0.016  -0.008  0.255  -0.003
16.383938  -0.801  -0.016  -0.008  0.255  -0.003
16.384937  -0.795  -0.017  -0.008  0.255  -0.003
16.385937  -0.789  -0.018  -0.008  0.255  -0.003
16.386936  -0.783  -0.019  -0.008  0.255  -0.003
16.387938  -0.778  -0.019  -0.008  0.255  -0.003
16.388937  -0.782  -0.020  -0.008  0.255  -0.003
16.389936  -0.777  -0.021  -0.008  0.255  -0.003
16.390938  -0.771  -0.022  -0.008  0.254  -0.003
16.391937  -0.765  -0.023  -0.008  0.254  -0.003
16.392937  -0.759  -0.023  -0.008  0.254  -0.003
16.393936  -0.754  -0.024  -0.008  0.254  -0.003
16.394938  -0.748  -0.025  -0.008  0.254  -0.003
16.396936  -0.743  -0.026  -0.008  0.254  -0.003
16.397938  -0.788  -0.026  -0.008  0.254  -0.003
16.398937  -0.782  -0.027  -0.008  0.254  -0.003
16.399939  -0.776  -0.028  -0.008  0.253  -0.003
16.400938  -0.771  -0.029  -0.008  0.253  -0.003
16.401937  -0.765  -0.029  -0.008  0.253  -0.003
16.402939  -0.759  -0.030  -0.008  0.253  -0.003
16.403938  -0.754  -0.031  -0.008  0.253  -0.003
16.404938  -0.748  -0.032  -0.008  0.253  -0.003
16.405937  -0.742  -0.032  -0.008  0.253  -0.003
16.406939  -0.760  -0.033  -0.008  0.253  -0.003
16.407938  -0.755  -0.034  -0.008  0.253  -0.003
16.408937  -0.749  -0.035  -0.008  0.253  -0.003
16.409939  -0.743  -0.035  -0.008  0.253  -0.003
16.411938  -0.738  -0.036  -0.008  0.253  -0.003
16.412937  -0.366  -0.037  -0.008  0.253  -0.002
16.413939  -0.727  -0.038  -0.008  0.253  -0.003
16.414938  -0.722  -0.038  -0.008  0.253  -0.003
16.415937  -0.652  -0.039  -0.008  0.253  -0.003
16.416939  -0.647  -0.040  -0.008  0.253  -0.003
16.417938  -0.642  -0.040  -0.008  0.253  -0.003
16.418940  -0.637  -0.041  -0.008  0.253  -0.003
16.419939  -0.633  -0.042  -0.008  0.253  -0.003
16.420938  -0.628  -0.042  -0.008  0.253  -0.003
16.421940  -0.623  -0.043  -0.008  0.253  -0.003
16.422939  -0.619  -0.043  -0.008  0.253  -0.003
16.423939  -0.614  -0.044  -0.008  0.253  -0.003
16.424938  -0.641  -0.045  -0.008  0.253  -0.003
16.425940  -0.636  -0.045  -0.008  0.252  -0.003
16.426939  -0.632  -0.046  -0.008  0.252  -0.003
16.427938  -0.627  -0.047  -0.008  0.252  -0.003
16.429939  -0.623  -0.047  -0.008  0.252  -0.003
16.431938  -0.618  -0.048  -0.008  0.252  -0.003
16.432940  -0.614  -0.048  -0.008  0.252  -0.003
16.433941  -0.609  -0.049  -0.008  0.252  -0.003
16.434940  -0.604  -0.050  -0.008  0.252  -0.003
16.435940  -0.600  -0.050  -0.008  0.252  -0.003
16.436939  -0.596  -0.051  -0.008  0.252  -0.003
16.437941  -0.591  -0.051  -0.008  0.252  -0.003
16.438940  -0.587  -0.052  -0.008  0.252  -0.003
16.439939  -0.535  -0.053  -0.008  0.252  -0.003
16.440941  -0.531  -0.053  -0.008  0.252  -0.003
16.441940  -0.527  -0.054  -0.008  0.252  -0.003
16.442940  -0.523  -0.054  -0.008  0.252  -0.003
16.443939  -0.520  -0.055  -0.008  0.252  -0.003
16.445940  -0.516  -0.055  -0.008  0.252  -0.003
16.446939  -0.256  -0.056  -0.008  0.252  -0.002
16.447941  -0.508  -0.056  -0.008  0.252  -0.003
16.448940  -0.429  -0.057  -0.008  0.252  -0.002
16.449940  -0.426  -0.057  -0.008  0.252  -0.002
16.450939  -0.422  -0.058  -0.008  0.251  -0.002
16.451941  -0.419  -0.058  -0.008  0.251  -0.002
16.452942  -0.416  -0.058  -0.008  0.251  -0.002
16.453941  -0.413  -0.059  -0.008  0.251  -0.002
16.454941  -0.410  -0.059  -0.008  0.251  -0.002
16.455940  -0.407  -0.060  -0.008  0.251  -0.002
16.456942  -0.404  -0.060  -0.008  0.250  -0.002
16.457941  -0.347  -0.060  -0.008  0.251  -0.002
16.458941  -0.345  -0.061  -0.008  0.251  -0.002
16.459942  -0.342  -0.061  -0.008  0.251  -0.002
16.460941  -0.340  -0.061  -0.008  0.251  -0.002
16.462940  -0.337  -0.062  -0.008  0.252  -0.002
16.463942  -0.313  -0.062  -0.008  0.252  -0.002
16.464941  -0.311  -0.062  -0.008  0.252  -0.002
16.465940  -0.308  -0.063  -0.008  0.252  -0.002
16.466942  -0.306  -0.063  -0.008  0.252  -0.002
16.467941  -0.304  -0.063  -0.008  0.252  -0.002
16.468943  -0.301  -0.064  -0.008  0.252  -0.002
16.469942  -0.299  -0.064  -0.008  0.252  -0.002
16.470942  -0.297  -0.064  -0.008  0.252  -0.002
16.471943  -0.295  -0.064  -0.008  0.252  -0.002
16.472942  -0.293  -0.065  -0.008  0.252  -0.002
16.473942  -0.220  -0.065  -0.008  0.252  -0.002
16.474941  -0.218  -0.065  -0.008  0.252  -0.002
16.475943  -0.217  -0.065  -0.008  0.251  -0.002
16.476942  -0.215  -0.066  -0.008  0.251  -0.002
16.478943  -0.213  -0.066  -0.009  0.251  -0.002
16.479942  -0.106  -0.066  -0.009  0.251  -0.002
16.480942  -0.210  -0.066  -0.009  0.251  -0.002
16.481941  -0.209  -0.066  -0.009  0.251  -0.002
16.482943  -0.118  -0.067  -0.009  0.251  -0.002
16.483942  -0.117  -0.067  -0.009  0.251  -0.002
16.484941  -0.117  -0.067  -0.009  0.251  -0.002
16.485943  -0.116  -0.067  -0.009  0.251  -0.002
16.486942  -0.115  -0.067  -0.009  0.251  -0.002
16.487944  -0.061  -0.067  -0.009  0.251  -0.001
16.488943  -0.061  -0.067  -0.009  0.252  -0.001
16.490944  -0.060  -0.067  -0.009  0.252  -0.001
16.491943  -0.060  -0.067  -0.009  0.252  -0.001
16.492943  -0.059  -0.067  -0.009  0.252  -0.001
16.493942  -0.059  -0.067  -0.009  0.252  -0.001
16.495943  -0.058  -0.067  -0.009  0.252  -0.001
16.496943  -0.029  -0.067  -0.009  0.252  -0.001
16.497944  -0.058  -0.068  -0.009  0.252  -0.001
16.498943  -0.057  -0.068  -0.009  0.252  -0.001
16.499943  -0.057  -0.068  -0.009  0.252  -0.001
