acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
0.001  0.036  0.008  -0.004  6.313      0  0.000
-0.006  0.044  0.009  -0.002  7.407      0  0.000
-0.006  0.044  0.009  -0.002  7.407      0  0.000
-0.010  0.041  0.008  -0.000  6.077      0  0.000
-0.010  0.041  0.008  -0.000  6.077      0  0.000
0.000  0.024  0.006  -0.001  5.085      0  0.000
0.021  -0.011  0.003  -0.002  2.728      0  0.000
0.046  -0.027  0.005  -0.003  3.965      0  0.000
0.046  -0.027  0.005  -0.003  3.965      0  0.000
0.082  -0.016  0.008  -0.003  6.260      0  0.000
0.082  -0.016  0.008  -0.003  6.260      0  0.000
0.073  0.016  0.009  0.002  6.761      0  0.000
0.073  0.016  0.009  0.002  6.761      0  0.000
0.047  0.052  0.008  0.002  6.545      0  0.000
0.047  0.052  0.008  0.002  6.545      0  0.000
0.016  0.061  0.008  0.001  6.444      0  0.000
0.016  0.061  0.008  0.001  6.444      0  0.000
-0.004  0.056  0.006  0.001  4.847      0  0.000
-0.009  0.042  0.005  0.001  4.209      0  0.000
-0.009  0.042  0.005  0.001  4.209      0  0.000
-0.004  0.027  0.005  -0.001  3.971      0  0.000
-0.004  0.027  0.005  -0.001  3.971      0  0.000
-0.001  0.020  0.006  -0.001  4.398      0  0.000
-0.004  0.021  0.006  0.000  4.620      0  0.000
-0.004  0.021  0.006  0.000  4.620      0  0.000
-0.023  0.004  0.006  -0.002  5.052      0  0.000
-0.023  0.004  0.006  -0.002  5.052      0  0.000
-0.021  -0.024  0.009  -0.002  6.821      0  0.000
-0.011  -0.053  0.008  -0.002  5.932      0  0.000
-0.011  -0.053  0.008  -0.002  5.932      0  0.000
-0.002  -0.046  0.006  -0.001  5.004      0  0.000
-0.002  -0.046  0.006  -0.001  5.004      0  0.000
-0.007  -0.045  0.004  -0.003  3.000      0  0.000
-0.015  -0.047  0.003  -0.003  2.093      0  0.000
-0.007  -0.040  0.007  -0.003  5.281      0  0.000
0.002  -0.017  0.008  -0.000  6.274      0  0.000
0.007  -0.022  0.008  -0.004  6.318      0  0.000
0.010  -0.019  0.008  -0.002  6.105      0  0.000
-0.007  -0.005  0.004  -0.002  3.501      0  0.000
-0.029  -0.008  0.002  -0.003  1.896      0  0.000
-0.020  -0.023  0.005  -0.005  3.588      0  0.000
-0.020  -0.023  0.005  -0.005  3.588      0  0.000
0.013  -0.029  0.009  -0.004  7.169      0  0.000
0.013  -0.029  0.009  -0.004  7.169      0  0.000
0.043  -0.028  0.010  -0.005  8.218      0  0.000
0.052  -0.050  0.011  -0.007  8.288      0  0.000
0.052  -0.050  0.011  -0.007  8.288      0  0.000
0.033  -0.059  0.009  -0.006  6.708      0  0.000
0.033  -0.059  0.009  -0.006  6.708      0  0.000
0.033  -0.059  0.009  -0.006  6.708      0  0.000
0.010  -0.056  0.004  -0.005  3.161      0  0.000
0.001  -0.031  0.004  -0.004  3.445      0  0.000
0.011  -0.028  0.007  -0.004  5.387      0  0.000
0.011  -0.028  0.007  -0.004  5.387      0  0.000
0.027  -0.007  0.008  -0.003  6.432      0  0.000
0.027  -0.007  0.008  -0.003  6.432      0  0.000
0.024  0.022  0.009  -0.002  6.911      0  0.000
0.024  0.022  0.009  -0.002  6.911      0  0.000
-0.017  0.050  0.006  -0.001  4.345      0  0.000
-0.017  0.050  0.006  -0.001  4.345      0  0.000
-0.057  0.075  0.004  0.002  2.857      0  0.000
-0.057  0.098  0.005  0.001  4.057      0  0.000
-0.060  0.108  0.002  0.001  1.590      0  0.000
-0.060  0.108  0.002  0.001  1.590      0  0.000
-0.039  0.088  0.005  -0.000  3.636      0  0.000
-0.039  0.088  0.005  -0.000  3.636      0  0.000
-0.039  0.088  0.005  -0.000  3.636      0  0.000
-0.031  0.078  0.003  0.001  2.718      0  0.000
-0.056  0.079  0.002  0.003  1.654      0  0.000
-0.056  0.079  0.002  0.003  1.654      0  0.000
-0.069  0.078  0.004  0.003  2.766      0  0.000
-0.059  0.056  0.004  0.001  3.310      0  0.000
-0.037  0.013  0.004  -0.003  3.424      0  0.000
-0.002  -0.028  0.005  -0.004  3.977      0  0.000
0.026  -0.044  0.007  -0.001  5.605      0  0.000
0.047  -0.042  0.008  -0.001  6.466      0  0.000
0.070  -0.041  0.008  -0.001  6.241      0  0.000
0.065  -0.040  0.007  -0.001  5.579      0  0.000
0.065  -0.045  0.006  -0.001  4.787      0  0.000
0.060  -0.031  0.007  0.001  5.413      0  0.000
0.060  -0.031  0.007  0.001  5.413      0  0.000
0.049  -0.020  0.008  -0.002  6.232      0  0.000
0.049  -0.020  0.008  -0.002  6.232      0  0.000
0.042  -0.021  0.008  -0.006  6.464      0  0.000
0.042  -0.021  0.008  -0.006  6.464      0  0.000
0.032  -0.023  0.008  -0.005  6.180      0  0.000
0.031  -0.040  0.010  -0.005  7.871      0  0.000
0.031  -0.040  0.010  -0.005  7.871      0  0.000
0.019  -0.055  0.008  -0.003  6.547      0  0.000
0.019  -0.055  0.008  -0.003  6.547      0  0.000
-0.007  -0.057  0.004  -0.004  3.070      0  0.000
-0.043  -0.055  0.000  -0.004  0.298      0  0.000
-0.043  -0.055  0.000  -0.004  0.298      0  0.000
-0.066  -0.053  0.001  -0.004  1.027      0  0.000
-0.066  -0.053  0.001  -0.004  1.027      0  0.000
-0.095  -0.047  -0.000  -0.005  -0.017      0  0.000
-0.108  -0.037  0.003  -0.005  2.087      0  0.000
-0.108  -0.037  0.003  -0.005  2.087      0  0.000
-0.103  -0.008  0.004  -0.004  3.150      0  0.000
-0.103  -0.008  0.004  -0.004  3.150      0  0.000
-0.086  0.011  0.004  -0.004  3.467      0  0.000
-0.086  0.011  0.004  -0.004  3.467      0  0.000
-0.066  0.025  0.004  -0.001  3.101      0  0.000
-0.066  0.025  0.004  -0.001  3.101      0  0.000
-0.032  0.035  0.006  -0.001  4.603      0  0.000
-0.032  0.035  0.006  -0.001  4.603      0  0.000
0.024  0.044  0.007  -0.001  5.400      0  0.000
0.047  0.058  0.002  -0.001  1.809      0  0.000
0.046  0.037  0.002  -0.005  1.719      0  0.000
0.012  0.011  0.000  -0.006  0.350      0  0.000
0.002  -0.020  0.003  -0.008  2.647      0  0.000
-0.004  -0.034  0.006  -0.005  4.946      0  0.000
0.004  -0.031  0.007  -0.002  5.214      0  0.000
0.016  -0.026  0.007  -0.002  5.114      0  0.000
0.040  -0.010  0.009  0.001  6.940      0  0.000
0.060  0.013  0.009  -0.001  7.421      0  0.000
0.060  0.013  0.009  -0.001  7.421      0  0.000
0.093  0.035  0.010  -0.001  8.185      0  0.000
0.093  0.035  0.010  -0.001  8.185      0  0.000
0.110  0.063  0.007  -0.000  5.831      0  0.000
0.110  0.063  0.007  -0.000  5.831      0  0.000
0.108  0.094  0.010  0.000  7.635      0  0.000
0.075  0.095  0.006  0.001  4.562      0  0.000
0.075  0.095  0.006  0.001  4.562      0  0.000
0.020  0.061  0.005  -0.003  3.747      0  0.000
0.020  0.061  0.005  -0.003  3.747      0  0.000
-0.028  0.010  0.003  -0.004  2.682      0  0.000
-0.028  0.010  0.003  -0.004  2.682      0  0.000
-0.060  -0.013  0.003  -0.001  2.052      0  0.000
-0.060  -0.013  0.003  -0.001  2.052      0  0.000
-0.079  0.018  0.004  0.005  2.966      0  0.000
-0.079  0.018  0.004  0.005  2.966      0  0.000
-0.101  0.030  0.003  0.003  2.237      0  0.000
-0.119  0.038  0.000  0.001  0.055      0  0.000
-0.105  0.015  0.003  -0.003  2.514      0  0.000
-0.105  0.015  0.003  -0.003  2.514      0  0.000
-0.080  -0.018  0.003  -0.005  2.115      0  0.000
-0.080  -0.018  0.003  -0.005  2.115      0  0.000
-0.067  -0.048  0.003  -0.006  2.146      0  0.000
-0.067  -0.048  0.003  -0.006  2.146      0  0.000
-0.027  -0.062  0.004  -0.005  2.820      0  0.000
-0.027  -0.062  0.004  -0.005  2.820      0  0.000
0.001  -0.061  0.005  -0.004  3.993      0  0.000
0.038  -0.080  0.008  -0.005  6.130      0  0.000
0.038  -0.080  0.008  -0.005  6.130      0  0.000
0.068  -0.110  0.009  -0.006  6.863      0  0.000
0.087  -0.119  0.009  -0.005  6.953      0  0.000
0.101  -0.077  0.008  -0.005  6.103      0  0.000
0.106  -0.020  0.008  -0.002  6.361      0  0.000
0.081  0.044  0.007  0.002  5.657      0  0.000
0.071  0.082  0.008  0.002  5.931      0  0.000
0.052  0.106  0.007  0.003  5.866      0  0.000
0.027  0.113  0.007  0.002  5.726      0  0.000
0.007  0.092  0.008  -0.002  6.321      0  0.000
0.007  0.092  0.008  -0.002  6.321      0  0.000
-0.029  0.062  0.004  -0.004  3.509      0  0.000
-0.050  0.027  0.003  -0.005  2.744      0  0.000
-0.054  -0.022  0.005  -0.006  3.623      0  0.000
-0.054  -0.022  0.005  -0.006  3.623      0  0.000
-0.029  -0.052  0.009  -0.003  6.841      0  0.000
-0.029  -0.052  0.009  -0.003  6.841      0  0.000
0.008  -0.068  0.012  -0.001  9.660      0  0.000
0.008  -0.068  0.012  -0.001  9.660      0  0.000
0.043  -0.060  0.012  0.000  9.573      0  0.000
0.043  -0.060  0.012  0.000  9.573      0  0.000
0.055  -0.030  0.010  0.001  8.034      0  0.000
0.053  -0.016  0.008  -0.002  6.077      0  0.000
0.053  -0.016  0.008  -0.002  6.077      0  0.000
0.049  -0.003  0.008  -0.004  5.975      0  0.000
0.049  -0.003  0.008  -0.004  5.975      0  0.000
0.041  0.001  0.007  -0.007  5.771      0  0.000
0.041  0.001  0.007  -0.007  5.771      0  0.000
0.051  -0.002  0.009  -0.004  7.346      0  0.000
0.051  -0.002  0.009  -0.004  7.346      0  0.000
0.043  -0.012  0.011  -0.004  8.552      0  0.000
0.043  -0.012  0.011  -0.004  8.552      0  0.000
0.025  -0.032  0.011  -0.005  9.031      0  0.000
0.025  -0.032  0.011  -0.005  9.031      0  0.000
-0.015  -0.043  0.008  -0.002  6.233      0  0.000
-0.030  -0.031  0.008  -0.000  6.292      0  0.000
-0.016  -0.018  0.009  -0.002  6.830      0  0.000
-0.016  -0.018  0.009  -0.002  6.830      0  0.000
-0.021  0.008  0.005  -0.002  3.868      0  0.000
-0.031  0.022  0.005  -0.005  3.730      0  0.000
-0.050  0.021  0.005  -0.005  3.954      0  0.000
-0.056  0.014  0.007  -0.004  5.586      0  0.000
-0.075  0.003  0.005  -0.002  3.896      0  0.000
-0.074  0.014  0.006  -0.000  4.333      0  0.000
-0.057  0.007  0.006  -0.003  4.650      0  0.000
-0.031  -0.013  0.006  -0.004  4.370      0  0.000
-0.031  -0.013  0.006  -0.004  4.370      0  0.000
-0.026  -0.005  0.005  -0.002  4.005      0  0.000
-0.005  0.027  0.007  -0.000  5.557      0  0.000
-0.005  0.027  0.007  -0.000  5.557      0  0.000
0.024  0.040  0.008  -0.001  6.048      0  0.000
0.024  0.040  0.008  -0.001  6.048      0  0.000
0.025  0.042  0.007  -0.003  5.416      0  0.000
0.025  0.042  0.007  -0.003  5.416      0  0.000
0.016  0.012  0.006  -0.005  4.694      0  0.000
0.019  -0.029  0.008  -0.007  6.113      0  0.000
0.019  -0.029  0.008  -0.007  6.113      0  0.000
0.019  -0.029  0.008  -0.007  6.113      0  0.000
0.027  -0.047  0.007  -0.004  5.368      0  0.000
0.020  -0.030  0.007  -0.001  5.263      0  0.000
0.015  -0.023  0.007  -0.005  5.269      0  0.000
0.015  -0.023  0.007  -0.005  5.269      0  0.000
0.011  -0.008  0.007  -0.001  5.211      0  0.000
0.011  -0.008  0.007  -0.001  5.211      0  0.000
0.003  -0.012  0.006  -0.002  5.047      0  0.000
0.003  -0.012  0.006  -0.002  5.047      0  0.000
-0.012  0.001  0.006  -0.002  4.794      0  0.000
-0.012  0.001  0.006  -0.002  4.794      0  0.000
-0.010  0.013  0.007  -0.004  5.293      0  0.000
0.013  0.016  0.010  -0.005  7.715      0  0.000
0.013  0.016  0.010  -0.005  7.715      0  0.000
0.018  -0.006  0.008  -0.008  6.234      0  0.000
0.018  -0.006  0.008  -0.008  6.234      0  0.000
0.024  -0.037  0.009  -0.008  7.387      0  0.000
0.044  -0.063  0.010  -0.006  8.115      0  0.000
0.044  -0.063  0.010  -0.006  8.115      0  0.000
0.052  -0.055  0.010  -0.003  7.763      0  0.000
0.063  -0.021  0.011  -0.002  8.866      0  0.000
0.057  -0.008  0.009  -0.001  7.181      0  0.000
0.039  0.029  0.008  -0.001  5.977      0  0.000
0.035  0.062  0.010  0.001  8.233      0  0.000
0.015  0.101  0.009  0.001  6.985      0  0.000
0.006  0.106  0.011  -0.001  8.402      0  0.000
0.015  0.103  0.011  -0.001  8.622      0  0.000
0.006  0.080  0.010  0.000  7.920      0  0.000
-0.021  0.052  0.006  0.001  4.607      0  0.000
-0.021  0.052  0.006  0.001  4.607      0  0.000
-0.037  -0.004  0.006  -0.005  4.483      0  0.000
-0.037  -0.004  0.006  -0.005  4.483      0  0.000
-0.049  -0.038  0.006  -0.005  4.936      0  0.000
-0.049  -0.038  0.006  -0.005  4.936      0  0.000
-0.029  -0.066  0.009  -0.006  7.283      0  0.000
-0.029  -0.066  0.009  -0.006  7.283      0  0.000
-0.010  -0.078  0.011  -0.004  8.899      0  0.000
-0.009  -0.077  0.011  -0.003  8.265      0  0.000
-0.009  -0.077  0.011  -0.003  8.265      0  0.000
-0.014  -0.051  0.007  -0.001  5.134      0  0.000
-0.014  -0.051  0.007  -0.001  5.134      0  0.000
-0.035  -0.022  0.005  -0.001  3.917      0  0.000
-0.042  -0.021  0.004  -0.003  3.449      0  0.000
-0.042  -0.021  0.004  -0.003  3.449      0  0.000
-0.017  -0.020  0.008  -0.005  6.540      0  0.000
-0.017  -0.020  0.008  -0.005  6.540      0  0.000
0.008  -0.006  0.009  -0.004  7.002      0  0.000
0.023  0.020  0.012  -0.003  9.438      0  0.000
0.023  0.020  0.012  -0.003  9.438      0  0.000
0.020  0.023  0.010  -0.001  8.181      0  0.000
0.020  0.023  0.010  -0.001  8.181      0  0.000
-0.003  0.025  0.007  -0.001  5.462      0  0.000
-0.003  0.025  0.007  -0.001  5.462      0  0.000
-0.022  0.017  0.004  -0.001  3.325      0  0.000
-0.022  0.017  0.004  -0.001  3.325      0  0.000
-0.029  0.004  0.003  -0.003  2.319      0  0.000
-0.029  0.004  0.003  -0.003  2.319      0  0.000
-0.022  -0.016  0.005  -0.006  3.670      0  0.000
-0.026  -0.011  0.006  -0.004  5.010      0  0.000
-0.039  -0.004  0.007  -0.004  5.110      0  0.000
-0.062  -0.007  0.006  -0.004  4.516      0  0.000
-0.072  -0.027  0.004  -0.005  2.945      0  0.000
-0.048  -0.032  0.008  -0.003  6.293      0  0.000
-0.006  -0.016  0.007  -0.000  5.794      0  0.000
0.044  0.007  0.010  -0.001  7.533      0  0.000
0.061  0.026  0.008  -0.002  6.239      0  0.000
0.048  0.047  0.006  -0.001  4.704      0  0.000
0.048  0.047  0.006  -0.001  4.704      0  0.000
0.017  0.065  0.005  0.000  3.781      0  0.000
0.017  0.065  0.005  0.000  3.781      0  0.000
-0.001  0.061  0.005  0.000  4.259      0  0.000
-0.017  0.068  0.004  0.001  3.033      0  0.000
-0.028  0.074  0.004  0.002  3.208      0  0.000
-0.028  0.074  0.004  0.002  3.208      0  0.000
-0.055  0.063  0.002  0.000  1.337      0  0.000
-0.055  0.063  0.002  0.000  1.337      0  0.000
-0.070  0.037  0.005  -0.000  4.171      0  0.000
-0.070  0.037  0.005  -0.000  4.171      0  0.000
-0.041  0.022  0.008  0.000  6.455      0  0.000
-0.041  0.022  0.008  0.000  6.455      0  0.000
-0.018  0.029  0.008  0.002  6.341      0  0.000
-0.018  0.029  0.008  0.002  6.341      0  0.000
0.015  0.017  0.007  -0.001  5.825      0  0.000
0.037  -0.012  0.007  -0.003  5.440      0  0.000
0.037  -0.012  0.007  -0.003  5.440      0  0.000
0.043  -0.039  0.006  -0.003  4.837      0  0.000
0.043  -0.039  0.006  -0.003  4.837      0  0.000
0.051  -0.066  0.008  -0.005  6.297      0  0.000
0.051  -0.066  0.008  -0.005  6.297      0  0.000
0.071  -0.098  0.010  -0.007  7.850      0  0.000
0.071  -0.098  0.010  -0.007  7.850      0  0.000
0.065  -0.104  0.008  -0.005  6.492      0  0.000
0.065  -0.104  0.008  -0.005  6.492      0  0.000
0.041  -0.094  0.006  -0.005  4.560      0  0.000
-0.015  -0.088  0.003  -0.004  2.475      0  0.000
-0.044  -0.065  0.004  -0.002  3.152      0  0.000
-0.041  -0.049  0.006  -0.004  4.678      0  0.000
-0.032  -0.023  0.007  -0.005  5.253      0  0.000
-0.032  0.001  0.005  -0.004  4.317      0  0.000
-0.018  0.038  0.008  0.000  6.449      0  0.000
-0.024  0.062  0.006  -0.001  4.664      0  0.000
-0.025  0.061  0.005  -0.003  3.616      0  0.000
-0.012  0.035  0.004  -0.004  2.996      0  0.000
0.002  0.016  0.005  -0.004  3.869      0  0.000
0.002  0.016  0.005  -0.004  3.869      0  0.000
0.002  0.016  0.005  -0.004  3.869      0  0.000
-0.001  -0.016  0.004  -0.007  3.336      0  0.000
0.001  -0.053  0.008  -0.009  6.348      0  0.000
0.003  -0.047  0.008  -0.005  6.163      0  0.000
0.003  -0.047  0.008  -0.005  6.163      0  0.000
0.005  -0.032  0.006  -0.001  4.963      0  0.000
0.005  -0.032  0.006  -0.001  4.963      0  0.000
0.001  -0.027  0.004  -0.001  3.526      0  0.000
0.001  -0.027  0.004  -0.001  3.526      0  0.000
0.005  -0.030  0.007  -0.004  5.529      0  0.000
0.005  -0.030  0.007  -0.004  5.529      0  0.000
0.022  -0.014  0.006  -0.006  4.849      0  0.000
0.025  -0.009  0.006  -0.007  4.772      0  0.000
0.012  -0.018  0.005  -0.009  3.910      0  0.000
0.012  -0.018  0.005  -0.009  3.910      0  0.000
0.011  -0.027  0.008  -0.008  6.328      0  0.000
0.011  -0.027  0.008  -0.008  6.328      0  0.000
0.026  -0.015  0.010  -0.005  8.117      0  0.000
0.026  -0.015  0.010  -0.005  8.117      0  0.000
0.045  -0.014  0.013  -0.004  10.137      0  0.000
0.045  -0.014  0.013  -0.004  10.137      0  0.000
0.073  -0.020  0.012  -0.002  9.224      0  0.000
0.091  -0.008  0.011  -0.002  8.582      0  0.000
0.091  -0.008  0.011  -0.002  8.582      0  0.000
0.075  0.025  0.007  -0.002  5.782      0  0.000
0.075  0.025  0.007  -0.002  5.782      0  0.000
0.036  0.062  0.006  -0.002  4.564      0  0.000
0.031  0.097  0.009  0.001  7.023      0  0.000
0.033  0.116  0.012  0.001  9.083      0  0.000
0.029  0.120  0.012  0.001  9.272      0  0.000
0.010  0.098  0.012  0.000  9.165      0  0.000
-0.018  0.063  0.007  -0.001  5.873      0  0.000
-0.049  0.017  0.004  -0.005  3.345      0  0.000
-0.067  -0.027  0.002  -0.007  1.828      0  0.000
-0.072  -0.051  0.004  -0.005  2.934      0  0.000
-0.072  -0.051  0.004  -0.005  2.934      0  0.000
-0.063  -0.065  0.006  -0.004  4.455      0  0.000
-0.052  -0.073  0.009  -0.003  7.253      0  0.000
-0.052  -0.073  0.009  -0.003  7.253      0  0.000
-0.062  -0.096  0.008  -0.007  6.076      0  0.000
-0.062  -0.096  0.008  -0.007  6.076      0  0.000
-0.062  -0.108  0.006  -0.009  4.933      0  0.000
-0.062  -0.108  0.006  -0.009  4.933      0  0.000
-0.049  -0.085  0.005  -0.005  3.713      0  0.000
-0.049  -0.085  0.005  -0.005  3.713      0  0.000
-0.024  -0.037  0.005  -0.001  4.047      0  0.000
-0.024  -0.037  0.005  -0.001  4.047      0  0.000
-0.000  0.007  0.004  -0.002  2.996      0  0.000
0.025  0.041  0.008  -0.003  5.959      0  0.000
0.019  0.038  0.006  -0.004  4.723      0  0.000
0.019  0.038  0.006  -0.004  4.723      0  0.000
-0.007  0.029  0.005  -0.004  3.931      0  0.000
-0.007  0.029  0.005  -0.004  3.931      0  0.000
-0.034  0.019  0.004  -0.005  2.892      0  0.000
-0.034  0.019  0.004  -0.005  2.892      0  0.000
-0.040  0.022  0.005  -0.004  4.058      0  0.000
-0.040  0.022  0.005  -0.004  4.058      0  0.000
-0.034  0.035  0.003  -0.003  2.214      0  0.000
-0.028  0.025  0.003  -0.003  2.716      0  0.000
-0.028  0.025  0.003  -0.003  2.716      0  0.000
0.002  0.010  0.008  -0.001  6.582      0  0.000
0.002  0.010  0.008  -0.001  6.582      0  0.000
0.025  0.008  0.010  -0.001  7.566      0  0.000
0.025  0.008  0.010  -0.001  7.566      0  0.000
0.048  0.028  0.010  -0.001  7.855      0  0.000
0.043  0.042  0.008  -0.001  5.991      0  0.000
0.042  0.035  0.005  -0.004  3.572      0  0.000
0.037  0.013  0.005  -0.005  4.150      0  0.000
0.014  0.001  0.003  -0.004  2.443      0  0.000
-0.034  0.011  -0.000  0.001  -0.117      0  0.000
-0.069  0.009  -0.000  -0.001  -0.309      0  0.000
-0.107  -0.012  0.001  -0.004  0.631      0  0.000
-0.129  -0.031  0.002  -0.005  1.892      0  0.000
-0.110  -0.032  0.003  -0.005  2.720      0  0.000
-0.110  -0.032  0.003  -0.005  2.720      0  0.000
-0.055  -0.021  0.007  -0.002  5.879      0  0.000
-0.055  -0.021  0.007  -0.002  5.879      0  0.000
0.004  -0.009  0.007  -0.003  5.651      0  0.000
0.004  -0.009  0.007  -0.003  5.651      0  0.000
0.045  0.028  0.006  0.002  4.965      0  0.000
0.045  0.028  0.006  0.002  4.965      0  0.000
0.070  0.056  0.007  0.004  5.504      0  0.000
0.070  0.056  0.007  0.004  5.504      0  0.000
0.106  0.063  0.008  0.003  6.563      0  0.000
0.125  0.063  0.009  0.002  6.975      0  0.000
0.106  0.092  0.007  0.002  5.514      0  0.000
0.106  0.092  0.007  0.002  5.514      0  0.000
0.078  0.110  0.007  0.003  5.741      0  0.000
0.078  0.110  0.007  0.003  5.741      0  0.000
0.050  0.094  0.007  0.002  5.799      0  0.000
0.050  0.094  0.007  0.002  5.799      0  0.000
0.016  0.061  0.006  0.000  4.476      0  0.000
0.016  0.061  0.006  0.000  4.476      0  0.000
0.001  0.016  0.008  -0.001  6.611      0  0.000
-0.007  -0.024  0.006  -0.002  4.504      0  0.000
-0.007  -0.024  0.006  -0.002  4.504      0  0.000
-0.026  -0.077  0.004  -0.004  3.023      0  0.000
-0.026  -0.077  0.004  -0.004  3.023      0  0.000
-0.053  -0.082  0.003  -0.001  2.339      0  0.000
-0.053  -0.082  0.003  -0.001  2.339      0  0.000
-0.073  -0.069  0.003  -0.001  2.052      0  0.000
-0.073  -0.069  0.003  -0.001  2.052      0  0.000
-0.068  -0.065  0.004  -0.002  3.524      0  0.000
-0.032  -0.058  0.009  -0.002  6.735      0  0.000
0.001  -0.049  0.010  -0.002  7.970      0  0.000
0.038  -0.029  0.011  -0.002  8.814      0  0.000
0.081  -0.010  0.013  -0.002  10.163      0  0.000
0.102  0.000  0.012  -0.002  9.460      0  0.000
0.131  0.006  0.012  -0.002  9.199      0  0.000
0.124  0.005  0.009  -0.002  7.207      0  0.000
0.100  -0.006  0.009  -0.002  7.112      0  0.000
0.057  -0.018  0.008  -0.004  6.222      0  0.000
0.002  -0.033  0.007  -0.006  5.606      0  0.000
0.002  -0.033  0.007  -0.006  5.606      0  0.000
0.002  -0.033  0.007  -0.006  5.606      0  0.000
-0.052  -0.038  0.006  -0.004  4.643      0  0.000
-0.052  -0.038  0.006  -0.004  4.643      0  0.000
-0.084  -0.021  0.005  -0.001  4.198      0  0.000
-0.098  0.007  0.006  0.002  4.524      0  0.000
-0.108  0.029  0.005  0.001  3.571      0  0.000
-0.108  0.029  0.005  0.001  3.571      0  0.000
-0.087  0.044  0.006  0.000  5.070      0  0.000
-0.087  0.044  0.006  0.000  5.070      0  0.000
-0.055  0.039  0.008  -0.002  6.364      0  0.000
-0.055  0.039  0.008  -0.002  6.364      0  0.000
-0.009  0.040  0.010  -0.001  8.135      0  0.000
-0.009  0.040  0.010  -0.001  8.135      0  0.000
0.022  0.039  0.010  -0.002  8.081      0  0.000
0.039  0.042  0.008  -0.001  6.577      0  0.000
0.045  0.026  0.008  -0.001  5.896      0  0.000
0.045  0.026  0.008  -0.001  5.896      0  0.000
0.045  0.026  0.008  -0.001  5.896      0  0.000
0.048  -0.007  0.008  -0.002  6.317      0  0.000
0.048  -0.007  0.008  -0.002  6.317      0  0.000
0.029  -0.027  0.006  -0.001  4.493      0  0.000
-0.002  -0.033  0.004  -0.002  3.287      0  0.000
-0.002  -0.033  0.004  -0.002  3.287      0  0.000
-0.040  -0.019  0.002  -0.001  1.715      0  0.000
-0.040  -0.019  0.002  -0.001  1.715      0  0.000
-0.058  -0.006  0.007  -0.001  5.138      0  0.000
-0.060  0.000  0.007  -0.002  5.839      0  0.000
-0.056  0.002  0.007  -0.000  5.396      0  0.000
-0.041  0.027  0.006  0.003  4.368      0  0.000
-0.018  0.034  0.006  0.001  4.933      0  0.000
0.013  0.035  0.009  0.000  7.194      0  0.000
0.037  0.010  0.009  -0.004  7.166      0  0.000
0.061  -0.030  0.009  -0.007  6.901      0  0.000
0.063  -0.068  0.008  -0.009  6.153      0  0.000
0.044  -0.095  0.006  -0.007  5.089      0  0.000
0.044  -0.095  0.006  -0.007  5.089      0  0.000
0.019  -0.113  0.008  -0.007  6.486      0  0.000
0.019  -0.113  0.008  -0.007  6.486      0  0.000
0.011  -0.109  0.007  -0.004  5.646      0  0.000
0.015  -0.099  0.008  -0.003  6.583      0  0.000
0.015  -0.099  0.008  -0.003  6.583      0  0.000
0.034  -0.063  0.012  -0.001  9.342      0  0.000
0.034  -0.063  0.012  -0.001  9.342      0  0.000
0.042  -0.019  0.012  -0.003  9.744      0  0.000
0.042  -0.019  0.012  -0.003  9.744      0  0.000
0.047  0.020  0.013  -0.004  9.876      0  0.000
0.047  0.020  0.013  -0.004  9.876      0  0.000
0.042  0.038  0.009  -0.007  6.677      0  0.000
0.042  0.038  0.009  -0.007  6.677      0  0.000
0.032  0.048  0.008  -0.004  5.939      0  0.000
0.034  0.054  0.010  -0.002  7.712      0  0.000
0.039  0.047  0.012  -0.001  9.182      0  0.000
0.039  0.047  0.012  -0.001  9.182      0  0.000
0.034  0.017  0.012  -0.005  9.622      0  0.000
0.034  0.017  0.012  -0.005  9.622      0  0.000
0.033  -0.025  0.012  -0.007  9.412      0  0.000
0.033  -0.025  0.012  -0.007  9.412      0  0.000
0.015  -0.047  0.011  -0.007  8.740      0  0.000
0.015  -0.047  0.011  -0.007  8.740      0  0.000
0.011  -0.045  0.013  -0.005  10.135      0  0.000
0.009  -0.014  0.010  -0.003  7.817      0  0.000
0.009  -0.014  0.010  -0.003  7.817      0  0.000
0.011  0.015  0.010  -0.001  7.490      0  0.000
0.024  0.052  0.011  0.002  8.455      0  0.000
0.011  0.067  0.011  0.003  8.404      0  0.000
-0.028  0.074  0.008  0.000  6.171      0  0.000
-0.063  0.091  0.006  0.000  4.489      0  0.000
-0.081  0.106  0.006  -0.001  4.432      0  0.000
-0.077  0.083  0.008  -0.003  6.040      0  0.000
-0.050  0.036  0.011  -0.004  8.726      0  0.000
-0.012  -0.035  0.014  -0.008  11.050      0  0.000
-0.012  -0.035  0.014  -0.008  11.050      0  0.000
0.029  -0.091  0.013  -0.008  10.063      0  0.000
0.029  -0.091  0.013  -0.008  10.063      0  0.000
0.029  -0.091  0.013  -0.008  10.063      0  0.000
0.025  -0.134  0.009  -0.008  6.716      0  0.000
0.004  -0.155  0.006  -0.008  4.491      0  0.000
-0.013  -0.147  0.004  -0.007  3.303      0  0.000
-0.013  -0.147  0.004  -0.007  3.303      0  0.000
-0.016  -0.121  0.006  -0.007  4.393      0  0.000
