acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
5.227  0.001  -2.454  -0.000  84.845  0.029  10728.612  0.000  0.000  0.000  0.000  0.000
5.878  0.001  -2.371  -0.000  84.400  0.024  10466.662  0.000  0.000  0.000  0.000  0.000
6.415  -0.004  -2.290  -0.000  82.191  -0.052  10209.048  0.000  0.000  0.000  0.000  0.000
6.998  -0.035  -2.203  -0.002  81.002  -0.539  9983.620  0.000  0.000  0.000  0.000  0.000
7.597  0.032  -2.109  0.002  80.216  0.598  9769.758  0.000  0.000  0.000  0.000  0.000
7.671  -0.036  -2.044  -0.002  71.138  -0.577  9412.207  0.000  0.000  0.000  0.000  0.000
7.756  0.010  -1.977  0.000  63.383  0.242  8940.959  0.000  0.000  0.000  0.000  0.000
8.268  0.028  -1.883  0.001  63.468  0.497  8562.757  0.000  0.000  0.000  0.000  0.000
8.892  -0.030  -1.778  -0.002  65.333  -0.490  8316.586  0.000  0.000  0.000  0.000  0.000
9.177  -0.002  -1.689  -0.001  61.534  0.021  8027.473  0.000  0.000  0.000  0.000  0.000
9.690  0.033  -1.584  0.002  61.858  0.572  7795.972  0.000  0.000  0.000  0.000  0.000
10.217  -0.004  -1.473  -0.000  62.380  -0.087  7632.212  0.000  0.000  0.000  0.000  0.000
10.713  0.030  -1.360  0.002  62.325  0.470  7492.294  0.000  0.000  0.000  0.000  0.000
10.798  -0.029  -1.269  -0.002  55.702  -0.542  7246.518  0.000  0.000  0.000  0.000  0.000
10.959  -0.008  -1.173  -0.001  51.153  -0.131  6942.301  0.000  0.000  0.000  0.000  0.000
11.273  -0.026  -1.066  -0.002  49.634  -0.401  6669.078  0.000  0.000  0.000  0.000  0.000
11.426  -0.021  -0.966  -0.002  45.720  -0.281  6361.322  0.000  0.000  0.000  0.000  0.000
10.489  0.036  -0.933  0.002  24.872  0.669  5634.296  0.000  0.000  0.000  0.000  0.000
10.712  -0.029  -0.835  -0.002  25.270  -0.451  5078.261  0.000  0.000  0.000  0.000  0.000
11.111  0.037  -0.725  0.002  28.412  0.662  4688.545  0.000  0.000  0.000  0.000  0.000
11.400  -0.030  -0.618  -0.002  29.404  -0.492  4415.891  0.000  0.000  0.000  0.000  0.000
11.687  0.036  -0.508  0.002  30.234  0.628  4200.669  0.000  0.000  0.000  0.000  0.000
11.768  -0.003  -0.410  -0.000  27.657  -0.089  3981.193  0.000  0.000  0.000  0.000  0.000
11.745  -0.005  -0.317  -0.001  23.750  -0.097  3718.350  0.000  0.000  0.000  0.000  0.000
11.330  0.068  -0.249  0.004  14.059  1.084  3274.111  0.000  0.000  0.000  0.000  0.000
11.136  -0.040  -0.171  -0.002  9.164  -0.785  2836.033  0.000  0.000  0.000  0.000  0.000
11.405  -0.007  -0.065  -0.000  12.301  -0.153  2547.282  0.000  0.000  0.000  0.000  0.000
12.114  -0.004  0.071  -0.000  22.066  -0.085  2534.610  0.000  0.000  0.000  0.000  0.000
12.865  -0.000  0.215  -0.000  31.258  -0.022  2729.792  0.000  0.000  0.000  0.000  0.000
13.224  -0.000  0.340  -0.000  33.002  -0.017  2924.890  0.000  0.000  0.000  0.000  0.000
13.473  -0.009  0.461  -0.001  32.763  -0.160  3077.557  0.000  0.000  0.000  0.000  0.000
13.921  0.034  0.597  0.002  35.735  0.548  3256.172  0.000  0.000  0.000  0.000  0.000
14.302  -0.010  0.732  -0.001  37.262  -0.228  3444.328  0.000  0.000  0.000  0.000  0.000
14.706  -0.003  0.872  -0.000  38.947  -0.080  3630.469  0.000  0.000  0.000  0.000  0.000
15.172  0.021  1.019  0.001  41.415  0.307  3829.112  0.000  0.000  0.000  0.000  0.000
15.750  -0.002  1.176  -0.000  45.374  -0.100  4082.583  0.000  0.000  0.000  0.000  0.000
16.252  -0.002  1.334  -0.000  47.584  -0.082  4334.545  0.000  0.000  0.000  0.000  0.000
13.446  -0.012  1.288  -0.001  -3.395  -0.226  3394.607  0.000  0.000  0.000  0.000  0.000
14.278  -0.001  1.448  -0.000  10.358  -0.021  2948.981  0.000  0.000  0.000  0.000  0.000
15.312  -0.001  1.627  -0.000  25.563  -0.016  2933.873  0.000  0.000  0.000  0.000  0.000
16.258  -0.000  1.808  -0.000  37.434  -0.012  3188.042  0.000  0.000  0.000  0.000  0.000
13.194  0.028  1.747  0.002  -16.390  0.446  2177.456  0.000  0.000  0.000  0.000  0.000
14.272  -0.033  1.920  -0.002  2.970  -0.582  1818.720  0.000  0.000  0.000  0.000  0.000
14.843  -0.010  2.070  -0.001  11.712  -0.148  1721.914  0.000  0.000  0.000  0.000  0.000
15.521  0.091  2.231  0.006  21.070  1.486  1831.164  0.000  0.000  0.000  0.000  0.000
16.002  -0.053  2.385  -0.003  26.069  -1.013  2066.327  0.000  0.000  0.000  0.000  0.000
16.411  -0.013  2.539  -0.001  29.277  -0.233  2315.113  0.000  0.000  0.000  0.000  0.000
16.422  0.021  2.671  0.001  25.702  0.334  2425.715  0.000  0.000  0.000  0.000  0.000
16.069  -0.006  2.780  -0.000  16.764  -0.133  2320.356  0.000  0.000  0.000  0.000  0.000
15.452  -0.013  2.870  -0.001  4.751  -0.238  1968.242  0.000  0.000  0.000  0.000  0.000
14.891  -0.031  2.958  -0.002  -4.845  -0.482  1475.101  0.000  0.000  0.000  0.000  0.000
14.281  -0.008  3.039  -0.001  -13.974  -0.065  870.260  0.000  0.000  0.000  0.000  0.000
13.763  0.033  3.121  0.002  -20.481  0.607  231.336  0.000  0.000  0.000  0.000  0.000
13.193  0.023  3.196  0.001  -26.978  0.371  -421.649  0.000  0.000  0.000  0.000  0.000
12.334  -0.012  3.248  -0.001  -37.269  -0.242  -1165.628  0.000  0.000  0.000  0.000  0.000
11.431  -0.008  3.290  -0.000  -46.947  -0.150  -1978.638  0.000  0.000  0.000  0.000  0.000
10.227  -0.009  3.306  -0.001  -60.204  -0.141  -2925.929  0.000  0.000  0.000  0.000  0.000
9.011  -0.003  3.312  -0.000  -71.955  -0.027  -3948.299  0.000  0.000  0.000  0.000  0.000
7.842  0.027  3.311  0.002  -81.440  0.459  -4985.151  0.000  0.000  0.000  0.000  0.000
6.760  -0.035  3.306  -0.002  -88.327  -0.588  -5953.467  0.000  0.000  0.000  0.000  0.000
5.610  0.026  3.288  0.002  -95.423  0.462  -6901.642  0.000  0.000  0.000  0.000  0.000
4.136  -0.008  3.241  -0.000  -106.788  -0.151  -7905.723  0.000  0.000  0.000  0.000  0.000
2.887  -0.006  3.196  -0.000  -113.115  -0.099  -8851.015  0.000  0.000  0.000  0.000  0.000
1.774  0.022  3.150  0.001  -116.432  0.360  -9687.635  0.000  0.000  0.000  0.000  0.000
0.863  -0.009  3.107  -0.000  -116.113  -0.173  -10341.688  0.000  0.000  0.000  0.000  0.000
-0.030  -0.004  3.058  -0.000  -115.531  -0.068  -10853.080  0.000  0.000  0.000  0.000  0.000
-0.799  -0.017  3.010  -0.001  -113.046  -0.274  -11203.325  0.000  0.000  0.000  0.000  0.000
-1.571  0.025  2.955  0.001  -110.936  0.440  -11446.322  0.000  0.000  0.000  0.000  0.000
-2.396  -0.002  2.891  -0.000  -109.928  -0.051  -11611.106  0.000  0.000  0.000  0.000  0.000
-3.281  -0.011  2.816  -0.001  -110.025  -0.190  -11743.233  0.000  0.000  0.000  0.000  0.000
-4.024  -0.004  2.744  -0.000  -107.826  -0.064  -11801.522  0.000  0.000  0.000  0.000  0.000
-4.486  -0.008  2.683  -0.001  -101.413  -0.119  -11703.697  0.000  0.000  0.000  0.000  0.000
-5.103  -0.007  2.608  -0.001  -98.315  -0.082  -11556.774  0.000  0.000  0.000  0.000  0.000
-5.835  0.047  2.522  0.003  -97.435  0.791  -11432.286  0.000  0.000  0.000  0.000  0.000
-6.710  -0.002  2.420  0.000  -98.961  -0.094  -11354.591  0.000  0.000  0.000  0.000  0.000
-7.369  -0.040  2.325  -0.002  -96.836  -0.690  -11236.536  0.000  0.000  0.000  0.000  0.000
-7.924  -0.003  2.232  -0.000  -93.329  -0.007  -11073.492  0.000  0.000  0.000  0.000  0.000
-8.606  -0.013  2.126  -0.001  -92.301  -0.165  -10918.079  0.000  0.000  0.000  0.000  0.000
-9.349  -0.004  2.010  -0.001  -92.365  -0.004  -10797.823  0.000  0.000  0.000  0.000  0.000
-9.957  -0.001  1.898  -0.000  -90.277  0.053  -10655.883  0.000  0.000  0.000  0.000  0.000
-10.720  -0.031  1.770  -0.002  -90.930  -0.438  -10550.288  0.000  0.000  0.000  0.000  0.000
-11.472  0.055  1.638  0.003  -91.320  0.988  -10495.186  0.000  0.000  0.000  0.000  0.000
-12.214  -0.059  1.499  -0.004  -91.494  -0.950  -10427.580  0.000  0.000  0.000  0.000  0.000
-12.883  0.035  1.360  0.002  -90.501  0.672  -10374.637  0.000  0.000  0.000  0.000  0.000
-13.516  0.024  1.217  0.001  -89.034  0.412  -10295.890  0.000  0.000  0.000  0.000  0.000
-13.825  -0.006  1.090  -0.000  -82.592  -0.133  -10080.864  0.000  0.000  0.000  0.000  0.000
-14.070  -0.001  0.964  -0.000  -75.926  -0.024  -9761.233  0.000  0.000  0.000  0.000  0.000
-14.241  0.031  0.841  0.002  -68.951  0.487  -9356.795  0.000  0.000  0.000  0.000  0.000
-14.226  -0.015  0.728  -0.001  -59.886  -0.311  -8819.023  0.000  0.000  0.000  0.000  0.000
-14.210  0.027  0.615  0.002  -51.965  0.391  -8221.737  0.000  0.000  0.000  0.000  0.000
-14.200  0.013  0.502  0.001  -45.155  0.122  -7587.921  0.000  0.000  0.000  0.000  0.000
-14.368  0.022  0.378  0.002  -42.054  0.252  -7013.805  0.000  0.000  0.000  0.000  0.000
-14.335  -0.054  0.265  -0.003  -36.148  -1.002  -6404.724  0.000  0.000  0.000  0.000  0.000
-14.136  -0.005  0.163  -0.000  -28.343  -0.081  -5756.132  0.000  0.000  0.000  0.000  0.000
-13.871  0.026  0.066  0.002  -20.475  0.416  -5068.481  0.000  0.000  0.000  0.000  0.000
-13.835  -0.017  -0.043  -0.001  -17.273  -0.316  -4436.716  0.000  0.000  0.000  0.000  0.000
-13.902  0.021  -0.158  0.001  -16.143  0.334  -3915.811  0.000  0.000  0.000  0.000  0.000
-13.944  -0.014  -0.271  -0.001  -14.737  -0.271  -3459.397  0.000  0.000  0.000  0.000  0.000
-14.293  -0.010  -0.405  -0.000  -18.444  -0.172  -3179.253  0.000  0.000  0.000  0.000  0.000
-14.487  0.072  -0.531  0.005  -19.179  1.162  -2990.932  0.000  0.000  0.000  0.000  0.000
-14.731  -0.016  -0.662  -0.000  -20.630  -0.404  -2850.640  0.000  0.000  0.000  0.000  0.000
-15.216  -0.016  -0.811  -0.000  -25.755  -0.342  -2854.406  0.000  0.000  0.000  0.000  0.000
-15.785  0.010  -0.968  0.001  -31.554  0.120  -2994.149  0.000  0.000  0.000  0.000  0.000
-16.552  -0.021  -1.142  -0.001  -39.791  -0.401  -3283.213  0.000  0.000  0.000  0.000  0.000
-17.172  0.014  -1.313  0.001  -44.622  0.207  -3631.356  0.000  0.000  0.000  0.000  0.000
-17.705  -0.020  -1.484  -0.001  -47.438  -0.363  -3964.680  0.000  0.000  0.000  0.000  0.000
-18.332  -0.050  -1.665  -0.003  -51.401  -0.787  -4314.000  0.000  0.000  0.000  0.000  0.000
-18.456  0.052  -1.819  0.003  -46.803  0.941  -4514.816  0.000  0.000  0.000  0.000  0.000
-18.629  0.076  -1.978  0.005  -43.568  1.207  -4606.600  0.000  0.000  0.000  0.000  0.000
-18.815  -0.059  -2.138  -0.003  -40.976  -1.105  -4588.890  0.000  0.000  0.000  0.000  0.000
-18.798  0.010  -2.288  0.001  -35.461  0.145  -4468.986  0.000  0.000  0.000  0.000  0.000
-18.616  0.011  -2.427  0.001  -28.003  0.140  -4205.872  0.000  0.000  0.000  0.000  0.000
-18.602  0.008  -2.575  0.001  -24.197  0.075  -3909.367  0.000  0.000  0.000  0.000  0.000
-18.584  -0.036  -2.722  -0.002  -20.813  -0.650  -3586.215  0.000  0.000  0.000  0.000  0.000
-18.279  0.051  -2.852  0.004  -13.276  0.837  -3180.185  0.000  0.000  0.000  0.000  0.000
-17.693  -0.055  -2.962  -0.003  -2.197  -0.970  -2581.448  0.000  0.000  0.000  0.000  0.000
-16.926  0.004  -3.055  0.001  10.354  0.089  -1836.575  0.000  0.000  0.000  0.000  0.000
-15.841  0.009  -3.123  0.001  26.391  0.172  -882.765  0.000  0.000  0.000  0.000  0.000
-14.378  -0.013  -3.158  -0.000  46.419  -0.201  334.091  0.000  0.000  0.000  0.000  0.000
-13.050  -0.020  -3.190  -0.001  61.724  -0.299  1651.299  0.000  0.000  0.000  0.000  0.000
-12.095  0.008  -3.235  0.001  69.109  0.188  2862.773  0.000  0.000  0.000  0.000  0.000
-10.845  0.025  -3.254  0.002  80.270  0.432  4077.937  0.000  0.000  0.000  0.000  0.000
-9.429  -0.002  -3.252  0.000  92.643  -0.041  5333.482  0.000  0.000  0.000  0.000  0.000
-7.844  -0.032  -3.228  -0.002  106.153  -0.525  6646.973  0.000  0.000  0.000  0.000  0.000
-6.426  0.042  -3.202  0.003  115.245  0.724  7882.989  0.000  0.000  0.000  0.000  0.000
-5.061  -0.020  -3.168  -0.001  122.343  -0.353  9045.584  0.000  0.000  0.000  0.000  0.000
-3.908  0.010  -3.137  0.001  125.122  0.169  10029.798  0.000  0.000  0.000  0.000  0.000
-2.491  -0.023  -3.080  -0.001  131.778  -0.388  10973.832  0.000  0.000  0.000  0.000  0.000
-1.236  -0.022  -3.021  -0.001  134.992  -0.312  11799.531  0.000  0.000  0.000  0.000  0.000
-0.476  -0.013  -2.983  -0.001  129.882  -0.125  12342.370  0.000  0.000  0.000  0.000  0.000
1.208  0.033  -2.882  0.002  140.190  0.628  12996.927  0.000  0.000  0.000  0.000  0.000
1.469  0.013  -2.856  0.001  126.432  0.215  13217.631  0.000  0.000  0.000  0.000  0.000
1.723  -0.045  -2.828  -0.003  114.312  -0.736  13135.992  0.000  0.000  0.000  0.000  0.000
2.361  0.038  -2.775  0.002  109.876  0.683  12951.215  0.000  0.000  0.000  0.000  0.000
2.709  0.009  -2.734  0.001  101.391  0.130  12621.378  0.000  0.000  0.000  0.000  0.000
3.125  0.012  -2.686  0.001  95.063  0.165  12215.557  0.000  0.000  0.000  0.000  0.000
3.540  -0.025  -2.635  -0.001  89.532  -0.442  11776.053  0.000  0.000  0.000  0.000  0.000
4.111  0.006  -2.571  0.001  87.206  0.105  11365.015  0.000  0.000  0.000  0.000  0.000
5.068  -0.057  -2.479  -0.003  91.363  -0.908  11144.430  0.000  0.000  0.000  0.000  0.000
5.863  0.056  -2.389  0.003  92.384  1.008  10963.872  0.000  0.000  0.000  0.000  0.000
6.810  0.001  -2.282  0.000  95.721  -0.001  10909.025  0.000  0.000  0.000  0.000  0.000
7.641  0.003  -2.176  0.000  96.761  0.025  10888.361  0.000  0.000  0.000  0.000  0.000
7.862  -0.018  -2.101  -0.001  87.909  -0.310  10678.288  0.000  0.000  0.000  0.000  0.000
7.956  0.008  -2.032  0.001  78.167  0.142  10285.611  0.000  0.000  0.000  0.000  0.000
8.100  0.003  -1.960  0.000  70.464  0.057  9800.405  0.000  0.000  0.000  0.000  0.000
8.358  -0.001  -1.879  0.000  65.559  -0.023  9303.941  0.000  0.000  0.000  0.000  0.000
8.541  -0.024  -1.800  -0.001  60.107  -0.387  8790.238  0.000  0.000  0.000  0.000  0.000
8.837  0.014  -1.714  0.001  57.139  0.275  8303.792  0.000  0.000  0.000  0.000  0.000
9.234  -0.026  -1.618  -0.002  56.178  -0.410  7903.400  0.000  0.000  0.000  0.000  0.000
9.533  0.039  -1.526  0.002  53.771  0.689  7513.861  0.000  0.000  0.000  0.000  0.000
9.640  0.007  -1.443  0.001  48.611  0.087  7095.549  0.000  0.000  0.000  0.000  0.000
10.104  0.035  -1.336  0.003  49.815  0.531  6782.027  0.000  0.000  0.000  0.000  0.000
10.724  -0.037  -1.217  -0.002  53.349  -0.691  6628.288  0.000  0.000  0.000  0.000  0.000
11.318  0.033  -1.094  0.002  56.024  0.516  6548.307  0.000  0.000  0.000  0.000  0.000
11.751  -0.038  -0.976  -0.002  55.780  -0.682  6496.121  0.000  0.000  0.000  0.000  0.000
12.119  -0.061  -0.859  -0.004  54.532  -0.963  6430.551  0.000  0.000  0.000  0.000  0.000
12.735  0.035  -0.724  0.002  57.405  0.696  6418.997  0.000  0.000  0.000  0.000  0.000
13.586  0.012  -0.569  0.001  63.681  0.241  6557.164  0.000  0.000  0.000  0.000  0.000
14.453  0.006  -0.406  0.000  69.391  0.100  6797.814  0.000  0.000  0.000  0.000  0.000
15.060  -0.000  -0.252  0.000  70.220  -0.006  7010.374  0.000  0.000  0.000  0.000  0.000
15.433  0.036  -0.109  0.002  67.205  0.578  7104.438  0.000  0.000  0.000  0.000  0.000
16.080  0.023  0.055  0.002  68.958  0.300  7223.054  0.000  0.000  0.000  0.000  0.000
17.003  -0.031  0.242  -0.001  74.893  -0.616  7464.185  0.000  0.000  0.000  0.000  0.000
17.588  -0.055  0.414  -0.003  74.675  -0.923  7656.506  0.000  0.000  0.000  0.000  0.000
18.080  0.034  0.586  0.002  72.992  0.624  7750.516  0.000  0.000  0.000  0.000  0.000
18.372  0.034  0.749  0.002  68.311  0.549  7721.890  0.000  0.000  0.000  0.000  0.000
18.849  -0.031  0.925  -0.001  67.206  -0.564  7690.267  0.000  0.000  0.000  0.000  0.000
19.102  0.003  1.092  0.000  62.649  0.060  7554.014  0.000  0.000  0.000  0.000  0.000
19.544  -0.024  1.272  -0.001  61.705  -0.389  7430.480  0.000  0.000  0.000  0.000  0.000
20.002  -0.048  1.457  -0.003  61.135  -0.724  7323.880  0.000  0.000  0.000  0.000  0.000
20.198  0.036  1.630  0.002  56.449  0.719  7113.094  0.000  0.000  0.000  0.000  0.000
20.213  -0.012  1.792  -0.001  49.452  -0.138  6800.069  0.000  0.000  0.000  0.000  0.000
20.132  0.063  1.949  0.004  41.829  1.074  6361.745  0.000  0.000  0.000  0.000  0.000
20.274  -0.064  2.119  -0.004  38.751  -1.099  5973.522  0.000  0.000  0.000  0.000  0.000
20.139  0.010  2.272  0.001  31.628  0.233  5484.545  0.000  0.000  0.000  0.000  0.000
19.708  0.002  2.407  0.000  20.686  0.069  4850.781  0.000  0.000  0.000  0.000  0.000
18.990  -0.019  2.519  -0.001  6.550  -0.266  4032.060  0.000  0.000  0.000  0.000  0.000
18.310  -0.018  2.629  -0.001  -5.172  -0.231  3114.364  0.000  0.000  0.000  0.000  0.000
17.768  0.010  2.741  0.000  -13.184  0.246  2194.443  0.000  0.000  0.000  0.000  0.000
16.932  0.033  2.831  0.002  -24.861  0.591  1192.437  0.000  0.000  0.000  0.000  0.000
16.093  -0.022  2.914  -0.001  -35.108  -0.366  175.450  0.000  0.000  0.000  0.000  0.000
15.329  -0.048  2.995  -0.003  -42.848  -0.739  -805.633  0.000  0.000  0.000  0.000  0.000
14.550  0.021  3.069  0.001  -49.822  0.465  -1763.378  0.000  0.000  0.000  0.000  0.000
13.721  0.016  3.134  0.001  -56.713  0.324  -2681.405  0.000  0.000  0.000  0.000  0.000
12.799  -0.016  3.186  -0.001  -64.201  -0.232  -3575.187  0.000  0.000  0.000  0.000  0.000
11.935  -0.013  3.234  -0.001  -69.801  -0.159  -4416.250  0.000  0.000  0.000  0.000  0.000
8.649  -0.004  3.125  -0.001  -113.455  0.008  -6070.062  0.000  0.000  0.000  0.000  0.000
8.024  -0.022  3.155  -0.002  -108.925  -0.274  -7286.313  0.000  0.000  0.000  0.000  0.000
7.393  0.076  3.179  0.004  -105.083  1.328  -8195.206  0.000  0.000  0.000  0.000  0.000
6.744  -0.018  3.198  -0.001  -102.018  -0.353  -8829.005  0.000  0.000  0.000  0.000  0.000
5.909  -0.015  3.200  -0.001  -102.314  -0.259  -9343.700  0.000  0.000  0.000  0.000  0.000
3.412  -0.018  3.091  -0.001  -129.162  -0.263  -10357.388  0.000  0.000  0.000  0.000  0.000
2.894  -0.010  3.086  -0.001  -120.919  -0.103  -10985.141  0.000  0.000  0.000  0.000  0.000
2.445  -0.010  3.081  -0.001  -112.630  -0.092  -11301.291  0.000  0.000  0.000  0.000  0.000
1.981  0.024  3.072  0.001  -105.643  0.457  -11405.306  0.000  0.000  0.000  0.000  0.000
1.394  0.052  3.051  0.003  -101.511  0.850  -11401.574  0.000  0.000  0.000  0.000  0.000
0.630  -0.016  3.014  -0.001  -100.745  -0.342  -11364.572  0.000  0.000  0.000  0.000  0.000
-0.101  -0.019  2.973  -0.001  -99.545  -0.352  -11308.181  0.000  0.000  0.000  0.000  0.000
-1.055  -0.022  2.913  -0.002  -102.062  -0.350  -11319.821  0.000  0.000  0.000  0.000  0.000
-1.785  0.024  2.859  0.001  -100.671  0.434  -11309.305  0.000  0.000  0.000  0.000  0.000
-2.413  0.013  2.805  0.001  -97.836  0.194  -11234.099  0.000  0.000  0.000  0.000  0.000
-3.108  0.018  2.743  0.001  -96.443  0.248  -11143.717  0.000  0.000  0.000  0.000  0.000
-3.906  -0.017  2.668  -0.001  -96.862  -0.337  -11072.737  0.000  0.000  0.000  0.000  0.000
-4.750  0.014  2.584  0.001  -97.959  0.195  -11048.417  0.000  0.000  0.000  0.000  0.000
-5.703  0.009  2.486  0.000  -100.680  0.089  -11088.715  0.000  0.000  0.000  0.000  0.000
-6.317  -0.018  2.402  -0.001  -97.608  -0.343  -11046.057  0.000  0.000  0.000  0.000  0.000
-6.787  0.041  2.323  0.002  -92.638  0.637  -10914.660  0.000  0.000  0.000  0.000  0.000
-7.211  -0.024  2.242  -0.001  -87.563  -0.487  -10679.982  0.000  0.000  0.000  0.000  0.000
-7.760  -0.022  2.150  -0.001  -85.138  -0.395  -10439.545  0.000  0.000  0.000  0.000  0.000
-8.070  0.011  2.068  0.000  -79.203  0.190  -10122.818  0.000  0.000  0.000  0.000  0.000
-8.554  -0.013  1.973  -0.001  -76.808  -0.213  -9810.398  0.000  0.000  0.000  0.000  0.000
-8.965  -0.018  1.879  -0.001  -73.556  -0.278  -9487.023  0.000  0.000  0.000  0.000  0.000
-9.317  0.051  1.786  0.003  -69.767  0.870  -9160.159  0.000  0.000  0.000  0.000  0.000
-10.024  -0.019  1.667  -0.001  -72.158  -0.356  -8935.194  0.000  0.000  0.000  0.000  0.000
-11.006  0.067  1.525  0.004  -78.636  1.057  -8921.042  0.000  0.000  0.000  0.000  0.000
-11.799  -0.054  1.388  -0.003  -81.254  -1.016  -8939.008  0.000  0.000  0.000  0.000  0.000
-12.258  0.042  1.265  0.003  -78.189  0.649  -8908.568  0.000  0.000  0.000  0.000  0.000
-12.546  -0.030  1.149  -0.002  -72.797  -0.575  -8745.981  0.000  0.000  0.000  0.000  0.000
-12.864  0.005  1.028  0.000  -68.561  0.049  -8530.100  0.000  0.000  0.000  0.000  0.000
-12.838  0.025  0.927  0.002  -59.371  0.364  -8156.082  0.000  0.000  0.000  0.000  0.000
-12.644  -0.056  0.836  -0.003  -48.667  -0.974  -7598.117  0.000  0.000  0.000  0.000  0.000
-12.414  -0.010  0.750  -0.001  -38.756  -0.121  -6942.226  0.000  0.000  0.000  0.000  0.000
-12.378  0.058  0.653  0.003  -33.225  0.989  -6309.923  0.000  0.000  0.000  0.000  0.000
-12.490  0.049  0.547  0.003  -30.768  0.714  -5745.626  0.000  0.000  0.000  0.000  0.000
-11.189  -0.037  0.528  -0.002  -6.005  -0.748  -4718.440  0.000  0.000  0.000  0.000  0.000
-11.538  0.003  0.417  0.001  -10.826  -0.007  -4016.276  0.000  0.000  0.000  0.000  0.000
-11.711  0.003  0.314  0.001  -12.202  -0.019  -3485.868  0.000  0.000  0.000  0.000  0.000
-11.903  0.032  0.208  0.002  -13.719  0.450  -3102.716  0.000  0.000  0.000  0.000  0.000
-12.160  -0.003  0.097  0.000  -16.073  -0.171  -2840.493  0.000  0.000  0.000  0.000  0.000
-12.147  -0.041  0.000  -0.002  -13.810  -0.750  -2571.939  0.000  0.000  0.000  0.000  0.000
-11.924  -0.035  -0.083  -0.002  -8.467  -0.554  -2240.335  0.000  0.000  0.000  0.000  0.000
-10.352  -0.015  -0.080  -0.001  17.760  -0.174  -1392.518  0.000  0.000  0.000  0.000  0.000
-10.352  0.035  -0.163  0.002  15.485  0.650  -777.754  0.000  0.000  0.000  0.000  0.000
-10.417  0.003  -0.250  0.000  12.474  0.064  -345.595  0.000  0.000  0.000  0.000  0.000
-10.332  0.003  -0.328  0.000  12.239  0.046  -5.207  0.000  0.000  0.000  0.000  0.000
-8.831  -0.003  -0.317  0.000  34.685  -0.049  771.660  0.000  0.000  0.000  0.000  0.000
-8.933  -0.025  -0.394  -0.001  28.604  -0.404  1261.236  0.000  0.000  0.000  0.000  0.000
-8.852  0.008  -0.460  0.001  26.248  0.188  1591.224  0.000  0.000  0.000  0.000  0.000
-9.042  0.014  -0.543  0.001  19.848  0.253  1710.520  0.000  0.000  0.000  0.000  0.000
-9.252  0.006  -0.628  0.001  13.949  0.089  1675.926  0.000  0.000  0.000  0.000  0.000
-9.738  -0.059  -0.733  -0.003  4.380  -0.957  1448.621  0.000  0.000  0.000  0.000  0.000
-10.380  0.080  -0.851  0.005  -6.452  1.382  990.607  0.000  0.000  0.000  0.000  0.000
-10.730  -0.064  -0.956  -0.004  -11.223  -1.097  552.967  0.000  0.000  0.000  0.000  0.000
-11.091  0.015  -1.064  0.001  -15.564  0.319  85.605  0.000  0.000  0.000  0.000  0.000
-11.246  0.003  -1.163  0.000  -16.050  0.080  -295.408  0.000  0.000  0.000  0.000  0.000
-11.544  -0.022  -1.271  -0.001  -18.764  -0.336  -654.850  0.000  0.000  0.000  0.000  0.000
-11.725  0.018  -1.375  0.001  -19.257  0.352  -963.040  0.000  0.000  0.000  0.000  0.000
-12.074  0.036  -1.490  0.002  -22.376  0.596  -1282.787  0.000  0.000  0.000  0.000  0.000
-12.295  0.036  -1.601  0.003  -23.049  0.521  -1552.380  0.000  0.000  0.000  0.000  0.000
-12.752  -0.034  -1.728  -0.002  -27.414  -0.660  -1848.908  0.000  0.000  0.000  0.000  0.000
-13.116  -0.006  -1.853  -0.000  -29.724  -0.128  -2145.367  0.000  0.000  0.000  0.000  0.000
-13.543  0.000  -1.984  0.000  -32.749  -0.020  -2451.730  0.000  0.000  0.000  0.000  0.000
-14.033  -0.028  -2.123  -0.001  -36.397  -0.466  -2772.075  0.000  0.000  0.000  0.000  0.000
-14.682  -0.024  -2.276  -0.001  -42.124  -0.337  -3158.482  0.000  0.000  0.000  0.000  0.000
-15.033  -0.050  -2.415  -0.003  -42.358  -0.711  -3467.280  0.000  0.000  0.000  0.000  0.000
-14.964  0.050  -2.531  0.003  -35.818  0.973  -3591.500  0.000  0.000  0.000  0.000  0.000
-14.618  0.013  -2.629  0.001  -25.708  0.263  -3453.933  0.000  0.000  0.000  0.000  0.000
-13.819  -0.022  -2.696  -0.001  -9.631  -0.330  -2974.979  0.000  0.000  0.000  0.000  0.000
-13.238  -0.021  -2.771  -0.002  0.904  -0.280  -2356.674  0.000  0.000  0.000  0.000  0.000
-12.343  -0.046  -2.821  -0.003  15.100  -0.649  -1538.870  0.000  0.000  0.000  0.000  0.000
-11.535  0.023  -2.869  0.001  26.095  0.544  -655.721  0.000  0.000  0.000  0.000  0.000
-10.636  0.022  -2.905  0.001  37.144  0.453  299.244  0.000  0.000  0.000  0.000  0.000
-9.633  -0.011  -2.927  -0.001  48.436  -0.134  1324.142  0.000  0.000  0.000  0.000  0.000
