SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-22875.844   -192   30.059  28.386  -1787.678  -14.146  -12.924  -0.825  -0.866  -213.128
-22875.844   -192   30.059  28.386  -1787.678  -14.146  -12.924  -0.825  -0.866  -213.128
-22875.844   -192   30.059  28.386  -1787.678  -14.146  -12.924  -0.825  -0.866  -213.128
-22164.014   -165   29.355  27.654  -1557.580  -12.728  -12.396  -0.891  -0.989  -224.679
-22164.014   -165   29.355  27.654  -1557.580  -12.728  -12.396  -0.891  -0.989  -224.679
-21086.725   -193   28.125  26.362  -1343.406  -11.569  -12.024  -0.983  -1.090  -245.627
-19926.867   -214   27.070  25.342  -1221.432  -10.668  -11.231  -1.085  -1.087  -270.270
-18974.637   -254   26.367  24.656  -1206.823  -10.245  -10.585  -1.197  -1.160  -280.093
-18974.637   -254   26.367  24.656  -1206.823  -10.245  -10.585  -1.197  -1.160  -280.093
-18270.301   -248   25.840  23.957  -1222.896  -10.121  -10.515  -1.288  -1.294  -285.817
-18270.301   -248   25.840  23.957  -1222.896  -10.121  -10.515  -1.288  -1.294  -285.817
-17504.088   -265   25.137  23.260  -1130.279  -9.710  -11.055  -1.285  -1.452  -287.505
-17504.088   -265   25.137  23.260  -1130.279  -9.710  -11.055  -1.285  -1.452  -287.505
-16525.289   -286   24.082  22.299  -971.822  -9.241  -11.948  -1.338  -1.575  -289.035
-16525.289   -286   24.082  22.299  -971.822  -9.241  -11.948  -1.338  -1.575  -289.035
-15522.691   -284   23.027  21.260  -874.018  -9.034  -12.355  -1.420  -1.680  -290.886
-14726.895   -254   21.973  20.255  -867.875  -9.060  -12.587  -1.504  -1.782  -291.559
-14289.712   -226   21.445  19.577  -948.086  -9.213  -12.251  -1.575  -1.780  -286.865
-14022.081   -196   20.566  18.874  -975.085  -9.028  -11.897  -1.656  -1.849  -281.886
-13656.907     25   14.941  13.733  -901.042  -8.620  -11.868  -1.704  -1.956  -338.145
-13144.584     24   14.238  12.993  -801.073  -8.301  -11.910  -1.772  -2.040  -387.048
-12816.499     24   13.359  12.993  -820.193  -8.408  -11.161  -1.882  -2.095  -414.395
-12860.431     46   13.359  12.266  -937.595  -8.682  -10.040  -1.936  -2.144  -428.047
-13252.591     37   12.656  11.537  -1077.881  -8.935  -8.863  -1.970  -2.169  -428.167
-13522.932     43   11.953  10.809  -1054.207  -8.402  -7.992  -1.972  -2.209  -414.607
-13331.779     43   11.953  10.809  -883.101  -7.402  -7.338  -1.964  -2.251  -381.158
-12667.992     34   11.250  10.085  -670.839  -6.344  -6.885  -1.980  -2.295  -342.833
-12667.992     34   11.250  10.085  -670.839  -6.344  -6.885  -1.980  -2.295  -342.833
-11706.768     32   10.547  9.356  -493.660  -5.289  -6.600  -1.992  -2.326  -300.050
-10670.702     48   9.668  8.484  -388.150  -4.192  -5.668  -1.998  -2.322  -249.912
-10670.702     48   9.668  8.484  -388.150  -4.192  -5.668  -1.998  -2.322  -249.912
-9629.522     28   9.141  7.772  -306.226  -3.162  -4.682  -1.997  -2.339  -189.921
-9629.522     28   9.141  7.772  -306.226  -3.162  -4.682  -1.997  -2.339  -189.921
-8397.880     25   8.262  6.885  -146.937  -1.906  -3.923  -1.968  -2.349  -201.856
-8397.880     25   8.262  6.885  -146.937  -1.906  -3.923  -1.968  -2.349  -201.856
-6924.989     24   7.207  5.842  48.383  -0.773  -3.385  -1.960  -2.365  -222.154
-6924.989     24   7.207  5.842  48.383  -0.773  -3.385  -1.960  -2.365  -222.154
-5490.574     47   6.152  4.758  154.478  -0.295  -2.989  -1.981  -2.389  -237.293
-5490.574     47   6.152  4.758  154.478  -0.295  -2.989  -1.981  -2.389  -237.293
-4336.444     45   5.098  3.686  155.483  -0.192  -2.658  -2.003  -2.401  -256.855
-3572.445     48   4.219  2.672  87.257  -0.284  -2.196  -2.009  -2.398  -279.000
-3091.026     30   3.516  1.956  32.397  -0.334  -1.761  -2.007  -2.402  -298.413
-3091.026     30   3.516  1.956  32.397  -0.334  -1.761  -2.007  -2.402  -298.413
-2699.840     41   2.813  1.230  31.301  -0.228  -1.258  -1.996  -2.377  -302.280
-2699.840     41   2.813  1.230  31.301  -0.228  -1.258  -1.996  -2.377  -302.280
-2316.596     34   2.109  0.504  58.425  -0.168  -0.915  -1.992  -2.378  -301.366
-2316.596     34   2.109  0.504  58.425  -0.168  -0.915  -1.992  -2.378  -301.366
-1922.405     33   1.055  -0.500  93.609  -0.029  -0.684  -1.965  -2.377  -299.911
-1922.405     33   1.055  -0.500  93.609  -0.029  -0.684  -1.965  -2.377  -299.911
-1581.090     16   0.176  -1.556  102.428  0.162  -0.319  -1.945  -2.368  -300.404
-1205.794     27   -0.879  -2.614  142.818  0.624  0.002  -1.887  -2.366  -299.478
-1205.794     27   -0.879  -2.614  142.818  0.624  0.002  -1.887  -2.366  -299.478
-730.943     42   -1.582  -3.326  213.964  1.167  0.231  -1.886  -2.375  -294.069
-730.943     42   -1.582  -3.326  213.964  1.167  0.231  -1.886  -2.375  -294.069
-115.348     24   -2.461  -4.198  309.886  1.738  0.399  -1.873  -2.372  -289.888
609.503     27   -3.340  -5.256  402.852  2.237  0.500  -1.843  -2.356  -290.907
1314.672     40   -8.613  -10.550  453.716  2.503  0.477  -1.831  -2.357  -360.031
1955.388    421   -9.316  -11.245  484.084  2.733  0.453  -1.796  -2.352  -415.233
2529.664   1053   -10.020  -11.936  507.278  2.944  0.506  -1.758  -2.325  -452.099
3017.121   1053   -10.020  -11.936  516.939  3.069  0.791  -1.737  -2.298  -460.585
3358.731   1669   -10.547  -12.571  492.995  3.019  1.302  -1.722  -2.241  -452.298
3561.458   2585   -11.250  -13.120  461.890  3.026  1.985  -1.689  -2.185  -431.214
3676.470   2906   -11.250  -13.546  435.796  3.152  2.919  -1.638  -2.113  -397.768
3737.514   2906   -11.602  -13.546  420.341  3.370  3.915  -1.629  -2.054  -347.539
3798.102   2961   -11.953  -13.846  426.350  3.535  4.501  -1.589  -2.052  -281.956
3798.102   2961   -11.953  -13.846  426.350  3.535  4.501  -1.589  -2.052  -281.956
3829.731   2975   -12.305  -14.020  419.105  3.604  5.031  -1.561  -2.001  -203.228
3829.731   2975   -12.305  -14.020  419.105  3.604  5.031  -1.561  -2.001  -203.228
3850.095   2965   -12.305  -14.061  414.381  3.795  5.709  -1.513  -1.920  -114.770
3749.516   2980   -12.305  -13.916  364.528  3.730  6.383  -1.506  -1.832  -92.471
3749.516   2980   -12.305  -13.916  364.528  3.730  6.383  -1.506  -1.832  -92.471
3633.395   2977   -12.129  -13.693  348.595  3.873  6.959  -1.448  -1.751  -69.242
3633.395   2977   -12.129  -13.693  348.595  3.873  6.959  -1.448  -1.751  -69.242
3633.395   2977   -12.129  -13.693  348.595  3.873  6.959  -1.448  -1.751  -69.242
3620.941   2964   -12.129  -13.297  383.666  4.219  7.421  -1.387  -1.683  -45.169
3820.247   1395   -11.953  -12.371  480.773  4.689  7.319  -1.316  -1.686  -3.286
4183.563   1486   -11.953  -11.952  573.553  5.129  7.217  -1.256  -1.632  34.806
4183.563   1486   -11.953  -11.952  573.553  5.129  7.217  -1.256  -1.632  34.806
4644.172   2242   -11.777  -11.519  651.821  5.660  7.365  -1.186  -1.534  67.687
4644.172   2242   -11.777  -11.519  651.821  5.660  7.365  -1.186  -1.534  67.687
4989.791   2998   -11.426  -11.047  644.242  5.982  8.212  -1.184  -1.367  95.217
4989.791   2998   -11.426  -11.047  644.242  5.982  8.212  -1.184  -1.367  95.217
5168.746   2738   -11.074  -10.324  604.936  6.366  9.825  -1.092  -1.154  126.067
5168.746   2738   -11.074  -10.324  604.936  6.366  9.825  -1.092  -1.154  126.067
5218.752   2537   -10.547  -9.532  566.114  6.773  11.663  -1.030  -0.937  153.761
5323.616   2433   -9.844  -8.728  602.868  7.181  12.630  -0.951  -0.928  177.490
5668.531   2534   -9.492  -8.193  709.781  8.013  13.719  -0.812  -0.790  192.701
5668.531   2534   -9.492  -8.193  709.781  8.013  13.719  -0.812  -0.790  192.701
6314.378   2521   -9.141  -7.648  855.621  9.196  15.195  -0.618  -0.601  201.135
6314.378   2521   -9.141  -7.648  855.621  9.196  15.195  -0.618  -0.601  201.135
6910.828   2658   -8.613  -7.052  875.431  9.897  17.149  -0.595  -0.368  203.768
7507.227   2748   -8.086  -6.289  910.215  10.930  19.268  -0.439  -0.143  205.064
8378.805   3002   -4.043  -2.140  1058.079  12.466  20.852  -0.246  0.074  263.744
9874.882   2888   -3.516  -1.640  1371.309  14.590  21.922  -0.001  0.271  306.918
12070.580   2877   -2.988  -1.116  1766.417  16.907  22.539  0.200  0.454  334.936
14611.267   2877   -2.988  -1.116  2071.407  18.712  23.149  0.385  0.650  340.425
17122.186   2762   -2.285  -0.587  2248.247  20.209  24.152  0.534  0.868  337.146
19286.412   2761   -1.758  -0.054  2295.653  21.100  25.294  0.678  1.035  326.963
21083.744   2652   -1.758  0.483  2311.298  21.344  25.056  0.811  1.177  310.936
22780.465   2652   -1.055  0.483  2401.663  21.525  24.064  0.986  1.299  277.058
24491.631   2562   -0.527  1.027  2539.964  21.499  22.016  1.076  1.304  235.175
25517.063   2462   0.176  1.576  2386.464  19.692  19.921  1.074  1.397  186.298
25517.063   2462   0.176  1.576  2386.464  19.692  19.921  1.074  1.397  186.298
25474.148   2429   0.703  2.140  2020.310  17.147  17.925  1.091  1.498  133.756
25474.148   2429   0.703  2.140  2020.310  17.147  17.925  1.091  1.498  133.756
24394.879   2395   1.406  2.694  1579.328  14.430  16.143  1.135  1.603  138.442
22803.973   2237   2.109  3.372  1274.250  12.202  14.036  1.202  1.615  147.761
21236.334   2131   2.813  3.936  1143.202  10.608  12.005  1.314  1.677  159.912
21236.334   2131   2.813  3.936  1143.202  10.608  12.005  1.314  1.677  159.912
21236.334   2131   2.813  3.936  1143.202  10.608  12.005  1.314  1.677  159.912
19947.859   2070   3.340  4.511  1120.583  9.543  10.245  1.408  1.734  165.583
18666.539   1941   4.395  5.475  1009.026  8.322  9.039  1.406  1.788  178.294
18666.539   1941   4.395  5.475  1009.026  8.322  9.039  1.406  1.788  178.294
17196.424   1889   5.098  6.054  817.725  7.240  8.254  1.432  1.844  191.097
17196.424   1889   5.098  6.054  817.725  7.240  8.254  1.432  1.844  191.097
15602.632   1764   5.801  6.766  643.335  6.479  7.725  1.480  1.882  205.907
14314.511   1779   6.680  7.633  634.322  6.427  7.265  1.529  1.888  214.914
14314.511   1779   6.680  7.633  634.322  6.427  7.265  1.529  1.888  214.914
13511.067   1703   7.383  8.223  725.671  6.397  6.120  1.533  1.880  221.132
13511.067   1703   7.383  8.223  725.671  6.397  6.120  1.533  1.880  221.132
12871.714   1609   8.086  8.970  726.417  5.698  4.941  1.509  1.877  226.853
12871.714   1609   8.086  8.970  726.417  5.698  4.941  1.509  1.877  226.853
12000.896   1674   8.965  9.823  578.952  4.507  3.903  1.489  1.877  233.329
12000.896   1674   8.965  9.823  578.952  4.507  3.903  1.489  1.877  233.329
10706.885   1537   10.020  10.732  333.641  3.112  3.102  1.480  1.869  240.370
10706.885   1537   10.020  10.732  333.641  3.112  3.102  1.480  1.869  240.370
9075.016   1472   10.898  11.603  89.273  1.641  2.052  1.454  1.863  248.559
7445.426   1494   11.777  12.496  -41.531  0.509  0.913  1.431  1.823  255.606
6107.167   1428   15.996  16.672  -54.448  -0.145  -0.134  1.425  1.800  309.568
4931.140   1377   16.523  17.304  -95.533  -0.932  -0.998  1.408  1.781  353.961
3781.121   1377   17.227  17.304  -185.683  -1.547  -1.456  1.407  1.783  373.507
2697.169   1374   17.227  17.926  -251.714  -1.703  -1.587  1.426  1.784  381.541
1939.623   1322   17.754  18.551  -205.268  -1.255  -1.592  1.462  1.778  381.145
1631.057   1347   18.457  19.175  -83.206  -0.613  -1.538  1.478  1.777  368.093
1691.721   1347   18.457  19.175  44.905  -0.029  -1.401  1.486  1.774  335.792
1937.589   1292   18.984  19.802  128.198  0.473  -1.102  1.491  1.782  297.674
2217.676   1285   19.687  20.433  164.855  0.902  -0.815  1.489  1.771  255.478
2217.676   1285   19.687  20.433  164.855  0.902  -0.815  1.489  1.771  255.478
2481.772   1211   20.215  21.062  184.482  1.271  -0.480  1.511  1.767  209.334
2481.772   1211   20.215  21.062  184.482  1.271  -0.480  1.511  1.767  209.334
2481.772   1211   20.215  21.062  184.482  1.271  -0.480  1.511  1.767  209.334
2721.444   1255   20.918  21.692  198.452  1.416  -0.295  1.511  1.769  160.350
2998.132   1135   22.324  23.032  234.930  1.555  -0.204  1.533  1.769  178.480
3237.289   1083   22.852  23.663  245.801  1.482  -0.245  1.538  1.763  198.361
3237.289   1083   22.852  23.663  245.801  1.482  -0.245  1.538  1.763  198.361
3361.949   1103   23.555  24.302  216.146  1.302  -0.203  1.546  1.771  208.824
3361.949   1103   23.555  24.302  216.146  1.302  -0.203  1.546  1.771  208.824
3326.796   1080   24.082  24.946  161.068  1.091  -0.058  1.547  1.786  219.152
3326.796   1080   24.082  24.946  161.068  1.091  -0.058  1.547  1.786  219.152
3239.679   1017   24.961  25.835  138.466  1.051  0.009  1.557  1.779  232.975
3239.679   1017   24.961  25.835  138.466  1.051  0.009  1.557  1.779  232.975
3185.589   1085   25.840  26.766  145.189  1.085  0.076  1.570  1.781  250.126
3216.902   1043   26.719  27.704  176.891  1.203  0.118  1.594  1.781  258.648
3335.594   1023   27.422  28.337  215.625  1.411  0.258  1.625  1.790  262.401
3335.594   1023   27.422  28.337  215.625  1.411  0.258  1.625  1.790  262.401
3503.341   1082   27.949  28.979  246.023  1.631  0.381  1.656  1.801  261.570
3503.341   1082   27.949  28.979  246.023  1.631  0.381  1.656  1.801  261.570
3661.803   1063   28.652  29.621  255.813  1.813  0.567  1.656  1.824  256.098
3661.803   1063   28.652  29.621  255.813  1.813  0.567  1.656  1.824  256.098
3786.318   1028   29.531  30.512  255.364  1.897  0.736  1.668  1.830  249.645
3786.318   1028   29.531  30.512  255.364  1.897  0.736  1.668  1.830  249.645
3893.893   1092   30.410  31.446  259.121  1.950  0.843  1.668  1.830  254.775
3963.378   1073   31.289  32.392  253.592  1.866  0.819  1.664  1.827  260.205
3943.932    996   31.992  33.016  222.365  1.642  0.792  1.655  1.830  260.358
3806.571   1101   36.387  37.639  174.037  1.350  0.791  1.665  1.829  314.850
3550.341   1144   36.914  38.254  115.151  1.010  0.745  1.667  1.837  356.598
3151.449   1146   37.617  38.893  36.277  0.532  0.678  1.650  1.843  387.529
2665.914   1146   37.617  38.893  -30.308  0.095  0.518  1.644  1.840  399.126
2138.866   1164   38.145  39.529  -85.974  -0.290  0.372  1.625  1.843  398.179
1627.246   1127   38.848  40.167  -121.630  -0.559  0.211  1.609  1.837  384.902
1069.554   1127   39.375  40.167  -185.709  -0.976  0.148  1.573  1.834  349.803
507.271   1176   39.375  40.801  -231.656  -1.242  0.055  1.570  1.824  308.649
507.271   1176   39.375  40.801  -231.656  -1.242  0.055  1.570  1.824  308.649
-52.739   1162   40.078  41.439  -276.767  -1.535  -0.100  1.545  1.811  263.048
-52.739   1162   40.078  41.439  -276.767  -1.535  -0.100  1.545  1.811  263.048
-664.513    626   40.781  42.240  -342.428  -2.012  -0.405  1.493  1.785  216.514
-1422.756     59   41.660  43.083  -452.957  -2.737  -0.670  1.426  1.780  164.375
-2372.851   -443   42.012  43.568  -590.108  -3.652  -1.136  1.335  1.736  172.015
-2372.851   -443   42.012  43.568  -590.108  -3.652  -1.136  1.335  1.736  172.015
-3527.420  -1105   42.539  43.993  -747.821  -4.726  -1.749  1.237  1.682  179.326
-3527.420  -1105   42.539  43.993  -747.821  -4.726  -1.749  1.237  1.682  179.326
-4676.036  -1943   42.891  44.303  -835.493  -5.468  -2.554  1.231  1.609  185.584
-4676.036  -1943   42.891  44.303  -835.493  -5.468  -2.554  1.231  1.609  185.584
-5679.567  -2827   43.418  44.492  -867.619  -6.010  -3.552  1.189  1.533  178.554
-5679.567  -2827   43.418  44.492  -867.619  -6.010  -3.552  1.189  1.533  178.554
-6545.031  -2953   43.594  44.390  -889.588  -6.614  -4.818  1.110  1.421  164.689
-7380.604  -2955   43.594  44.036  -953.494  -7.225  -5.707  1.025  1.410  142.488
-7380.604  -2955   43.594  44.036  -953.494  -7.225  -5.707  1.025  1.410  142.488
-8223.668  -2635   43.594  43.655  -1030.155  -7.885  -6.749  0.943  1.300  103.113
-8223.668  -2635   43.594  43.655  -1030.155  -7.885  -6.749  0.943  1.300  103.113
-9008.522  -1224   43.418  43.086  -1077.177  -8.470  -8.162  0.834  1.140  56.226
-9008.522  -1224   43.418  43.086  -1077.177  -8.470  -8.162  0.834  1.140  56.226
-9370.465  -1010   43.066  42.335  -968.962  -8.413  -10.141  0.829  0.920  2.737
-9370.465  -1010   43.066  42.335  -968.962  -8.413  -10.141  0.829  0.920  2.737
-9316.872  -1499   42.539  41.482  -828.676  -8.503  -12.636  0.724  0.682  -51.802
-9316.872  -1499   42.539  41.482  -828.676  -8.503  -12.636  0.724  0.682  -51.802
-9134.333   -863   41.660  40.536  -770.688  -9.062  -15.183  0.568  0.458  -103.103
-9361.080   -522   40.781  39.551  -933.806  -10.309  -16.559  0.384  0.453  -152.828
-10268.493   -428   40.078  38.877  -1229.683  -12.124  -17.705  0.211  0.302  -193.032
-11662.723   -338   39.375  38.181  -1494.554  -13.830  -18.942  0.032  0.097  -222.828
-13236.301   -196   34.277  32.928  -1669.335  -15.403  -20.350  -0.135  -0.144  -309.189
-14804.702   -195   33.574  32.249  -1780.404  -16.867  -21.911  -0.285  -0.372  -373.069
-16490.723   -171   32.871  31.545  -1942.926  -18.266  -22.465  -0.450  -0.540  -417.633
-18400.217   -171   32.871  31.545  -2159.560  -19.412  -22.292  -0.602  -0.670  -431.835
-20420.225   -176   32.168  30.835  -2347.916  -20.109  -21.687  -0.702  -0.797  -430.709
-21977.982   -138   31.465  30.128  -2310.494  -19.541  -21.163  -0.781  -0.934  -417.074
-22502.092   -148   31.465  29.419  -2006.657  -17.862  -20.939  -0.780  -1.072  -392.879
-22079.297   -148   30.762  29.419  -1649.200  -16.093  -20.902  -0.878  -1.187  -349.678
-21275.836   -127   30.059  28.707  -1455.097  -14.539  -19.057  -0.984  -1.192  -301.594
-20553.281   -104   29.355  27.996  -1414.396  -13.368  -16.844  -1.117  -1.275  -243.851
-20553.281   -104   29.355  27.996  -1414.396  -13.368  -16.844  -1.117  -1.275  -243.851
-19949.365    -96   28.477  27.281  -1392.085  -12.267  -14.845  -1.181  -1.382  -176.793
-19949.365    -96   28.477  27.281  -1392.085  -12.267  -14.845  -1.181  -1.382  -176.793
-19087.508    -48   27.773  26.563  -1224.542  -10.852  -13.590  -1.169  -1.519  -181.749
-19087.508    -48   27.773  26.563  -1224.542  -10.852  -13.590  -1.169  -1.519  -181.749
-17778.584    -51   26.895  25.690  -959.549  -9.464  -12.945  -1.200  -1.628  -192.879
-17778.584    -51   26.895  25.690  -959.549  -9.464  -12.945  -1.200  -1.628  -192.879
-16285.690    -29   25.664  24.643  -765.725  -8.627  -12.480  -1.281  -1.709  -212.645
-15118.961    -11   24.609  23.579  -767.709  -8.521  -11.906  -1.394  -1.768  -227.707
-15118.961    -11   24.609  23.579  -767.709  -8.521  -11.906  -1.394  -1.768  -227.707
-14641.277      8   23.730  22.829  -948.398  -8.912  -10.906  -1.520  -1.760  -242.904
-14641.277      8   23.730  22.829  -948.398  -8.912  -10.906  -1.520  -1.760  -242.904
-14607.271     27   22.852  22.013  -1081.084  -9.080  -10.081  -1.550  -1.820  -259.039
