acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
0.054  -0.010  -1.503  -0.000  -105.122  -0.137  -1190.686  0.000  0.000  0.000  0.000  0.000
-0.976  -0.003  -1.537  -0.000  -110.805  0.102  -2194.174  0.000  0.000  0.000  0.000  0.000
-1.077  -0.056  -1.549  -0.002  -87.247  -1.504  -2720.624  0.000  0.000  0.000  0.000  0.000
-1.470  0.012  -1.570  -0.000  -78.098  0.887  -3055.989  0.000  0.000  0.000  0.000  0.000
-0.490  0.010  -1.549  -0.000  -29.929  0.634  -2782.239  0.000  0.000  0.000  0.000  0.000
0.683  0.008  -1.514  -0.000  12.436  0.431  -2087.075  0.000  0.000  0.000  0.000  0.000
1.054  0.057  -1.496  0.002  20.579  1.786  -1449.925  0.000  0.000  0.000  0.000  0.000
2.190  -0.065  -1.450  -0.002  49.725  -2.317  -584.575  0.000  0.000  0.000  0.000  0.000
3.546  0.061  -1.387  0.002  78.461  2.043  397.950  0.000  0.000  0.000  0.000  0.000
5.059  -0.009  -1.309  -0.000  105.012  -0.573  1499.630  0.000  0.000  0.000  0.000  0.000
5.888  0.049  -1.240  0.002  104.676  1.308  2362.926  0.000  0.000  0.000  0.000  0.000
6.261  0.035  -1.181  0.002  90.752  0.579  2902.067  0.000  0.000  0.000  0.000  0.000
6.113  -0.032  -1.136  -0.000  64.527  -1.577  3054.451  0.000  0.000  0.000  0.000  0.000
6.126  0.083  -1.086  0.003  49.441  2.262  2979.667  0.000  0.000  0.000  0.000  0.000
6.156  -0.099  -1.036  -0.002  38.475  -3.734  2839.963  0.000  0.000  0.000  0.000  0.000
7.134  -0.021  -0.955  -0.000  58.576  -0.495  2930.485  0.000  0.000  0.000  0.000  0.000
8.096  0.041  -0.865  0.001  73.381  1.474  3154.763  0.000  0.000  0.000  0.000  0.000
9.154  -0.024  -0.765  -0.000  87.509  -0.838  3509.033  0.000  0.000  0.000  0.000  0.000
11.082  -0.019  -0.628  -0.000  124.335  -0.466  4202.420  0.000  0.000  0.000  0.000  0.000
13.183  -0.010  -0.469  -0.000  157.531  -0.086  5126.109  0.000  0.000  0.000  0.000  0.000
14.036  -0.015  -0.335  -0.001  145.333  -0.232  5728.737  0.000  0.000  0.000  0.000  0.000
14.655  -0.057  -0.202  -0.002  128.997  -1.422  6035.838  0.000  0.000  0.000  0.000  0.000
15.277  0.112  -0.064  0.003  116.707  3.975  6104.968  0.000  0.000  0.000  0.000  0.000
14.968  -0.020  0.047  -0.000  79.421  -0.919  5777.387  0.000  0.000  0.000  0.000  0.000
15.334  0.089  0.179  0.003  71.343  2.545  5400.325  0.000  0.000  0.000  0.000  0.000
15.408  -0.041  0.305  -0.001  56.450  -1.960  4964.377  0.000  0.000  0.000  0.000  0.000
15.786  0.025  0.440  0.001  54.230  0.508  4573.474  0.000  0.000  0.000  0.000  0.000
16.452  0.068  0.589  0.003  61.209  1.675  4331.052  0.000  0.000  0.000  0.000  0.000
16.627  -0.059  0.726  -0.001  51.763  -2.546  4061.703  0.000  0.000  0.000  0.000  0.000
16.165  -0.092  0.844  -0.002  25.497  -2.912  3554.619  0.000  0.000  0.000  0.000  0.000
15.557  0.035  0.953  0.001  1.120  1.573  2843.992  0.000  0.000  0.000  0.000  0.000
14.710  0.077  1.049  0.003  -24.568  2.471  1981.697  0.000  0.000  0.000  0.000  0.000
14.220  -0.051  1.151  -0.001  -33.366  -1.965  1225.711  0.000  0.000  0.000  0.000  0.000
13.811  -0.036  1.251  -0.001  -37.614  -1.051  567.328  0.000  0.000  0.000  0.000  0.000
13.532  -0.027  1.352  -0.001  -36.958  -0.518  44.679  0.000  0.000  0.000  0.000  0.000
12.648  0.035  1.431  0.001  -54.614  1.471  -585.234  0.000  0.000  0.000  0.000  0.000
11.810  -0.030  1.504  -0.001  -66.640  -0.827  -1207.048  0.000  0.000  0.000  0.000  0.000
10.538  0.033  1.556  0.001  -88.821  1.257  -1967.638  0.000  0.000  0.000  0.000  0.000
9.364  -0.084  1.601  -0.002  -102.706  -2.558  -2703.907  0.000  0.000  0.000  0.000  0.000
8.025  -0.061  1.632  -0.002  -118.228  -1.246  -3475.844  0.000  0.000  0.000  0.000  0.000
6.734  0.064  1.653  0.001  -128.582  2.791  -4237.861  0.000  0.000  0.000  0.000  0.000
5.715  -0.059  1.673  -0.002  -128.312  -1.580  -4812.619  0.000  0.000  0.000  0.000  0.000
4.708  0.006  1.685  -0.001  -127.714  0.752  -5282.083  0.000  0.000  0.000  0.000  0.000
3.836  0.007  1.693  -0.000  -123.239  0.617  -5606.251  0.000  0.000  0.000  0.000  0.000
2.790  0.006  1.689  -0.000  -125.029  0.430  -5884.152  0.000  0.000  0.000  0.000  0.000
1.370  0.001  1.664  -0.001  -137.610  0.171  -6245.560  0.000  0.000  0.000  0.000  0.000
-0.542  -0.047  1.611  -0.002  -161.946  -1.316  -6796.721  0.000  0.000  0.000  0.000  0.000
-2.574  0.021  1.539  -0.000  -184.040  1.044  -7501.946  0.000  0.000  0.000  0.000  0.000
-3.395  0.069  1.491  0.001  -164.494  2.234  -7855.097  0.000  0.000  0.000  0.000  0.000
-2.732  -0.006  1.486  -0.000  -105.152  -0.535  -7452.349  0.000  0.000  0.000  0.000  0.000
-0.781  -0.003  1.529  -0.000  -21.364  -0.315  -6192.830  0.000  0.000  0.000  0.000  0.000
1.596  0.052  1.602  0.001  55.071  1.407  -4341.707  0.000  0.000  0.000  0.000  0.000
2.226  -0.019  1.636  -0.001  60.743  -1.077  -2780.931  0.000  0.000  0.000  0.000  0.000
2.057  0.042  1.648  0.001  41.107  1.007  -1768.641  0.000  0.000  0.000  0.000  0.000
0.391  -0.124  1.609  -0.004  -18.757  -4.209  -1593.425  0.000  0.000  0.000  0.000  0.000
-1.430  0.117  1.552  0.003  -68.867  4.046  -2074.342  0.000  0.000  0.000  0.000  0.000
-1.169  -0.073  1.549  -0.002  -44.516  -2.649  -2137.778  0.000  0.000  0.000  0.000  0.000
-1.592  0.054  1.526  0.001  -46.519  1.804  -2242.862  0.000  0.000  0.000  0.000  0.000
-2.187  -0.013  1.493  -0.000  -53.206  -0.643  -2384.334  0.000  0.000  0.000  0.000  0.000
-0.804  -0.061  1.522  -0.002  1.063  -1.908  -1879.984  0.000  0.000  0.000  0.000  0.000
1.152  0.058  1.580  0.001  59.473  2.104  -850.827  0.000  0.000  0.000  0.000  0.000
2.908  -0.008  1.648  -0.000  97.895  -0.387  420.303  0.000  0.000  0.000  0.000  0.000
3.145  0.047  1.679  0.001  81.484  1.359  1239.737  0.000  0.000  0.000  0.000  0.000
2.631  -0.127  1.687  -0.004  46.518  -4.184  1542.347  0.000  0.000  0.000  0.000  0.000
2.532  0.070  1.705  0.002  32.386  2.751  1576.118  0.000  0.000  0.000  0.000  0.000
2.734  0.053  1.732  0.002  30.680  1.569  1592.500  0.000  0.000  0.000  0.000  0.000
2.423  -0.016  1.744  -0.000  13.985  -0.893  1436.100  0.000  0.000  0.000  0.000  0.000
1.933  -0.066  1.747  -0.002  -4.083  -2.167  1117.667  0.000  0.000  0.000  0.000  0.000
1.696  0.058  1.754  0.001  -10.200  2.075  764.229  0.000  0.000  0.000  0.000  0.000
1.534  0.046  1.762  0.002  -12.624  1.204  460.849  0.000  0.000  0.000  0.000  0.000
0.936  -0.080  1.755  -0.002  -27.525  -2.862  80.448  0.000  0.000  0.000  0.000  0.000
0.309  -0.003  1.741  -0.000  -39.743  0.146  -382.121  0.000  0.000  0.000  0.000  0.000
-0.245  0.002  1.725  -0.000  -46.817  0.255  -831.914  0.000  0.000  0.000  0.000  0.000
-1.292  -0.004  1.688  -0.000  -67.000  0.019  -1415.996  0.000  0.000  0.000  0.000  0.000
-2.362  0.054  1.642  0.002  -83.022  1.767  -2074.968  0.000  0.000  0.000  0.000  0.000
-3.342  -0.013  1.591  -0.000  -92.476  -0.696  -2690.015  0.000  0.000  0.000  0.000  0.000
-4.534  -0.010  1.524  -0.000  -106.038  -0.422  -3335.636  0.000  0.000  0.000  0.000  0.000
-6.380  -0.056  1.427  -0.002  -135.966  -1.693  -4178.135  0.000  0.000  0.000  0.000  0.000
-7.680  0.052  1.332  0.001  -142.359  1.948  -4949.309  0.000  0.000  0.000  0.000  0.000
-8.296  -0.004  1.250  -0.000  -126.676  -0.199  -5374.529  0.000  0.000  0.000  0.000  0.000
-9.020  -0.006  1.160  -0.000  -117.990  -0.230  -5616.885  0.000  0.000  0.000  0.000  0.000
-9.274  0.048  1.079  0.001  -97.266  1.464  -5590.468  0.000  0.000  0.000  0.000  0.000
-10.111  0.036  0.977  0.001  -99.037  0.739  -5584.102  0.000  0.000  0.000  0.000  0.000
-11.640  0.030  0.845  0.002  -121.136  0.392  -5824.381  0.000  0.000  0.000  0.000  0.000
-13.139  -0.035  0.702  -0.000  -137.036  -1.639  -6180.239  0.000  0.000  0.000  0.000  0.000
-14.104  -0.023  0.565  -0.000  -133.116  -0.911  -6426.054  0.000  0.000  0.000  0.000  0.000
-14.986  0.024  0.423  0.001  -127.631  0.731  -6572.902  0.000  0.000  0.000  0.000  0.000
-15.477  -0.025  0.286  -0.000  -111.723  -0.914  -6500.255  0.000  0.000  0.000  0.000  0.000
-15.998  -0.017  0.145  -0.000  -100.523  -0.470  -6319.947  0.000  0.000  0.000  0.000  0.000
-15.912  -0.016  0.020  -0.000  -73.815  -0.315  -5877.645  0.000  0.000  0.000  0.000  0.000
-15.522  0.042  -0.094  0.001  -44.426  1.488  -5207.673  0.000  0.000  0.000  0.000  0.000
-15.109  0.028  -0.205  0.001  -21.362  0.714  -4408.179  0.000  0.000  0.000  0.000  0.000
-15.264  -0.029  -0.331  -0.000  -20.879  -1.146  -3750.554  0.000  0.000  0.000  0.000  0.000
-14.925  -0.033  -0.442  -0.001  -5.708  -0.992  -3056.065  0.000  0.000  0.000  0.000  0.000
-14.496  -0.011  -0.547  -0.000  8.525  -0.117  -2347.770  0.000  0.000  0.000  0.000  0.000
-14.016  -0.014  -0.647  -0.000  20.905  -0.170  -1642.568  0.000  0.000  0.000  0.000  0.000
-13.642  0.048  -0.746  0.001  27.094  1.720  -1023.124  0.000  0.000  0.000  0.000  0.000
-13.758  -0.017  -0.859  -0.000  17.117  -0.640  -623.006  0.000  0.000  0.000  0.000  0.000
-13.073  -0.019  -0.947  -0.001  33.554  -0.524  -119.794  0.000  0.000  0.000  0.000  0.000
-11.707  -0.010  -1.006  -0.000  66.494  -0.133  648.869  0.000  0.000  0.000  0.000  0.000
-11.287  -0.011  -1.085  -0.000  63.114  -0.135  1225.329  0.000  0.000  0.000  0.000  0.000
-11.147  0.001  -1.171  -0.000  52.174  0.257  1560.620  0.000  0.000  0.000  0.000  0.000
-10.502  -0.064  -1.239  -0.002  59.012  -1.749  1919.648  0.000  0.000  0.000  0.000  0.000
-10.075  0.120  -1.308  0.003  57.655  4.192  2148.875  0.000  0.000  0.000  0.000  0.000
-9.756  -0.075  -1.378  -0.002  53.395  -2.680  2333.585  0.000  0.000  0.000  0.000  0.000
-9.225  -0.000  -1.439  -0.000  56.505  0.214  2495.377  0.000  0.000  0.000  0.000  0.000
-8.571  -0.055  -1.491  -0.002  62.549  -1.483  2704.635  0.000  0.000  0.000  0.000  0.000
-7.815  0.018  -1.534  -0.000  70.232  1.070  2939.771  0.000  0.000  0.000  0.000  0.000
-7.155  -0.037  -1.575  -0.002  73.171  -0.854  3174.487  0.000  0.000  0.000  0.000  0.000
-6.988  0.026  -1.626  -0.000  60.608  1.260  3206.143  0.000  0.000  0.000  0.000  0.000
-6.295  0.016  -1.659  -0.000  66.852  0.655  3305.859  0.000  0.000  0.000  0.000  0.000
-5.302  0.072  -1.676  0.002  80.595  2.180  3528.781  0.000  0.000  0.000  0.000  0.000
-4.466  -0.061  -1.691  -0.002  86.332  -2.352  3803.798  0.000  0.000  0.000  0.000  0.000
-4.100  0.063  -1.714  0.002  76.612  1.941  3883.940  0.000  0.000  0.000  0.000  0.000
-3.565  -0.060  -1.729  -0.002  74.267  -2.209  3951.500  0.000  0.000  0.000  0.000  0.000
-2.651  0.012  -1.727  -0.000  83.873  0.473  4094.043  0.000  0.000  0.000  0.000  0.000
-1.562  0.065  -1.712  0.002  96.400  1.955  4337.888  0.000  0.000  0.000  0.000  0.000
-0.771  -0.062  -1.698  -0.002  96.994  -2.314  4570.089  0.000  0.000  0.000  0.000  0.000
-0.431  0.064  -1.693  0.002  83.933  2.022  4578.273  0.000  0.000  0.000  0.000  0.000
-0.086  -0.013  -1.685  -0.000  74.135  -0.775  4495.097  0.000  0.000  0.000  0.000  0.000
0.599  -0.000  -1.663  0.000  76.888  -0.218  4455.578  0.000  0.000  0.000  0.000  0.000
0.828  -0.005  -1.651  -0.000  65.293  -0.300  4294.663  0.000  0.000  0.000  0.000  0.000
1.405  -0.006  -1.625  -0.000  66.928  -0.266  4184.219  0.000  0.000  0.000  0.000  0.000
1.950  -0.053  -1.595  -0.002  67.225  -1.617  4109.017  0.000  0.000  0.000  0.000  0.000
1.917  0.014  -1.581  -0.000  50.111  0.792  3839.869  0.000  0.000  0.000  0.000  0.000
2.880  0.058  -1.533  0.002  66.977  1.925  3805.823  0.000  0.000  0.000  0.000  0.000
3.901  -0.112  -1.476  -0.004  81.535  -3.630  3981.663  0.000  0.000  0.000  0.000  0.000
3.804  -0.024  -1.448  -0.002  59.057  -0.130  3845.170  0.000  0.000  0.000  0.000  0.000
3.652  0.084  -1.423  0.002  40.297  3.131  3502.503  0.000  0.000  0.000  0.000  0.000
3.795  0.008  -1.389  -0.000  34.919  0.099  3190.144  0.000  0.000  0.000  0.000  0.000
3.939  0.063  -1.354  0.002  30.858  1.740  2883.288  0.000  0.000  0.000  0.000  0.000
4.384  -0.058  -1.308  -0.002  36.824  -2.313  2734.003  0.000  0.000  0.000  0.000  0.000
4.793  0.006  -1.259  -0.000  40.237  0.156  2635.314  0.000  0.000  0.000  0.000  0.000
4.937  0.002  -1.216  -0.000  34.908  0.018  2497.739  0.000  0.000  0.000  0.000  0.000
4.483  0.065  -1.191  0.002  12.911  1.892  2127.800  0.000  0.000  0.000  0.000  0.000
4.184  -0.072  -1.165  -0.002  0.855  -2.666  1729.668  0.000  0.000  0.000  0.000  0.000
4.086  0.011  -1.135  0.000  -2.317  0.447  1353.626  0.000  0.000  0.000  0.000  0.000
4.036  0.055  -1.104  0.002  -3.244  1.661  1034.039  0.000  0.000  0.000  0.000  0.000
3.942  -0.007  -1.075  0.000  -5.286  -0.588  771.861  0.000  0.000  0.000  0.000  0.000
3.605  -0.012  -1.055  -0.000  -14.133  -0.597  463.213  0.000  0.000  0.000  0.000  0.000
3.453  0.046  -1.031  0.002  -15.288  1.277  190.167  0.000  0.000  0.000  0.000  0.000
3.697  -0.022  -0.995  -0.000  -4.320  -1.072  111.732  0.000  0.000  0.000  0.000  0.000
3.974  -0.064  -0.956  -0.002  5.031  -2.072  161.035  0.000  0.000  0.000  0.000  0.000
4.225  0.002  -0.916  -0.000  11.346  0.426  253.336  0.000  0.000  0.000  0.000  0.000
4.288  0.055  -0.880  0.002  10.533  1.890  307.525  0.000  0.000  0.000  0.000  0.000
4.152  0.043  -0.851  0.002  3.917  1.089  282.415  0.000  0.000  0.000  0.000  0.000
4.177  -0.022  -0.817  -0.000  3.721  -1.118  275.970  0.000  0.000  0.000  0.000  0.000
3.450  -0.017  -0.807  -0.000  -18.980  -0.710  13.387  0.000  0.000  0.000  0.000  0.000
2.940  0.038  -0.797  0.002  -29.725  1.108  -329.953  0.000  0.000  0.000  0.000  0.000
3.157  -0.079  -0.766  -0.002  -16.072  -2.662  -424.315  0.000  0.000  0.000  0.000  0.000
3.515  0.051  -0.729  0.002  -1.480  1.869  -368.594  0.000  0.000  0.000  0.000  0.000
4.665  -0.076  -0.662  -0.002  33.378  -2.379  97.151  0.000  0.000  0.000  0.000  0.000
5.886  0.113  -0.584  0.004  61.993  3.866  745.472  0.000  0.000  0.000  0.000  0.000
6.771  -0.134  -0.508  -0.004  73.665  -4.471  1454.201  0.000  0.000  0.000  0.000  0.000
5.915  0.009  -0.482  -0.000  30.307  0.882  1496.205  0.000  0.000  0.000  0.000  0.000
5.636  0.009  -0.444  0.000  14.661  0.687  1355.790  0.000  0.000  0.000  0.000  0.000
5.085  0.005  -0.417  -0.000  -5.376  0.373  1021.209  0.000  0.000  0.000  0.000  0.000
4.293  0.054  -0.403  0.002  -27.868  1.774  491.652  0.000  0.000  0.000  0.000  0.000
4.414  0.038  -0.365  0.002  -17.529  0.867  190.841  0.000  0.000  0.000  0.000  0.000
4.678  -0.019  -0.321  -0.000  -5.400  -1.063  100.243  0.000  0.000  0.000  0.000  0.000
4.708  -0.069  -0.282  -0.002  -3.211  -2.288  61.129  0.000  0.000  0.000  0.000  0.000
3.944  0.058  -0.270  0.002  -25.358  2.054  -249.526  0.000  0.000  0.000  0.000  0.000
3.568  -0.068  -0.251  -0.002  -30.542  -2.213  -525.370  0.000  0.000  0.000  0.000  0.000
3.997  0.004  -0.208  -0.000  -10.363  0.468  -538.827  0.000  0.000  0.000  0.000  0.000
5.136  0.003  -0.138  -0.000  26.306  0.332  -137.511  0.000  0.000  0.000  0.000  0.000
5.849  0.058  -0.073  0.002  41.367  1.896  340.892  0.000  0.000  0.000  0.000  0.000
6.009  -0.013  -0.021  -0.000  36.259  -0.670  684.364  0.000  0.000  0.000  0.000  0.000
5.886  -0.114  0.023  -0.004  23.866  -3.556  840.594  0.000  0.000  0.000  0.000  0.000
5.306  0.132  0.051  0.004  0.735  4.676  647.193  0.000  0.000  0.000  0.000  0.000
5.043  -0.063  0.084  -0.002  -7.323  -2.291  452.212  0.000  0.000  0.000  0.000  0.000
5.371  0.005  0.136  -0.000  4.256  0.308  407.571  0.000  0.000  0.000  0.000  0.000
5.294  0.058  0.176  0.002  0.917  1.818  323.663  0.000  0.000  0.000  0.000  0.000
5.899  -0.068  0.238  -0.002  18.865  -2.396  487.999  0.000  0.000  0.000  0.000  0.000
6.872  0.004  0.318  -0.000  43.532  0.329  876.376  0.000  0.000  0.000  0.000  0.000
7.888  0.067  0.407  0.002  63.565  2.152  1398.332  0.000  0.000  0.000  0.000  0.000
8.541  -0.119  0.492  -0.004  67.890  -3.960  1907.767  0.000  0.000  0.000  0.000  0.000
9.022  0.072  0.576  0.002  66.033  2.744  2246.111  0.000  0.000  0.000  0.000  0.000
9.378  0.000  0.660  -0.000  60.859  -0.072  2478.760  0.000  0.000  0.000  0.000  0.000
9.867  0.002  0.752  0.000  60.934  0.002  2665.048  0.000  0.000  0.000  0.000  0.000
10.024  0.002  0.836  0.000  51.002  -0.018  2702.780  0.000  0.000  0.000  0.000  0.000
10.244  -0.001  0.923  -0.000  45.357  -0.089  2670.212  0.000  0.000  0.000  0.000  0.000
9.946  -0.003  0.995  -0.000  25.543  -0.123  2422.337  0.000  0.000  0.000  0.000  0.000
10.233  0.058  1.084  0.002  28.018  1.714  2238.880  0.000  0.000  0.000  0.000  0.000
9.674  -0.122  1.148  -0.004  4.529  -4.100  1870.584  0.000  0.000  0.000  0.000  0.000
9.265  -0.037  1.211  -0.002  -8.821  -0.543  1401.091  0.000  0.000  0.000  0.000  0.000
9.113  0.028  1.280  0.000  -11.273  1.528  983.563  0.000  0.000  0.000  0.000  0.000
8.972  -0.037  1.349  -0.002  -12.787  -0.790  649.508  0.000  0.000  0.000  0.000  0.000
9.018  -0.022  1.422  -0.002  -8.337  -0.155  427.867  0.000  0.000  0.000  0.000  0.000
8.948  0.039  1.492  0.000  -8.453  1.715  236.050  0.000  0.000  0.000  0.000  0.000
8.926  -0.021  1.563  -0.001  -7.095  -0.503  113.864  0.000  0.000  0.000  0.000  0.000
8.960  0.034  1.635  0.000  -4.357  1.274  34.183  0.000  0.000  0.000  0.000  0.000
8.591  0.037  1.695  0.001  -14.378  1.068  -140.352  0.000  0.000  0.000  0.000  0.000
7.813  0.013  1.737  0.000  -34.275  0.071  -495.770  0.000  0.000  0.000  0.000  0.000
6.973  0.020  1.772  0.000  -51.247  0.273  -971.544  0.000  0.000  0.000  0.000  0.000
6.285  0.007  1.805  0.000  -59.601  -0.176  -1442.259  0.000  0.000  0.000  0.000  0.000
5.791  0.006  1.838  0.000  -60.096  -0.167  -1824.112  0.000  0.000  0.000  0.000  0.000
5.463  0.062  1.874  0.002  -55.513  1.551  -2090.235  0.000  0.000  0.000  0.000  0.000
5.285  -0.011  1.912  0.000  -47.544  -1.015  -2195.236  0.000  0.000  0.000  0.000  0.000
4.926  0.048  1.942  0.002  -46.909  1.013  -2286.607  0.000  0.000  0.000  0.000  0.000
4.179  -0.076  1.956  -0.002  -58.055  -2.948  -2456.276  0.000  0.000  0.000  0.000  0.000
3.139  -0.002  1.955  0.000  -75.326  -0.019  -2806.552  0.000  0.000  0.000  0.000  0.000
3.109  -0.006  1.979  -0.000  -58.133  -0.130  -2893.008  0.000  0.000  0.000  0.000  0.000
3.232  0.005  2.008  0.000  -40.508  0.210  -2766.998  0.000  0.000  0.000  0.000  0.000
3.422  -0.055  2.040  -0.002  -25.083  -1.631  -2480.232  0.000  0.000  0.000  0.000  0.000
2.835  0.064  2.048  0.002  -36.653  2.326  -2409.137  0.000  0.000  0.000  0.000  0.000
1.969  -0.052  2.042  -0.002  -53.845  -1.723  -2516.101  0.000  0.000  0.000  0.000  0.000
0.754  0.119  2.017  0.004  -77.368  3.835  -2905.150  0.000  0.000  0.000  0.000  0.000
-0.071  0.036  1.996  0.002  -83.553  0.424  -3261.019  0.000  0.000  0.000  0.000  0.000
-0.224  -0.086  1.990  -0.002  -68.078  -3.326  -3345.163  0.000  0.000  0.000  0.000  0.000
-1.147  -0.011  1.958  -0.000  -79.435  -0.300  -3561.496  0.000  0.000  0.000  0.000  0.000
-1.983  -0.064  1.921  -0.002  -85.443  -1.811  -3791.012  0.000  0.000  0.000  0.000  0.000
-2.839  0.009  1.876  0.000  -90.644  0.828  -4051.736  0.000  0.000  0.000  0.000  0.000
-3.135  0.060  1.844  0.002  -77.746  2.161  -4125.112  0.000  0.000  0.000  0.000  0.000
-3.356  0.049  1.811  0.002  -65.720  1.297  -4042.797  0.000  0.000  0.000  0.000  0.000
-3.497  -0.128  1.780  -0.004  -54.182  -4.319  -3807.534  0.000  0.000  0.000  0.000  0.000
-3.455  0.011  1.753  0.000  -39.928  0.889  -3497.095  0.000  0.000  0.000  0.000  0.000
-4.139  0.067  1.703  0.002  -50.854  2.342  -3381.926  0.000  0.000  0.000  0.000  0.000
-4.614  -0.008  1.654  0.000  -52.912  -0.450  -3293.008  0.000  0.000  0.000  0.000  0.000
-5.489  -0.010  1.588  -0.000  -66.464  -0.414  -3374.205  0.000  0.000  0.000  0.000  0.000
-6.496  -0.005  1.510  -0.000  -80.715  -0.178  -3600.623  0.000  0.000  0.000  0.000  0.000
-6.889  -0.004  1.445  -0.000  -73.138  -0.096  -3697.287  0.000  0.000  0.000  0.000  0.000
-7.342  -0.005  1.375  -0.000  -69.157  -0.106  -3729.922  0.000  0.000  0.000  0.000  0.000
-7.960  -0.004  1.296  -0.000  -71.097  -0.041  -3778.283  0.000  0.000  0.000  0.000  0.000
-9.223  -0.055  1.190  -0.002  -91.933  -1.564  -4039.700  0.000  0.000  0.000  0.000  0.000
-10.422  0.014  1.076  0.000  -105.832  0.888  -4422.109  0.000  0.000  0.000  0.000  0.000
-12.112  0.012  0.936  0.000  -131.140  0.618  -5009.603  0.000  0.000  0.000  0.000  0.000
-12.946  -0.049  0.812  -0.002  -124.684  -1.359  -5392.715  0.000  0.000  0.000  0.000  0.000
-13.640  0.077  0.685  0.002  -115.583  2.726  -5626.224  0.000  0.000  0.000  0.000  0.000
-14.385  -0.000  0.551  0.000  -110.192  -0.229  -5731.335  0.000  0.000  0.000  0.000  0.000
-15.335  0.061  0.404  0.002  -112.239  1.663  -5851.931  0.000  0.000  0.000  0.000  0.000
-15.658  -0.022  0.271  -0.000  -95.001  -1.242  -5734.354  0.000  0.000  0.000  0.000  0.000
-15.396  -0.059  0.154  -0.002  -64.347  -2.042  -5291.123  0.000  0.000  0.000  0.000  0.000
-16.141  -0.107  0.006  -0.004  -71.247  -3.003  -5007.484  0.000  0.000  0.000  0.000  0.000
-17.453  0.094  -0.167  0.002  -93.506  3.758  -5078.859  0.000  0.000  0.000  0.000  0.000
