OmegaControlKF
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  vel_motor[rad / s]
23.897366  20.683  -1.979  -0.022  -0.227  -0.058
23.898367  20.530  -1.958  -0.023  -0.221  -0.058
23.899368  20.377  -1.938  -0.024  -0.215  -0.058
23.900368  20.226  -1.918  -0.025  -0.209  -0.057
23.901367  20.076  -1.897  -0.026  -0.203  -0.057
23.902369  19.927  -1.878  -0.026  -0.198  -0.056
23.903368  19.779  -1.858  -0.027  -0.192  -0.056
23.904367  19.632  -1.838  -0.028  -0.186  -0.055
23.905369  19.487  -1.819  -0.029  -0.180  -0.055
23.906368  19.342  -1.799  -0.030  -0.175  -0.055
23.907368  19.198  -1.780  -0.030  -0.169  -0.054
23.908367  19.056  -1.761  -0.031  -0.163  -0.054
23.910368  18.915  -1.742  -0.032  -0.158  -0.053
23.913368  9.387  -1.723  -0.032  -0.152  -3.600
23.914368  9.317  -1.705  -0.033  -0.147  -0.026
23.916368  18.497  -1.686  -0.034  -0.141  3.469
23.917368  18.359  -1.668  -0.035  -0.136  -0.052
23.918367  18.223  -1.650  -0.035  -0.130  -0.051
23.919369  18.088  -1.632  -0.036  -0.125  -0.051
23.921368  17.954  -1.614  -0.036  -0.119  -0.051
23.923368  17.820  -1.596  -0.037  -0.114  -0.050
23.924368  8.844  -1.578  -0.038  -0.109  -3.392
23.925367  17.557  -1.561  -0.038  -0.103  3.292
23.926369  17.427  -1.543  -0.039  -0.098  -0.049
23.927368  17.297  -1.526  -0.039  -0.093  -0.049
23.928368  17.169  -1.509  -0.040  -0.087  -0.049
23.929367  17.042  -1.492  -0.041  -0.082  -0.048
23.930368  16.915  -1.475  -0.041  -0.077  -0.048
23.931368  16.790  -1.458  -0.042  -0.072  -0.047
23.932367  16.665  -1.441  -0.042  -0.067  -0.047
23.933369  16.541  -1.425  -0.043  -0.061  -0.047
23.934368  16.419  -1.408  -0.043  -0.056  -0.046
23.935368  16.297  -1.392  -0.044  -0.051  -0.046
23.936369  16.176  -1.376  -0.044  -0.046  -0.046
23.937368  16.056  -1.360  -0.045  -0.041  -0.045
23.938368  15.937  -1.344  -0.045  -0.036  -0.045
23.939367  15.819  -1.328  -0.046  -0.031  -0.045
23.940369  18.028  -1.310  -0.046  -0.026  0.835
23.941368  17.894  -1.292  -0.047  -0.021  -0.051
23.942368  17.762  -1.274  -0.047  -0.015  -0.050
23.943369  17.630  -1.257  -0.048  -0.010  -0.050
23.944368  17.499  -1.239  -0.049  -0.005  -0.049
23.945368  19.675  -1.220  -0.049  0.001  0.822
23.946367  19.529  -1.200  -0.050  0.006  -0.055
23.947369  19.384  -1.181  -0.050  0.012  -0.055
23.948368  19.240  -1.161  -0.051  0.017  -0.054
23.949368  19.097  -1.142  -0.052  0.023  -0.054
23.950369  21.209  -1.121  -0.052  0.028  0.798
23.951370  21.052  -1.100  -0.053  0.034  -0.059
23.952370  20.896  -1.079  -0.054  0.040  -0.059
23.953369  20.741  -1.058  -0.054  0.046  -0.059
23.954370  20.587  -1.038  -0.055  0.051  -0.058
23.955370  22.521  -1.015  -0.056  0.057  0.731
23.956369  22.354  -0.993  -0.056  0.063  -0.063
23.957371  22.188  -0.971  -0.057  0.069  -0.063
23.958370  22.024  -0.949  -0.058  0.075  -0.062
23.959370  21.860  -0.927  -0.058  0.081  -0.062
23.960369  23.806  -0.903  -0.059  0.087  0.735
23.961370  23.629  -0.879  -0.060  0.093  -0.067
23.962370  23.454  -0.856  -0.061  0.099  -0.066
23.963369  23.280  -0.833  -0.061  0.105  -0.066
23.964371  23.107  -0.810  -0.062  0.111  -0.065
23.965370  24.867  -0.785  -0.063  0.117  0.665
23.966370  24.683  -0.760  -0.064  0.123  -0.070
23.967369  24.500  -0.736  -0.064  0.130  -0.069
23.968372  24.318  -0.711  -0.065  0.136  -0.069
23.969372  24.138  -0.687  -0.066  0.142  -0.068
23.970371  25.827  -0.661  -0.066  0.148  0.638
23.971373  25.635  -0.636  -0.067  0.154  -0.072
23.972372  25.445  -0.610  -0.068  0.161  -0.072
23.973372  25.256  -0.585  -0.069  0.167  -0.071
23.974373  25.069  -0.560  -0.069  0.173  -0.071
23.975372  26.642  -0.533  -0.070  0.179  0.595
23.976372  26.445  -0.507  -0.071  0.186  -0.075
23.977371  26.249  -0.480  -0.072  0.192  -0.074
23.978373  26.054  -0.454  -0.073  0.199  -0.074
23.979372  25.861  -0.429  -0.073  0.205  -0.073
23.980371  27.244  -0.401  -0.074  0.212  0.523
23.981373  27.041  -0.374  -0.075  0.218  -0.076
23.982372  26.841  -0.347  -0.076  0.224  -0.076
23.983372  26.642  -0.321  -0.076  0.231  -0.075
23.984371  26.444  -0.294  -0.077  0.237  -0.075
23.985373  27.651  -0.267  -0.078  0.244  0.456
23.986372  27.446  -0.239  -0.079  0.250  -0.078
23.987371  27.242  -0.212  -0.079  0.257  -0.077
23.988373  27.040  -0.185  -0.080  0.263  -0.076
23.989372  26.840  -0.158  -0.081  0.270  -0.076
23.990372  27.902  -0.130  -0.082  0.276  0.402
23.991371  27.695  -0.103  -0.082  0.282  -0.078
23.992373  27.490  -0.075  -0.083  0.289  -0.078
23.993372  27.286  -0.048  -0.084  0.295  -0.077
23.994371  27.084  -0.021  -0.085  0.301  -0.076
23.995373  28.014  0.007  -0.085  0.308  0.351
23.996372  27.806  0.035  -0.086  0.315  -0.079
23.997372  27.600  0.063  -0.087  0.321  -0.078
23.998371  27.395  0.090  -0.087  0.327  -0.077
23.999372  27.192  0.117  -0.088  0.334  -0.077
24.000372  27.979  0.145  -0.089  0.340  0.297
24.001371  27.771  0.173  -0.090  0.347  -0.078
24.002373  27.565  0.201  -0.090  0.353  -0.078
24.003372  27.361  0.228  -0.091  0.359  -0.077
24.004372  27.158  0.255  -0.092  0.366  -0.077
24.005371  27.802  0.283  -0.092  0.372  0.243
24.006372  27.596  0.311  -0.093  0.378  -0.078
24.007372  27.391  0.338  -0.094  0.385  -0.077
24.008371  27.188  0.365  -0.094  0.391  -0.077
24.009373  26.986  0.392  -0.095  0.397  -0.076
24.010372  26.786  0.419  -0.096  0.404  -0.076
24.011372  26.588  0.445  -0.096  0.410  -0.075
24.012371  26.390  0.472  -0.097  0.416  -0.075
24.013372  26.195  0.498  -0.097  0.422  -0.074
24.014372  26.776  0.525  -0.098  0.428  0.220
24.015371  26.577  0.551  -0.098  0.434  -0.075
24.016373  26.380  0.578  -0.099  0.440  -0.074
24.017372  26.184  0.604  -0.100  0.446  -0.074
24.018372  25.990  0.630  -0.100  0.452  -0.073
24.019373  25.797  0.656  -0.101  0.458  -0.073
24.020372  25.606  0.681  -0.101  0.464  -0.072
24.021374  25.416  0.707  -0.102  0.470  -0.072
24.022373  25.228  0.732  -0.102  0.476  -0.071
24.023375  25.720  0.758  -0.103  0.481  0.186
24.025373  25.529  0.783  -0.103  0.487  -0.072
24.026375  12.670  0.809  -0.104  0.493  -4.859
24.027374  25.152  0.834  -0.104  0.498  4.717
24.028374  24.965  0.859  -0.105  0.504  -0.070
24.029373  24.780  0.884  -0.105  0.509  -0.070
24.030375  24.596  0.908  -0.105  0.515  -0.069
24.031374  24.414  0.933  -0.106  0.520  -0.069
24.032373  24.704  0.957  -0.106  0.526  0.110
24.033375  24.521  0.982  -0.107  0.531  -0.069
24.034374  24.339  1.006  -0.107  0.537  -0.069
24.035374  24.159  1.030  -0.108  0.542  -0.068
24.036373  23.980  1.054  -0.108  0.547  -0.068
24.037374  23.802  1.078  -0.108  0.553  -0.067
24.038376  23.625  1.102  -0.109  0.558  -0.067
24.039375  23.450  1.125  -0.109  0.563  -0.066
24.040377  23.276  1.148  -0.109  0.568  -0.066
24.041376  23.435  1.172  -0.110  0.574  0.060
24.042376  23.262  1.195  -0.110  0.579  -0.066
24.043377  23.089  1.218  -0.111  0.584  -0.065
24.044376  22.918  1.241  -0.111  0.589  -0.065
24.045376  22.748  1.264  -0.111  0.594  -0.064
24.046375  22.580  1.286  -0.111  0.600  -0.064
24.047377  22.412  1.309  -0.112  0.605  -0.063
24.048376  22.246  1.331  -0.112  0.610  -0.063
24.049376  22.081  1.353  -0.112  0.614  -0.062
24.050377  22.266  1.375  -0.113  0.619  0.070
24.051376  22.101  1.398  -0.113  0.624  -0.062
24.052376  21.937  1.419  -0.113  0.628  -0.062
24.053375  21.774  1.441  -0.113  0.633  -0.061
24.054377  21.613  1.463  -0.114  0.637  -0.061
24.055376  21.453  1.484  -0.114  0.642  -0.061
24.056376  21.294  1.506  -0.114  0.646  -0.060
24.057377  21.136  1.527  -0.114  0.650  -0.060
24.058376  20.979  1.548  -0.114  0.654  -0.059
24.059376  21.162  1.569  -0.115  0.659  0.069
24.060375  21.005  1.590  -0.115  0.663  -0.059
24.061377  20.849  1.611  -0.115  0.668  -0.059
24.062376  20.695  1.631  -0.115  0.672  -0.058
24.063375  20.541  1.652  -0.115  0.676  -0.058
24.064377  20.419  1.672  -0.116  0.681  -0.046
24.065376  20.268  1.693  -0.116  0.685  -0.057
24.066376  20.118  1.713  -0.116  0.689  -0.057
24.067375  19.969  1.733  -0.116  0.693  -0.056
24.068377  19.821  1.753  -0.116  0.697  -0.056
24.069376  19.673  1.772  -0.116  0.701  -0.056
24.070375  19.527  1.792  -0.116  0.705  -0.055
24.071377  19.383  1.811  -0.116  0.709  -0.055
24.072376  19.239  1.830  -0.117  0.713  -0.054
24.073376  19.096  1.849  -0.117  0.717  -0.054
24.074375  18.727  1.868  -0.117  0.720  -0.139
24.075377  18.589  1.887  -0.117  0.724  -0.052
24.076376  18.451  1.905  -0.117  0.728  -0.052
24.077375  18.314  1.924  -0.117  0.731  -0.052
24.078377  18.178  1.942  -0.117  0.735  -0.051
24.079376  18.044  1.960  -0.117  0.739  -0.051
24.080376  17.910  1.978  -0.117  0.742  -0.051
24.081375  17.777  1.995  -0.117  0.746  -0.050
24.082376  17.646  2.013  -0.117  0.749  -0.050
24.083376  17.195  2.030  -0.117  0.752  -0.170
24.084375  17.067  2.047  -0.117  0.756  -0.048
24.085377  16.941  2.064  -0.117  0.759  -0.048
24.086376  16.816  2.081  -0.117  0.762  -0.047
24.087376  16.691  2.098  -0.117  0.765  -0.047
24.088375  16.242  2.114  -0.117  0.768  -0.170
24.089376  16.122  2.130  -0.117  0.771  -0.045
24.090376  16.002  2.146  -0.117  0.774  -0.045
24.091377  15.884  2.162  -0.117  0.777  -0.045
24.092379  15.766  2.178  -0.117  0.780  -0.045
24.093378  15.649  2.193  -0.117  0.783  -0.044
24.094378  15.533  2.209  -0.117  0.786  -0.044
24.095379  15.418  2.224  -0.117  0.789  -0.043
24.096378  15.304  2.240  -0.117  0.791  -0.043
24.097378  15.191  2.255  -0.117  0.794  -0.043
24.098377  14.531  2.269  -0.117  0.797  -0.249
24.099379  14.423  2.284  -0.116  0.799  -0.041
24.100378  14.316  2.298  -0.116  0.802  -0.040
24.101377  14.210  2.312  -0.116  0.804  -0.040
24.102379  14.105  2.327  -0.116  0.807  -0.040
24.103378  14.001  2.341  -0.116  0.809  -0.039
24.104378  13.897  2.354  -0.116  0.811  -0.039
24.105377  13.794  2.368  -0.116  0.814  -0.039
24.106379  13.692  2.382  -0.116  0.816  -0.039
24.107378  12.878  2.395  -0.115  0.818  -0.307
24.108379  12.783  2.408  -0.115  0.820  -0.036
24.109381  12.688  2.420  -0.115  0.822  -0.036
24.110380  12.594  2.433  -0.115  0.824  -0.036
24.111380  12.501  2.445  -0.115  0.826  -0.035
24.112379  12.409  2.458  -0.115  0.828  -0.035
24.113380  12.317  2.470  -0.114  0.830  -0.035
24.114380  12.226  2.482  -0.114  0.832  -0.034
24.115379  12.135  2.494  -0.114  0.834  -0.034
24.116381  12.045  2.506  -0.114  0.835  -0.034
24.117380  11.279  2.518  -0.114  0.837  -0.289
24.118380  11.196  2.529  -0.113  0.839  -0.032
24.119381  11.113  2.540  -0.113  0.841  -0.031
24.120380  11.031  2.551  -0.113  0.843  -0.031
24.121380  10.949  2.562  -0.113  0.844  -0.031
24.122379  9.958  2.572  -0.112  0.845  -0.375
24.123381  9.884  2.582  -0.112  0.846  -0.028
24.124380  9.811  2.592  -0.112  0.847  -0.028
24.125380  9.738  2.601  -0.111  0.848  -0.027
24.126381  9.666  2.611  -0.111  0.849  -0.027
24.127380  9.595  2.621  -0.111  0.850  -0.027
24.128380  9.524  2.630  -0.110  0.851  -0.027
24.129379  9.453  2.640  -0.110  0.852  -0.027
24.130381  9.383  2.649  -0.110  0.853  -0.026
24.131380  8.205  2.657  -0.110  0.854  -0.445
24.132380  8.145  2.665  -0.109  0.855  -0.023
24.134380  8.085  2.673  -0.109  0.856  -0.023
24.135380  8.025  2.682  -0.109  0.856  -0.023
24.136379  7.965  2.689  -0.108  0.857  -0.022
24.137381  7.906  2.697  -0.108  0.858  -0.022
24.138380  7.848  2.705  -0.108  0.859  -0.022
24.139380  7.790  2.713  -0.107  0.859  -0.022
24.140381  7.732  2.721  -0.107  0.860  -0.022
24.141380  7.675  2.728  -0.107  0.861  -0.022
24.143379  7.618  2.736  -0.106  0.861  -0.021
24.144381  7.562  2.744  -0.106  0.862  -0.021
24.145380  7.506  2.751  -0.106  0.862  -0.021
24.146379  7.451  2.759  -0.105  0.863  -0.021
24.147381  7.396  2.766  -0.105  0.863  -0.021
24.148380  7.341  2.773  -0.105  0.864  -0.021
24.149380  7.287  2.781  -0.104  0.864  -0.020
24.150379  7.233  2.788  -0.104  0.865  -0.020
24.151381  7.179  2.795  -0.104  0.865  -0.020
24.155380  7.126  2.802  -0.103  0.865  -0.020
24.156380  2.358  2.809  -0.103  0.866  -1.802
24.157379  7.021  2.816  -0.103  0.866  1.762
24.158381  6.969  2.823  -0.102  0.866  -0.020
24.159380  6.918  2.830  -0.102  0.866  -0.019
24.160379  6.867  2.837  -0.102  0.867  -0.019
24.161383  6.816  2.844  -0.101  0.867  -0.019
24.162382  6.766  2.851  -0.101  0.867  -0.019
24.163382  6.716  2.857  -0.101  0.867  -0.019
24.164383  6.666  2.864  -0.100  0.867  -0.019
24.165382  6.617  2.871  -0.100  0.867  -0.019
24.166382  6.568  2.877  -0.100  0.867  -0.018
24.167381  6.519  2.884  -0.099  0.867  -0.018
24.168383  6.471  2.890  -0.099  0.867  -0.018
24.169382  6.423  2.897  -0.099  0.867  -0.018
24.170382  6.376  2.903  -0.098  0.867  -0.018
24.171383  6.329  2.909  -0.098  0.867  -0.018
24.172382  6.282  2.916  -0.098  0.867  -0.018
24.173382  6.235  2.922  -0.097  0.867  -0.018
24.174381  6.189  2.928  -0.097  0.867  -0.017
24.175383  6.144  2.934  -0.097  0.867  -0.017
24.176382  5.052  2.939  -0.096  0.866  -0.412
24.177382  5.015  2.944  -0.096  0.866  -0.014
24.178385  4.978  2.949  -0.095  0.866  -0.014
24.179384  4.941  2.954  -0.095  0.865  -0.014
24.180384  4.905  2.959  -0.095  0.865  -0.014
24.181383  3.781  2.963  -0.094  0.864  -0.425
24.182384  3.753  2.967  -0.094  0.863  -0.011
24.183384  3.725  2.970  -0.093  0.863  -0.010
24.184383  3.698  2.974  -0.093  0.862  -0.010
24.185385  3.670  2.978  -0.093  0.861  -0.010
24.186384  2.382  2.980  -0.092  0.860  -0.487
24.187384  2.365  2.982  -0.092  0.859  -0.007
24.188383  2.347  2.985  -0.091  0.858  -0.006
24.189384  2.330  2.987  -0.091  0.857  -0.007
24.190384  2.313  2.989  -0.090  0.856  -0.006
24.191383  0.957  2.990  -0.090  0.855  -0.512
24.193384  0.951  2.991  -0.089  0.853  -0.003
24.194384  0.944  2.992  -0.089  0.852  -0.003
24.195383  0.937  2.993  -0.088  0.851  -0.003
24.196384  0.930  2.994  -0.088  0.850  -0.003
24.197384  -0.463  2.994  -0.087  0.848  -0.527
24.198383  -0.460  2.993  -0.087  0.846  0.001
24.199385  -0.456  2.993  -0.086  0.845  0.001
24.200384  -0.453  2.992  -0.085  0.843  0.001
24.201384  -0.449  2.992  -0.085  0.841  0.001
24.202385  -1.907  2.990  -0.084  0.839  -0.551
24.203384  -1.893  2.988  -0.084  0.837  0.005
24.204384  -1.879  2.986  -0.083  0.835  0.005
24.205383  -1.865  2.984  -0.082  0.833  0.005
24.206385  -1.851  2.982  -0.082  0.831  0.005
24.207384  -3.300  2.979  -0.081  0.829  -0.548
24.208384  -3.275  2.976  -0.080  0.826  0.009
24.209385  -3.251  2.973  -0.080  0.824  0.009
24.210384  -3.226  2.969  -0.079  0.822  0.009
24.211384  -3.202  2.966  -0.078  0.820  0.009
24.212383  -4.569  2.962  -0.078  0.817  -0.517
24.213385  -4.535  2.957  -0.077  0.815  0.013
24.214384  -4.501  2.953  -0.076  0.812  0.013
24.215384  -4.468  2.948  -0.076  0.809  0.013
24.216385  -4.435  2.944  -0.075  0.807  0.013
24.217384  -5.948  2.938  -0.074  0.804  -0.572
24.218384  -5.904  2.932  -0.074  0.801  0.017
24.219383  -5.860  2.926  -0.073  0.798  0.017
24.220385  -5.816  2.920  -0.072  0.796  0.016
24.221384  -5.773  2.914  -0.071  0.793  0.016
24.222383  -7.248  2.907  -0.071  0.790  -0.557
24.223385  -7.194  2.900  -0.070  0.787  0.020
24.224384  -7.140  2.893  -0.069  0.783  0.020
24.225384  -7.087  2.886  -0.068  0.780  0.020
24.226383  -7.035  2.879  -0.068  0.777  0.020
24.227385  -8.512  2.870  -0.067  0.774  -0.558
24.228384  -8.448  2.862  -0.066  0.770  0.024
24.229383  -8.386  2.853  -0.065  0.767  0.024
24.230385  -8.323  2.845  -0.065  0.763  0.024
24.231386  -8.261  2.837  -0.064  0.760  0.023
24.232386  -9.707  2.827  -0.063  0.756  -0.546
24.233385  -9.634  2.817  -0.062  0.753  0.027
24.234386  -9.563  2.808  -0.061  0.749  0.027
24.235386  -9.492  2.798  -0.061  0.745  0.027
24.236385  -9.421  2.789  -0.060  0.742  0.027
24.237387  -9.351  2.780  -0.059  0.738  0.026
24.238386  -9.282  2.770  -0.058  0.735  0.026
24.239386  -9.212  2.761  -0.057  0.731  0.026
24.240385  -9.144  2.752  -0.057  0.727  0.026
24.241386  -10.605  2.741  -0.056  0.724  -0.552
24.242386  -10.526  2.731  -0.055  0.720  0.030
24.243385  -10.448  2.720  -0.054  0.716  0.030
24.244387  -10.370  2.710  -0.054  0.712  0.029
24.245386  -10.293  2.700  -0.053  0.708  0.029
24.246386  -11.696  2.688  -0.052  0.704  -0.530
24.247387  -11.609  2.676  -0.051  0.700  0.033
24.248388  -11.523  2.665  -0.050  0.695  0.033
24.249388  -11.437  2.653  -0.050  0.691  0.032
24.250387  -11.352  2.642  -0.049  0.687  0.032
24.251389  -11.268  2.631  -0.048  0.682  0.032
24.252388  -11.184  2.620  -0.047  0.678  0.032
24.253387  -11.101  2.608  -0.046  0.674  0.031
24.254389  -11.019  2.597  -0.046  0.670  0.031
24.255388  -12.549  2.585  -0.045  0.665  -0.578
24.256388  -12.456  2.572  -0.044  0.661  0.035
24.257387  -12.363  2.560  -0.043  0.657  0.035
24.258389  -12.272  2.548  -0.042  0.653  0.035
24.259388  -12.181  2.536  -0.042  0.648  0.034
24.260387  -12.090  2.524  -0.041  0.644  0.034
24.261389  -12.000  2.512  -0.040  0.640  0.034
24.262388  -11.911  2.500  -0.039  0.636  0.034
24.263388  -11.822  2.488  -0.039  0.631  0.033
24.264387  -13.173  2.475  -0.038  0.627  -0.510
24.265388  -13.075  2.462  -0.037  0.623  0.037
24.266388  -12.978  2.449  -0.036  0.618  0.037
24.267387  -12.882  2.436  -0.036  0.614  0.036
24.268389  -12.786  2.423  -0.035  0.609  0.036
24.269388  -12.691  2.410  -0.034  0.605  0.036
24.270388  -12.597  2.398  -0.033  0.601  0.036
24.271387  -12.503  2.385  -0.033  0.596  0.035
24.272388  -12.411  2.373  -0.032  0.592  0.035
24.273388  -13.756  2.359  -0.031  0.587  -0.508
24.274387  -13.654  2.345  -0.031  0.583  0.039
24.275389  -13.552  2.332  -0.030  0.578  0.038
24.276388  -13.452  2.318  -0.029  0.573  0.038
24.277388  -13.352  2.305  -0.028  0.569  0.038
24.278387  -13.252  2.292  -0.028  0.564  0.037
24.279388  -13.154  2.279  -0.027  0.560  0.037
24.280388  -13.056  2.265  -0.026  0.555  0.037
24.281387  -12.959  2.253  -0.026  0.551  0.037
24.282389  -14.292  2.238  -0.025  0.546  -0.503
24.283388  -14.185  2.224  -0.024  0.541  0.040
24.284388  -14.080  2.210  -0.023  0.536  0.040
24.285389  -13.975  2.196  -0.023  0.531  0.040
24.286388  -13.872  2.182  -0.022  0.526  0.039
24.287388  -13.769  2.168  -0.021  0.521  0.039
24.288387  -13.666  2.155  -0.020  0.517  0.039
24.289389  -13.565  2.141  -0.020  0.512  0.038
24.290388  -13.464  2.128  -0.019  0.507  0.038
24.291388  -14.735  2.113  -0.018  0.502  -0.480
24.292389  -14.625  2.098  -0.018  0.497  0.041
24.293388  -14.517  2.084  -0.017  0.492  0.041
24.294388  -14.409  2.069  -0.016  0.487  0.041
24.295387  -14.302  2.055  -0.016  0.482  0.040
24.296389  -14.196  2.041  -0.015  0.478  0.040
24.297388  -14.090  2.027  -0.014  0.473  0.040
24.298388  -13.986  2.013  -0.014  0.468  0.040
24.299389  -13.882  1.999  -0.013  0.463  0.039
24.300388  -15.059  1.984  -0.012  0.458  -0.445
24.301390  -14.947  1.969  -0.012  0.453  0.042
24.302389  -14.836  1.954  -0.011  0.448  0.042
24.303391  -14.726  1.939  -0.010  0.443  0.042
24.304390  -14.617  1.925  -0.010  0.439  0.041
24.305389  -15.790  1.909  -0.009  0.433  -0.443
24.306391  -15.673  1.893  -0.008  0.428  0.044
24.307390  -15.557  1.878  -0.007  0.423  0.044
24.308390  -15.441  1.862  -0.007  0.418  0.044
24.309389  -15.327  1.847  -0.006  0.413  0.043
24.310390  -15.213  1.832  -0.005  0.408  0.043
24.311390  -15.100  1.817  -0.005  0.403  0.043
24.312389  -14.988  1.802  -0.004  0.398  0.042
24.313391  -14.877  1.787  -0.004  0.393  0.042
24.314390  -16.016  1.771  -0.003  0.388  -0.431
24.315390  -15.897  1.755  -0.002  0.383  0.045
24.316389  -15.779  1.739  -0.002  0.378  0.045
24.317390  -15.662  1.723  -0.001  0.373  0.044
24.318392  -15.546  1.708  -0.000  0.368  0.044
24.319391  -15.431  1.692  0.000  0.363  0.044
24.320393  -15.316  1.677  0.001  0.358  0.043
24.321392  -15.202  1.662  0.001  0.354  0.043
24.322392  -15.090  1.647  0.002  0.349  0.043
24.323393  -16.201  1.631  0.003  0.343  -0.420
24.325392  -16.081  1.615  0.003  0.338  0.045
24.327393  -7.981  1.599  0.004  0.333  3.061
24.328392  -15.843  1.583  0.004  0.328  -2.971
24.329391  -15.725  1.567  0.005  0.323  0.044
24.330393  -15.609  1.551  0.006  0.318  0.044
24.331392  -15.493  1.536  0.006  0.313  0.044
24.332392  -16.410  1.520  0.007  0.308  -0.346
24.333391  -16.288  1.503  0.007  0.303  0.046
24.334393  -16.167  1.487  0.008  0.298  0.046
24.335392  -16.047  1.471  0.009  0.293  0.045
24.336391  -15.928  1.455  0.009  0.289  0.045
24.337393  -15.810  1.439  0.010  0.284  0.045
24.338392  -15.693  1.424  0.010  0.280  0.044
24.339392  -15.576  1.408  0.011  0.275  0.044
24.340391  -15.461  1.393  0.011  0.270  0.044
24.341393  -16.427  1.376  0.012  0.265  -0.365
24.342392  -16.305  1.360  0.012  0.260  0.046
24.343391  -16.184  1.344  0.013  0.255  0.046
24.344393  -16.064  1.328  0.013  0.250  0.045
24.345392  -15.944  1.312  0.014  0.244  0.045
24.346392  -15.826  1.296  0.015  0.239  0.045
24.347391  -15.709  1.280  0.015  0.235  0.044
24.348392  -15.592  1.264  0.016  0.230  0.044
24.349392  -15.476  1.249  0.016  0.225  0.044
24.351393  -16.316  1.233  0.017  0.221  -0.317
24.352392  -8.097  1.217  0.017  0.216  3.106
24.353392  -16.075  1.200  0.018  0.211  -3.014
24.354391  -15.955  1.184  0.018  0.206  0.045
24.355392  -15.837  1.169  0.019  0.201  0.045
24.356392  -15.720  1.153  0.019  0.196  0.044
24.357391  -16.577  1.136  0.020  0.191  -0.324
24.358393  -16.454  1.120  0.020  0.186  0.046
24.359392  -16.332  1.104  0.021  0.181  0.046
24.360392  -16.211  1.087  0.021  0.176  0.046
24.361391  -16.091  1.071  0.022  0.171  0.045
24.362392  -15.972  1.055  0.022  0.166  0.045
24.363392  -15.853  1.039  0.023  0.162  0.045
24.364391  -15.736  1.024  0.023  0.157  0.044
24.365393  -15.619  1.008  0.024  0.152  0.044
24.366392  -16.376  0.992  0.024  0.147  -0.286
24.367392  -16.255  0.975  0.024  0.143  0.046
24.368393  -16.134  0.959  0.025  0.138  0.046
24.369392  -16.015  0.943  0.025  0.133  0.045
24.370392  -15.896  0.927  0.026  0.129  0.045
24.371393  -15.778  0.912  0.026  0.124  0.045
24.372395  -15.661  0.896  0.027  0.119  0.044
24.373394  -15.545  0.880  0.027  0.115  0.044
24.374393  -15.429  0.865  0.027  0.110  0.044
24.375395  -16.141  0.849  0.028  0.106  -0.269
24.376394  -16.021  0.833  0.028  0.101  0.045
24.377394  -15.902  0.817  0.029  0.097  0.045
24.378393  -15.784  0.801  0.029  0.092  0.045
24.379395  -15.667  0.785  0.030  0.088  0.044
24.380394  -16.423  0.769  0.030  0.083  -0.285
24.381393  -16.301  0.753  0.030  0.078  0.046
24.382395  -16.180  0.737  0.031  0.074  0.046
24.383394  -16.060  0.721  0.031  0.069  0.045
24.384394  -15.941  0.705  0.032  0.065  0.045
24.385393  -15.823  0.689  0.032  0.060  0.045
24.386395  -15.705  0.673  0.032  0.055  0.044
24.387394  -15.589  0.657  0.033  0.051  0.044
24.388395  -15.473  0.642  0.033  0.047  0.044
24.389397  -16.055  0.626  0.034  0.042  -0.220
24.390396  -15.936  0.610  0.034  0.037  0.045
24.392397  -15.818  0.594  0.034  0.033  0.045
24.393396  -15.701  0.578  0.035  0.028  0.044
24.394396  -15.584  0.563  0.035  0.024  0.044
24.395395  -15.469  0.547  0.036  0.019  0.044
24.396397  -15.354  0.532  0.036  0.015  0.043
24.397396  -15.240  0.517  0.036  0.010  0.043
24.398396  -15.127  0.502  0.037  0.006  0.043
24.399397  -15.015  0.487  0.037  0.001  0.042
24.400396  -14.903  0.472  0.037  -0.003  0.042
24.401396  -14.793  0.457  0.038  -0.007  0.042
24.402395  -14.683  0.442  0.038  -0.012  0.041
24.403397  -14.574  0.428  0.038  -0.016  0.041
24.405396  -14.466  0.413  0.039  -0.020  0.041
24.406397  -7.180  0.399  0.039  -0.024  2.754
24.409395  -14.253  0.385  0.039  -0.028  -2.673
24.410397  -7.073  0.370  0.039  -0.033  2.713
24.411396  -14.042  0.356  0.040  -0.037  -2.633
24.412395  -13.938  0.343  0.040  -0.041  0.039
24.413397  -13.834  0.329  0.040  -0.045  0.039
24.414396  -13.732  0.315  0.041  -0.049  0.039
24.416395  -13.630  0.301  0.041  -0.053  0.038
24.417397  -6.765  0.288  0.041  -0.057  2.594
24.418396  -13.429  0.274  0.041  -0.061  -2.518
24.419395  -13.329  0.261  0.041  -0.064  0.038
24.420397  -13.230  0.248  0.042  -0.068  0.037
24.421396  -13.132  0.235  0.042  -0.072  0.037
24.422396  -13.035  0.222  0.042  -0.076  0.037
24.423395  -12.938  0.209  0.042  -0.080  0.037
24.425396  -12.842  0.196  0.043  -0.083  0.036
24.426395  -6.374  0.183  0.043  -0.087  2.444
24.427397  -12.653  0.170  0.043  -0.091  -2.373
24.428396  -12.559  0.158  0.043  -0.094  0.035
24.429396  -12.466  0.145  0.043  -0.098  0.035
24.430395  -12.373  0.133  0.043  -0.102  0.035
24.431396  -12.282  0.121  0.044  -0.105  0.035
