CAdmittanceControl [2020-12-19-19-48-47]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
22.441284  0.000  0.603  0.628  -1.670  11.591  0.000  99.808
22.442284  0.000  0.603  0.628  -1.665  11.557  0.000  84.584
22.443283  0.000  0.603  0.628  -1.662  11.557  0.000  85.094
22.444284  0.000  0.603  0.628  -1.658  11.557  0.000  85.796
22.445284  -0.000  0.601  0.602  -1.656  11.557  -0.000  86.070
22.446283  -0.000  0.599  0.602  -1.653  11.557  -0.000  86.308
22.447285  -0.000  0.597  0.602  -1.693  11.522  -0.000  145.679
22.448284  -0.000  0.596  0.602  -1.670  11.522  -0.000  57.772
22.449284  -0.000  0.594  0.602  -1.650  11.522  -0.000  60.202
22.450283  -0.000  0.591  0.584  -1.632  11.522  -0.000  63.401
22.451284  -0.000  0.587  0.584  -1.617  11.522  -0.000  66.209
22.452284  -0.000  0.585  0.584  -1.604  11.522  -0.000  68.649
22.453283  -0.000  0.582  0.584  -1.585  11.488  -0.000  60.713
22.454285  -0.000  0.580  0.584  -1.569  11.488  -0.000  63.684
22.455284  -0.000  0.577  0.620  -1.555  11.488  -0.000  66.371
22.456284  -0.000  0.575  0.620  -1.543  11.488  -0.000  68.710
22.457285  -0.000  0.574  0.620  -1.533  11.488  -0.000  70.743
22.458284  -0.000  0.572  0.620  -1.573  11.418  -0.000  143.308
22.459284  -0.000  0.571  0.620  -1.609  11.418  -0.000  136.902
22.460283  0.000  0.573  0.647  -1.640  11.418  0.000  130.609
22.461285  0.000  0.576  0.647  -1.666  11.418  0.000  125.116
22.462284  0.000  0.578  0.647  -1.690  11.418  0.000  120.342
22.463284  0.000  0.579  0.647  -1.710  11.418  0.000  116.194
22.464285  0.000  0.581  0.647  -1.741  11.383  0.000  131.719
22.465284  0.000  0.589  0.668  -1.768  11.383  0.000  127.425
22.466284  0.000  0.596  0.668  -1.792  11.383  0.000  123.340
22.467283  0.000  0.602  0.668  -1.812  11.383  0.000  119.783
22.468285  0.000  0.607  0.668  -1.830  11.383  0.000  116.692
22.469284  0.000  0.611  0.668  -1.887  11.348  0.000  173.171
22.470284  0.000  0.620  0.694  -1.886  11.348  0.000  92.678
22.471285  0.000  0.627  0.694  -1.885  11.348  0.000  92.456
22.472284  0.000  0.633  0.694  -1.884  11.348  0.000  93.578
22.473284  0.000  0.639  0.694  -1.883  11.348  0.000  94.579
22.474283  0.000  0.643  0.694  -1.882  11.348  0.000  95.449
22.475285  0.000  0.651  0.721  -1.894  11.278  0.000  114.733
22.476284  0.000  0.658  0.721  -1.905  11.278  0.000  113.882
22.477283  0.000  0.664  0.721  -1.914  11.278  0.000  112.810
22.478285  0.000  0.670  0.721  -1.922  11.278  0.000  111.873
22.479284  0.000  0.674  0.721  -1.928  11.278  0.000  111.058
22.480284  0.000  0.680  0.742  -1.976  11.243  0.000  169.810
22.481283  0.000  0.685  0.742  -1.956  11.243  0.000  76.042
22.482285  0.000  0.690  0.742  -1.939  11.243  0.000  78.604
22.483284  0.000  0.694  0.742  -1.924  11.243  0.000  82.415
22.484285  0.000  0.697  0.742  -1.911  11.243  0.000  85.756
22.485287  0.000  0.702  0.785  -1.900  11.243  0.000  88.962
22.486286  0.000  0.706  0.785  -1.918  11.172  0.000  131.189
22.487286  0.000  0.710  0.785  -1.934  11.172  0.000  129.185
22.488285  0.000  0.713  0.785  -1.947  11.172  0.000  126.714
22.489286  0.000  0.716  0.785  -1.959  11.172  0.000  124.552
22.490286  0.000  0.723  0.806  -1.969  11.172  0.000  123.272
22.491285  0.000  0.728  0.806  -2.020  11.136  0.000  181.325
22.492287  0.000  0.733  0.806  -2.019  11.136  0.000  110.022
22.493286  0.000  0.737  0.806  -2.019  11.136  0.000  109.466
22.494286  0.000  0.741  0.806  -2.018  11.136  0.000  110.141
22.495287  0.000  0.749  0.839  -2.017  11.136  0.000  111.539
22.496286  0.000  0.757  0.839  -2.017  11.136  0.000  112.755
22.497286  0.000  0.763  0.839  -2.043  11.065  0.000  151.677
22.498285  0.000  0.769  0.839  -2.066  11.065  0.000  148.348
22.499287  0.000  0.773  0.839  -2.086  11.065  0.000  144.754
22.500286  0.000  0.778  0.839  -2.103  11.065  0.000  141.617
22.501287  0.000  0.781  0.839  -2.118  11.065  0.000  138.892
22.502289  0.000  0.784  0.839  -2.070  11.065  0.000  50.143
22.503288  0.000  0.787  0.839  -2.070  11.029  0.000  116.939
22.504288  0.000  0.795  0.877  -2.070  11.029  0.000  119.300
22.505287  0.000  0.801  0.877  -2.070  11.029  0.000  120.287
22.506289  0.000  0.807  0.877  -2.070  11.029  0.000  121.124
22.507288  0.000  0.812  0.877  -2.070  11.029  0.000  121.851
22.508287  0.000  0.816  0.877  -2.081  10.957  0.000  138.062
22.509289  0.000  0.827  0.912  -2.091  10.957  0.000  137.913
22.510288  0.000  0.836  0.912  -2.099  10.957  0.000  137.497
22.511288  0.000  0.844  0.912  -2.107  10.957  0.000  137.129
22.512287  0.000  0.851  0.912  -2.113  10.957  0.000  136.809
22.513288  0.000  0.857  0.912  -2.048  10.957  0.000  36.937
22.514288  0.000  0.863  0.912  -2.033  10.920  0.000  107.032
22.515287  0.000  0.867  0.912  -2.021  10.920  0.000  111.736
22.516289  0.000  0.871  0.912  -2.010  10.920  0.000  114.764
22.517288  0.000  0.875  0.912  -2.000  10.920  0.000  117.375
22.518288  0.000  0.881  0.931  -1.992  10.920  0.000  120.145
22.519287  0.000  0.887  0.931  -1.998  10.848  0.000  141.287
22.520288  0.000  0.892  0.931  -2.003  10.848  0.000  141.277
22.521288  0.000  0.896  0.931  -2.008  10.848  0.000  140.921
22.522287  0.000  0.899  0.931  -2.012  10.848  0.000  140.605
22.523289  0.000  0.902  0.931  -2.015  10.848  0.000  140.331
22.524288  0.000  0.905  0.931  -1.957  10.848  0.000  53.909
22.525288  0.000  0.908  0.931  -1.949  10.811  0.000  122.533
22.526287  0.000  0.910  0.931  -1.941  10.811  0.000  125.712
22.527288  0.000  0.912  0.947  -1.935  10.811  0.000  127.478
22.528288  0.000  0.914  0.947  -1.929  10.811  0.000  128.992
22.529287  0.000  0.916  0.947  -1.924  10.811  0.000  130.307
22.530289  0.000  0.917  0.947  -1.938  10.738  0.000  157.087
22.531288  0.000  0.918  0.947  -1.950  10.738  0.000  155.204
22.532288  0.000  0.919  0.947  -1.961  10.738  0.000  153.094
22.533287  0.000  0.920  0.947  -1.970  10.738  0.000  151.251
22.534288  0.000  0.921  0.947  -1.978  10.738  0.000  149.649
22.535288  0.000  0.922  0.947  -1.920  10.738  0.000  57.341
22.536287  0.000  0.922  0.969  -1.954  10.664  0.000  184.587
22.537289  0.000  0.922  0.969  -1.984  10.664  0.000  180.745
22.538288  0.000  0.922  0.969  -2.009  10.664  0.000  175.248
22.539288  0.000  0.923  0.969  -2.031  10.664  0.000  170.431
22.540289  0.000  0.923  0.969  -2.050  10.664  0.000  166.244
22.541288  0.000  0.923  0.969  -2.034  10.627  0.000  115.471
22.542288  0.000  0.923  0.969  -2.019  10.627  0.000  117.597
22.543287  0.000  0.923  0.969  -2.007  10.627  0.000  120.316
22.544289  0.000  0.923  0.969  -1.996  10.627  0.000  122.695
22.545288  0.000  0.926  1.002  -1.987  10.627  0.000  125.249
22.546288  0.000  0.929  1.002  -1.890  10.627  0.000  2.039
22.547289  0.000  0.931  1.002  -1.889  10.552  0.000  136.366
22.548288  0.000  0.934  1.002  -1.889  10.552  0.000  139.316
22.549288  0.000  0.935  1.002  -1.888  10.552  0.000  139.733
22.550287  0.000  0.937  1.002  -1.888  10.552  0.000  140.054
22.551289  0.000  0.939  1.002  -1.888  10.552  0.000  140.333
22.552288  0.000  0.940  1.002  -1.900  10.478  0.000  157.732
22.553288  0.000  0.941  1.002  -1.910  10.478  0.000  156.018
22.554291  0.000  0.943  1.031  -1.919  10.478  0.000  154.445
22.555290  0.000  0.945  1.031  -1.927  10.478  0.000  153.073
22.556290  0.000  0.947  1.031  -1.933  10.478  0.000  151.880
22.557289  0.000  0.949  1.031  -1.957  10.402  0.000  175.496
22.558290  0.000  0.950  1.031  -1.977  10.402  0.000  171.830
22.559290  0.000  0.954  1.056  -1.995  10.402  0.000  168.503
22.560289  0.000  0.957  1.056  -2.010  10.402  0.000  165.604
22.561291  0.000  0.959  1.056  -2.023  10.402  0.000  163.084
22.562290  0.000  0.961  1.056  -2.035  10.402  0.000  160.894
22.563290  0.000  0.963  1.056  -2.052  10.327  0.000  170.036
22.564289  0.000  0.965  1.056  -2.068  10.327  0.000  167.144
22.565290  0.000  0.966  1.056  -2.081  10.327  0.000  164.426
22.616293  0.000  0.973  1.086  -2.091  10.251  0.000  159.337
22.617292  0.000  0.979  1.086  -1.351  10.251  0.000  -900.057
22.618292  0.000  0.984  1.086  -1.418  9.590  0.000  223.713
22.619291  0.000  0.988  1.086  -1.477  9.590  0.000  233.005
22.620293  0.000  0.992  1.086  -1.528  9.590  0.000  222.829
22.621292  0.000  1.001  1.119  -1.573  9.590  0.000  214.462
22.622292  0.000  1.009  1.119  -1.611  9.590  0.000  207.184
22.623293  0.000  1.015  1.119  -1.648  9.510  0.000  205.199
22.624294  0.000  1.021  1.119  -1.680  9.510  0.000  199.217
22.625294  0.000  1.026  1.119  -1.708  9.510  0.000  193.938
22.626293  0.000  1.034  1.131  -1.732  9.510  0.000  189.879
22.627295  0.000  1.041  1.131  -1.753  9.510  0.000  186.352
22.628294  0.000  1.047  1.131  -1.770  9.430  0.000  181.905
22.629293  0.000  1.052  1.131  -1.785  9.430  0.000  179.397
22.630295  0.000  1.057  1.131  -1.798  9.430  0.000  177.243
22.631294  0.000  1.061  1.146  -1.809  9.430  0.000  175.440
22.632294  0.000  1.065  1.146  -1.819  9.430  0.000  173.873
22.633293  0.000  1.068  1.146  -1.827  9.430  0.000  172.512
22.634295  0.000  1.071  1.146  -1.818  9.350  0.000  147.860
22.635294  0.000  1.073  1.146  -1.810  9.350  0.000  149.465
22.636293  0.000  1.074  1.149  -1.803  9.350  0.000  151.090
22.637295  0.000  1.075  1.149  -1.797  9.350  0.000  152.511
22.638294  0.000  1.076  1.149  -1.792  9.350  0.000  153.746
22.639294  0.000  1.076  1.149  -1.690  9.350  0.000  17.163
22.640293  0.000  1.077  1.149  -1.685  9.270  0.000  151.865
22.641296  -0.000  1.076  1.148  -1.681  9.270  -0.000  155.302
22.642296  -0.000  1.076  1.148  -1.677  9.270  -0.000  156.147
22.643295  -0.000  1.076  1.148  -1.674  9.270  -0.000  156.840
22.644297  -0.000  1.076  1.148  -1.671  9.270  -0.000  157.441
22.645296  -0.000  1.076  1.148  -1.668  9.189  -0.000  156.190
22.646296  -0.000  1.075  1.157  -1.664  9.189  -0.000  156.655
22.647297  -0.000  1.074  1.157  -1.662  9.189  -0.000  157.092
22.648296  -0.000  1.073  1.157  -1.659  9.189  -0.000  157.473
22.649296  -0.000  1.072  1.157  -1.657  9.189  -0.000  157.804
22.650295  -0.000  1.071  1.157  -1.697  9.107  -0.000  216.861
22.651297  -0.000  1.070  1.151  -1.731  9.107  -0.000  210.423
22.652296  -0.000  1.069  1.151  -1.761  9.107  -0.000  203.741
22.653296  -0.000  1.068  1.151  -1.787  9.107  -0.000  197.914
22.654297  -0.000  1.067  1.151  -1.810  9.107  -0.000  192.851
22.655296  -0.000  1.067  1.151  -1.830  9.107  -0.000  188.451
22.656296  -0.000  1.066  1.145  -1.836  9.067  -0.000  170.097
22.657295  -0.000  1.066  1.145  -1.842  9.067  -0.000  168.467
22.658297  -0.000  1.066  1.145  -1.847  9.067  -0.000  167.321
22.659296  -0.000  1.066  1.145  -1.852  9.067  -0.000  166.330
22.660295  -0.000  1.066  1.145  -1.856  9.067  -0.000  165.469
22.661297  -0.000  1.066  1.126  -1.857  8.985  -0.000  162.337
22.662296  -0.000  1.065  1.126  -1.859  8.985  -0.000  161.937
22.663296  -0.000  1.065  1.126  -1.860  8.985  -0.000  161.633
22.664295  -0.000  1.065  1.126  -1.861  8.985  -0.000  161.370
22.665297  -0.000  1.065  1.126  -1.862  8.985  -0.000  161.141
22.666296  -0.000  1.064  1.127  -1.863  8.985  -0.000  160.800
22.667295  -0.000  1.063  1.127  -1.853  8.903  -0.000  145.515
22.668297  -0.000  1.062  1.127  -1.845  8.903  -0.000  146.939
22.669296  -0.000  1.062  1.127  -1.837  8.903  -0.000  148.454
22.670296  -0.000  1.061  1.127  -1.831  8.903  -0.000  149.776
22.671295  0.000  1.062  1.129  -1.825  8.903  0.000  151.127
22.672297  0.000  1.062  1.129  -1.733  8.903  0.000  29.239
22.673296  0.000  1.063  1.129  -1.737  8.820  0.000  162.392
22.674295  0.000  1.064  1.129  -1.740  8.820  0.000  164.278
22.675297  0.000  1.064  1.129  -1.743  8.820  0.000  163.771
22.676296  0.000  1.065  1.129  -1.746  8.820  0.000  163.289
22.677296  0.000  1.065  1.129  -1.748  8.820  0.000  162.869
22.678295  0.000  1.065  1.129  -1.762  8.737  0.000  179.465
22.679296  0.000  1.065  1.129  -1.774  8.737  0.000  177.246
22.680296  0.000  1.066  1.129  -1.784  8.737  0.000  175.003
22.681295  0.000  1.066  1.129  -1.793  8.737  0.000  173.049
22.682297  0.000  1.066  1.129  -1.801  8.737  0.000  171.350
22.683296  0.000  1.066  1.129  -1.771  8.737  0.000  117.613
22.684296  0.000  1.066  1.129  -1.787  8.696  0.000  181.358
22.685295  0.000  1.066  1.129  -1.801  8.696  0.000  179.668
22.686296  0.000  1.067  1.129  -1.812  8.696  0.000  177.123
22.687296  0.000  1.067  1.129  -1.823  8.696  0.000  174.891
22.688295  0.000  1.067  1.129  -1.832  8.696  0.000  172.951
22.689297  0.000  1.067  1.129  -1.865  8.613  0.000  207.947
22.690296  0.000  1.067  1.129  -1.895  8.613  0.000  202.368
22.691296  0.000  1.067  1.129  -1.920  8.613  0.000  196.841
22.692295  0.000  1.067  1.129  -1.942  8.613  0.000  192.025
22.694298  0.000  1.067  1.129  -1.977  8.529  0.000  210.322
22.695297  0.000  1.067  1.129  -2.008  8.529  0.000  204.164
22.696299  0.000  1.067  1.129  -2.034  8.529  0.000  198.396
22.697298  0.000  1.067  1.129  -2.057  8.529  0.000  193.376
22.698298  0.000  1.067  1.129  -2.077  8.529  0.000  189.014
22.699299  0.000  1.067  1.129  -2.095  8.529  0.000  185.224
22.700298  0.000  1.067  1.129  -2.057  8.487  0.000  106.989
22.701298  0.000  1.067  1.129  -2.024  8.487  0.000  112.533
22.702297  0.000  1.067  1.129  -1.995  8.487  0.000  118.737
22.703299  0.000  1.067  1.129  -1.971  8.487  0.000  124.155
22.704298  0.000  1.067  1.129  -1.949  8.487  0.000  128.864
22.705297  0.000  1.067  1.129  -1.822  8.487  0.000  -20.479
22.706299  0.000  1.067  1.129  -1.795  8.403  0.000  118.616
22.707298  0.000  1.067  1.129  -1.772  8.403  0.000  126.229
22.708298  0.000  1.067  1.129  -1.751  8.403  0.000  130.706
22.709297  0.000  1.067  1.129  -1.734  8.403  0.000  134.557
22.710299  0.000  1.067  1.129  -1.718  8.403  0.000  137.903
22.711300  0.000  1.067  1.129  -1.721  8.319  0.000  163.884
22.712299  0.000  1.067  1.129  -1.724  8.319  0.000  163.822
22.713301  0.000  1.067  1.129  -1.726  8.319  0.000  163.340
22.714300  0.000  1.068  1.159  -1.728  8.319  0.000  162.974
22.715300  0.000  1.068  1.159  -1.730  8.319  0.000  162.656
22.716299  0.000  1.068  1.159  -1.760  8.276  0.000  203.202
22.717300  0.000  1.069  1.159  -1.786  8.276  0.000  198.382
22.718300  0.000  1.069  1.159  -1.809  8.276  0.000  193.439
22.719299  0.000  1.069  1.149  -1.829  8.276  0.000  189.116
22.720301  0.000  1.069  1.149  -1.847  8.276  0.000  185.360
22.721300  0.000  1.069  1.149  -1.862  8.276  0.000  182.096
22.722300  0.000  1.069  1.149  -1.917  8.191  0.000  239.805
22.723301  0.000  1.069  1.149  -1.966  8.191  0.000  230.549
22.724300  0.000  1.070  1.129  -2.008  8.191  0.000  221.495
22.725300  0.000  1.071  1.129  -2.045  8.191  0.000  213.606
22.726299  0.000  1.071  1.129  -2.077  8.191  0.000  206.751
22.727301  0.000  1.072  1.129  -2.067  8.149  0.000  148.137
22.728300  0.000  1.072  1.129  -2.059  8.149  0.000  148.867
22.729300  0.000  1.072  1.145  -2.052  8.149  0.000  150.432
22.730301  0.000  1.072  1.145  -2.045  8.149  0.000  151.811
22.731300  0.000  1.073  1.145  -2.040  8.149  0.000  153.009
22.732300  0.000  1.073  1.145  -2.035  8.149  0.000  154.050
22.733299  0.000  1.073  1.145  -2.008  8.064  0.000  122.809
22.734301  0.000  1.076  1.139  -1.985  8.064  0.000  127.690
22.735300  0.000  1.079  1.139  -1.965  8.064  0.000  132.526
22.736300  0.000  1.081  1.139  -1.947  8.064  0.000  136.740
22.737301  0.000  1.084  1.139  -1.932  8.064  0.000  140.402
22.738300  0.000  1.085  1.139  -1.896  7.978  0.000  112.029
22.739300  0.000  1.088  1.117  -1.865  7.978  0.000  118.496
22.740299  0.000  1.090  1.117  -1.838  7.978  0.000  124.700
22.741301  0.000  1.093  1.117  -1.815  7.978  0.000  130.102
22.742300  0.000  1.094  1.117  -1.795  7.978  0.000  134.797
22.743299  0.000  1.096  1.117  -1.777  7.978  0.000  138.876
22.744301  -0.000  1.094  1.076  -1.763  7.892  -0.000  143.720
22.745300  -0.000  1.092  1.076  -1.751  7.892  -0.000  146.188
22.746300  -0.000  1.091  1.076  -1.740  7.892  -0.000  148.300
22.747299  -0.000  1.090  1.076  -1.731  7.892  -0.000  150.135
22.748301  -0.000  1.089  1.076  -1.723  7.892  -0.000  151.729
22.749300  -0.000  1.087  1.081  -1.693  7.849  -0.000  119.866
22.750299  -0.000  1.086  1.081  -1.666  7.849  -0.000  124.686
22.751301  -0.000  1.084  1.081  -1.643  7.849  -0.000  129.488
22.752300  -0.000  1.083  1.081  -1.623  7.849  -0.000  133.671
22.753300  -0.000  1.082  1.081  -1.606  7.849  -0.000  137.307
22.754299  -0.000  1.079  1.140  -1.591  7.849  -0.000  140.112
22.755301  -0.000  1.076  1.140  -1.636  7.719  -0.000  225.184
22.756300  -0.000  1.074  1.140  -1.676  7.719  -0.000  218.033
22.757299  -0.000  1.072  1.140  -1.710  7.719  -0.000  210.290
22.758301  -0.000  1.070  1.140  -1.740  7.719  -0.000  203.533
22.759300  -0.000  1.070  1.096  -1.765  7.719  -0.000  197.871
22.760300  -0.000  1.070  1.096  -1.763  7.676  -0.000  157.254
22.761299  -0.000  1.070  1.096  -1.760  7.676  -0.000  156.983
22.762300  -0.000  1.070  1.096  -1.758  7.676  -0.000  157.408
22.763300  -0.000  1.069  1.096  -1.756  7.676  -0.000  157.790
22.764301  -0.000  1.069  1.069  -1.755  7.676  -0.000  158.077
22.765303  -0.000  1.069  1.069  -1.753  7.676  -0.000  158.327
22.766302  -0.000  1.068  1.069  -1.787  7.545  -0.000  208.242
22.767302  -0.000  1.068  1.069  -1.817  7.545  -0.000  202.856
22.768303  -0.000  1.068  1.069  -1.842  7.545  -0.000  197.256
22.769302  0.000  1.069  1.125  -1.865  7.545  0.000  192.478
22.770302  0.000  1.069  1.125  -1.884  7.545  0.000  188.325
22.771301  0.000  1.069  1.125  -1.886  7.458  0.000  163.811
22.772303  0.000  1.070  1.125  -1.888  7.458  0.000  163.021
22.773302  0.000  1.070  1.125  -1.889  7.458  0.000  162.720
22.774302  0.000  1.074  1.178  -1.891  7.458  0.000  163.091
22.775303  0.000  1.078  1.178  -1.892  7.458  0.000  163.413
22.776302  0.000  1.082  1.178  -1.893  7.458  0.000  163.693
22.777302  0.000  1.084  1.178  -1.873  7.370  0.000  134.551
22.778301  0.000  1.087  1.178  -1.856  7.370  0.000  138.059
22.779303  0.000  1.096  1.211  -1.841  7.370  0.000  142.669
22.780302  0.000  1.104  1.211  -1.828  7.370  0.000  146.685
22.781303  0.000  1.111  1.211  -1.816  7.370  0.000  150.175
22.782305  0.000  1.116  1.211  -1.797  7.282  0.000  140.389
22.783304  0.000  1.122  1.211  -1.781  7.282  0.000  144.462
22.784304  0.000  1.129  1.219  -1.767  7.282  0.000  148.710
22.785303  0.000  1.136  1.219  -1.754  7.282  0.000  152.406
22.786304  0.000  1.141  1.219  -1.743  7.282  0.000  155.617
22.787304  0.000  1.146  1.219  -1.734  7.282  0.000  158.408
22.788303  0.000  1.151  1.219  -1.737  7.194  0.000  175.822
22.789305  0.000  1.155  1.219  -1.739  7.194  0.000  176.248
22.790304  0.000  1.158  1.219  -1.740  7.194  0.000  176.340
22.791304  0.000  1.161  1.219  -1.742  7.194  0.000  176.416
22.792303  0.000  1.163  1.219  -1.743  7.194  0.000  176.481
22.793304  0.000  1.168  1.248  -1.759  7.105  0.000  197.640
22.794304  0.000  1.172  1.248  -1.773  7.105  0.000  195.708
22.795303  0.000  1.176  1.248  -1.785  7.105  0.000  193.646
22.796305  0.000  1.179  1.248  -1.795  7.105  0.000  191.848
22.797304  0.000  1.181  1.248  -1.805  7.105  0.000  190.285
22.798304  0.000  1.184  1.248  -1.812  7.105  0.000  188.926
22.799303  0.000  1.186  1.248  -1.818  7.017  0.000  185.379
22.800304  0.000  1.188  1.248  -1.822  7.017  0.000  184.619
22.801304  0.000  1.189  1.248  -1.826  7.017  0.000  184.002
22.802303  0.000  1.193  1.280  -1.829  7.017  0.000  183.839
22.803305  0.000  1.196  1.280  -1.832  7.017  0.000  183.698
22.804304  0.000  1.199  1.280  -1.819  6.928  0.000  161.291
22.805304  0.000  1.202  1.280  -1.808  6.928  0.000  163.684
22.806305  0.000  1.204  1.280  -1.798  6.928  0.000  166.176
22.807304  0.000  1.206  1.280  -1.789  6.928  0.000  168.349
22.808304  0.000  1.207  1.280  -1.781  6.928  0.000  170.238
22.809303  0.000  1.209  1.280  -1.775  6.928  0.000  171.879
22.810305  0.000  1.210  1.280  -1.754  6.838  0.000  151.612
22.811304  0.000  1.212  1.269  -1.736  6.838  0.000  155.402
22.812304  0.000  1.214  1.269  -1.720  6.838  0.000  159.097
22.813305  0.000  1.215  1.269  -1.706  6.838  0.000  162.315
22.814304  0.000  1.216  1.269  -1.694  6.838  0.000  165.112
22.815304  0.000  1.217  1.269  -1.683  6.749  0.000  167.346
22.816303  0.000  1.218  1.269  -1.674  6.749  0.000  169.480
22.817305  0.000  1.219  1.269  -1.666  6.749  0.000  171.338
22.818304  0.000  1.220  1.269  -1.659  6.749  0.000  172.953
22.819304  0.000  1.220  1.269  -1.653  6.749  0.000  174.356
22.820305  0.000  1.222  1.274  -1.648  6.749  0.000  175.721
22.821304  0.000  1.223  1.274  -1.652  6.659  0.000  188.739
22.822304  0.000  1.224  1.274  -1.655  6.659  0.000  188.443
22.823303  0.000  1.225  1.274  -1.658  6.659  0.000  187.966
22.824305  0.000  1.226  1.274  -1.661  6.659  0.000  187.548
22.825304  -0.000  1.226  1.276  -1.663  6.659  -0.000  187.060
22.826303  -0.000  1.226  1.276  -1.668  6.569  -0.000  191.172
22.827305  -0.000  1.226  1.276  -1.672  6.569  -0.000  190.295
22.828304  -0.000  1.226  1.276  -1.676  6.569  -0.000  189.448
22.829304  -0.000  1.226  1.276  -1.680  6.569  -0.000  188.712
22.830303  -0.000  1.226  1.276  -1.682  6.569  -0.000  188.071
22.831305  -0.000  1.226  1.276  -1.685  6.569  -0.000  187.515
22.833303  -0.000  1.226  1.276  -1.677  6.479  -0.000  172.832
22.834307  -0.000  1.224  1.287  -1.670  6.479  -0.000  173.722
22.835306  -0.000  1.222  1.287  -1.664  6.479  -0.000  174.757
22.836306  -0.000  1.221  1.287  -1.659  6.479  -0.000  175.662
22.837305  -0.000  1.219  1.287  -1.639  6.388  -0.000  153.571
22.838306  -0.000  1.218  1.287  -1.621  6.388  -0.000  156.821
22.839306  -0.000  1.217  1.287  -1.605  6.388  -0.000  160.068
22.840305  -0.000  1.217  1.287  -1.592  6.388  -0.000  162.898
22.841307  -0.000  1.216  1.287  -1.580  6.388  -0.000  165.357
22.842306  -0.000  1.215  1.287  -1.570  6.388  -0.000  167.494
22.843306  -0.000  1.215  1.277  -1.550  6.297  -0.000  153.964
22.844307  -0.000  1.214  1.277  -1.533  6.297  -0.000  157.299
22.845306  -0.000  1.214  1.277  -1.518  6.297  -0.000  160.481
22.846306  -0.000  1.213  1.277  -1.505  6.297  -0.000  163.252
22.847305  -0.000  1.213  1.277  -1.493  6.297  -0.000  165.660
22.848307  -0.000  1.213  1.277  -1.488  6.206  -0.000  173.273
22.849306  -0.000  1.212  1.277  -1.482  6.206  -0.000  174.472
22.850306  -0.000  1.212  1.277  -1.478  6.206  -0.000  175.411
22.851309  -0.000  1.212  1.277  -1.474  6.206  -0.000  176.226
22.852308  0.000  1.216  1.285  -1.471  6.206  0.000  177.507
22.853308  0.000  1.219  1.285  -1.468  6.206  0.000  178.621
22.854307  0.000  1.222  1.285  -1.474  6.115  0.000  192.409
22.855309  0.000  1.224  1.285  -1.480  6.115  0.000  191.811
22.856308  0.000  1.226  1.285  -1.485  6.115  0.000  191.055
22.857307  0.000  1.228  1.285  -1.489  6.115  0.000  190.394
22.858309  0.000  1.230  1.285  -1.493  6.115  0.000  189.819
22.859308  0.000  1.231  1.285  -1.496  6.023  0.000  189.122
22.860308  0.000  1.232  1.285  -1.499  6.023  0.000  188.710
22.861307  0.000  1.237  1.298  -1.501  6.023  0.000  188.899
22.862309  0.000  1.241  1.298  -1.503  6.023  0.000  189.064
22.863308  0.000  1.244  1.298  -1.505  6.023  0.000  189.207
22.864307  0.000  1.247  1.298  -1.506  6.023  0.000  189.332
22.865309  0.000  1.250  1.298  -1.495  5.932  0.000  171.296
22.866308  0.000  1.252  1.298  -1.485  5.932  0.000  173.426
22.867308  0.000  1.254  1.298  -1.476  5.932  0.000  175.612
22.868307  0.000  1.256  1.298  -1.469  5.932  0.000  177.518
22.869308  0.000  1.258  1.298  -1.462  5.932  0.000  179.174
22.870308  0.000  1.259  1.298  -1.442  5.840  0.000  159.511
22.871307  0.000  1.262  1.327  -1.424  5.840  0.000  163.418
22.872309  0.000  1.265  1.327  -1.408  5.840  0.000  167.204
22.873308  0.000  1.267  1.327  -1.395  5.840  0.000  170.502
22.874308  0.000  1.269  1.327  -1.383  5.840  0.000  173.367
22.876308  0.000  1.271  1.327  -1.368  5.748  0.000  168.954
22.878307  0.000  1.275  1.339  -1.355  5.748  0.000  172.275
22.879309  0.000  1.278  1.339  -1.343  5.748  0.000  175.288
22.880308  0.000  1.282  1.339  -1.333  5.748  0.000  177.909
22.881308  0.000  1.284  1.339  -1.328  5.655  0.000  184.525
22.882307  0.000  1.287  1.339  -1.323  5.655  0.000  186.017
22.883308  0.000  1.289  1.335  -1.319  5.655  0.000  187.312
22.884308  0.000  1.291  1.335  -1.315  5.655  0.000  188.436
22.885307  0.000  1.293  1.335  -1.312  5.655  0.000  189.412
22.886309  0.000  1.295  1.335  -1.309  5.655  0.000  190.261
22.887308  0.000  1.296  1.335  -1.307  5.563  0.000  190.406
22.888308  0.000  1.298  1.335  -1.304  5.563  0.000  191.113
22.889309  0.000  1.299  1.335  -1.302  5.563  0.000  191.738
22.890308  0.000  1.300  1.335  -1.300  5.563  0.000  192.282
22.891308  0.000  1.300  1.335  -1.299  5.563  0.000  192.754
22.892307  0.000  1.303  1.365  -1.289  5.470  0.000  181.994
22.893309  0.000  1.305  1.365  -1.281  5.470  0.000  183.866
22.894308  0.000  1.307  1.365  -1.274  5.470  0.000  185.704
22.895308  0.000  1.309  1.365  -1.267  5.470  0.000  187.305
22.896309  0.000  1.310  1.365  -1.262  5.470  0.000  188.697
