SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
1213.318    -25   -24.082  -26.451  75.037  0.655  0.520  0.000  0.000  -0.000
1117.077    -26   -24.082  -26.451  44.590  0.452  0.483  0.000  0.000  -0.000
1117.077    -26   -24.082  -26.451  44.590  0.452  0.483  0.000  0.000  -0.000
989.152    -27   -24.082  -26.451  23.880  0.259  0.305  0.000  0.000  -0.000
989.152    -27   -24.082  -26.451  23.880  0.259  0.305  0.000  0.000  -0.000
854.533    -30   -24.082  -26.451  10.770  0.173  0.319  0.000  0.000  -0.000
854.533    -30   -24.082  -26.451  10.770  0.173  0.319  0.000  0.000  -0.000
729.711    -31   -24.082  -26.451  3.828  0.097  0.257  0.000  0.000  -0.000
729.711    -31   -24.082  -26.451  3.828  0.097  0.257  0.000  0.000  -0.000
609.352    -29   -24.258  -26.451  -0.344  0.048  0.177  0.000  0.000  -0.000
609.352    -29   -24.258  -26.451  -0.344  0.048  0.177  0.000  0.000  -0.000
503.448    -25   -24.258  -26.451  -1.231  0.029  0.116  0.000  0.000  -0.000
503.448    -25   -24.258  -26.451  -1.231  0.029  0.116  0.000  0.000  -0.000
397.993    -26   -24.258  -26.451  -7.353  0.008  0.157  0.000  0.000  -0.000
397.993    -26   -24.258  -26.451  -7.353  0.008  0.157  0.000  0.000  -0.000
339.148    -28   -24.258  -26.451  4.604  0.077  0.093  0.000  0.000  -0.000
339.148    -28   -24.258  -26.451  4.604  0.077  0.093  0.000  0.000  -0.000
339.148    -28   -24.258  -26.451  4.604  0.077  0.093  0.000  0.000  -0.000
295.689    -27   -24.258  -26.451  6.613  0.068  0.081  0.000  0.000  -0.000
295.689    -27   -24.258  -26.451  6.613  0.068  0.081  0.000  0.000  -0.000
276.068    -28   -24.258  -26.451  12.494  0.084  0.032  0.000  0.000  -0.000
276.068    -28   -24.258  -26.451  12.494  0.084  0.032  0.000  0.000  -0.000
247.352    -30   -24.258  -26.451  6.463  0.040  0.025  0.000  0.000  -0.000
247.352    -30   -24.258  -26.451  6.463  0.040  0.025  0.000  0.000  -0.000
201.152    -26   -24.258  -26.451  -4.199  -0.020  0.013  0.000  0.000  -0.000
201.152    -26   -24.258  -26.451  -4.199  -0.020  0.013  0.000  0.000  -0.000
141.236    -28   -24.258  -26.451  -15.539  -0.089  -0.011  0.000  0.000  -0.000
141.236    -28   -24.258  -26.451  -15.539  -0.089  -0.011  0.000  0.000  -0.000
70.770    -25   -24.258  -26.451  -27.796  -0.164  0.004  0.000  0.000  -0.000
70.770    -25   -24.258  -26.451  -27.796  -0.164  0.004  0.000  0.000  -0.000
-6.289    -27   -24.258  -26.451  -40.009  -0.282  -0.090  0.000  0.000  -0.000
-6.289    -27   -24.258  -26.451  -40.009  -0.282  -0.090  0.000  0.000  -0.000
-71.914    -26   -24.258  -26.451  -42.093  -0.321  -0.164  0.000  0.000  -0.000
-71.914    -26   -24.258  -26.451  -42.093  -0.321  -0.164  0.000  0.000  -0.000
-137.221    -28   -24.258  -26.451  -46.908  -0.380  -0.236  0.000  0.000  -0.000
-137.221    -28   -24.258  -26.451  -46.908  -0.380  -0.236  0.000  0.000  -0.000
-196.230    -27   -24.258  -26.451  -49.185  -0.425  -0.329  0.000  0.000  -0.000
-261.318      1   -24.258  -26.451  -56.464  -0.497  -0.423  0.000  0.000  -0.000
-318.606     23   -24.258  -26.451  -58.999  -0.533  -0.509  0.000  0.000  -0.000
-369.368     28   -24.258  -26.451  -61.433  -0.568  -0.566  0.000  0.000  -0.000
-410.087     29   -24.258  -26.451  -61.502  -0.590  -0.619  0.000  0.000  -0.000
-431.439     29   -24.258  -26.451  -56.552  -0.571  -0.642  0.000  0.000  -0.000
-437.979     29   -24.258  -26.451  -51.910  -0.544  -0.631  0.000  0.000  -0.000
-419.248     29   -24.258  -26.451  -42.168  -0.484  -0.654  0.000  0.000  -0.000
-395.362     29   -24.258  -26.451  -38.732  -0.448  -0.596  0.000  0.000  -0.000
-395.362     29   -24.258  -26.451  -38.732  -0.448  -0.596  0.000  0.000  -0.000
-364.700     30   -24.258  -26.451  -34.152  -0.401  -0.565  0.000  0.000  -0.000
-364.700     30   -24.258  -26.451  -34.152  -0.401  -0.565  0.000  0.000  -0.000
-315.528     29   -24.082  -26.451  -28.537  -0.347  -0.512  0.000  0.000  -0.000
-315.528     29   -24.082  -26.451  -28.537  -0.347  -0.512  0.000  0.000  -0.000
-269.764     30   -24.082  -26.451  -29.134  -0.349  -0.495  0.000  0.000  -0.000
-269.764     30   -24.082  -26.451  -29.134  -0.349  -0.495  0.000  0.000  -0.000
-269.764     30   -24.082  -26.451  -29.134  -0.349  -0.495  0.000  0.000  -0.000
-213.801     29   -24.082  -26.451  -23.606  -0.283  -0.413  0.000  0.000  -0.000
-213.801     29   -24.082  -26.451  -23.606  -0.283  -0.413  0.000  0.000  -0.000
-173.576     29   -24.082  -26.451  -26.727  -0.311  -0.409  0.000  0.000  -0.000
-173.576     29   -24.082  -26.451  -26.727  -0.311  -0.409  0.000  0.000  -0.000
-151.811     29   -24.082  -26.451  -31.385  -0.309  -0.329  0.000  0.000  -0.000
-151.811     29   -24.082  -26.451  -31.385  -0.309  -0.329  0.000  0.000  -0.000
-113.030     29   -24.082  -26.451  -22.427  -0.234  -0.308  0.000  0.000  -0.000
-113.030     29   -24.082  -26.451  -22.427  -0.234  -0.308  0.000  0.000  -0.000
-92.504     29   -24.082  -26.451  -26.138  -0.252  -0.241  0.000  0.000  -0.000
-92.504     29   -24.082  -26.451  -26.138  -0.252  -0.241  0.000  0.000  -0.000
-78.961     29   -24.082  -26.451  -26.245  -0.225  -0.169  0.000  0.000  -0.000
-78.961     29   -24.082  -26.451  -26.245  -0.225  -0.169  0.000  0.000  -0.000
-68.603     29   -24.082  -26.451  -24.498  -0.195  -0.128  0.000  0.000  -0.000
-68.603     29   -24.082  -26.451  -24.498  -0.195  -0.128  0.000  0.000  -0.000
-58.763     30   -23.906  -26.451  -25.276  -0.187  -0.089  0.000  0.000  -0.000
-58.763     30   -23.906  -26.451  -25.276  -0.187  -0.089  0.000  0.000  -0.000
-67.146     30   -23.906  -26.451  -31.525  -0.196  0.006  0.000  0.000  -0.000
-67.146     30   -23.906  -26.451  -31.525  -0.196  0.006  0.000  0.000  -0.000
-33.046     29   -23.906  -26.451  -16.868  -0.070  0.055  0.000  0.000  -0.000
-33.046     29   -23.906  -26.451  -16.868  -0.070  0.055  0.000  0.000  -0.000
17.461     29   -23.906  -26.451  -9.112  -0.019  0.135  0.000  0.000  -0.000
17.461     29   -23.906  -26.451  -9.112  -0.019  0.135  0.000  0.000  -0.000
48.853     29   -23.906  -26.451  -13.604  -0.028  0.221  0.000  0.000  -0.000
48.853     29   -23.906  -26.451  -13.604  -0.028  0.221  0.000  0.000  -0.000
48.853     29   -23.906  -26.451  -13.604  -0.028  0.221  0.000  0.000  -0.000
92.222     30   -23.906  -26.451  -5.880  0.068  0.281  0.000  0.000  -0.000
92.222     30   -23.906  -26.451  -5.880  0.068  0.281  0.000  0.000  -0.000
137.189     30   -23.906  -26.451  -0.664  0.117  0.342  0.000  0.000  -0.000
137.189     30   -23.906  -26.451  -0.664  0.117  0.342  0.000  0.000  -0.000
190.974     14   -23.906  -26.451  8.110  0.186  0.381  0.000  0.000  -0.000
190.974     14   -23.906  -26.451  8.110  0.186  0.381  0.000  0.000  -0.000
253.995      3   -23.906  -26.451  18.247  0.256  0.422  0.000  0.000  -0.000
253.995      3   -23.906  -26.451  18.247  0.256  0.422  0.000  0.000  -0.000
306.226      4   -23.906  -26.451  21.706  0.274  0.444  0.000  0.000  -0.000
306.226      4   -23.906  -26.451  21.706  0.274  0.444  0.000  0.000  -0.000
355.931      2   -23.906  -26.451  28.463  0.319  0.424  0.000  0.000  -0.000
355.931      2   -23.906  -26.451  28.463  0.319  0.424  0.000  0.000  -0.000
402.977      0   -23.906  -26.451  32.019  0.339  0.389  0.000  0.000  -0.000
402.977      0   -23.906  -26.451  32.019  0.339  0.389  0.000  0.000  -0.000
460.113    -22   -23.906  -26.451  39.739  0.388  0.395  0.000  0.000  -0.000
460.113    -22   -23.906  -26.451  39.739  0.388  0.395  0.000  0.000  -0.000
518.988    -25   -23.906  -26.451  44.807  0.394  0.353  0.000  0.000  -0.000
518.988    -25   -23.906  -26.451  44.807  0.394  0.353  0.000  0.000  -0.000
572.373    -24   -23.906  -26.451  47.397  0.398  0.317  0.000  0.000  -0.000
572.373    -24   -23.906  -26.451  47.397  0.398  0.317  0.000  0.000  -0.000
605.904    -27   -23.906  -26.451  44.005  0.359  0.265  0.000  0.000  -0.000
605.904    -27   -23.906  -26.451  44.005  0.359  0.265  0.000  0.000  -0.000
631.544    -28   -23.906  -26.451  43.896  0.359  0.232  0.000  0.000  -0.000
631.544    -28   -23.906  -26.451  43.896  0.359  0.232  0.000  0.000  -0.000
631.544    -28   -23.906  -26.451  43.896  0.359  0.232  0.000  0.000  -0.000
638.480    -26   -23.906  -26.451  38.401  0.314  0.212  0.000  0.000  -0.000
638.480    -26   -23.906  -26.451  38.401  0.314  0.212  0.000  0.000  -0.000
658.528    -27   -23.906  -26.451  44.062  0.342  0.181  0.000  0.000  -0.000
658.528    -27   -23.906  -26.451  44.062  0.342  0.181  0.000  0.000  -0.000
656.626    -27   -23.906  -26.451  36.444  0.264  0.142  0.000  0.000  -0.000
656.626    -27   -23.906  -26.451  36.444  0.264  0.142  0.000  0.000  -0.000
633.155    -28   -23.906  -26.451  27.534  0.200  0.105  0.000  0.000  -0.000
633.155    -28   -23.906  -26.451  27.534  0.200  0.105  0.000  0.000  -0.000
599.854    -26   -23.906  -26.451  21.743  0.170  0.082  0.000  0.000  -0.000
599.854    -26   -23.906  -26.451  21.743  0.170  0.082  0.000  0.000  -0.000
556.966    -27   -23.906  -26.451  15.206  0.126  0.074  0.000  0.000  -0.000
517.163    -27   -23.906  -26.451  12.959  0.094  0.031  0.000  0.000  -0.000
483.458    -29   -23.906  -26.451  12.089  0.081  0.030  0.000  0.000  -0.000
421.464    -27   -23.906  -26.451  -2.336  -0.024  0.015  0.000  0.000  -0.000
369.175    -27   -23.906  -26.451  -3.442  -0.015  -0.005  0.000  0.000  -0.000
330.301    -28   -23.906  -26.451  -2.171  -0.011  -0.028  0.000  0.000  -0.000
273.333    -28   -23.906  -26.451  -12.722  -0.104  -0.045  0.000  0.000  -0.000
227.291    -28   -23.906  -26.451  -12.942  -0.100  -0.060  0.000  0.000  -0.000
184.240    -28   -23.906  -26.451  -15.534  -0.121  -0.070  0.000  0.000  -0.000
184.240    -28   -23.906  -26.451  -15.534  -0.121  -0.070  0.000  0.000  -0.000
148.791    -27   -23.906  -26.451  -15.978  -0.129  -0.087  0.000  0.000  -0.000
148.791    -27   -23.906  -26.451  -15.978  -0.129  -0.087  0.000  0.000  -0.000
116.051    -27   -23.906  -26.451  -17.771  -0.144  -0.100  0.000  0.000  -0.000
116.051    -27   -23.906  -26.451  -17.771  -0.144  -0.100  0.000  0.000  -0.000
109.020    -28   -23.906  -26.451  -9.911  -0.093  -0.107  0.000  0.000  -0.000
109.020    -28   -23.906  -26.451  -9.911  -0.093  -0.107  0.000  0.000  -0.000
96.368    -26   -23.906  -26.451  -12.759  -0.140  -0.142  0.000  0.000  -0.000
96.368    -26   -23.906  -26.451  -12.759  -0.140  -0.142  0.000  0.000  -0.000
74.014    -26   -23.906  -26.451  -17.804  -0.141  -0.087  0.000  0.000  -0.000
74.014    -26   -23.906  -26.451  -17.804  -0.141  -0.087  0.000  0.000  -0.000
61.971    -31   -23.906  -26.451  -15.429  -0.119  -0.100  0.000  0.000  -0.000
61.971    -31   -23.906  -26.451  -15.429  -0.119  -0.100  0.000  0.000  -0.000
60.640    -30   -23.906  -26.451  -12.056  -0.095  -0.069  0.000  0.000  -0.000
60.640    -30   -23.906  -26.451  -12.056  -0.095  -0.069  0.000  0.000  -0.000
68.532    -29   -23.906  -26.451  -8.394  -0.071  -0.049  0.000  0.000  -0.000
68.532    -29   -23.906  -26.451  -8.394  -0.071  -0.049  0.000  0.000  -0.000
77.446    -27   -23.906  -26.451  -7.329  -0.063  -0.027  0.000  0.000  -0.000
77.446    -27   -23.906  -26.451  -7.329  -0.063  -0.027  0.000  0.000  -0.000
77.446    -27   -23.906  -26.451  -7.329  -0.063  -0.027  0.000  0.000  -0.000
102.241    -29   -23.906  -26.451  -0.104  0.000  0.002  0.000  0.000  -0.000
102.241    -29   -23.906  -26.451  -0.104  0.000  0.002  0.000  0.000  -0.000
132.050    -30   -23.906  -26.451  3.974  0.033  0.026  0.000  0.000  -0.000
132.050    -30   -23.906  -26.451  3.974  0.033  0.026  0.000  0.000  -0.000
175.226    -31   -23.906  -26.451  11.897  0.085  0.015  0.000  0.000  -0.000
175.226    -31   -23.906  -26.451  11.897  0.085  0.015  0.000  0.000  -0.000
218.305    -27   -23.906  -26.451  15.390  0.108  0.048  0.000  0.000  -0.000
218.305    -27   -23.906  -26.451  15.390  0.108  0.048  0.000  0.000  -0.000
242.701    -31   -23.906  -26.451  11.304  0.066  0.007  0.000  0.000  -0.000
242.701    -31   -23.906  -26.451  11.304  0.066  0.007  0.000  0.000  -0.000
264.938    -29   -23.906  -26.451  12.416  0.097  0.035  0.000  0.000  -0.000
264.938    -29   -23.906  -26.451  12.416  0.097  0.035  0.000  0.000  -0.000
283.567    -28   -23.906  -26.451  12.767  0.099  0.040  0.000  0.000  -0.000
283.567    -28   -23.906  -26.451  12.767  0.099  0.040  0.000  0.000  -0.000
299.957    -28   -23.906  -26.451  13.394  0.087  0.013  0.000  0.000  -0.000
299.957    -28   -23.906  -26.451  13.394  0.087  0.013  0.000  0.000  -0.000
309.236    -28   -23.906  -26.451  11.824  0.074  0.022  0.000  0.000  -0.000
309.236    -28   -23.906  -26.451  11.824  0.074  0.022  0.000  0.000  -0.000
327.287    -31   -23.906  -26.451  16.202  0.091  -0.031  0.000  0.000  -0.000
327.287    -31   -23.906  -26.451  16.202  0.091  -0.031  0.000  0.000  -0.000
331.143    -29   -23.906  -26.451  11.864  0.066  -0.006  0.000  0.000  -0.000
331.143    -29   -23.906  -26.451  11.864  0.066  -0.006  0.000  0.000  -0.000
322.660    -28   -23.906  -26.451  7.139  0.039  -0.022  0.000  0.000  -0.000
322.660    -28   -23.906  -26.451  7.139  0.039  -0.022  0.000  0.000  -0.000
322.660    -28   -23.906  -26.451  7.139  0.039  -0.022  0.000  0.000  -0.000
323.560    -28   -23.906  -26.451  10.292  0.059  -0.042  0.000  0.000  -0.000
323.560    -28   -23.906  -26.451  10.292  0.059  -0.042  0.000  0.000  -0.000
314.089    -27   -23.906  -26.451  6.126  0.015  -0.055  0.000  0.000  -0.000
314.089    -27   -23.906  -26.451  6.126  0.015  -0.055  0.000  0.000  -0.000
306.577    -25   -23.906  -26.451  6.166  0.007  -0.093  0.000  0.000  -0.000
306.577    -25   -23.906  -26.451  6.166  0.007  -0.093  0.000  0.000  -0.000
292.654    -29   -23.906  -26.451  2.931  -0.022  -0.110  0.000  0.000  -0.000
292.654    -29   -23.906  -26.451  2.931  -0.022  -0.110  0.000  0.000  -0.000
289.759    -28   -23.906  -26.451  6.315  -0.004  -0.137  0.000  0.000  -0.000
289.759    -28   -23.906  -26.451  6.315  -0.004  -0.137  0.000  0.000  -0.000
269.994    -28   -23.906  -26.451  -0.815  -0.068  -0.168  0.000  0.000  -0.000
269.994    -28   -23.906  -26.451  -0.815  -0.068  -0.168  0.000  0.000  -0.000
246.145    -27   -23.906  -26.451  -4.102  -0.086  -0.190  0.000  0.000  -0.000
246.145    -27   -23.906  -26.451  -4.102  -0.086  -0.190  0.000  0.000  -0.000
228.542    -25   -23.906  -26.451  -3.512  -0.078  -0.178  0.000  0.000  -0.000
228.542    -25   -23.906  -26.451  -3.512  -0.078  -0.178  0.000  0.000  -0.000
193.576    -24   -23.906  -26.451  -12.051  -0.153  -0.213  0.000  0.000  -0.000
193.576    -24   -23.906  -26.451  -12.051  -0.153  -0.213  0.000  0.000  -0.000
164.530    -26   -23.906  -26.451  -12.487  -0.156  -0.246  0.000  0.000  -0.000
164.530    -26   -23.906  -26.451  -12.487  -0.156  -0.246  0.000  0.000  -0.000
144.299    -27   -23.906  -26.451  -11.268  -0.152  -0.242  0.000  0.000  -0.000
144.299    -27   -23.906  -26.451  -11.268  -0.152  -0.242  0.000  0.000  -0.000
132.826    -26   -23.906  -26.451  -9.341  -0.147  -0.254  0.000  0.000  -0.000
117.333    -27   -23.906  -26.451  -11.934  -0.164  -0.246  0.000  0.000  -0.000
116.777    -29   -23.906  -26.451  -7.091  -0.123  -0.249  0.000  0.000  -0.000
103.149    -30   -23.906  -26.451  -12.498  -0.161  -0.229  0.000  0.000  -0.000
94.866    -29   -24.082  -26.451  -6.979  -0.098  -0.189  0.000  0.000  -0.000
90.057    -29   -24.082  -26.451  -2.882  -0.081  -0.193  0.000  0.000  -0.000
84.074    -29   -24.082  -26.451  -1.317  -0.065  -0.144  0.000  0.000  -0.000
87.194    -28   -24.082  -26.451  3.151  -0.008  -0.079  0.000  0.000  -0.000
96.087    -28   -24.082  -26.451  6.039  0.026  -0.037  0.000  0.000  -0.000
96.087    -28   -24.082  -26.451  6.039  0.026  -0.037  0.000  0.000  -0.000
103.508    -27   -24.082  -26.451  5.869  0.049  0.036  0.000  0.000  -0.000
103.508    -27   -24.082  -26.451  5.869  0.049  0.036  0.000  0.000  -0.000
103.508    -27   -24.082  -26.451  5.869  0.049  0.036  0.000  0.000  -0.000
96.399    -29   -24.082  -26.451  -0.061  0.015  0.049  0.000  0.000  -0.000
96.399    -29   -24.082  -26.451  -0.061  0.015  0.049  0.000  0.000  -0.000
101.559    -29   -24.082  -26.451  3.302  0.064  0.097  0.000  0.000  -0.000
101.559    -29   -24.082  -26.451  3.302  0.064  0.097  0.000  0.000  -0.000
126.943    -28   -24.082  -26.451  10.084  0.092  0.082  0.000  0.000  -0.000
126.943    -28   -24.082  -26.451  10.084  0.092  0.082  0.000  0.000  -0.000
142.915    -27   -24.082  -26.451  5.190  0.082  0.183  0.000  0.000  -0.000
142.915    -27   -24.082  -26.451  5.190  0.082  0.183  0.000  0.000  -0.000
163.814    -25   -24.082  -26.451  4.706  0.077  0.149  0.000  0.000  -0.000
163.814    -25   -24.082  -26.451  4.706  0.077  0.149  0.000  0.000  -0.000
179.151    -27   -24.082  -26.451  3.677  0.086  0.178  0.000  0.000  -0.000
179.151    -27   -24.082  -26.451  3.677  0.086  0.178  0.000  0.000  -0.000
185.826    -27   -24.082  -26.451  1.869  0.074  0.168  0.000  0.000  -0.000
185.826    -27   -24.082  -26.451  1.869  0.074  0.168  0.000  0.000  -0.000
176.253    -28   -24.082  -26.451  -3.730  0.037  0.177  0.000  0.000  -0.000
176.253    -28   -24.082  -26.451  -3.730  0.037  0.177  0.000  0.000  -0.000
192.620    -26   -24.082  -26.451  6.128  0.091  0.133  0.000  0.000  -0.000
192.620    -26   -24.082  -26.451  6.128  0.091  0.133  0.000  0.000  -0.000
187.249    -26   -24.082  -26.451  -1.880  0.024  0.153  0.000  0.000  -0.000
187.249    -26   -24.082  -26.451  -1.880  0.024  0.153  0.000  0.000  -0.000
157.051    -27   -24.082  -26.451  -12.923  -0.036  0.145  0.000  0.000  -0.000
157.051    -27   -24.082  -26.451  -12.923  -0.036  0.145  0.000  0.000  -0.000
131.488    -30   -24.082  -26.451  -13.503  -0.044  0.074  0.000  0.000  -0.000
131.488    -30   -24.082  -26.451  -13.503  -0.044  0.074  0.000  0.000  -0.000
131.488    -30   -24.082  -26.451  -13.503  -0.044  0.074  0.000  0.000  -0.000
107.850    -27   -24.082  -26.451  -14.428  -0.067  0.053  0.000  0.000  -0.000
107.850    -27   -24.082  -26.451  -14.428  -0.067  0.053  0.000  0.000  -0.000
89.110    -27   -24.082  -26.451  -14.011  -0.076  0.040  0.000  0.000  -0.000
89.110    -27   -24.082  -26.451  -14.011  -0.076  0.040  0.000  0.000  -0.000
71.643    -31   -24.082  -26.451  -15.084  -0.109  -0.018  0.000  0.000  -0.000
71.643    -31   -24.082  -26.451  -15.084  -0.109  -0.018  0.000  0.000  -0.000
42.468    -29   -24.082  -26.451  -21.497  -0.160  -0.052  0.000  0.000  -0.000
42.468    -29   -24.082  -26.451  -21.497  -0.160  -0.052  0.000  0.000  -0.000
21.430    -26   -24.082  -26.451  -20.692  -0.155  -0.100  0.000  0.000  -0.000
21.430    -26   -24.082  -26.451  -20.692  -0.155  -0.100  0.000  0.000  -0.000
-18.133    -27   -24.082  -26.451  -29.982  -0.223  -0.121  0.000  0.000  -0.000
-18.133    -27   -24.082  -26.451  -29.982  -0.223  -0.121  0.000  0.000  -0.000
-39.748    -27   -24.082  -26.451  -25.741  -0.210  -0.168  0.000  0.000  -0.000
-39.748    -27   -24.082  -26.451  -25.741  -0.210  -0.168  0.000  0.000  -0.000
-68.733    -30   -24.082  -26.451  -30.454  -0.246  -0.140  0.000  0.000  -0.000
-68.733    -30   -24.082  -26.451  -30.454  -0.246  -0.140  0.000  0.000  -0.000
-107.607    -27   -24.082  -26.451  -36.878  -0.300  -0.190  0.000  0.000  -0.000
-107.607    -27   -24.082  -26.451  -36.878  -0.300  -0.190  0.000  0.000  -0.000
-142.504    -27   -24.082  -26.451  -38.530  -0.303  -0.197  0.000  0.000  -0.000
-142.504    -27   -24.082  -26.451  -38.530  -0.303  -0.197  0.000  0.000  -0.000
-168.896      2   -24.082  -26.451  -37.989  -0.286  -0.160  0.000  0.000  -0.000
-168.896      2   -24.082  -26.451  -37.989  -0.286  -0.160  0.000  0.000  -0.000
-183.622      3   -24.082  -26.451  -35.361  -0.274  -0.161  0.000  0.000  -0.000
-183.622      3   -24.082  -26.451  -35.361  -0.274  -0.161  0.000  0.000  -0.000
-183.622      3   -24.082  -26.451  -35.361  -0.274  -0.161  0.000  0.000  -0.000
-193.276      2   -24.082  -26.451  -34.477  -0.255  -0.102  0.000  0.000  -0.000
-193.276      2   -24.082  -26.451  -34.477  -0.255  -0.102  0.000  0.000  -0.000
-184.366      2   -24.082  -26.451  -27.660  -0.192  -0.061  0.000  0.000  -0.000
-184.366      2   -24.082  -26.451  -27.660  -0.192  -0.061  0.000  0.000  -0.000
-159.974      2   -24.082  -26.451  -20.623  -0.134  -0.012  0.000  0.000  -0.000
-159.974      2   -24.082  -26.451  -20.623  -0.134  -0.012  0.000  0.000  -0.000
-120.854     22   -24.082  -26.451  -12.623  -0.076  -0.001  0.000  0.000  -0.000
-120.854     22   -24.082  -26.451  -12.623  -0.076  -0.001  0.000  0.000  -0.000
-86.036     28   -24.082  -26.451  -11.212  -0.055  0.056  0.000  0.000  -0.000
-86.036     28   -24.082  -26.451  -11.212  -0.055  0.056  0.000  0.000  -0.000
-47.596     29   -24.082  -26.451  -6.883  -0.003  0.110  0.000  0.000  -0.000
-47.596     29   -24.082  -26.451  -6.883  -0.003  0.110  0.000  0.000  -0.000
2.557     29   -24.082  -26.451  1.096  0.049  0.102  0.000  0.000  -0.000
2.557     29   -24.082  -26.451  1.096  0.049  0.102  0.000  0.000  -0.000
47.382     29   -24.082  -26.451  3.031  0.063  0.138  0.000  0.000  -0.000
111.490     29   -24.082  -26.451  14.613  0.135  0.121  0.000  0.000  -0.000
156.539     18   -24.082  -26.451  12.077  0.100  0.108  0.000  0.000  -0.000
212.262      5   -24.082  -26.451  20.148  0.166  0.103  0.000  0.000  -0.000
251.060      3   -24.082  -26.451  17.807  0.143  0.098  0.000  0.000  -0.000
280.451      3   -24.082  -26.451  17.166  0.134  0.070  0.000  0.000  -0.000
298.290      4   -24.082  -26.451  14.872  0.106  0.037  0.000  0.000  -0.000
316.113      1   -24.082  -26.451  16.331  0.116  0.034  0.000  0.000  -0.000
312.304      1   -24.082  -26.451  8.930  0.065  0.046  0.000  0.000  -0.000
312.304      1   -24.082  -26.451  8.930  0.065  0.046  0.000  0.000  -0.000
308.330      4   -24.082  -26.451  8.556  0.065  0.030  0.000  0.000  -0.000
308.330      4   -24.082  -26.451  8.556  0.065  0.030  0.000  0.000  -0.000
300.606    -19   -24.082  -26.451  6.678  0.066  0.068  0.000  0.000  -0.000
300.606    -19   -24.082  -26.451  6.678  0.066  0.068  0.000  0.000  -0.000
291.457    -26   -24.082  -26.451  5.480  0.041  0.028  0.000  0.000  -0.000
291.457    -26   -24.082  -26.451  5.480  0.041  0.028  0.000  0.000  -0.000
283.778    -27   -24.082  -26.451  5.336  0.040  0.017  0.000  0.000  -0.000
283.778    -27   -24.082  -26.451  5.336  0.040  0.017  0.000  0.000  -0.000
276.951    -27   -24.082  -26.451  5.054  0.033  0.012  0.000  0.000  -0.000
276.951    -27   -24.082  -26.451  5.054  0.033  0.012  0.000  0.000  -0.000
264.261    -29   -24.082  -26.451  2.077  0.025  0.043  0.000  0.000  -0.000
264.261    -29   -24.082  -26.451  2.077  0.025  0.043  0.000  0.000  -0.000
252.772    -26   -24.082  -26.451  1.528  0.025  0.036  0.000  0.000  -0.000
252.772    -26   -24.082  -26.451  1.528  0.025  0.036  0.000  0.000  -0.000
252.338    -28   -24.082  -26.451  5.110  0.050  0.037  0.000  0.000  -0.000
252.338    -28   -24.082  -26.451  5.110  0.050  0.037  0.000  0.000  -0.000
252.338    -28   -24.082  -26.451  5.110  0.050  0.037  0.000  0.000  -0.000
244.263    -28   -24.082  -26.451  1.957  0.010  0.015  0.000  0.000  -0.000
244.263    -28   -24.082  -26.451  1.957  0.010  0.015  0.000  0.000  -0.000
228.556    -30   -24.082  -26.451  -1.858  0.011  0.071  0.000  0.000  -0.000
228.556    -30   -24.082  -26.451  -1.858  0.011  0.071  0.000  0.000  -0.000
221.552    -28   -24.082  -26.451  0.444  0.010  0.004  0.000  0.000  -0.000
221.552    -28   -24.082  -26.451  0.444  0.010  0.004  0.000  0.000  -0.000
212.122    -29   -24.082  -26.451  -1.148  0.010  0.052  0.000  0.000  -0.000
212.122    -29   -24.082  -26.451  -1.148  0.010  0.052  0.000  0.000  -0.000
207.831    -31   -24.082  -26.451  0.189  0.014  0.035  0.000  0.000  -0.000
207.831    -31   -24.082  -26.451  0.189  0.014  0.035  0.000  0.000  -0.000
210.813    -27   -24.082  -26.451  2.821  0.022  0.018  0.000  0.000  -0.000
210.813    -27   -24.082  -26.451  2.821  0.022  0.018  0.000  0.000  -0.000
209.641    -27   -24.082  -26.451  1.369  0.007  0.012  0.000  0.000  -0.000
209.641    -27   -24.082  -26.451  1.369  0.007  0.012  0.000  0.000  -0.000
212.493    -27   -24.082  -26.451  2.921  0.025  0.011  0.000  0.000  -0.000
212.493    -27   -24.082  -26.451  2.921  0.025  0.011  0.000  0.000  -0.000
211.638    -29   -24.082  -26.451  1.629  0.023  0.029  0.000  0.000  -0.000
211.638    -29   -24.082  -26.451  1.629  0.023  0.029  0.000  0.000  -0.000
210.205    -26   -24.082  -26.451  1.336  0.009  0.000  0.000  0.000  -0.000
210.205    -26   -24.082  -26.451  1.336  0.009  0.000  0.000  0.000  -0.000
201.403    -28   -24.082  -26.451  -1.765  -0.037  -0.072  0.000  0.000  -0.000
201.403    -28   -24.082  -26.451  -1.765  -0.037  -0.072  0.000  0.000  -0.000
187.302    -27   -24.082  -26.451  -4.689  -0.030  -0.006  0.000  0.000  -0.000
187.302    -27   -24.082  -26.451  -4.689  -0.030  -0.006  0.000  0.000  -0.000
187.302    -27   -24.082  -26.451  -4.689  -0.030  -0.006  0.000  0.000  -0.000
175.838    -29   -24.082  -26.451  -4.745  -0.047  -0.056  0.000  0.000  -0.000
175.838    -29   -24.082  -26.451  -4.745  -0.047  -0.056  0.000  0.000  -0.000
