OmegaControlKF
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  vel_motor[rad / s]
1.894108  -0.005  0.013  -0.013  0.194  -0.000
1.895108  -0.005  0.013  -0.013  0.194  -0.000
1.896108  -0.005  0.013  -0.013  0.194  -0.000
1.897108  -0.005  0.013  -0.013  0.194  -0.000
1.898108  0.050  0.013  -0.013  0.194  0.000
1.899108  0.049  0.013  -0.013  0.194  0.000
1.900108  0.049  0.013  -0.013  0.194  0.000
1.901108  0.048  0.013  -0.013  0.194  0.000
1.902108  0.048  0.013  -0.013  0.194  0.000
1.903108  0.022  0.013  -0.013  0.194  0.000
1.904108  0.021  0.013  -0.013  0.194  0.000
1.905109  0.021  0.013  -0.013  0.194  0.000
1.906109  0.021  0.013  -0.013  0.194  0.000
1.907109  0.021  0.013  -0.013  0.194  0.000
1.908109  0.035  0.014  -0.013  0.194  -0.000
1.909109  0.035  0.014  -0.013  0.194  -0.000
1.910109  0.035  0.014  -0.013  0.194  -0.000
1.911109  0.034  0.014  -0.013  0.194  -0.000
1.912109  0.034  0.014  -0.013  0.194  -0.000
1.913109  0.020  0.014  -0.013  0.194  0.000
1.914109  0.020  0.014  -0.013  0.194  0.000
1.915109  0.020  0.014  -0.013  0.194  0.000
1.916109  0.020  0.014  -0.013  0.194  0.000
1.917109  0.020  0.014  -0.013  0.194  0.000
1.918109  0.035  0.014  -0.013  0.194  -0.000
1.919109  0.035  0.014  -0.013  0.194  -0.000
1.920109  0.034  0.014  -0.013  0.194  -0.000
1.921109  0.034  0.014  -0.013  0.195  -0.000
1.922110  0.034  0.014  -0.013  0.195  -0.000
1.923110  0.032  0.014  -0.013  0.194  0.000
1.924110  0.032  0.014  -0.013  0.194  0.000
1.925110  0.032  0.014  -0.013  0.194  0.000
1.926110  0.032  0.014  -0.013  0.194  0.000
1.927110  0.032  0.014  -0.013  0.194  0.000
1.928110  -0.009  0.014  -0.013  0.194  -0.000
1.929110  -0.009  0.014  -0.013  0.194  -0.000
1.930110  -0.009  0.014  -0.013  0.194  -0.000
1.931110  -0.008  0.014  -0.013  0.194  -0.000
1.932110  -0.008  0.014  -0.013  0.194  -0.000
1.933110  0.002  0.014  -0.013  0.194  0.000
1.934110  0.002  0.014  -0.013  0.194  0.000
1.935110  0.002  0.014  -0.013  0.194  0.000
1.936110  0.002  0.014  -0.013  0.194  0.000
1.938110  0.002  0.014  -0.013  0.194  0.000
1.939110  0.001  0.014  -0.013  0.194  0.000
1.940111  0.001  0.014  -0.013  0.194  0.000
1.941111  0.001  0.014  -0.013  0.194  0.000
1.942111  0.001  0.014  -0.013  0.194  0.000
1.943111  0.001  0.014  -0.013  0.194  0.000
1.944111  0.001  0.014  -0.013  0.194  0.000
1.945111  0.001  0.014  -0.013  0.193  0.000
1.946111  0.001  0.014  -0.013  0.193  0.000
1.947111  0.001  0.014  -0.013  0.193  0.000
1.948111  0.001  0.014  -0.013  0.193  0.000
1.949111  0.004  0.014  -0.013  0.193  -0.000
1.950111  0.004  0.014  -0.013  0.193  -0.000
1.951111  0.004  0.014  -0.013  0.193  -0.000
1.952111  0.004  0.014  -0.013  0.193  -0.000
1.953111  0.004  0.014  -0.013  0.193  -0.000
1.954111  -0.010  0.014  -0.013  0.193  0.000
1.955111  -0.010  0.014  -0.013  0.193  0.000
1.956111  -0.010  0.014  -0.013  0.193  0.000
1.957112  -0.010  0.014  -0.013  0.193  0.000
1.958112  -0.010  0.014  -0.013  0.193  0.000
1.959112  -0.024  0.014  -0.013  0.193  0.000
1.960112  -0.024  0.014  -0.013  0.193  0.000
1.961112  -0.024  0.014  -0.013  0.193  0.000
1.962112  -0.023  0.014  -0.013  0.193  0.000
1.963112  -0.023  0.014  -0.013  0.193  0.000
1.964112  -0.023  0.014  -0.013  0.193  -0.000
1.965112  -0.023  0.014  -0.013  0.193  -0.000
1.966112  -0.023  0.014  -0.013  0.193  -0.000
1.967112  -0.023  0.014  -0.013  0.193  -0.000
1.968112  -0.023  0.014  -0.013  0.193  -0.000
1.969112  -0.050  0.014  -0.013  0.193  0.000
1.970112  -0.050  0.014  -0.013  0.193  0.000
1.971112  -0.049  0.014  -0.013  0.193  0.000
1.972112  -0.049  0.014  -0.013  0.193  0.000
1.973112  -0.049  0.014  -0.013  0.193  0.000
1.974112  -0.034  0.014  -0.013  0.193  0.000
1.975113  -0.033  0.013  -0.013  0.193  0.000
1.976113  -0.033  0.013  -0.013  0.193  0.000
1.977113  -0.033  0.013  -0.013  0.193  0.000
1.978113  -0.033  0.013  -0.013  0.193  0.000
1.979113  -0.030  0.013  -0.013  0.193  -0.000
1.980113  -0.030  0.013  -0.013  0.193  -0.000
1.982113  -0.030  0.013  -0.013  0.193  -0.000
1.983113  -0.030  0.013  -0.013  0.193  -0.000
1.984113  -0.030  0.013  -0.013  0.193  -0.000
1.985113  -0.029  0.013  -0.013  0.193  -0.000
1.986113  -0.029  0.013  -0.013  0.193  -0.000
1.987113  -0.029  0.013  -0.013  0.193  -0.000
1.988113  -0.029  0.013  -0.013  0.193  -0.000
1.989113  -0.029  0.013  -0.013  0.193  -0.000
1.990113  -0.028  0.013  -0.013  0.193  -0.000
1.991113  -0.028  0.013  -0.013  0.194  -0.000
1.992114  -0.028  0.013  -0.013  0.194  -0.000
1.993114  -0.028  0.013  -0.013  0.194  -0.000
1.995114  -0.028  0.013  -0.013  0.194  -0.000
1.997114  -0.014  0.013  -0.013  0.194  -0.000
1.999114  -0.014  0.013  -0.013  0.194  -0.000
2.001114  -0.013  0.013  -0.013  0.194  -0.000
2.002114  -0.013  0.013  -0.013  0.194  -0.000
2.003114  -0.027  0.013  -0.013  0.194  -0.000
2.005114  -0.026  0.013  -0.013  0.194  -0.000
2.006114  -0.013  0.013  -0.013  0.194  -0.000
2.007114  -0.026  0.013  -0.013  0.194  -0.000
2.008114  -0.026  0.013  -0.013  0.194  -0.000
2.009114  -0.026  0.013  -0.013  0.194  -0.000
2.010115  -0.025  0.013  -0.013  0.195  -0.000
2.011115  -0.025  0.013  -0.013  0.195  -0.000
2.012115  -0.025  0.013  -0.013  0.195  -0.000
2.013115  -0.025  0.013  -0.013  0.195  -0.000
2.014115  -0.025  0.013  -0.013  0.195  -0.000
2.015115  -0.024  0.013  -0.013  0.195  -0.000
2.016115  -0.024  0.013  -0.013  0.195  -0.000
2.017115  -0.024  0.012  -0.013  0.195  -0.000
2.018115  -0.024  0.012  -0.013  0.195  -0.000
2.019115  -0.024  0.012  -0.013  0.195  -0.000
2.020115  -0.036  0.012  -0.013  0.195  -0.000
2.021115  -0.036  0.012  -0.013  0.195  -0.000
2.022115  -0.036  0.012  -0.013  0.195  -0.000
2.023115  -0.036  0.012  -0.014  0.195  -0.000
2.024115  -0.035  0.012  -0.014  0.195  -0.000
2.026115  -0.022  0.012  -0.014  0.195  0.000
2.027116  -0.022  0.012  -0.013  0.195  0.000
2.028116  -0.022  0.012  -0.013  0.195  0.000
2.029116  -0.022  0.012  -0.013  0.195  0.000
2.030116  -0.022  0.012  -0.013  0.195  0.000
2.031116  -0.035  0.012  -0.013  0.195  -0.000
2.032116  -0.035  0.012  -0.013  0.195  -0.000
2.033116  -0.035  0.012  -0.013  0.195  -0.000
2.034116  -0.034  0.012  -0.014  0.196  -0.000
2.035116  -0.034  0.012  -0.014  0.196  -0.000
2.036116  -0.036  0.012  -0.013  0.195  0.000
2.038116  -0.036  0.012  -0.013  0.195  0.000
2.039116  -0.035  0.012  -0.013  0.195  0.000
2.040116  -0.035  0.012  -0.013  0.195  0.000
2.041116  -0.035  0.012  -0.013  0.195  0.000
2.042116  0.007  0.012  -0.013  0.195  -0.000
2.043116  0.007  0.012  -0.013  0.195  -0.000
2.044116  0.007  0.012  -0.013  0.195  -0.000
2.045117  0.007  0.012  -0.013  0.195  -0.000
2.046117  0.007  0.012  -0.013  0.195  -0.000
2.047117  -0.033  0.012  -0.013  0.195  -0.000
2.048117  -0.033  0.012  -0.013  0.195  -0.000
2.049117  -0.033  0.012  -0.013  0.195  -0.000
2.050117  -0.033  0.012  -0.013  0.196  -0.000
2.051117  -0.032  0.012  -0.013  0.196  -0.000
2.052117  -0.006  0.012  -0.013  0.196  0.000
2.053117  -0.006  0.012  -0.013  0.196  0.000
2.054117  -0.006  0.012  -0.013  0.195  0.000
2.055117  -0.006  0.012  -0.013  0.195  0.000
2.056117  -0.006  0.012  -0.013  0.195  0.000
2.057117  -0.018  0.012  -0.013  0.195  0.000
2.058117  -0.018  0.012  -0.013  0.195  0.000
2.059117  -0.018  0.012  -0.013  0.195  0.000
2.060117  -0.018  0.012  -0.013  0.195  0.000
2.061117  -0.018  0.012  -0.013  0.195  0.000
2.062118  -0.018  0.012  -0.013  0.195  0.000
2.063118  -0.018  0.012  -0.013  0.195  0.000
2.064118  -0.018  0.012  -0.013  0.195  0.000
2.065118  -0.017  0.011  -0.013  0.195  0.000
2.066118  -0.017  0.011  -0.013  0.195  0.000
2.067118  -0.017  0.011  -0.013  0.195  0.000
2.068118  -0.017  0.011  -0.013  0.195  0.000
2.069118  -0.017  0.011  -0.013  0.195  0.000
2.070118  -0.017  0.011  -0.013  0.194  0.000
2.071118  -0.017  0.011  -0.013  0.194  0.000
2.072118  0.010  0.011  -0.013  0.194  0.000
2.073118  0.010  0.011  -0.013  0.194  0.000
2.074118  0.010  0.011  -0.013  0.194  0.000
2.075118  0.010  0.011  -0.013  0.194  0.000
2.076118  0.010  0.011  -0.013  0.194  0.000
2.077118  0.023  0.011  -0.013  0.194  -0.000
2.078118  0.023  0.011  -0.013  0.194  -0.000
2.079118  0.023  0.012  -0.013  0.195  -0.000
2.080119  0.023  0.012  -0.013  0.195  -0.000
2.081119  0.023  0.012  -0.013  0.195  -0.000
2.082119  -0.007  0.012  -0.013  0.195  0.000
2.083119  -0.007  0.012  -0.013  0.194  0.000
2.084119  -0.007  0.012  -0.013  0.194  0.000
2.085119  -0.007  0.012  -0.013  0.194  0.000
2.086119  -0.007  0.012  -0.013  0.194  0.000
2.087119  0.022  0.012  -0.013  0.194  -0.000
2.088119  0.022  0.012  -0.013  0.194  -0.000
2.089119  0.022  0.012  -0.013  0.194  -0.000
2.090119  0.021  0.012  -0.013  0.194  -0.000
2.091119  0.021  0.012  -0.013  0.194  -0.000
2.092119  0.007  0.012  -0.013  0.194  -0.000
2.093119  0.007  0.012  -0.013  0.194  -0.000
2.094119  0.007  0.012  -0.013  0.195  -0.000
2.095119  0.007  0.012  -0.013  0.195  -0.000
2.096119  0.007  0.012  -0.013  0.195  -0.000
2.097120  0.019  0.012  -0.013  0.195  0.000
2.098120  0.019  0.012  -0.013  0.194  0.000
2.099120  0.019  0.012  -0.013  0.194  0.000
2.100120  0.019  0.012  -0.013  0.194  0.000
2.101120  0.019  0.012  -0.013  0.194  0.000
2.102120  -0.008  0.012  -0.013  0.194  0.000
2.103120  -0.007  0.012  -0.013  0.194  0.000
2.104120  -0.007  0.012  -0.013  0.194  0.000
2.105120  -0.007  0.012  -0.013  0.194  0.000
2.106120  -0.007  0.012  -0.013  0.193  0.000
2.107120  0.008  0.012  -0.013  0.193  0.000
2.108120  0.008  0.012  -0.013  0.193  0.000
2.109120  0.008  0.012  -0.013  0.193  0.000
2.110120  0.008  0.012  -0.013  0.193  0.000
2.111120  0.008  0.012  -0.013  0.193  0.000
2.112120  -0.005  0.012  -0.013  0.193  0.000
2.113120  -0.005  0.012  -0.013  0.193  0.000
2.114120  -0.005  0.012  -0.013  0.193  0.000
2.115121  -0.005  0.012  -0.013  0.193  0.000
2.116121  -0.005  0.012  -0.013  0.193  0.000
2.117121  0.010  0.012  -0.013  0.193  -0.000
2.118121  0.010  0.012  -0.013  0.193  -0.000
2.119121  0.009  0.012  -0.013  0.193  -0.000
2.120121  0.009  0.012  -0.013  0.193  -0.000
2.121121  0.009  0.012  -0.013  0.193  -0.000
2.122121  -0.006  0.012  -0.013  0.193  0.000
2.123121  -0.006  0.012  -0.013  0.193  0.000
2.124121  -0.006  0.012  -0.013  0.193  0.000
2.125121  -0.006  0.012  -0.013  0.193  0.000
2.126121  -0.006  0.012  -0.013  0.192  0.000
2.127121  -0.003  0.012  -0.013  0.193  -0.000
2.128121  -0.003  0.012  -0.013  0.193  -0.000
2.129121  -0.003  0.012  -0.013  0.193  -0.000
2.130121  -0.003  0.012  -0.013  0.193  -0.000
2.131121  -0.003  0.012  -0.013  0.193  -0.000
2.132122  -0.006  0.012  -0.013  0.193  0.000
2.133122  -0.006  0.012  -0.013  0.193  0.000
2.134122  -0.006  0.012  -0.013  0.193  0.000
2.135122  -0.006  0.012  -0.013  0.192  0.000
2.136122  -0.006  0.012  -0.013  0.192  0.000
2.137122  -0.018  0.012  -0.013  0.192  -0.000
2.138122  -0.017  0.012  -0.013  0.192  -0.000
2.139122  -0.017  0.012  -0.013  0.193  -0.000
2.140122  -0.017  0.012  -0.013  0.193  -0.000
2.141122  -0.017  0.012  -0.013  0.193  -0.000
2.142122  -0.005  0.012  -0.013  0.193  0.000
2.143122  -0.005  0.012  -0.013  0.193  0.000
2.144122  -0.005  0.012  -0.013  0.193  0.000
2.145122  -0.005  0.012  -0.013  0.193  0.000
2.146122  -0.005  0.012  -0.013  0.193  0.000
2.147122  -0.005  0.012  -0.013  0.193  0.000
2.148122  -0.005  0.012  -0.013  0.193  0.000
2.149123  -0.005  0.012  -0.013  0.193  0.000
2.150123  -0.005  0.012  -0.013  0.193  0.000
2.151123  -0.005  0.012  -0.013  0.193  0.000
2.152123  -0.005  0.012  -0.013  0.193  0.000
2.153123  -0.005  0.012  -0.013  0.193  0.000
2.154123  -0.005  0.012  -0.013  0.193  0.000
2.155123  -0.005  0.012  -0.013  0.193  0.000
2.156123  -0.005  0.012  -0.013  0.192  0.000
2.157123  0.022  0.012  -0.013  0.192  0.000
2.158123  0.022  0.012  -0.013  0.192  0.000
2.159123  0.021  0.012  -0.013  0.192  0.000
2.160123  0.021  0.012  -0.013  0.192  0.000
2.161123  0.021  0.012  -0.013  0.192  0.000
2.162123  -0.019  0.012  -0.013  0.192  -0.000
2.163123  -0.019  0.012  -0.013  0.192  -0.000
2.164123  -0.019  0.012  -0.013  0.193  -0.000
2.165123  -0.019  0.012  -0.013  0.193  -0.000
2.166123  -0.018  0.012  -0.013  0.193  -0.000
2.167124  0.009  0.012  -0.013  0.193  -0.000
2.168124  0.009  0.012  -0.013  0.193  -0.000
2.169124  0.009  0.012  -0.013  0.193  -0.000
2.170124  0.009  0.012  -0.013  0.193  -0.000
2.171124  0.009  0.012  -0.013  0.193  -0.000
2.172124  -0.005  0.012  -0.013  0.193  0.000
2.173124  -0.005  0.012  -0.013  0.193  0.000
2.175124  -0.005  0.012  -0.013  0.193  0.000
2.176124  -0.005  0.012  -0.013  0.193  0.000
2.177124  -0.005  0.012  -0.013  0.192  0.000
2.178124  -0.005  0.012  -0.013  0.192  0.000
2.179124  -0.005  0.012  -0.013  0.192  0.000
2.180124  -0.005  0.012  -0.013  0.192  0.000
2.181124  -0.005  0.012  -0.013  0.192  0.000
2.182124  -0.005  0.012  -0.013  0.192  0.000
2.183124  -0.005  0.012  -0.013  0.192  0.000
2.184125  -0.005  0.012  -0.013  0.192  0.000
2.185125  -0.005  0.012  -0.013  0.192  0.000
2.187125  -0.005  0.012  -0.013  0.191  0.000
2.188125  -0.002  0.012  -0.013  0.191  0.000
2.190125  -0.004  0.012  -0.013  0.191  0.000
2.191125  -0.004  0.012  -0.013  0.191  0.000
2.192125  -0.004  0.012  -0.013  0.191  0.000
2.193125  -0.004  0.012  -0.013  0.191  0.000
2.194125  -0.004  0.012  -0.013  0.191  0.000
2.195125  -0.004  0.012  -0.013  0.191  0.000
2.196125  -0.004  0.012  -0.013  0.190  0.000
2.198125  -0.004  0.012  -0.013  0.190  0.000
2.200125  -0.002  0.011  -0.013  0.190  0.000
2.201125  -0.002  0.011  -0.013  0.190  0.000
2.202126  -0.004  0.011  -0.013  0.190  0.000
2.204126  -0.004  0.011  -0.013  0.190  0.000
2.205126  -0.002  0.011  -0.013  0.190  0.000
2.206126  -0.004  0.011  -0.013  0.190  0.000
2.207126  -0.004  0.011  -0.013  0.190  0.000
2.208126  -0.004  0.011  -0.013  0.189  0.000
2.209126  -0.004  0.011  -0.013  0.189  0.000
2.210126  -0.004  0.011  -0.013  0.189  0.000
2.211126  -0.004  0.011  -0.013  0.189  0.000
2.212126  -0.004  0.011  -0.013  0.189  0.000
2.213126  -0.004  0.011  -0.013  0.189  0.000
2.214126  -0.004  0.011  -0.013  0.189  0.000
2.215126  -0.004  0.011  -0.013  0.189  0.000
2.216126  -0.015  0.011  -0.013  0.189  0.000
2.217126  -0.015  0.011  -0.013  0.189  0.000
2.218126  -0.015  0.011  -0.013  0.189  0.000
2.219127  -0.015  0.011  -0.013  0.189  0.000
2.220127  -0.015  0.011  -0.013  0.189  0.000
2.221127  -0.000  0.011  -0.013  0.189  -0.000
2.222127  -0.000  0.011  -0.013  0.189  -0.000
2.223127  -0.000  0.011  -0.013  0.189  -0.000
2.224127  -0.000  0.011  -0.013  0.189  -0.000
2.225127  -0.000  0.011  -0.013  0.189  -0.000
2.226127  -0.001  0.011  -0.013  0.189  0.000
2.227127  -0.001  0.011  -0.013  0.189  0.000
2.228127  -0.001  0.011  -0.013  0.189  0.000
2.229127  -0.001  0.011  -0.013  0.188  0.000
2.230127  -0.001  0.011  -0.013  0.188  0.000
2.231127  -0.001  0.011  -0.013  0.188  -0.000
2.232127  -0.001  0.011  -0.013  0.188  -0.000
2.233127  -0.001  0.011  -0.013  0.189  -0.000
2.234127  -0.001  0.011  -0.013  0.189  -0.000
2.235127  -0.001  0.011  -0.013  0.189  -0.000
2.236127  -0.004  0.011  -0.013  0.189  0.000
2.238128  -0.004  0.011  -0.013  0.189  0.000
2.239128  -0.002  0.011  -0.013  0.188  0.000
2.240128  -0.004  0.011  -0.013  0.188  0.000
2.241128  -0.004  0.011  -0.013  0.188  0.000
2.242128  -0.003  0.011  -0.013  0.188  0.000
2.243128  -0.003  0.011  -0.013  0.188  0.000
2.244128  -0.003  0.011  -0.013  0.188  0.000
2.245128  -0.003  0.011  -0.013  0.188  0.000
2.246128  -0.003  0.011  -0.013  0.188  0.000
2.247128  0.036  0.011  -0.013  0.188  0.000
2.248128  0.036  0.011  -0.013  0.188  0.000
2.249128  0.036  0.011  -0.013  0.187  0.000
2.250128  0.036  0.011  -0.013  0.187  0.000
2.251128  0.035  0.011  -0.013  0.187  0.000
2.252128  -0.003  0.011  -0.013  0.187  -0.000
2.253128  -0.003  0.011  -0.013  0.187  -0.000
2.254129  -0.003  0.011  -0.013  0.188  -0.000
2.255129  -0.003  0.011  -0.013  0.188  -0.000
2.256129  -0.003  0.011  -0.013  0.188  -0.000
2.257129  0.009  0.011  -0.013  0.188  0.000
2.258129  0.009  0.012  -0.013  0.188  0.000
2.259129  0.009  0.012  -0.013  0.188  0.000
2.260129  0.009  0.012  -0.013  0.188  0.000
2.261129  0.009  0.012  -0.013  0.188  0.000
2.262129  0.009  0.012  -0.013  0.188  0.000
2.263129  0.009  0.012  -0.013  0.188  0.000
2.264129  0.009  0.012  -0.013  0.188  0.000
2.265129  0.008  0.012  -0.013  0.188  0.000
2.266129  0.008  0.012  -0.013  0.188  0.000
2.267129  -0.005  0.012  -0.013  0.188  0.000
2.268129  -0.005  0.012  -0.013  0.188  0.000
2.269129  -0.005  0.012  -0.013  0.187  0.000
2.270129  -0.005  0.012  -0.013  0.187  0.000
2.271129  -0.005  0.012  -0.013  0.187  0.000
2.272130  -0.004  0.012  -0.013  0.187  0.000
2.273130  -0.004  0.012  -0.013  0.187  0.000
2.274130  -0.004  0.012  -0.013  0.187  0.000
2.275130  -0.004  0.012  -0.013  0.187  0.000
2.276130  -0.004  0.012  -0.013  0.187  0.000
2.277130  -0.003  0.012  -0.013  0.187  0.000
2.278130  -0.003  0.012  -0.013  0.187  0.000
2.279130  -0.003  0.012  -0.013  0.187  0.000
2.280130  -0.003  0.012  -0.013  0.187  0.000
2.281130  -0.003  0.012  -0.013  0.187  0.000
2.282130  -0.001  0.012  -0.013  0.187  -0.000
2.283130  -0.001  0.012  -0.013  0.187  -0.000
2.284130  -0.001  0.012  -0.013  0.187  -0.000
2.285130  -0.001  0.012  -0.013  0.187  -0.000
2.286130  -0.001  0.012  -0.013  0.187  -0.000
2.287130  0.012  0.012  -0.013  0.187  0.000
2.288130  0.012  0.012  -0.013  0.187  0.000
2.289131  0.011  0.012  -0.013  0.187  0.000
2.290131  0.011  0.012  -0.013  0.187  0.000
2.291131  0.011  0.012  -0.013  0.187  0.000
2.292131  -0.002  0.012  -0.013  0.186  0.000
2.293131  -0.002  0.012  -0.013  0.186  0.000
2.294131  -0.002  0.012  -0.013  0.186  0.000
2.295131  -0.002  0.012  -0.013  0.186  0.000
2.296131  -0.002  0.012  -0.013  0.186  0.000
2.297131  0.051  0.012  -0.013  0.186  0.000
2.298131  0.051  0.012  -0.013  0.186  0.000
2.299131  0.050  0.012  -0.013  0.186  0.000
2.300131  0.050  0.012  -0.013  0.186  -0.000
2.301131  0.050  0.012  -0.013  0.186  -0.000
2.302131  0.022  0.012  -0.013  0.187  -0.000
2.303131  0.022  0.012  -0.013  0.187  -0.000
2.304131  0.021  0.012  -0.013  0.187  -0.000
2.305131  0.021  0.012  -0.013  0.187  -0.000
2.306131  0.021  0.012  -0.013  0.187  -0.000
2.307132  0.034  0.012  -0.013  0.187  -0.000
2.308132  0.034  0.012  -0.013  0.187  -0.000
2.309132  0.033  0.012  -0.013  0.187  -0.000
2.310132  0.033  0.012  -0.013  0.187  -0.000
2.311132  0.033  0.012  -0.013  0.187  -0.000
2.312132  0.017  0.012  -0.013  0.187  0.000
2.313132  0.017  0.012  -0.013  0.187  0.000
2.314132  0.017  0.012  -0.013  0.187  0.000
2.315132  0.017  0.012  -0.013  0.187  0.000
2.316132  0.017  0.012  -0.013  0.187  0.000
2.317132  0.031  0.012  -0.013  0.187  -0.000
2.318132  0.030  0.012  -0.013  0.188  -0.000
2.319132  0.030  0.012  -0.013  0.188  -0.000
2.320132  0.030  0.012  -0.013  0.188  -0.000
2.321132  0.030  0.012  -0.013  0.188  -0.000
2.322132  -0.010  0.012  -0.013  0.188  -0.000
2.323132  -0.010  0.012  -0.013  0.188  -0.000
2.324133  -0.010  0.012  -0.013  0.188  -0.000
2.325133  -0.010  0.012  -0.013  0.188  -0.000
2.326133  -0.010  0.012  -0.013  0.188  -0.000
2.327133  0.016  0.012  -0.013  0.188  0.000
2.328133  0.016  0.012  -0.013  0.188  0.000
2.329133  0.016  0.012  -0.013  0.188  0.000
2.330133  0.015  0.012  -0.013  0.187  0.000
2.331133  0.015  0.012  -0.013  0.187  0.000
2.332133  0.005  0.012  -0.013  0.187  -0.000
2.333133  0.005  0.012  -0.013  0.188  -0.000
2.334133  0.005  0.012  -0.013  0.188  -0.000
2.335133  0.005  0.012  -0.013  0.188  -0.000
2.336133  0.005  0.012  -0.013  0.188  -0.000
2.337133  -0.010  0.012  -0.013  0.188  0.000
2.338133  -0.010  0.012  -0.013  0.188  0.000
2.339133  -0.010  0.012  -0.013  0.188  0.000
2.340133  -0.009  0.012  -0.013  0.188  0.000
2.341133  -0.009  0.012  -0.013  0.188  0.000
2.342134  -0.010  0.012  -0.013  0.188  0.000
2.343134  -0.010  0.012  -0.013  0.188  0.000
2.344134  -0.010  0.012  -0.013  0.188  0.000
2.345134  -0.009  0.012  -0.013  0.188  0.000
2.346134  -0.009  0.012  -0.013  0.188  0.000
2.347134  -0.008  0.012  -0.013  0.188  0.000
2.348134  -0.008  0.012  -0.013  0.188  0.000
2.349134  -0.008  0.012  -0.013  0.188  0.000
2.350134  -0.008  0.012  -0.013  0.188  0.000
2.351134  -0.008  0.012  -0.013  0.188  0.000
2.352134  -0.020  0.012  -0.013  0.188  -0.000
2.353134  -0.020  0.012  -0.013  0.188  -0.000
2.354134  -0.020  0.012  -0.013  0.188  -0.000
2.355134  -0.020  0.012  -0.013  0.188  -0.000
2.356134  -0.020  0.012  -0.013  0.188  -0.000
2.357134  -0.034  0.012  -0.013  0.188  -0.000
2.358134  -0.033  0.012  -0.013  0.188  -0.000
2.359135  -0.033  0.012  -0.013  0.188  -0.000
2.360135  -0.033  0.012  -0.013  0.188  -0.000
2.361135  -0.033  0.012  -0.013  0.188  -0.000
2.362135  -0.020  0.012  -0.013  0.189  -0.000
2.363135  -0.020  0.012  -0.013  0.189  -0.000
2.364135  -0.020  0.012  -0.013  0.189  -0.000
2.365135  -0.019  0.012  -0.013  0.189  -0.000
2.366135  -0.019  0.012  -0.013  0.189  -0.000
2.367135  -0.021  0.012  -0.013  0.189  0.000
2.368135  -0.021  0.012  -0.013  0.189  0.000
2.370135  -0.021  0.012  -0.013  0.189  0.000
2.371135  -0.010  0.012  -0.013  0.188  0.000
