acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
-0.294  -0.001  -0.159  -0.001  -0.417  -0.003  -213.793  0.000      0
-0.294  -0.001  -0.159  -0.001  -0.417  -0.003  -213.793  0.000      0
-0.327  -0.002  -0.182  -0.001  -0.465  -0.003  -244.617  0.000      0
-0.327  -0.002  -0.182  -0.001  -0.465  -0.003  -244.617  0.000      0
-0.342  -0.002  -0.194  -0.001  -0.483  -0.003  -272.051  0.000      0
-0.342  -0.002  -0.194  -0.001  -0.483  -0.003  -272.051  0.000      0
-0.350  0.001  -0.202  0.001  -0.489  0.002  -295.452  0.000      0
-0.350  0.001  -0.202  0.001  -0.489  0.002  -295.452  0.000      0
-0.364  0.004  -0.213  0.003  -0.505  0.007  -317.085  0.000      0
-0.364  0.004  -0.213  0.003  -0.505  0.007  -317.085  0.000      0
-0.386  -0.004  -0.230  -0.002  -0.535  -0.008  -337.892  0.000      0
-0.386  -0.004  -0.230  -0.002  -0.535  -0.008  -337.892  0.000      0
-0.417  0.004  -0.252  0.003  -0.576  0.006  -362.400  0.000      0
-0.417  0.004  -0.252  0.003  -0.576  0.006  -362.400  0.000      0
-0.440  -0.002  -0.270  -0.001  -0.606  -0.004  -385.736  0.000      0
-0.440  -0.002  -0.270  -0.001  -0.606  -0.004  -385.736  0.000      0
-0.457  0.002  -0.284  0.001  -0.625  0.002  -408.037  0.000      0
-0.457  0.002  -0.284  0.001  -0.625  0.002  -408.037  0.000      0
-0.457  -0.002  -0.288  -0.001  -0.618  -0.003  -424.173  0.000      0
-0.457  -0.002  -0.288  -0.001  -0.618  -0.003  -424.173  0.000      0
-0.459  -0.002  -0.292  -0.001  -0.612  -0.003  -436.202  0.000      0
-0.459  -0.002  -0.292  -0.001  -0.612  -0.003  -436.202  0.000      0
-0.459  -0.002  -0.292  -0.001  -0.612  -0.003  -436.202  0.000      0
-0.463  -0.001  -0.299  -0.001  -0.611  -0.003  -445.691  0.000      0
-0.463  -0.001  -0.299  -0.001  -0.611  -0.003  -445.691  0.000      0
-0.462  -0.002  -0.302  -0.001  -0.602  -0.003  -451.854  0.000      0
-0.462  -0.002  -0.302  -0.001  -0.602  -0.003  -451.854  0.000      0
-0.448  -0.004  -0.297  -0.002  -0.572  -0.007  -451.632  0.000      0
-0.448  -0.004  -0.297  -0.002  -0.572  -0.007  -451.632  0.000      0
-0.433  -0.001  -0.291  -0.000  -0.541  -0.002  -446.906  0.000      0
-0.433  -0.001  -0.291  -0.000  -0.541  -0.002  -446.906  0.000      0
-0.435  -0.001  -0.296  -0.000  -0.537  -0.002  -442.482  0.000      0
-0.435  -0.001  -0.296  -0.000  -0.537  -0.002  -442.482  0.000      0
-0.405  0.002  -0.281  0.001  -0.482  0.002  -430.632  0.000      0
-0.394  -0.001  -0.277  -0.000  -0.458  -0.002  -416.940  0.000      0
-0.378  -0.004  -0.270  -0.002  -0.427  -0.007  -400.587  0.000      0
-0.369  0.002  -0.268  0.001  -0.407  0.003  -385.304  0.000      0
-0.362  0.002  -0.266  0.001  -0.390  0.003  -370.386  0.000      0
-0.359  -0.002  -0.267  -0.001  -0.381  -0.003  -356.597  0.000      0
-0.348  0.002  -0.263  0.001  -0.358  0.002  -342.310  0.000      0
-0.335  -0.004  -0.258  -0.002  -0.334  -0.006  -326.227  0.000      0
-0.335  -0.004  -0.258  -0.002  -0.334  -0.006  -326.227  0.000      0
-0.328  -0.001  -0.256  -0.001  -0.317  -0.002  -311.117  0.000      0
-0.328  -0.001  -0.256  -0.001  -0.317  -0.002  -311.117  0.000      0
-0.317  -0.001  -0.252  -0.000  -0.296  -0.002  -295.798  0.000      0
-0.317  -0.001  -0.252  -0.000  -0.296  -0.002  -295.798  0.000      0
-0.293  0.002  -0.239  0.001  -0.254  0.003  -277.195  0.000      0
-0.293  0.002  -0.239  0.001  -0.254  0.003  -277.195  0.000      0
-0.267  0.002  -0.225  0.001  -0.209  0.003  -255.149  0.000      0
-0.267  0.002  -0.225  0.001  -0.209  0.003  -255.149  0.000      0
-0.267  0.002  -0.225  0.001  -0.209  0.003  -255.149  0.000      0
-0.247  0.001  -0.215  0.001  -0.174  0.002  -231.858  0.000      0
-0.247  0.001  -0.215  0.001  -0.174  0.002  -231.858  0.000      0
-0.216  -0.004  -0.198  -0.002  -0.123  -0.007  -204.366  0.000      0
-0.216  -0.004  -0.198  -0.002  -0.123  -0.007  -204.366  0.000      0
-0.196  0.002  -0.187  0.001  -0.088  0.003  -177.793  0.000      0
-0.196  0.002  -0.187  0.001  -0.088  0.003  -177.793  0.000      0
-0.174  -0.001  -0.174  -0.001  -0.052  -0.002  -150.324  0.000      0
-0.174  -0.001  -0.174  -0.001  -0.052  -0.002  -150.324  0.000      0
-0.146  -0.002  -0.159  -0.001  -0.007  -0.003  -121.220  0.000      0
-0.146  -0.002  -0.159  -0.001  -0.007  -0.003  -121.220  0.000      0
-0.125  -0.001  -0.146  -0.001  0.027  -0.002  -92.537  0.000      0
-0.125  -0.001  -0.146  -0.001  0.027  -0.002  -92.537  0.000      0
-0.103  -0.001  -0.134  -0.001  0.062  -0.002  -64.136  0.000      0
-0.103  -0.001  -0.134  -0.001  0.062  -0.002  -64.136  0.000      0
-0.088  -0.001  -0.125  -0.001  0.085  -0.002  -37.664  0.000      0
-0.088  -0.001  -0.125  -0.001  0.085  -0.002  -37.664  0.000      0
-0.068  -0.004  -0.114  -0.002  0.116  -0.006  -11.315  0.000      0
-0.068  -0.004  -0.114  -0.002  0.116  -0.006  -11.315  0.000      0
-0.037  0.002  -0.095  0.001  0.163  0.003  16.505  0.000      0
-0.037  0.002  -0.095  0.001  0.163  0.003  16.505  0.000      0
-0.037  0.002  -0.095  0.001  0.163  0.003  16.505  0.000      0
-0.020  -0.002  -0.085  -0.001  0.189  -0.003  43.276  0.000      0
0.006  0.005  -0.068  0.003  0.228  0.008  69.913  0.000      0
0.006  0.005  -0.068  0.003  0.228  0.008  69.913  0.000      0
0.022  -0.001  -0.058  -0.001  0.251  -0.002  95.796  0.000      0
0.022  -0.001  -0.058  -0.001  0.251  -0.002  95.796  0.000      0
0.022  -0.001  -0.058  -0.001  0.251  -0.002  95.796  0.000      0
0.040  0.005  -0.047  0.003  0.276  0.007  119.606  0.000      0
0.040  0.005  -0.047  0.003  0.276  0.007  119.606  0.000      0
0.067  -0.001  -0.030  -0.001  0.316  -0.002  145.882  0.000      0
0.067  -0.001  -0.030  -0.001  0.316  -0.002  145.882  0.000      0
0.093  0.001  -0.013  0.001  0.354  0.002  172.485  0.000      0
0.093  0.001  -0.013  0.001  0.354  0.002  172.485  0.000      0
0.104  0.001  -0.005  0.001  0.366  0.002  195.747  0.000      0
0.104  0.001  -0.005  0.001  0.366  0.002  195.747  0.000      0
0.116  0.001  0.003  0.001  0.380  0.002  216.654  0.000      0
0.116  0.001  0.003  0.001  0.380  0.002  216.654  0.000      0
0.135  0.001  0.016  0.001  0.406  0.002  237.400  0.000      0
0.135  0.001  0.016  0.001  0.406  0.002  237.400  0.000      0
0.140  -0.002  0.020  -0.001  0.410  -0.003  255.095  0.000      0
0.140  -0.002  0.020  -0.001  0.410  -0.003  255.095  0.000      0
0.154  -0.002  0.030  -0.001  0.427  -0.003  271.895  0.000      0
0.154  -0.002  0.030  -0.001  0.427  -0.003  271.895  0.000      0
0.154  0.001  0.031  0.001  0.421  0.002  283.914  0.000      0
0.154  0.001  0.031  0.001  0.421  0.002  283.914  0.000      0
0.155  0.001  0.033  0.001  0.418  0.001  293.150  0.000      0
0.155  0.001  0.033  0.001  0.418  0.001  293.150  0.000      0
0.164  -0.002  0.040  -0.001  0.427  -0.003  302.304  0.000      0
0.164  -0.002  0.040  -0.001  0.427  -0.003  302.304  0.000      0
0.166  -0.005  0.043  -0.003  0.424  -0.008  309.703  0.000      0
0.166  -0.005  0.043  -0.003  0.424  -0.008  309.703  0.000      0
0.166  -0.005  0.043  -0.003  0.424  -0.008  309.703  0.000      0
0.156  0.002  0.038  0.001  0.403  0.002  311.295  0.000      0
0.156  0.002  0.038  0.001  0.403  0.002  311.295  0.000      0
0.166  -0.002  0.045  -0.001  0.413  -0.003  314.581  0.000      0
0.161  -0.001  0.043  -0.001  0.400  -0.002  315.125  0.000      0
0.159  -0.001  0.043  -0.001  0.392  -0.002  314.319  0.000      0
0.159  -0.001  0.043  -0.001  0.392  -0.002  314.319  0.000      0
0.153  -0.004  0.041  -0.002  0.378  -0.007  311.807  0.000      0
0.161  -0.004  0.047  -0.002  0.385  -0.006  310.814  0.000      0
0.153  -0.000  0.043  -0.000  0.367  -0.001  306.818  0.000      0
0.151  -0.000  0.043  -0.000  0.360  -0.001  302.434  0.000      0
0.149  0.005  0.043  0.003  0.352  0.008  296.800  0.000      0
0.152  -0.004  0.046  -0.002  0.352  -0.006  293.642  0.000      0
0.149  -0.001  0.045  -0.000  0.342  -0.001  289.103  0.000      0
0.155  0.003  0.050  0.002  0.348  0.004  285.871  0.000      0
0.150  -0.007  0.049  -0.004  0.336  -0.010  282.786  0.000      0
0.146  -0.000  0.048  -0.000  0.325  -0.000  277.665  0.000      0
0.146  -0.000  0.048  -0.000  0.325  -0.000  277.665  0.000      0
0.142  -0.004  0.046  -0.002  0.314  -0.006  272.285  0.000      0
0.133  -0.004  0.042  -0.002  0.296  -0.005  265.129  0.000      0
0.124  -0.003  0.037  -0.002  0.278  -0.004  256.466  0.000      0
0.124  -0.003  0.037  -0.002  0.278  -0.004  256.466  0.000      0
0.111  -0.002  0.030  -0.002  0.254  -0.004  245.589  0.000      0
0.111  -0.002  0.030  -0.002  0.254  -0.004  245.589  0.000      0
0.108  -0.006  0.029  -0.004  0.246  -0.009  236.110  0.000      0
0.101  -0.006  0.026  -0.004  0.231  -0.009  226.209  0.000      0
0.099  0.001  0.025  0.000  0.224  0.002  216.210  0.000      0
0.091  0.001  0.021  0.000  0.209  0.002  205.907  0.000      0
0.091  0.001  0.021  0.000  0.209  0.002  205.907  0.000      0
0.089  -0.006  0.020  -0.004  0.203  -0.008  197.593  0.000      0
0.089  -0.006  0.020  -0.004  0.203  -0.008  197.593  0.000      0
0.085  -0.002  0.019  -0.001  0.195  -0.002  188.971  0.000      0
0.085  -0.002  0.019  -0.001  0.195  -0.002  188.971  0.000      0
0.095  -0.002  0.025  -0.001  0.208  -0.002  184.239  0.000      0
0.095  -0.002  0.025  -0.001  0.208  -0.002  184.239  0.000      0
0.097  -0.001  0.027  -0.001  0.208  -0.002  180.493  0.000      0
0.097  -0.001  0.027  -0.001  0.208  -0.002  180.493  0.000      0
0.096  -0.002  0.028  -0.001  0.205  -0.002  176.911  0.000      0
0.096  -0.002  0.028  -0.001  0.205  -0.002  176.911  0.000      0
0.094  0.002  0.027  0.001  0.198  0.004  172.509  0.000      0
0.094  0.002  0.027  0.001  0.198  0.004  172.509  0.000      0
0.096  0.001  0.029  0.000  0.200  0.002  169.395  0.000      0
0.096  0.001  0.029  0.000  0.200  0.002  169.395  0.000      0
0.107  -0.002  0.037  -0.001  0.214  -0.002  169.527  0.000      0
0.107  -0.002  0.037  -0.001  0.214  -0.002  169.527  0.000      0
0.104  0.001  0.036  0.001  0.206  0.003  168.033  0.000      0
0.104  0.001  0.036  0.001  0.206  0.003  168.033  0.000      0
0.100  0.001  0.034  0.001  0.197  0.003  165.394  0.000      0
0.100  0.001  0.034  0.001  0.197  0.003  165.394  0.000      0
0.107  0.004  0.039  0.002  0.205  0.007  164.165  0.000      0
0.107  0.004  0.039  0.002  0.205  0.007  164.165  0.000      0
0.099  -0.002  0.035  -0.002  0.191  -0.003  161.824  0.000      0
0.099  -0.002  0.035  -0.002  0.191  -0.003  161.824  0.000      0
0.099  -0.002  0.035  -0.002  0.191  -0.003  161.824  0.000      0
0.097  0.004  0.034  0.002  0.184  0.007  158.037  0.000      0
0.097  0.004  0.034  0.002  0.184  0.007  158.037  0.000      0
0.083  0.001  0.026  0.000  0.159  0.002  151.439  0.000      0
0.083  0.001  0.026  0.000  0.159  0.002  151.439  0.000      0
0.076  0.000  0.023  -0.000  0.147  0.001  144.238  0.000      0
0.076  0.000  0.023  -0.000  0.147  0.001  144.238  0.000      0
0.067  0.004  0.018  0.002  0.131  0.006  135.466  0.000      0
0.067  0.004  0.018  0.002  0.131  0.006  135.466  0.000      0
0.070  -0.002  0.020  -0.001  0.134  -0.002  129.742  0.000      0
0.070  -0.002  0.020  -0.001  0.134  -0.002  129.742  0.000      0
0.043  -0.003  0.004  -0.002  0.088  -0.004  118.027  0.000      0
0.043  -0.003  0.004  -0.002  0.088  -0.004  118.027  0.000      0
0.026  0.001  -0.006  0.000  0.061  0.001  103.918  0.000      0
0.026  0.001  -0.006  0.000  0.061  0.001  103.918  0.000      0
0.015  0.001  -0.013  0.000  0.042  0.002  89.515  0.000      0
0.015  0.001  -0.013  0.000  0.042  0.002  89.515  0.000      0
0.006  -0.002  -0.018  -0.002  0.028  -0.003  76.241  0.000      0
0.006  -0.002  -0.018  -0.002  0.028  -0.003  76.241  0.000      0
-0.025  0.001  -0.038  0.000  -0.022  0.001  57.229  0.000      0
-0.025  0.001  -0.038  0.000  -0.022  0.001  57.229  0.000      0
-0.049  -0.002  -0.053  -0.002  -0.061  -0.003  36.371  0.000      0
-0.049  -0.002  -0.053  -0.002  -0.061  -0.003  36.371  0.000      0
-0.050  -0.002  -0.054  -0.002  -0.061  -0.003  19.542  0.000      0
-0.047  0.004  -0.052  0.002  -0.055  0.006  6.245  0.000      0
-0.057  -0.002  -0.059  -0.002  -0.071  -0.003  -6.015  0.000      0
-0.055  0.001  -0.058  0.000  -0.067  0.001  -15.671  0.000      0
-0.045  -0.002  -0.052  -0.001  -0.050  -0.003  -20.276  0.000      0
-0.048  0.001  -0.055  0.000  -0.054  0.002  -25.000  0.000      0
-0.042  -0.002  -0.051  -0.001  -0.044  -0.003  -26.717  0.000      0
-0.048  0.000  -0.055  -0.000  -0.053  0.001  -29.875  0.000      0
-0.048  0.000  -0.055  -0.000  -0.053  0.001  -29.875  0.000      0
-0.045  0.004  -0.054  0.002  -0.048  0.007  -32.069  0.000      0
-0.045  0.004  -0.054  0.002  -0.048  0.007  -32.069  0.000      0
-0.034  0.001  -0.048  0.000  -0.030  0.002  -30.603  0.000      0
-0.034  0.001  -0.048  0.000  -0.030  0.002  -30.603  0.000      0
-0.034  0.001  -0.048  0.000  -0.030  0.002  -30.603  0.000      0
-0.033  -0.005  -0.047  -0.003  -0.028  -0.008  -28.227  0.000      0
-0.033  -0.005  -0.047  -0.003  -0.028  -0.008  -28.227  0.000      0
-0.034  0.001  -0.048  0.000  -0.028  0.002  -27.276  0.000      0
-0.034  0.001  -0.048  0.000  -0.028  0.002  -27.276  0.000      0
-0.032  0.001  -0.047  0.000  -0.025  0.002  -25.917  0.000      0
-0.032  0.001  -0.047  0.000  -0.025  0.002  -25.917  0.000      0
-0.022  -0.002  -0.041  -0.001  -0.010  -0.002  -22.049  0.000      0
-0.022  -0.002  -0.041  -0.001  -0.010  -0.002  -22.049  0.000      0
-0.006  0.004  -0.031  0.002  0.017  0.007  -15.485  0.000      0
-0.006  0.004  -0.031  0.002  0.017  0.007  -15.485  0.000      0
-0.005  0.001  -0.030  0.000  0.019  0.002  -9.537  0.000      0
-0.005  0.001  -0.030  0.000  0.019  0.002  -9.537  0.000      0
-0.008  -0.005  -0.033  -0.003  0.013  -0.008  -4.971  0.000      0
-0.008  -0.005  -0.033  -0.003  0.013  -0.008  -4.971  0.000      0
0.003  -0.002  -0.026  -0.002  0.030  -0.003  1.117  0.000      0
0.003  -0.002  -0.026  -0.002  0.030  -0.003  1.117  0.000      0
0.004  0.001  -0.025  0.000  0.032  0.002  5.808  0.000      0
0.004  0.001  -0.025  0.000  0.032  0.002  5.808  0.000      0
0.001  -0.002  -0.027  -0.002  0.027  -0.003  9.190  0.000      0
0.001  -0.002  -0.027  -0.002  0.027  -0.003  9.190  0.000      0
0.002  0.001  -0.027  0.000  0.027  0.002  11.471  0.000      0
0.002  0.001  -0.027  0.000  0.027  0.002  11.471  0.000      0
0.002  0.001  -0.027  0.000  0.027  0.002  11.471  0.000      0
0.001  -0.002  -0.027  -0.001  0.027  -0.002  13.586  0.000      0
0.001  -0.002  -0.027  -0.001  0.027  -0.002  13.586  0.000      0
-0.001  0.002  -0.028  0.001  0.022  0.003  14.045  0.000      0
-0.001  0.002  -0.028  0.001  0.022  0.003  14.045  0.000      0
0.001  0.004  -0.027  0.002  0.026  0.006  14.767  0.000      0
0.001  0.004  -0.027  0.002  0.026  0.006  14.767  0.000      0
0.006  0.002  -0.024  0.001  0.033  0.003  16.810  0.000      0
0.006  0.002  -0.024  0.001  0.033  0.003  16.810  0.000      0
0.002  -0.002  -0.027  -0.002  0.025  -0.003  17.741  0.000      0
0.002  -0.002  -0.027  -0.002  0.025  -0.003  17.741  0.000      0
-0.008  0.004  -0.033  0.002  0.010  0.007  15.069  0.000      0
-0.008  0.004  -0.033  0.002  0.010  0.007  15.069  0.000      0
-0.003  0.001  -0.029  0.000  0.018  0.002  14.685  0.000      0
-0.003  0.001  -0.029  0.000  0.018  0.002  14.685  0.000      0
0.006  0.001  -0.024  0.000  0.031  0.002  16.542  0.000      0
0.006  0.001  -0.024  0.000  0.031  0.002  16.542  0.000      0
0.008  0.001  -0.022  0.001  0.035  0.002  18.634  0.000      0
0.008  0.001  -0.022  0.001  0.035  0.002  18.634  0.000      0
0.011  0.006  -0.021  0.004  0.039  0.011  20.110  0.000      0
0.011  0.006  -0.021  0.004  0.039  0.011  20.110  0.000      0
0.026  0.000  -0.011  0.000  0.063  0.001  25.947  0.000      0
0.026  0.000  -0.011  0.000  0.063  0.001  25.947  0.000      0
0.022  0.001  -0.013  0.000  0.056  0.001  29.514  0.000      0
0.022  0.001  -0.013  0.000  0.056  0.001  29.514  0.000      0
0.022  0.001  -0.013  0.000  0.056  0.001  29.514  0.000      0
0.035  0.001  -0.005  0.000  0.075  0.001  35.443  0.000      0
0.035  0.001  -0.005  0.000  0.075  0.001  35.443  0.000      0
0.045  -0.006  0.001  -0.004  0.090  -0.009  43.390  0.000      0
0.045  -0.006  0.001  -0.004  0.090  -0.009  43.390  0.000      0
0.043  0.001  0.001  0.000  0.087  0.001  48.347  0.000      0
0.043  0.001  0.001  0.000  0.087  0.001  48.347  0.000      0
0.041  0.001  -0.000  0.000  0.082  0.001  51.524  0.000      0
0.041  0.001  -0.000  0.000  0.082  0.001  51.524  0.000      0
0.041  -0.002  0.000  -0.002  0.081  -0.003  54.363  0.000      0
0.041  -0.002  0.000  -0.002  0.081  -0.003  54.363  0.000      0
0.036  0.001  -0.003  0.000  0.072  0.002  54.763  0.000      0
0.036  0.001  -0.003  0.000  0.072  0.002  54.763  0.000      0
0.039  0.004  -0.001  0.002  0.075  0.006  55.152  0.000      0
0.039  0.004  -0.001  0.002  0.075  0.006  55.152  0.000      0
0.035  -0.008  -0.003  -0.005  0.068  -0.012  56.047  0.000      0
0.035  -0.008  -0.003  -0.005  0.068  -0.012  56.047  0.000      0
0.033  0.001  -0.004  0.000  0.064  0.002  54.815  0.000      0
0.023  0.001  -0.010  0.000  0.048  0.002  51.228  0.000      0
0.023  0.004  -0.009  0.002  0.047  0.006  47.893  0.000      0
0.016  -0.002  -0.014  -0.002  0.036  -0.004  44.251  0.000      0
0.007  0.001  -0.020  0.000  0.019  0.002  38.279  0.000      0
-0.001  0.003  -0.024  0.002  0.007  0.006  31.128  0.000      0
-0.013  0.001  -0.031  0.001  -0.012  0.002  22.814  0.000      0
-0.007  0.000  -0.028  -0.000  -0.002  0.000  17.850  0.000      0
-0.012  0.001  -0.031  0.001  -0.010  0.002  12.478  0.000      0
-0.012  0.001  -0.031  0.001  -0.010  0.002  12.478  0.000      0
-0.012  0.001  -0.031  0.001  -0.010  0.002  12.478  0.000      0
-0.003  -0.002  -0.026  -0.002  0.004  -0.004  10.874  0.000      0
-0.003  -0.002  -0.026  -0.002  0.004  -0.004  10.874  0.000      0
0.001  0.004  -0.024  0.002  0.010  0.006  9.667  0.000      0
0.001  0.004  -0.024  0.002  0.010  0.006  9.667  0.000      0
0.011  0.001  -0.017  0.000  0.026  0.001  11.657  0.000      0
0.011  0.001  -0.017  0.000  0.026  0.001  11.657  0.000      0
0.020  -0.002  -0.011  -0.002  0.041  -0.004  16.123  0.000      0
0.020  -0.002  -0.011  -0.002  0.041  -0.004  16.123  0.000      0
0.034  0.001  -0.002  0.001  0.063  0.002  22.698  0.000      0
0.034  0.001  -0.002  0.001  0.063  0.002  22.698  0.000      0
0.050  0.003  0.008  0.002  0.087  0.006  31.435  0.000      0
0.050  0.003  0.008  0.002  0.087  0.006  31.435  0.000      0
0.067  -0.003  0.019  -0.002  0.112  -0.005  43.418  0.000      0
0.067  -0.003  0.019  -0.002  0.112  -0.005  43.418  0.000      0
0.084  0.003  0.030  0.002  0.139  0.005  56.301  0.000      0
0.084  0.003  0.030  0.002  0.139  0.005  56.301  0.000      0
0.094  -0.003  0.037  -0.002  0.153  -0.004  69.749  0.000      0
0.094  -0.003  0.037  -0.002  0.153  -0.004  69.749  0.000      0
0.106  0.000  0.045  -0.000  0.171  0.000  82.873  0.000      0
0.106  0.000  0.045  -0.000  0.171  0.000  82.873  0.000      0
0.118  -0.003  0.054  -0.002  0.188  -0.004  96.438  0.000      0
0.118  -0.003  0.054  -0.002  0.188  -0.004  96.438  0.000      0
0.120  0.001  0.056  0.000  0.188  0.001  106.861  0.000      0
0.120  0.001  0.056  0.000  0.188  0.001  106.861  0.000      0
0.120  0.001  0.056  0.000  0.188  0.001  106.861  0.000      0
0.131  0.006  0.063  0.004  0.203  0.010  116.771  0.000      0
0.131  0.006  0.063  0.004  0.203  0.010  116.771  0.000      0
0.126  -0.003  0.062  -0.002  0.193  -0.004  124.480  0.000      0
0.126  -0.003  0.062  -0.002  0.193  -0.004  124.480  0.000      0
0.125  0.001  0.062  0.000  0.189  0.001  129.444  0.000      0
0.125  0.001  0.062  0.000  0.189  0.001  129.444  0.000      0
0.130  -0.000  0.066  -0.000  0.194  -0.000  134.376  0.000      0
0.130  -0.000  0.066  -0.000  0.194  -0.000  134.376  0.000      0
0.120  0.000  0.061  0.000  0.175  0.001  135.233  0.000      0
0.120  0.000  0.061  0.000  0.175  0.001  135.233  0.000      0
