acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
-0.254  -0.103  -0.028  -0.016  -516.072   -580  3.671
-0.254  -0.103  -0.028  -0.016  -516.072   -580  3.671
-0.391  -0.166  -0.033  -0.020  -612.096   -547  3.462
-0.445  -0.234  -0.032  -0.028  -683.416   -559  3.538
-0.460  -0.324  -0.035  -0.035  -759.955   -576  3.646
-0.460  -0.324  -0.035  -0.035  -759.955   -576  3.646
-0.460  -0.324  -0.035  -0.035  -759.955   -576  3.646
-0.496  -0.414  -0.043  -0.042  -868.690   -597  3.778
-0.575  -0.452  -0.052  -0.042  -1010.090   -635  4.019
-0.575  -0.452  -0.052  -0.042  -1010.090   -635  4.019
-0.633  -0.493  -0.058  -0.048  -1159.052   -660  4.177
-0.633  -0.493  -0.058  -0.048  -1159.052   -660  4.177
-0.643  -0.551  -0.062  -0.054  -1299.312   -703  4.449
-0.603  -0.610  -0.061  -0.059  -1407.196   -782  4.949
-0.533  -0.630  -0.059  -0.061  -1479.426  -1193  7.551
-0.452  -0.592  -0.056  -0.060  -1519.133  -1221  7.728
-0.363  -0.488  -0.055  -0.055  -1545.173  -1221  7.728
-0.267  -0.351  -0.053  -0.052  -1553.710  -1242  7.861
-0.124  -0.223  -0.050  -0.052  -1541.544  -1263  7.994
0.054  -0.115  -0.043  -0.051  -1491.627  -1278  8.089
0.195  -0.006  -0.042  -0.046  -1443.279  -1278  8.089
0.301  0.117  -0.037  -0.044  -1374.655  -1287  8.146
0.301  0.117  -0.037  -0.044  -1374.655  -1287  8.146
0.373  0.221  -0.032  -0.041  -1293.588  -1288  8.152
0.373  0.221  -0.032  -0.041  -1293.588  -1288  8.152
0.413  0.288  -0.028  -0.039  -1205.173  -1279  8.095
0.423  0.322  -0.028  -0.035  -1132.281  -1262  7.987
0.423  0.327  -0.026  -0.033  -1060.438  -1246  7.886
0.423  0.327  -0.026  -0.033  -1060.438  -1246  7.886
0.423  0.327  -0.026  -0.033  -1060.438  -1246  7.886
0.424  0.324  -0.023  -0.030  -984.293  -1217  7.703
0.412  0.323  -0.019  -0.029  -903.838  -1171  7.411
0.412  0.323  -0.019  -0.029  -903.838  -1171  7.411
0.392  0.316  -0.016  -0.029  -820.798  -1151  7.285
0.392  0.316  -0.016  -0.029  -820.798  -1151  7.285
0.363  0.295  -0.014  -0.027  -741.948  -1116  7.063
0.337  0.266  -0.015  -0.025  -681.448  -1076  6.810
0.337  0.266  -0.015  -0.025  -681.448  -1076  6.810
0.287  0.261  -0.015  -0.021  -634.250  -1038  6.570
0.287  0.261  -0.015  -0.021  -634.250  -1038  6.570
0.236  0.245  -0.016  -0.020  -601.226   -993  6.285
0.236  0.245  -0.016  -0.020  -601.226   -993  6.285
0.202  0.223  -0.014  -0.021  -562.286   -910  5.759
0.202  0.223  -0.014  -0.021  -562.286   -910  5.759
0.181  0.195  -0.012  -0.020  -523.813   -820  5.190
0.181  0.195  -0.012  -0.020  -523.813   -820  5.190
0.160  0.172  -0.010  -0.020  -476.518   -747  4.728
0.130  0.158  -0.010  -0.018  -442.590   -680  4.304
0.099  0.166  -0.011  -0.015  -419.960   -629  3.981
0.079  0.177  -0.010  -0.012  -398.701   -588  3.722
0.078  0.185  -0.009  -0.010  -374.784   -506  3.203
0.092  0.188  -0.008  -0.009  -344.771   -475  3.006
0.111  0.198  -0.005  -0.007  -305.233   -475  3.006
0.134  0.221  -0.002  -0.005  -255.849   -447  2.829
0.146  0.248  -0.000  -0.002  -206.882   -433  2.741
0.152  0.256  -0.001  -0.002  -171.092   -415  2.627
0.152  0.256  -0.001  -0.002  -171.092   -415  2.627
0.143  0.242  -0.003  -0.002  -151.899   -394  2.494
0.143  0.242  -0.003  -0.002  -151.899   -394  2.494
0.151  0.216  -0.001  -0.000  -126.703   -363  2.297
0.151  0.216  -0.001  -0.000  -126.703   -363  2.297
0.145  0.170  -0.001  -0.003  -105.817   -314  1.987
0.125  0.116  -0.000  -0.005  -87.087   -261  1.652
0.099  0.073  -0.000  -0.004  -70.329   -222  1.405
0.099  0.073  -0.000  -0.004  -70.329   -222  1.405
0.099  0.073  -0.000  -0.004  -70.329   -222  1.405
0.063  0.042  -0.001  -0.003  -62.251   -193  1.222
0.031  0.013  -0.001  -0.003  -56.046   -150  0.949
0.031  0.013  -0.001  -0.003  -56.046   -150  0.949
0.010  0.003  -0.001  -0.001  -49.254   -130  0.823
0.010  0.003  -0.001  -0.001  -49.254   -130  0.823
0.017  0.007  0.001  0.000  -30.503   -107  0.677
0.034  0.018  0.002  -0.000  -12.220    -85  0.538
0.034  0.018  0.002  -0.000  -12.220    -85  0.538
0.048  0.035  0.003  0.000  6.254    -73  0.462
0.048  0.035  0.003  0.000  6.254    -73  0.462
0.032  0.047  -0.000  0.000  4.084    -59  0.373
0.032  0.047  -0.000  0.000  4.084    -59  0.373
0.011  0.066  -0.002  0.000  -10.934    -46  0.291
0.011  0.066  -0.002  0.000  -10.934    -46  0.291
-0.004  0.058  -0.002  -0.001  -20.126    -36  0.228
-0.004  0.058  -0.002  -0.001  -20.126    -36  0.228
-0.011  0.041  -0.001  -0.001  -22.063    -28  0.177
-0.011  0.022  -0.000  -0.001  -20.093    -23  0.146
-0.017  0.010  -0.000  -0.000  -17.995    -19  0.120
-0.017  0.010  -0.000  -0.000  -17.995    -19  0.120
-0.023  0.002  -0.000  0.001  -15.460    -16  0.101
-0.027  0.001  0.000  0.001  -11.880    -14  0.089
-0.020  0.010  -0.001  0.001  -12.749     -3  0.019
-0.010  0.008  -0.001  -0.000  -16.238     -3  0.019
0.013  0.008  -0.000  -0.000  -14.066     -3  0.019
0.022  0.007  0.000  -0.001  -10.574     -2  0.013
0.015  0.012  0.000  0.000  -7.982     -2  0.013
0.014  0.003  0.001  -0.000  -0.323     -2  0.013
0.016  -0.009  0.001  -0.001  6.522     -2  0.013
0.016  -0.017  0.000  -0.001  8.190     -1  0.006
0.018  -0.019  0.001  -0.000  11.125     -1  0.006
0.016  -0.012  0.000  0.000  10.802     -1  0.006
0.016  -0.012  0.000  0.000  10.802     -1  0.006
0.018  -0.004  0.001  0.000  13.041     -1  0.006
0.018  -0.004  0.001  0.000  13.041     -1  0.006
0.010  0.005  -0.000  0.000  8.505     -1  0.006
0.010  0.005  -0.000  0.000  8.505     -1  0.006
0.000  0.003  0.000  -0.001  7.621     -1  0.006
-0.005  0.000  0.000  -0.001  7.480      0  0.000
-0.005  0.000  0.000  -0.001  7.480      0  0.000
-0.000  -0.005  0.002  -0.001  15.656      0  0.000
-0.000  -0.005  0.002  -0.001  15.656      0  0.000
0.002  0.005  0.002  0.000  21.592      0  0.000
0.002  0.005  0.002  0.000  21.592      0  0.000
0.010  0.011  0.002  0.001  28.049     -1  0.006
0.010  0.011  0.002  0.001  28.049     -1  0.006
0.015  0.003  0.001  -0.000  29.663      0  0.000
0.015  0.003  0.001  -0.000  29.663      0  0.000
0.011  -0.002  0.000  -0.001  25.785      0  0.000
0.008  -0.001  0.000  0.000  22.104      0  0.000
0.004  -0.003  0.000  -0.001  20.215      0  0.000
0.004  -0.003  0.000  -0.001  20.215      0  0.000
-0.001  0.001  -0.000  -0.000  14.706      0  0.000
-0.001  0.001  -0.000  -0.000  14.706      0  0.000
-0.017  0.006  -0.001  0.000  5.788      0  0.000
-0.017  0.006  -0.001  0.000  5.788      0  0.000
-0.027  0.003  -0.001  -0.000  1.067      0  0.000
-0.033  -0.005  -0.000  -0.001  -1.021      0  0.000
-0.032  -0.009  -0.001  -0.000  -5.399      0  0.000
-0.031  0.000  -0.001  0.001  -10.355      0  0.000
-0.027  0.006  -0.002  -0.000  -17.537      0  0.000
-0.020  0.004  -0.001  -0.000  -18.895      0  0.000
-0.016  -0.007  -0.001  -0.002  -20.046      0  0.000
-0.017  -0.010  -0.002  -0.002  -26.020      0  0.000
-0.015  -0.016  -0.002  -0.001  -32.324      0  0.000
-0.012  -0.018  -0.001  -0.001  -33.058      0  0.000
-0.012  -0.018  -0.001  -0.001  -33.058      0  0.000
-0.010  -0.017  -0.001  -0.001  -30.925      0  0.000
-0.010  -0.017  -0.001  -0.001  -30.925      0  0.000
-0.006  -0.022  -0.001  -0.002  -29.827     -1  0.006
-0.006  -0.022  -0.001  -0.002  -29.827     -1  0.006
0.004  -0.021  -0.000  -0.001  -25.794     -1  0.006
0.010  -0.005  -0.000  0.001  -22.718      0  0.000
0.010  -0.005  -0.000  0.001  -22.718      0  0.000
0.008  0.012  -0.001  0.001  -26.513      0  0.000
0.008  0.012  -0.001  0.001  -26.513      0  0.000
0.003  0.020  -0.001  -0.000  -28.712      0  0.000
0.004  0.024  -0.001  -0.001  -29.895     -1  0.006
0.004  0.024  -0.001  -0.001  -29.895     -1  0.006
0.004  0.010  -0.001  -0.002  -32.695     -1  0.006
0.004  0.010  -0.001  -0.002  -32.695     -1  0.006
0.004  0.010  -0.001  -0.002  -32.695     -1  0.006
-0.004  -0.010  -0.002  -0.003  -37.213      0  0.000
-0.015  -0.026  -0.002  -0.004  -41.807      0  0.000
-0.020  -0.047  -0.002  -0.005  -45.701      0  0.000
-0.020  -0.047  -0.002  -0.005  -45.701      0  0.000
-0.024  -0.063  -0.003  -0.005  -51.641      0  0.000
-0.024  -0.063  -0.003  -0.005  -51.641      0  0.000
-0.027  -0.069  -0.003  -0.003  -56.835      0  0.000
-0.027  -0.069  -0.003  -0.003  -56.835      0  0.000
-0.020  -0.060  -0.002  -0.002  -55.465      0  0.000
-0.020  -0.060  -0.002  -0.002  -55.465      0  0.000
-0.009  -0.034  -0.001  -0.001  -52.430     18  0.114
-0.009  -0.034  -0.001  -0.001  -52.430     18  0.114
-0.005  -0.006  -0.002  -0.001  -51.004     71  0.449
0.001  0.017  -0.001  -0.001  -48.462     51  0.323
0.003  0.039  -0.002  -0.001  -52.005     17  0.108
0.007  0.038  -0.002  -0.003  -51.077     14  0.089
0.006  0.031  -0.002  -0.003  -53.643     14  0.089
0.006  0.028  -0.002  -0.002  -53.376     12  0.076
0.011  0.018  -0.001  -0.001  -46.644     10  0.063
0.014  0.013  -0.000  0.000  -39.295      8  0.051
0.020  0.013  0.001  -0.000  -26.891      8  0.051
0.020  0.013  0.001  -0.000  -26.891      8  0.051
0.026  0.014  0.000  -0.000  -19.656      6  0.038
0.026  0.014  0.000  -0.000  -19.656      6  0.038
0.026  0.014  0.000  -0.000  -19.656      6  0.038
0.025  0.014  -0.001  -0.001  -21.097      5  0.032
0.021  0.016  -0.001  -0.001  -23.694      4  0.025
0.020  0.021  -0.001  -0.000  -24.619      3  0.019
0.020  0.021  -0.001  -0.000  -24.619      3  0.019
0.008  0.024  -0.001  -0.001  -28.645      3  0.019
0.008  0.024  -0.001  -0.001  -28.645      3  0.019
-0.003  0.010  -0.002  -0.001  -35.520      2  0.013
-0.003  0.010  -0.002  -0.001  -35.520      2  0.013
-0.020  -0.014  -0.002  -0.003  -42.835      2  0.013
-0.020  -0.014  -0.002  -0.003  -42.835      2  0.013
-0.036  -0.040  -0.003  -0.005  -52.292      1  0.006
-0.045  -0.059  -0.003  -0.005  -60.564      1  0.006
-0.055  -0.063  -0.004  -0.005  -73.164      1  0.006
-0.055  -0.063  -0.004  -0.005  -73.164      1  0.006
-0.055  -0.063  -0.004  -0.005  -73.164      1  0.006
-0.052  -0.075  -0.004  -0.007  -82.693      1  0.006
-0.049  -0.084  -0.004  -0.007  -93.042      1  0.006
-0.049  -0.084  -0.004  -0.007  -93.042      1  0.006
-0.050  -0.093  -0.005  -0.007  -102.760      1  0.006
-0.050  -0.093  -0.005  -0.007  -102.760      1  0.006
-0.050  -0.104  -0.005  -0.009  -110.948      0  0.000
-0.043  -0.112  -0.005  -0.011  -117.448      0  0.000
-0.043  -0.112  -0.005  -0.011  -117.448      0  0.000
-0.037  -0.114  -0.005  -0.011  -123.071      0  0.000
-0.037  -0.114  -0.005  -0.011  -123.071      0  0.000
-0.040  -0.109  -0.007  -0.012  -137.841      0  0.000
-0.051  -0.109  -0.008  -0.013  -160.886      0  0.000
-0.057  -0.118  -0.008  -0.014  -176.502      0  0.000
-0.062  -0.118  -0.009  -0.014  -194.070      0  0.000
-0.077  -0.113  -0.010  -0.015  -217.795      0  0.000
-0.082  -0.114  -0.010  -0.016  -234.419      0  0.000
-0.091  -0.115  -0.011  -0.017  -255.941      0  0.000
-0.096  -0.108  -0.012  -0.018  -275.405      0  0.000
-0.096  -0.101  -0.012  -0.018  -293.432      0  0.000
-0.096  -0.101  -0.012  -0.018  -293.432      0  0.000
-0.098  -0.101  -0.014  -0.019  -319.031      0  0.000
-0.092  -0.093  -0.014  -0.019  -341.640      0  0.000
-0.091  -0.078  -0.015  -0.018  -363.891      0  0.000
-0.091  -0.078  -0.015  -0.018  -363.891      0  0.000
-0.097  -0.062  -0.016  -0.018  -386.616      0  0.000
-0.097  -0.062  -0.016  -0.018  -386.616      0  0.000
-0.099  -0.048  -0.017  -0.018  -412.621      0  0.000
-0.099  -0.048  -0.017  -0.018  -412.621      0  0.000
-0.100  -0.043  -0.018  -0.020  -436.775      0  0.000
-0.100  -0.043  -0.018  -0.020  -436.775      0  0.000
-0.109  -0.040  -0.019  -0.021  -464.255      0  0.000
-0.107  -0.039  -0.019  -0.021  -487.516      0  0.000
-0.107  -0.039  -0.019  -0.021  -487.516      0  0.000
-0.109  -0.050  -0.020  -0.022  -512.690      0  0.000
-0.109  -0.050  -0.020  -0.022  -512.690      0  0.000
-0.114  -0.065  -0.022  -0.024  -543.771      0  0.000
-0.114  -0.065  -0.022  -0.024  -543.771      0  0.000
-0.117  -0.077  -0.023  -0.024  -575.163      0  0.000
-0.117  -0.077  -0.023  -0.024  -575.163      0  0.000
-0.116  -0.090  -0.023  -0.025  -596.492      0  0.000
-0.116  -0.090  -0.023  -0.025  -596.492      0  0.000
-0.107  -0.099  -0.023  -0.025  -613.850      0  0.000
-0.094  -0.099  -0.023  -0.025  -627.170      0  0.000
-0.082  -0.087  -0.024  -0.025  -643.382      0  0.000
-0.082  -0.087  -0.024  -0.025  -643.382      0  0.000
-0.073  -0.070  -0.024  -0.026  -658.836      0  0.000
-0.073  -0.070  -0.024  -0.026  -658.836      0  0.000
-0.072  -0.063  -0.026  -0.026  -683.856      0  0.000
-0.069  -0.057  -0.026  -0.027  -701.779      0  0.000
-0.052  -0.044  -0.024  -0.026  -707.651      0  0.000
-0.034  -0.020  -0.024  -0.024  -709.647      0  0.000
-0.018  0.004  -0.023  -0.022  -704.636      0  0.000
-0.011  0.025  -0.023  -0.022  -702.725      0  0.000
0.001  0.040  -0.023  -0.022  -700.245      0  0.000
0.015  0.035  -0.023  -0.025  -696.415      0  0.000
0.019  0.027  -0.025  -0.025  -704.193      0  0.000
0.018  0.021  -0.025  -0.025  -711.366      0  0.000
0.015  0.014  -0.025  -0.025  -717.800      0  0.000
0.015  0.014  -0.025  -0.025  -717.800      0  0.000
0.003  0.006  -0.024  -0.025  -717.129      0  0.000
0.003  0.006  -0.024  -0.025  -717.129      0  0.000
-0.013  -0.011  -0.025  -0.025  -721.589      0  0.000
-0.013  -0.011  -0.025  -0.025  -721.589      0  0.000
-0.023  -0.022  -0.025  -0.024  -727.206      0  0.000
-0.018  -0.022  -0.023  -0.024  -720.524      0  0.000
-0.005  -0.017  -0.023  -0.025  -713.066      0  0.000
-0.005  -0.017  -0.023  -0.025  -713.066      0  0.000
0.002  -0.009  -0.023  -0.025  -710.837      0  0.000
0.002  -0.009  -0.023  -0.025  -710.837      0  0.000
0.010  -0.005  -0.023  -0.026  -708.451      0  0.000
0.010  -0.005  -0.023  -0.026  -708.451      0  0.000
0.020  -0.015  -0.024  -0.027  -708.948      0  0.000
0.020  -0.015  -0.024  -0.027  -708.948      0  0.000
0.015  -0.018  -0.024  -0.026  -712.270      0  0.000
0.015  -0.018  -0.024  -0.026  -712.270      0  0.000
0.015  -0.016  -0.023  -0.024  -707.886      0  0.000
0.016  -0.012  -0.023  -0.025  -701.423      0  0.000
0.016  -0.012  -0.023  -0.025  -701.423      0  0.000
0.029  0.003  -0.021  -0.023  -686.832      0  0.000
0.029  0.003  -0.021  -0.023  -686.832      0  0.000
0.038  0.029  -0.020  -0.020  -670.414      0  0.000
0.038  0.029  -0.020  -0.020  -670.414      0  0.000
0.048  0.059  -0.019  -0.020  -647.805      0  0.000
0.048  0.059  -0.019  -0.020  -647.805      0  0.000
0.069  0.089  -0.018  -0.019  -624.606      0  0.000
0.091  0.119  -0.017  -0.016  -600.665      0  0.000
0.112  0.151  -0.015  -0.014  -571.916      0  0.000
0.127  0.170  -0.015  -0.013  -545.238      0  0.000
0.139  0.167  -0.013  -0.014  -514.150      0  0.000
0.136  0.152  -0.013  -0.015  -488.435      0  0.000
0.130  0.134  -0.013  -0.015  -465.715      0  0.000
0.112  0.106  -0.013  -0.014  -451.727      0  0.000
0.095  0.086  -0.013  -0.013  -439.122      0  0.000
0.075  0.077  -0.013  -0.012  -427.864      0  0.000
0.059  0.060  -0.013  -0.012  -417.874      0  0.000
0.059  0.060  -0.013  -0.012  -417.874      0  0.000
0.048  0.041  -0.012  -0.012  -404.158      0  0.000
0.048  0.041  -0.012  -0.012  -404.158      0  0.000
0.039  0.033  -0.011  -0.012  -388.725      0  0.000
0.035  0.043  -0.011  -0.010  -376.721      0  0.000
0.035  0.043  -0.011  -0.010  -376.721      0  0.000
0.032  0.055  -0.011  -0.011  -364.693      0  0.000
0.032  0.055  -0.011  -0.011  -364.693      0  0.000
0.036  0.061  -0.010  -0.010  -354.351      0  0.000
0.045  0.056  -0.009  -0.010  -338.787      0  0.000
0.045  0.056  -0.009  -0.010  -338.787      0  0.000
0.055  0.042  -0.009  -0.011  -324.666      0  0.000
0.055  0.042  -0.009  -0.011  -324.666      0  0.000
0.055  0.042  -0.009  -0.011  -324.666      0  0.000
0.054  0.016  -0.009  -0.013  -313.909      0  0.000
0.050  -0.016  -0.009  -0.016  -306.300      0  0.000
0.042  -0.057  -0.009  -0.019  -301.130      0  0.000
0.042  -0.057  -0.009  -0.019  -301.130      0  0.000
0.030  -0.103  -0.010  -0.021  -298.316      0  0.000
0.030  -0.103  -0.010  -0.021  -298.316      0  0.000
0.021  -0.140  -0.010  -0.021  -295.815      0  0.000
0.021  -0.140  -0.010  -0.021  -295.815      0  0.000
0.007  -0.164  -0.011  -0.021  -302.000      0  0.000
0.007  -0.164  -0.011  -0.021  -302.000      0  0.000
-0.008  -0.175  -0.011  -0.022  -308.067      0  0.000
-0.026  -0.178  -0.012  -0.022  -319.184      0  0.000
-0.042  -0.165  -0.012  -0.023  -327.747      0  0.000
-0.040  -0.125  -0.011  -0.020  -326.919      0  0.000
-0.026  -0.076  -0.009  -0.019  -317.791      0  0.000
-0.013  -0.016  -0.009  -0.017  -310.824      0  0.000
0.003  0.038  -0.009  -0.016  -301.903      0  0.000
0.027  0.078  -0.007  -0.015  -284.476      0  0.000
0.049  0.089  -0.007  -0.016  -268.129      0  0.000
0.065  0.083  -0.007  -0.019  -258.854      0  0.000
0.065  0.083  -0.007  -0.019  -258.854      0  0.000
0.067  0.073  -0.008  -0.019  -253.566      0  0.000
0.067  0.073  -0.008  -0.019  -253.566      0  0.000
0.065  0.037  -0.008  -0.022  -249.062      0  0.000
0.065  0.037  -0.008  -0.022  -249.062      0  0.000
0.045  -0.008  -0.009  -0.023  -252.643      0  0.000
0.021  -0.049  -0.009  -0.022  -255.993      0  0.000
0.004  -0.067  -0.009  -0.020  -256.009      0  0.000
0.004  -0.067  -0.009  -0.020  -256.009      0  0.000
0.002  -0.068  -0.007  -0.018  -249.216      0  0.000
0.002  -0.068  -0.007  -0.018  -249.216      0  0.000
0.010  -0.054  -0.005  -0.018  -228.882      0  0.000
0.010  -0.054  -0.005  -0.018  -228.882      0  0.000
0.020  -0.024  -0.004  -0.017  -209.684      0  0.000
0.020  -0.024  -0.004  -0.017  -209.684      0  0.000
0.031  0.029  -0.006  -0.015  -201.358      0  0.000
0.038  0.075  -0.006  -0.014  -198.388      0  0.000
0.038  0.075  -0.006  -0.014  -198.388      0  0.000
0.044  0.108  -0.006  -0.013  -192.963      0  0.000
0.044  0.108  -0.006  -0.013  -192.963      0  0.000
0.048  0.125  -0.005  -0.014  -186.300      0  0.000
0.046  0.115  -0.006  -0.015  -183.392      0  0.000
0.046  0.115  -0.006  -0.015  -183.392      0  0.000
0.040  0.089  -0.005  -0.015  -175.580      0  0.000
0.040  0.089  -0.005  -0.015  -175.580      0  0.000
0.018  0.060  -0.007  -0.015  -179.853      0  0.000
-0.006  0.026  -0.007  -0.017  -186.911      0  0.000
-0.006  0.026  -0.007  -0.017  -186.911      0  0.000
-0.018  -0.006  -0.006  -0.018  -184.669      0  0.000
-0.009  -0.033  -0.005  -0.017  -178.215      0  0.000
0.002  -0.062  -0.005  -0.019  -173.984      0  0.000
0.009  -0.069  -0.005  -0.018  -166.589      0  0.000
0.017  -0.059  -0.004  -0.017  -155.364      0  0.000
0.029  -0.035  -0.003  -0.016  -142.138      0  0.000
0.052  -0.007  -0.001  -0.014  -118.630      0  0.000
0.072  0.018  -0.000  -0.014  -95.545      0  0.000
0.095  0.043  0.000  -0.013  -73.563      0  0.000
0.095  0.043  0.000  -0.013  -73.563      0  0.000
0.105  0.075  0.001  -0.012  -51.778      0  0.000
0.115  0.103  0.004  -0.010  -19.485      0  0.000
0.115  0.103  0.004  -0.010  -19.485      0  0.000
0.125  0.118  0.004  -0.009  9.773      0  0.000
0.125  0.118  0.004  -0.009  9.773      0  0.000
0.131  0.123  0.004  -0.010  34.459      0  0.000
0.131  0.123  0.004  -0.010  34.459      0  0.000
0.118  0.110  0.003  -0.010  47.233      0  0.000
0.118  0.110  0.003  -0.010  47.233      0  0.000
0.100  0.090  0.003  -0.010  58.234      0  0.000
0.100  0.090  0.003  -0.010  58.234      0  0.000
0.084  0.077  0.004  -0.009  71.422      0  0.000
0.084  0.077  0.004  -0.009  71.422      0  0.000
0.071  0.064  0.006  -0.009  90.657      0  0.000
0.066  0.065  0.006  -0.007  108.301      0  0.000
0.059  0.067  0.006  -0.006  123.145      0  0.000
0.059  0.067  0.006  -0.006  123.145      0  0.000
0.041  0.068  0.005  -0.005  127.243      0  0.000
0.041  0.068  0.005  -0.005  127.243      0  0.000
0.024  0.072  0.005  -0.005  130.742      0  0.000
0.024  0.072  0.005  -0.005  130.742      0  0.000
0.018  0.077  0.005  -0.005  132.319      0  0.000
0.018  0.077  0.005  -0.005  132.319      0  0.000
0.020  0.092  0.006  -0.003  139.295      0  0.000
0.023  0.098  0.006  -0.003  146.394      0  0.000
0.023  0.098  0.006  -0.003  146.394      0  0.000
0.007  0.089  0.004  -0.004  141.144      0  0.000
0.007  0.089  0.004  -0.004  141.144      0  0.000
-0.012  0.065  0.004  -0.005  134.576      0  0.000
-0.034  0.026  0.002  -0.008  120.647      0  0.000
-0.050  -0.009  0.001  -0.008  103.078      0  0.000
-0.061  -0.026  0.001  -0.006  85.677      0  0.000
-0.067  -0.026  0.000  -0.005  70.598      0  0.000
-0.078  -0.013  -0.000  -0.003  54.751      0  0.000
-0.089  0.004  -0.001  -0.002  36.420      0  0.000
-0.095  0.014  -0.001  -0.002  21.036      0  0.000
-0.090  0.034  -0.002  -0.002  6.784      0  0.000
-0.074  0.064  -0.002  -0.001  -4.744      0  0.000
-0.062  0.090  -0.002  -0.000  -13.203      0  0.000
-0.062  0.090  -0.002  -0.000  -13.203      0  0.000
-0.062  0.090  -0.002  -0.000  -13.203      0  0.000
-0.047  0.111  -0.002  0.001  -20.307      0  0.000
-0.029  0.106  -0.001  0.001  -19.292      0  0.000
-0.029  0.106  -0.001  0.001  -19.292      0  0.000
-0.012  0.095  0.000  0.002  -15.131      0  0.000
-0.012  0.095  0.000  0.002  -15.131      0  0.000
0.004  0.084  0.000  0.002  -9.324      0  0.000
0.019  0.073  0.000  0.002  -4.862      0  0.000
0.019  0.073  0.000  0.002  -4.862      0  0.000
0.021  0.063  -0.001  0.001  -11.041      0  0.000
0.021  0.063  -0.001  0.001  -11.041      0  0.000
0.024  0.053  0.000  0.001  -8.061      0  0.000
0.024  0.053  0.000  0.001  -8.061      0  0.000
0.033  0.037  0.001  0.001  1.997      0  0.000
0.033  0.037  0.001  0.001  1.997      0  0.000
0.039  0.016  0.002  0.001  13.580      0  0.000
0.039  0.016  0.002  0.001  13.580      0  0.000
0.042  0.005  0.002  0.001  23.851      0  0.000
0.040  -0.003  0.002  0.002  30.406      0  0.000
0.033  -0.008  0.002  0.001  34.194      0  0.000
0.033  -0.008  0.002  0.001  34.194      0  0.000
0.031  -0.018  0.002  -0.000  39.036      0  0.000
0.031  -0.018  0.002  -0.000  39.036      0  0.000
0.029  -0.025  0.002  -0.001  42.168      0  0.000
0.029  -0.025  0.002  -0.001  42.168      0  0.000
0.027  -0.027  0.002  -0.001  43.038      0  0.000
0.019  -0.022  0.001  0.001  39.412      0  0.000
0.000  -0.017  0.001  0.001  37.379      0  0.000
-0.019  -0.017  -0.000  -0.000  28.446      0  0.000
-0.030  -0.025  -0.000  -0.002  20.010      0  0.000
-0.033  -0.034  -0.000  -0.002  15.706      0  0.000
-0.036  -0.034  -0.001  -0.002  8.087      0  0.000
-0.036  -0.019  -0.000  -0.000  4.425      0  0.000
-0.034  -0.005  -0.000  0.001  1.874      0  0.000
-0.034  -0.005  -0.000  0.001  1.874      0  0.000
-0.030  0.003  -0.001  0.001  -2.322      0  0.000
-0.030  0.003  -0.001  0.001  -2.322      0  0.000
-0.022  -0.001  -0.000  -0.001  -4.179      0  0.000
-0.022  -0.001  -0.000  -0.001  -4.179      0  0.000
-0.019  -0.007  -0.001  -0.001  -10.124      0  0.000
-0.019  -0.007  -0.001  -0.001  -10.124      0  0.000
-0.018  -0.002  -0.001  -0.001  -16.805      0  0.000
-0.018  -0.002  -0.001  -0.001  -16.805      0  0.000
-0.008  0.012  -0.000  0.000  -14.640      0  0.000
-0.002  0.017  0.000  -0.000  -10.839      0  0.000
0.004  0.010  0.000  -0.001  -6.236      0  0.000
0.004  0.010  0.000  -0.001  -6.236      0  0.000
0.003  -0.003  -0.001  -0.001  -11.551      0  0.000
0.003  -0.003  -0.001  -0.001  -11.551      0  0.000
-0.012  -0.013  -0.003  -0.001  -25.879      0  0.000
-0.012  -0.013  -0.003  -0.001  -25.879      0  0.000
-0.019  -0.014  -0.002  -0.001  -35.603      0  0.000
-0.019  -0.014  -0.002  -0.001  -35.603      0  0.000
-0.016  -0.000  -0.001  0.001  -35.229      0  0.000
-0.011  0.007  -0.000  -0.000  -31.050      0  0.000
-0.011  0.007  -0.000  -0.000  -31.050      0  0.000
-0.010  0.006  -0.001  -0.000  -33.499      0  0.000
-0.010  0.006  -0.001  -0.000  -33.499      0  0.000
-0.023  -0.004  -0.003  -0.001  -46.547      0  0.000
-0.033  -0.012  -0.003  -0.001  -53.403      0  0.000
-0.033  -0.012  -0.003  -0.001  -53.403      0  0.000
-0.031  -0.005  -0.002  -0.000  -57.151      0  0.000
-0.031  -0.005  -0.002  -0.000  -57.151      0  0.000
-0.031  -0.005  -0.002  -0.000  -57.151      0  0.000
-0.016  0.002  -0.001  0.000  -51.926      0  0.000
0.001  0.008  -0.001  0.000  -48.331      0  0.000
0.007  0.011  -0.002  0.000  -48.952      0  0.000
0.006  0.008  -0.001  -0.000  -44.712      0  0.000
0.005  0.002  -0.001  -0.001  -41.029      0  0.000
0.008  0.006  -0.002  -0.001  -42.378      0  0.000
0.020  0.011  -0.001  0.000  -38.307      0  0.000
0.026  0.017  -0.001  0.001  -35.737      0  0.000
0.023  0.018  -0.000  0.001  -28.779      0  0.000
0.015  0.015  -0.001  0.001  -29.148      0  0.000
