acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
-0.039  -0.221  -0.024  0.000  -0.063  -0.331  -0.478  0.000      0
-0.039  -0.219  -0.024  -0.000  -0.062  -0.323  -0.377  0.000      0
-0.039  -0.219  -0.024  -0.000  -0.062  -0.323  -0.377  0.000      0
-0.042  -0.221  -0.026  -0.003  -0.066  -0.322  -0.303  0.000      0
-0.042  -0.221  -0.026  -0.003  -0.066  -0.322  -0.303  0.000      0
-0.045  -0.213  -0.028  -0.000  -0.069  -0.305  -0.239  0.000      0
-0.045  -0.213  -0.028  -0.000  -0.069  -0.305  -0.239  0.000      0
-0.037  -0.212  -0.024  -0.001  -0.056  -0.300  -0.189  0.000      0
-0.037  -0.212  -0.024  -0.001  -0.056  -0.300  -0.189  0.000      0
-0.041  -0.188  -0.026  0.012  -0.061  -0.257  -0.124  0.000      0
-0.041  -0.188  -0.026  0.012  -0.061  -0.257  -0.124  0.000      0
-0.025  -0.190  -0.017  0.010  -0.035  -0.257  -0.077  0.000      0
-0.025  -0.190  -0.017  0.010  -0.035  -0.257  -0.077  0.000      0
-0.025  -0.190  -0.017  0.010  -0.035  -0.257  -0.077  0.000      0
-0.019  -0.173  -0.013  0.019  -0.025  -0.226  -0.021  0.000      0
-0.019  -0.173  -0.013  0.019  -0.025  -0.226  -0.021  0.000      0
-0.011  -0.170  -0.008  0.019  -0.012  -0.218  0.024  0.000      0
-0.011  -0.170  -0.008  0.019  -0.012  -0.218  0.024  0.000      0
-0.001  -0.165  -0.002  0.021  0.005  -0.209  0.063  0.000      0
-0.001  -0.165  -0.002  0.021  0.005  -0.209  0.063  0.000      0
-0.000  -0.153  -0.002  0.027  0.006  -0.185  0.106  0.000      0
-0.000  -0.153  -0.002  0.027  0.006  -0.185  0.106  0.000      0
0.006  -0.152  0.002  0.027  0.016  -0.182  0.140  0.000      0
0.006  -0.152  0.002  0.027  0.016  -0.182  0.140  0.000      0
0.018  -0.157  0.010  0.022  0.035  -0.188  0.158  0.000      0
0.018  -0.157  0.010  0.022  0.035  -0.188  0.158  0.000      0
0.027  -0.156  0.016  0.021  0.049  -0.185  0.172  0.000      0
0.027  -0.156  0.016  0.021  0.049  -0.185  0.172  0.000      0
0.031  -0.158  0.018  0.019  0.054  -0.184  0.179  0.000      0
0.031  -0.158  0.018  0.019  0.054  -0.184  0.179  0.000      0
0.042  -0.169  0.025  0.011  0.071  -0.199  0.170  0.000      0
0.042  -0.169  0.025  0.011  0.071  -0.199  0.170  0.000      0
0.044  -0.172  0.027  0.008  0.074  -0.203  0.156  0.000      0
0.044  -0.172  0.027  0.008  0.074  -0.203  0.156  0.000      0
0.058  -0.175  0.036  0.004  0.096  -0.205  0.139  0.000      0
0.058  -0.175  0.036  0.004  0.096  -0.205  0.139  0.000      0
0.066  -0.175  0.042  0.003  0.107  -0.202  0.123  0.000      0
0.072  -0.183  0.046  -0.003  0.114  -0.212  0.098  0.000      0
0.088  -0.174  0.056  0.001  0.138  -0.195  0.086  0.000      0
0.089  -0.178  0.058  -0.003  0.139  -0.199  0.070  0.000      0
0.090  -0.177  0.059  -0.004  0.139  -0.194  0.055  0.000      0
0.094  -0.168  0.062  0.000  0.142  -0.178  0.051  0.000      0
0.091  0.148  0.061  0.197  0.137  0.330  0.415  0.000      0
0.088  -0.193  0.060  -0.015  0.130  -0.220  0.309  0.000      0
0.088  -0.193  0.060  -0.015  0.130  -0.220  0.309  0.000      0
0.093  -0.065  0.064  0.063  0.136  -0.011  0.372  0.000      0
0.093  -0.065  0.064  0.063  0.136  -0.011  0.372  0.000      0
0.094  -0.009  0.066  0.098  0.137  0.078  0.486  0.000      0
0.094  -0.009  0.066  0.098  0.137  0.078  0.486  0.000      0
0.087  -0.122  0.062  0.027  0.124  -0.105  0.444  0.000      0
0.087  -0.122  0.062  0.027  0.124  -0.105  0.444  0.000      0
0.097  -0.261  0.068  -0.061  0.137  -0.326  0.247  0.000      0
0.097  -0.261  0.068  -0.061  0.137  -0.326  0.247  0.000      0
0.097  -0.261  0.068  -0.061  0.137  -0.326  0.247  0.000      0
0.083  -0.325  0.061  -0.103  0.114  -0.423  0.010  0.000      0
0.083  -0.325  0.061  -0.103  0.114  -0.423  0.010  0.000      0
0.081  -0.404  0.060  -0.155  0.109  -0.544  -0.277  0.000      0
0.081  -0.404  0.060  -0.155  0.109  -0.544  -0.277  0.000      0
0.077  -0.408  0.058  -0.161  0.101  -0.543  -0.517  0.000      0
0.077  -0.408  0.058  -0.161  0.101  -0.543  -0.517  0.000      0
0.079  -0.376  0.060  -0.144  0.103  -0.486  -0.679  0.000      0
0.079  -0.376  0.060  -0.144  0.103  -0.486  -0.679  0.000      0
0.077  -0.295  0.059  -0.096  0.098  -0.350  -0.719  0.000      0
0.077  -0.295  0.059  -0.096  0.098  -0.350  -0.719  0.000      0
0.073  -0.214  0.057  -0.049  0.091  -0.217  -0.661  0.000      0
0.073  -0.214  0.057  -0.049  0.091  -0.217  -0.661  0.000      0
0.072  -0.157  0.057  -0.014  0.088  -0.122  -0.551  0.000      0
0.072  -0.157  0.057  -0.014  0.088  -0.122  -0.551  0.000      0
0.070  -0.128  0.057  0.003  0.083  -0.074  -0.432  0.000      0
0.070  -0.128  0.057  0.003  0.083  -0.074  -0.432  0.000      0
0.067  -0.100  0.055  0.019  0.078  -0.028  -0.306  0.000      0
0.067  -0.100  0.055  0.019  0.078  -0.028  -0.306  0.000      0
0.067  -0.089  0.056  0.025  0.077  -0.010  -0.195  0.000      0
0.067  -0.089  0.056  0.025  0.077  -0.010  -0.195  0.000      0
0.069  -0.083  0.058  0.028  0.079  -0.001  -0.100  0.000      0
0.069  -0.083  0.058  0.028  0.079  -0.001  -0.100  0.000      0
0.063  -0.088  0.054  0.025  0.068  -0.008  -0.031  0.000      0
0.063  -0.088  0.054  0.025  0.068  -0.008  -0.031  0.000      0
0.063  -0.088  0.054  0.025  0.068  -0.008  -0.031  0.000      0
0.056  -0.096  0.051  0.018  0.057  -0.022  0.012  0.000      0
0.056  -0.096  0.051  0.018  0.057  -0.022  0.012  0.000      0
0.058  -0.098  0.052  0.017  0.059  -0.024  0.043  0.000      0
0.058  -0.098  0.052  0.017  0.059  -0.024  0.043  0.000      0
0.051  -0.108  0.049  0.010  0.048  -0.040  0.055  0.000      0
0.051  -0.108  0.049  0.010  0.048  -0.040  0.055  0.000      0
0.058  -0.102  0.053  0.013  0.058  -0.029  0.070  0.000      0
0.058  -0.102  0.053  0.013  0.058  -0.029  0.070  0.000      0
0.043  -0.112  0.045  0.005  0.033  -0.046  0.068  0.000      0
0.043  -0.112  0.045  0.005  0.033  -0.046  0.068  0.000      0
0.051  -0.098  0.049  0.013  0.044  -0.022  0.081  0.000      0
0.051  -0.098  0.049  0.013  0.044  -0.022  0.081  0.000      0
0.045  -0.115  0.046  0.002  0.035  -0.049  0.070  0.000      0
0.045  -0.115  0.046  0.002  0.035  -0.049  0.070  0.000      0
0.050  -0.115  0.050  0.001  0.042  -0.048  0.060  0.000      0
0.050  -0.115  0.050  0.001  0.042  -0.048  0.060  0.000      0
0.051  -0.099  0.051  0.010  0.044  -0.023  0.068  0.000      0
0.051  -0.099  0.051  0.010  0.044  -0.023  0.068  0.000      0
0.053  -0.086  0.053  0.017  0.047  -0.002  0.089  0.000      0
0.053  -0.086  0.053  0.017  0.047  -0.002  0.089  0.000      0
0.067  -0.088  0.062  0.016  0.068  -0.004  0.102  0.000      0
0.067  -0.088  0.062  0.016  0.068  -0.004  0.102  0.000      0
0.057  -0.075  0.056  0.023  0.050  0.016  0.126  0.000      0
0.057  -0.075  0.056  0.023  0.050  0.016  0.126  0.000      0
0.057  -0.075  0.056  0.023  0.050  0.016  0.126  0.000      0
0.066  -0.062  0.062  0.031  0.065  0.038  0.160  0.000      0
0.066  -0.062  0.062  0.031  0.065  0.038  0.160  0.000      0
0.063  -0.055  0.061  0.034  0.060  0.047  0.194  0.000      0
0.063  -0.055  0.061  0.034  0.060  0.047  0.194  0.000      0
0.056  -0.027  0.057  0.051  0.047  0.092  0.253  0.000      0
0.056  -0.027  0.057  0.051  0.047  0.092  0.253  0.000      0
0.059  -0.039  0.059  0.043  0.051  0.071  0.285  0.000      0
0.059  -0.039  0.059  0.043  0.051  0.071  0.285  0.000      0
0.059  -0.042  0.060  0.041  0.051  0.065  0.307  0.000      0
0.059  -0.042  0.060  0.041  0.051  0.065  0.307  0.000      0
0.057  -0.056  0.059  0.032  0.047  0.043  0.308  0.000      0
0.074  -0.070  0.070  0.023  0.073  0.020  0.292  0.000      0
0.075  -0.084  0.071  0.014  0.074  -0.003  0.261  0.000      0
0.081  -0.091  0.075  0.009  0.083  -0.014  0.227  0.000      0
0.094  -0.076  0.084  0.018  0.103  0.011  0.218  0.000      0
0.092  -0.040  0.084  0.039  0.098  0.068  0.251  0.000      0
0.095  -0.063  0.087  0.025  0.102  0.030  0.250  0.000      0
0.091  -0.184  0.085  -0.052  0.094  -0.164  0.106  0.000      0
0.091  -0.184  0.085  -0.052  0.094  -0.164  0.106  0.000      0
0.091  -0.338  0.085  -0.150  0.093  -0.409  -0.193  0.000      0
0.091  -0.338  0.085  -0.150  0.093  -0.409  -0.193  0.000      0
0.089  -0.086  0.085  0.006  0.088  0.001  -0.141  0.000      0
0.089  -0.086  0.085  0.006  0.088  0.001  -0.141  0.000      0
0.093  -0.113  0.088  -0.012  0.093  -0.044  -0.133  0.000      0
0.093  -0.113  0.088  -0.012  0.093  -0.044  -0.133  0.000      0
0.087  0.077  0.085  0.106  0.083  0.261  0.093  0.000      0
0.087  0.077  0.085  0.106  0.083  0.261  0.093  0.000      0
0.078  -0.061  0.080  0.020  0.068  0.037  0.114  0.000      0
0.078  -0.061  0.080  0.020  0.068  0.037  0.114  0.000      0
0.080  -0.083  0.082  0.006  0.069  0.002  0.104  0.000      0
0.080  -0.083  0.082  0.006  0.069  0.002  0.104  0.000      0
0.071  -0.080  0.077  0.007  0.054  0.006  0.098  0.000      0
0.071  -0.080  0.077  0.007  0.054  0.006  0.098  0.000      0
0.065  -0.084  0.074  0.004  0.044  0.000  0.087  0.000      0
0.065  -0.084  0.074  0.004  0.044  0.000  0.087  0.000      0
0.065  -0.084  0.074  0.004  0.044  0.000  0.087  0.000      0
0.045  -0.091  0.062  -0.001  0.012  -0.012  0.068  0.000      0
0.045  -0.091  0.062  -0.001  0.012  -0.012  0.068  0.000      0
0.032  -0.078  0.054  0.006  -0.009  0.009  0.066  0.000      0
0.032  -0.078  0.054  0.006  -0.009  0.009  0.066  0.000      0
0.024  -0.083  0.050  0.003  -0.021  0.002  0.057  0.000      0
0.024  -0.083  0.050  0.003  -0.021  0.002  0.057  0.000      0
0.013  -0.092  0.043  -0.004  -0.039  -0.013  0.038  0.000      0
0.013  -0.092  0.043  -0.004  -0.039  -0.013  0.038  0.000      0
0.003  -0.081  0.036  0.002  -0.055  0.005  0.034  0.000      0
0.003  -0.081  0.036  0.002  -0.055  0.005  0.034  0.000      0
-0.002  -0.081  0.033  0.002  -0.062  0.005  0.029  0.000      0
-0.002  -0.081  0.033  0.002  -0.062  0.005  0.029  0.000      0
-0.008  -0.087  0.030  -0.003  -0.070  -0.006  0.016  0.000      0
-0.008  -0.087  0.030  -0.003  -0.070  -0.006  0.016  0.000      0
-0.008  -0.088  0.030  -0.004  -0.070  -0.006  0.004  0.000      0
-0.008  -0.088  0.030  -0.004  -0.070  -0.006  0.004  0.000      0
-0.005  -0.094  0.031  -0.008  -0.065  -0.016  -0.014  0.000      0
-0.005  -0.094  0.031  -0.008  -0.065  -0.016  -0.014  0.000      0
-0.001  -0.092  0.034  -0.008  -0.058  -0.013  -0.028  0.000      0
-0.001  -0.092  0.034  -0.008  -0.058  -0.013  -0.028  0.000      0
-0.009  -0.089  0.029  -0.007  -0.069  -0.007  -0.036  0.000      0
-0.009  -0.089  0.029  -0.007  -0.069  -0.007  -0.036  0.000      0
-0.016  -0.087  0.025  -0.006  -0.079  -0.005  -0.043  0.000      0
-0.016  -0.087  0.025  -0.006  -0.079  -0.005  -0.043  0.000      0
-0.016  -0.087  0.025  -0.006  -0.079  -0.005  -0.043  0.000      0
-0.026  -0.089  0.018  -0.008  -0.094  -0.007  -0.051  0.000      0
-0.026  -0.089  0.018  -0.008  -0.094  -0.007  -0.051  0.000      0
-0.042  -0.080  0.008  -0.003  -0.119  0.007  -0.050  0.000      0
-0.042  -0.080  0.008  -0.003  -0.119  0.007  -0.050  0.000      0
-0.046  -0.081  0.005  -0.005  -0.124  0.005  -0.052  0.000      0
-0.046  -0.081  0.005  -0.005  -0.124  0.005  -0.052  0.000      0
-0.050  -0.075  0.002  -0.001  -0.129  0.015  -0.047  0.000      0
-0.050  -0.075  0.002  -0.001  -0.129  0.015  -0.047  0.000      0
-0.059  -0.072  -0.004  -0.000  -0.141  0.020  -0.041  0.000      0
-0.059  -0.072  -0.004  -0.000  -0.141  0.020  -0.041  0.000      0
-0.072  -0.071  -0.012  -0.000  -0.160  0.020  -0.038  0.000      0
-0.072  -0.071  -0.012  -0.000  -0.160  0.020  -0.038  0.000      0
-0.070  -0.059  -0.012  0.007  -0.155  0.040  -0.021  0.000      0
-0.070  -0.059  -0.012  0.007  -0.155  0.040  -0.021  0.000      0
-0.075  -0.051  -0.016  0.011  -0.162  0.052  -0.000  0.000      0
-0.075  -0.051  -0.016  0.011  -0.162  0.052  -0.000  0.000      0
-0.070  -0.063  -0.013  0.004  -0.150  0.032  0.003  0.000      0
-0.070  -0.063  -0.013  0.004  -0.150  0.032  0.003  0.000      0
-0.078  -0.051  -0.018  0.010  -0.161  0.051  0.018  0.000      0
-0.078  -0.051  -0.018  0.010  -0.161  0.051  0.018  0.000      0
-0.072  -0.052  -0.015  0.010  -0.150  0.049  0.028  0.000      0
-0.072  -0.052  -0.015  0.010  -0.150  0.049  0.028  0.000      0
-0.068  -0.053  -0.013  0.008  -0.142  0.046  0.034  0.000      0
-0.068  -0.053  -0.013  0.008  -0.142  0.046  0.034  0.000      0
-0.068  -0.053  -0.013  0.008  -0.142  0.046  0.034  0.000      0
-0.069  -0.054  -0.014  0.008  -0.141  0.045  0.038  0.000      0
-0.069  -0.054  -0.014  0.008  -0.141  0.045  0.038  0.000      0
-0.061  -0.051  -0.010  0.009  -0.128  0.049  0.043  0.000      0
-0.062  -0.068  -0.012  -0.002  -0.128  0.021  0.027  0.000      0
-0.067  -0.055  -0.015  0.005  -0.134  0.041  0.028  0.000      0
-0.070  -0.063  -0.017  0.000  -0.136  0.028  0.019  0.000      0
-0.058  -0.063  -0.010  -0.001  -0.115  0.027  0.010  0.000      0
-0.061  -0.069  -0.012  -0.005  -0.118  0.017  -0.005  0.000      0
-0.058  -0.070  -0.012  -0.006  -0.113  0.016  -0.018  0.000      0
-0.059  -0.068  -0.012  -0.006  -0.112  0.018  -0.028  0.000      0
-0.059  -0.068  -0.012  -0.006  -0.112  0.018  -0.028  0.000      0
-0.072  -0.063  -0.021  -0.003  -0.132  0.026  -0.031  0.000      0
-0.072  -0.063  -0.021  -0.003  -0.132  0.026  -0.031  0.000      0
-0.067  -0.060  -0.018  -0.001  -0.122  0.032  -0.031  0.000      0
-0.067  -0.060  -0.018  -0.001  -0.122  0.032  -0.031  0.000      0
-0.071  -0.076  -0.022  -0.012  -0.128  0.006  -0.050  0.000      0
-0.071  -0.076  -0.022  -0.012  -0.128  0.006  -0.050  0.000      0
-0.071  -0.057  -0.022  -0.001  -0.126  0.035  -0.045  0.000      0
-0.071  -0.057  -0.022  -0.001  -0.126  0.035  -0.045  0.000      0
-0.049  -0.052  -0.009  0.002  -0.089  0.043  -0.035  0.000      0
-0.049  -0.052  -0.009  0.002  -0.089  0.043  -0.035  0.000      0
-0.016  -0.049  0.011  0.003  -0.035  0.046  -0.023  0.000      0
-0.016  -0.049  0.011  0.003  -0.035  0.046  -0.023  0.000      0
-0.010  -0.050  0.015  0.002  -0.024  0.044  -0.015  0.000      0
-0.010  -0.050  0.015  0.002  -0.024  0.044  -0.015  0.000      0
0.004  -0.051  0.024  0.002  -0.002  0.043  -0.010  0.000      0
0.004  -0.051  0.024  0.002  -0.002  0.043  -0.010  0.000      0
0.008  -0.035  0.026  0.011  0.005  0.067  0.012  0.000      0
0.008  -0.035  0.026  0.011  0.005  0.067  0.012  0.000      0
0.005  -0.040  0.024  0.008  -0.000  0.059  0.023  0.000      0
0.005  -0.040  0.024  0.008  -0.000  0.059  0.023  0.000      0
-0.016  -0.038  0.011  0.009  -0.034  0.061  0.033  0.000      0
-0.016  -0.038  0.011  0.009  -0.034  0.061  0.033  0.000      0
-0.036  -0.034  -0.002  0.011  -0.066  0.067  0.044  0.000      0
-0.036  -0.034  -0.002  0.011  -0.066  0.067  0.044  0.000      0
-0.036  -0.034  -0.002  0.011  -0.066  0.067  0.044  0.000      0
-0.044  -0.035  -0.006  0.010  -0.077  0.065  0.052  0.000      0
-0.044  -0.035  -0.006  0.010  -0.077  0.065  0.052  0.000      0
-0.035  -0.039  -0.002  0.007  -0.063  0.057  0.053  0.000      0
-0.035  -0.039  -0.002  0.007  -0.063  0.057  0.053  0.000      0
-0.017  -0.035  0.010  0.010  -0.032  0.064  0.059  0.000      0
-0.017  -0.035  0.010  0.010  -0.032  0.064  0.059  0.000      0
-0.037  -0.040  -0.003  0.006  -0.065  0.054  0.055  0.000      0
-0.037  -0.040  -0.003  0.006  -0.065  0.054  0.055  0.000      0
0.014  -0.040  0.028  0.006  0.018  0.054  0.055  0.000      0
0.014  -0.040  0.028  0.006  0.018  0.054  0.055  0.000      0
0.011  -0.031  0.027  0.011  0.013  0.068  0.064  0.000      0
0.011  -0.031  0.027  0.011  0.013  0.068  0.064  0.000      0
0.011  -0.037  0.027  0.007  0.014  0.057  0.064  0.000      0
0.011  -0.037  0.027  0.007  0.014  0.057  0.064  0.000      0
0.005  -0.042  0.023  0.004  0.003  0.049  0.057  0.000      0
0.005  -0.042  0.023  0.004  0.003  0.049  0.057  0.000      0
-0.015  -0.040  0.011  0.004  -0.028  0.050  0.052  0.000      0
-0.015  -0.040  0.011  0.004  -0.028  0.050  0.052  0.000      0
-0.053  -0.041  -0.013  0.004  -0.089  0.049  0.046  0.000      0
-0.053  -0.041  -0.013  0.004  -0.089  0.049  0.046  0.000      0
-0.069  -0.041  -0.023  0.003  -0.114  0.048  0.039  0.000      0
-0.069  -0.041  -0.023  0.003  -0.114  0.048  0.039  0.000      0
-0.073  -0.043  -0.027  0.001  -0.118  0.043  0.030  0.000      0
-0.073  -0.043  -0.027  0.001  -0.118  0.043  0.030  0.000      0
-0.073  -0.043  -0.027  0.001  -0.118  0.043  0.030  0.000      0
-0.109  -0.040  -0.050  0.003  -0.174  0.048  0.025  0.000      0
-0.109  -0.040  -0.050  0.003  -0.174  0.048  0.025  0.000      0
-0.099  -0.047  -0.044  -0.001  -0.156  0.037  0.013  0.000      0
-0.099  -0.047  -0.044  -0.001  -0.156  0.037  0.013  0.000      0
-0.044  -0.053  -0.011  -0.006  -0.066  0.026  -0.003  0.000      0
-0.044  -0.053  -0.011  -0.006  -0.066  0.026  -0.003  0.000      0
-0.035  -0.042  -0.005  0.001  -0.051  0.044  -0.002  0.000      0
-0.035  -0.042  -0.005  0.001  -0.051  0.044  -0.002  0.000      0
0.009  -0.047  0.022  -0.003  0.019  0.034  -0.008  0.000      0
0.009  -0.047  0.022  -0.003  0.019  0.034  -0.008  0.000      0
0.085  -0.044  0.069  -0.001  0.141  0.039  -0.006  0.000      0
0.085  -0.044  0.069  -0.001  0.141  0.039  -0.006  0.000      0
0.132  -0.043  0.100  -0.001  0.215  0.040  -0.003  0.000      0
0.132  -0.043  0.100  -0.001  0.215  0.040  -0.003  0.000      0
0.177  -0.040  0.128  0.000  0.283  0.044  0.004  0.000      0
0.177  -0.040  0.128  0.000  0.283  0.044  0.004  0.000      0
0.249  -0.037  0.175  0.002  0.395  0.049  0.016  0.000      0
0.249  -0.037  0.175  0.002  0.395  0.049  0.016  0.000      0
0.306  -0.035  0.213  0.003  0.482  0.052  0.029  0.000      0
0.381  -0.024  0.262  0.009  0.595  0.068  0.054  0.000      0
0.453  -0.035  0.310  0.002  0.703  0.049  0.063  0.000      0
0.525  -0.026  0.359  0.008  0.809  0.064  0.083  0.000      0
0.631  -0.031  0.429  0.005  0.968  0.055  0.097  0.000      0
0.734  -0.024  0.499  0.009  1.121  0.066  0.119  0.000      0
0.837  -0.026  0.569  0.007  1.271  0.061  0.138  0.000      0
0.944  -0.032  0.643  0.004  1.427  0.052  0.149  0.000      0
1.046  -0.022  0.714  0.009  1.572  0.066  0.172  0.000      0
1.151  -0.036  0.788  0.000  1.720  0.043  0.177  0.000      0
1.233  -0.026  0.848  0.006  1.829  0.058  0.195  0.000      0
1.233  -0.026  0.848  0.006  1.829  0.058  0.195  0.000      0
1.302  -0.034  0.901  0.001  1.915  0.045  0.202  0.000      0
1.302  -0.034  0.901  0.001  1.915  0.045  0.202  0.000      0
1.336  -0.033  0.933  0.001  1.945  0.046  0.209  0.000      0
1.336  -0.033  0.933  0.001  1.945  0.046  0.209  0.000      0
1.323  -0.033  0.935  0.001  1.899  0.045  0.212  0.000      0
1.323  -0.033  0.935  0.001  1.899  0.045  0.212  0.000      0
1.287  -0.036  0.923  -0.001  1.817  0.041  0.210  0.000      0
1.287  -0.036  0.923  -0.001  1.817  0.041  0.210  0.000      0
1.287  -0.036  0.923  -0.001  1.817  0.041  0.210  0.000      0
1.225  -0.040  0.895  -0.004  1.696  0.032  0.199  0.000      0
1.129  -0.033  0.845  0.001  1.519  0.044  0.195  0.000      0
1.129  -0.033  0.845  0.001  1.519  0.044  0.195  0.000      0
1.129  -0.033  0.845  0.001  1.519  0.044  0.195  0.000      0
1.034  -0.034  0.794  -0.001  1.348  0.042  0.185  0.000      0
1.034  -0.034  0.794  -0.001  1.348  0.042  0.185  0.000      0
0.919  -0.040  0.731  -0.004  1.147  0.032  0.166  0.000      0
0.797  -0.039  0.662  -0.004  0.936  0.033  0.145  0.000      0
0.750  -0.038  0.639  -0.004  0.850  0.033  0.127  0.000      0
0.750  -0.038  0.639  -0.004  0.850  0.033  0.127  0.000      0
0.663  -0.035  0.590  -0.002  0.700  0.038  0.113  0.000      0
0.663  -0.035  0.590  -0.002  0.700  0.038  0.113  0.000      0
0.544  -0.034  0.522  -0.002  0.501  0.040  0.098  0.000      0
0.544  -0.034  0.522  -0.002  0.501  0.040  0.098  0.000      0
0.405  -0.034  0.439  -0.002  0.272  0.039  0.080  0.000      0
0.405  -0.034  0.439  -0.002  0.272  0.039  0.080  0.000      0
0.280  -0.039  0.364  -0.005  0.068  0.031  0.054  0.000      0
0.280  -0.039  0.364  -0.005  0.068  0.031  0.054  0.000      0
0.153  -0.031  0.287  -0.001  -0.136  0.043  0.038  0.000      0
0.153  -0.031  0.287  -0.001  -0.136  0.043  0.038  0.000      0
0.041  -0.030  0.218  -0.001  -0.313  0.043  0.021  0.000      0
0.029  -0.030  0.211  -0.001  -0.329  0.044  0.007  0.000      0
-0.126  -0.027  0.115  0.001  -0.572  0.048  -0.007  0.000      0
-0.126  -0.027  0.115  0.001  -0.572  0.048  -0.007  0.000      0
-0.126  -0.027  0.115  0.001  -0.572  0.048  -0.007  0.000      0
-0.245  -0.027  0.039  0.001  -0.755  0.047  -0.023  0.000      0
-0.368  -0.027  -0.040  0.001  -0.943  0.047  -0.040  0.000      0
-0.361  -0.026  -0.039  0.001  -0.920  0.048  -0.052  0.000      0
