CAC
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  T_Sea[N.m]
18.783073  -0.007  0.000  591.774  -0.000
18.784075  -0.007  0.000  591.750  -0.000
18.785074  -0.007  0.000  591.725  -0.000
18.786074  -0.007  0.000  591.701  -0.000
18.787073  -0.006  0.000  591.677  -0.000
18.788074  -0.006  0.000  591.654  -0.000
18.789074  -0.006  0.000  591.630  -0.000
18.790073  -0.006  0.000  591.606  -0.000
18.791075  -0.006  0.000  591.583  -0.000
18.792074  -0.006  0.000  591.560  -0.000
18.793074  -0.006  0.000  591.536  -0.000
18.794077  -0.006  -0.000  591.513  -0.000
18.795076  -0.006  -0.000  591.490  -0.000
18.796076  -0.006  -0.000  591.467  -0.000
18.797075  -0.006  -0.000  591.444  -0.000
18.798077  -0.006  -0.000  591.421  -0.000
18.799076  -0.006  -0.000  591.398  -0.000
18.800076  -0.006  -0.000  591.375  -0.000
18.801077  -0.006  -0.000  591.352  -0.000
18.802076  -0.006  -0.000  591.329  -0.000
18.803076  -0.006  -0.000  591.306  -0.000
18.804075  -0.006  -0.000  591.283  -0.000
18.805077  -0.006  0.000  591.260  -0.000
18.806076  -0.006  0.000  591.237  -0.000
18.807076  -0.006  0.000  591.214  -0.000
18.808077  -0.006  0.000  591.191  -0.000
18.809076  -0.006  0.000  591.168  -0.000
18.810076  -0.006  0.000  591.145  -0.000
18.811075  -0.006  0.000  591.122  -0.000
18.812077  -0.006  0.000  591.099  -0.000
18.813076  -0.006  0.000  591.075  -0.000
18.814075  -0.006  0.000  591.052  -0.000
18.815077  -0.006  -0.000  591.029  -0.000
18.816076  -0.006  -0.000  591.005  -0.000
18.817076  -0.006  -0.000  590.982  -0.000
18.818075  -0.006  -0.000  590.959  -0.000
18.819077  -0.006  -0.000  590.935  -0.000
18.820076  -0.006  -0.000  590.912  -0.000
18.891081  -0.006  -0.000  590.888  -0.000
18.892080  -0.006  0.000  590.865  -0.000
18.893080  -0.006  0.000  590.841  -0.000
18.894079  -0.006  0.000  590.818  -0.000
18.895081  -0.006  0.000  590.794  -0.000
18.896080  -0.006  0.000  590.771  -0.000
18.898081  -0.006  0.000  590.747  -0.000
18.899080  -0.006  0.000  590.700  -0.000
18.900080  -0.006  0.000  590.676  -0.000
18.901079  -0.006  -0.000  590.653  -0.000
18.902081  -0.006  -0.000  590.629  -0.000
18.903080  -0.006  -0.000  590.605  -0.000
18.904079  -0.006  -0.000  590.581  -0.000
18.905081  -0.006  0.000  590.558  -0.000
18.906080  -0.006  0.000  590.534  -0.000
18.907080  -0.006  0.000  590.510  -0.000
18.908079  -0.006  0.000  590.486  -0.000
18.909081  -0.006  0.000  590.462  -0.000
18.910080  -0.006  0.000  590.438  -0.000
18.911079  -0.006  0.000  590.414  -0.000
18.912081  -0.007  0.000  590.391  -0.000
18.913080  -0.007  -0.000  590.367  -0.000
18.914080  -0.007  -0.000  590.343  -0.000
18.915079  -0.007  -0.000  590.319  -0.000
18.916082  -0.007  -0.000  590.295  -0.000
18.917082  -0.007  -0.000  590.271  -0.000
18.918081  -0.007  -0.000  590.247  -0.000
18.919083  -0.007  -0.000  590.222  -0.000
18.921082  -0.007  -0.000  590.198  -0.000
18.922083  -0.007  -0.000  590.174  -0.000
18.923082  -0.007  -0.000  590.150  -0.000
18.924082  -0.007  -0.000  590.126  -0.000
18.925081  -0.007  -0.000  590.102  -0.000
18.926083  -0.007  -0.000  590.078  -0.000
18.928082  -0.007  0.000  590.053  -0.000
18.929083  -0.007  0.000  590.029  -0.000
18.930082  -0.007  0.000  590.005  -0.000
18.932081  -0.007  0.000  589.981  -0.000
18.933083  -0.007  0.000  589.956  -0.000
18.934084  -0.007  0.000  589.932  -0.000
18.935083  -0.007  -0.000  589.908  -0.000
18.936085  -0.007  -0.000  589.883  -0.000
18.937084  -0.007  -0.000  589.859  -0.000
18.938084  -0.007  0.000  589.834  -0.000
18.939083  -0.007  0.000  589.810  -0.000
18.940084  -0.007  0.000  589.786  -0.000
18.941084  -0.007  0.000  589.761  -0.000
18.942083  -0.007  0.000  589.737  -0.000
18.943085  -0.007  0.000  589.712  -0.000
18.944084  -0.007  0.000  589.688  -0.000
18.945084  -0.007  0.000  589.663  -0.000
18.946083  -0.007  0.000  589.639  -0.000
18.947084  -0.007  0.000  589.614  -0.000
18.948084  -0.007  0.000  589.589  -0.000
18.949083  -0.007  0.000  589.565  -0.000
18.950085  -0.007  -0.000  589.540  -0.000
18.951084  -0.007  -0.000  589.516  -0.000
18.952084  -0.007  -0.000  589.491  -0.000
18.953085  -0.007  -0.000  589.467  -0.000
18.954084  -0.007  -0.000  589.442  -0.000
18.955084  -0.007  -0.000  589.418  -0.000
18.956083  -0.007  -0.000  589.394  -0.000
18.957085  -0.007  -0.000  589.369  -0.000
18.958084  -0.007  -0.000  589.345  -0.000
18.959084  -0.007  0.000  589.320  -0.000
18.960085  -0.007  0.000  589.296  -0.000
18.961084  -0.007  0.000  589.271  -0.000
18.962084  -0.007  0.000  589.247  -0.000
18.963083  -0.007  0.000  589.222  -0.000
18.964085  -0.007  0.000  589.197  -0.000
18.965084  -0.007  0.000  589.173  -0.000
18.966084  -0.007  0.000  589.148  -0.000
18.967085  -0.007  0.000  589.124  -0.000
18.968084  -0.007  0.000  589.099  -0.000
18.969084  -0.007  0.000  589.074  -0.000
18.970083  -0.007  0.000  589.050  -0.000
18.971085  -0.007  0.000  589.025  -0.000
18.972084  -0.007  0.000  589.000  -0.000
18.973083  -0.007  0.000  588.976  -0.000
18.974085  -0.007  0.000  588.951  -0.000
18.975084  -0.007  0.000  588.926  -0.000
18.976084  -0.007  0.000  588.901  -0.000
18.977083  -0.007  -0.000  588.877  -0.000
18.978085  -0.007  -0.000  588.852  -0.000
18.979084  -0.007  -0.000  588.828  -0.000
18.980083  -0.007  -0.000  588.803  -0.000
18.981085  -0.007  -0.000  588.779  -0.000
18.982084  -0.007  -0.000  588.754  -0.000
18.983084  -0.007  0.000  588.730  -0.000
18.984083  -0.007  0.000  588.705  -0.000
18.985085  -0.007  0.000  588.681  -0.000
18.986086  -0.007  0.000  588.657  -0.000
18.987085  -0.007  0.000  588.632  -0.000
18.988087  -0.007  0.000  588.608  -0.000
18.989086  -0.007  0.000  588.583  -0.000
18.990086  -0.007  0.000  588.559  -0.000
18.991085  -0.007  0.000  588.535  -0.000
18.992086  -0.007  0.000  588.511  -0.000
18.993086  -0.007  -0.000  588.487  -0.000
18.994085  -0.006  -0.000  588.463  -0.000
18.995087  -0.006  -0.000  588.439  -0.000
18.996086  -0.006  -0.000  588.416  -0.000
18.997086  -0.006  -0.000  588.392  -0.000
18.998087  -0.006  -0.000  588.369  -0.000
18.999086  -0.006  -0.000  588.345  -0.000
19.000086  -0.006  -0.000  588.322  -0.000
19.001085  -0.006  -0.000  588.299  -0.000
19.002087  -0.006  -0.000  588.276  -0.000
19.003086  -0.006  -0.000  588.253  -0.000
19.004087  -0.006  -0.000  588.230  -0.000
19.005089  -0.006  -0.000  588.207  -0.000
19.006088  -0.006  -0.000  588.184  -0.000
19.007088  -0.006  -0.000  588.161  -0.000
19.008087  -0.006  -0.000  588.139  -0.000
19.009089  -0.006  -0.000  588.116  -0.000
19.010088  -0.006  0.000  588.093  -0.000
19.011087  -0.006  0.000  588.071  -0.000
19.012089  -0.006  0.000  588.048  -0.000
19.013088  -0.006  0.000  588.026  -0.000
19.014088  -0.006  0.000  588.004  -0.000
19.015087  -0.006  0.000  587.982  -0.000
19.016088  -0.006  0.000  587.960  -0.000
19.017088  -0.006  0.000  587.938  -0.000
19.018087  -0.006  0.000  587.916  -0.000
19.019089  -0.006  0.000  587.894  -0.000
19.020088  -0.006  -0.000  587.872  -0.000
19.021088  -0.006  -0.000  587.850  -0.000
19.022087  -0.006  -0.000  587.829  -0.000
19.023088  -0.006  -0.000  587.807  -0.000
19.024088  -0.006  -0.000  587.786  -0.000
19.025087  -0.006  -0.000  587.764  -0.000
19.026089  -0.006  0.000  587.743  -0.000
19.027088  -0.006  0.000  587.721  -0.000
19.028088  -0.006  0.000  587.700  -0.000
19.029087  -0.006  0.000  587.679  -0.000
19.030088  -0.006  0.000  587.658  -0.000
19.031088  -0.005  0.000  587.637  -0.000
19.032087  -0.005  0.000  587.616  -0.000
19.033089  -0.005  0.000  587.596  -0.000
19.034088  -0.005  0.000  587.575  -0.000
19.035088  -0.005  -0.000  587.554  -0.000
19.036089  -0.005  -0.000  587.534  -0.000
19.037088  -0.005  0.000  587.513  -0.000
19.038088  -0.005  0.000  587.493  -0.000
19.039087  -0.005  0.000  587.472  -0.000
19.040089  -0.005  0.000  587.452  -0.000
19.041088  -0.005  0.000  587.431  -0.000
19.042088  -0.005  0.000  587.411  -0.000
19.043089  -0.005  -0.000  587.391  -0.000
19.044088  -0.005  -0.000  587.371  -0.000
19.045088  -0.005  -0.000  587.351  -0.000
19.046087  -0.005  -0.000  587.331  -0.000
19.047089  -0.005  -0.000  587.311  -0.000
19.048088  -0.005  -0.000  587.291  -0.000
19.049088  -0.005  -0.000  587.272  -0.000
19.050089  -0.005  -0.000  587.252  -0.000
19.051088  -0.005  0.000  587.233  -0.000
19.052088  -0.005  0.000  587.214  -0.000
19.053087  -0.005  0.000  587.195  -0.000
19.054089  -0.005  0.000  587.176  -0.000
19.055088  -0.005  0.000  587.157  -0.000
19.056089  -0.005  0.000  587.139  -0.000
19.057091  -0.005  0.000  587.121  -0.000
19.058090  -0.005  0.000  587.103  -0.000
19.059090  -0.005  0.000  587.085  -0.000
19.060089  -0.004  0.000  587.067  -0.000
19.061090  -0.004  -0.000  587.050  -0.000
19.062090  -0.004  -0.000  587.032  -0.000
19.063089  -0.004  -0.000  587.015  -0.000
19.064091  -0.004  -0.000  586.999  -0.000
19.065090  -0.004  -0.000  586.982  -0.000
19.066090  -0.004  -0.000  586.965  -0.000
19.067089  -0.004  -0.000  586.949  -0.000
19.068090  -0.004  -0.000  586.933  -0.000
19.069090  -0.004  -0.000  586.916  -0.000
19.070089  -0.004  -0.000  586.900  -0.000
19.071091  -0.004  -0.000  586.884  -0.000
19.072090  -0.004  -0.000  586.869  -0.000
19.073090  -0.004  -0.000  586.854  -0.000
19.074093  -0.004  -0.000  586.839  -0.000
19.075092  -0.003  -0.000  586.824  -0.000
19.076092  -0.003  -0.000  586.810  -0.000
19.077091  -0.003  -0.000  586.796  -0.000
19.078093  -0.003  -0.000  586.781  -0.000
19.079092  -0.003  -0.000  586.767  -0.000
19.080091  -0.003  -0.000  586.754  -0.000
19.081093  -0.003  -0.000  586.740  -0.000
19.082092  -0.003  -0.000  586.727  -0.000
19.083092  -0.003  -0.000  586.714  -0.000
19.084091  -0.003  -0.000  586.701  -0.000
19.085093  -0.003  -0.000  586.688  -0.000
19.086092  -0.003  -0.000  586.676  -0.000
19.087091  -0.003  -0.000  586.664  -0.000
19.088093  -0.003  -0.000  586.652  -0.000
19.089092  -0.002  -0.000  586.641  -0.000
19.090092  -0.002  -0.000  586.629  -0.000
19.091091  -0.002  -0.000  586.618  -0.000
19.092093  -0.002  0.000  586.607  -0.000
19.093092  -0.002  0.000  586.597  -0.000
19.094091  -0.002  0.000  586.586  -0.000
19.095093  -0.002  0.000  586.576  -0.000
19.096092  -0.002  0.000  586.566  -0.000
19.097092  -0.002  0.000  586.556  -0.000
19.099092  -0.002  0.000  586.547  -0.000
19.100092  -0.002  0.000  586.538  -0.000
19.101091  -0.002  0.000  586.529  -0.000
19.102093  -0.002  0.000  586.520  -0.000
19.103092  -0.001  0.000  586.511  -0.000
19.104092  -0.001  0.000  586.503  -0.000
19.105091  -0.001  0.000  586.494  -0.000
19.106092  -0.001  0.000  586.486  -0.000
19.107092  -0.001  0.000  586.479  -0.000
19.108091  -0.001  0.000  586.471  -0.000
19.109093  -0.001  0.000  586.464  -0.000
19.110092  -0.001  0.000  586.456  -0.000
19.114092  -0.001  0.000  586.449  -0.000
19.115091  -0.001  0.000  586.422  -0.000
19.117092  -0.001  0.000  586.416  -0.000
19.118092  -0.001  0.000  586.403  -0.000
19.119093  -0.001  0.000  586.397  -0.000
19.120092  -0.001  0.000  586.391  -0.000
19.121092  -0.001  0.000  586.385  -0.000
19.123093  -0.001  0.000  586.379  -0.000
19.124092  -0.000  0.000  586.368  -0.000
19.125092  -0.000  0.000  586.363  -0.000
19.126095  -0.000  0.000  586.358  -0.000
19.127094  -0.000  0.000  586.353  -0.000
19.128094  -0.000  0.000  586.348  -0.000
19.129093  -0.000  0.000  586.344  -0.000
19.130095  -0.000  0.000  586.340  -0.000
19.131094  -0.000  -0.000  586.335  -0.000
19.132093  0.000  -0.000  586.331  -0.000
19.133095  0.000  -0.000  586.328  -0.000
19.134094  0.000  -0.000  586.324  -0.000
19.135094  0.000  -0.000  586.321  -0.000
19.136093  0.000  -0.000  586.317  -0.000
19.137094  0.000  -0.000  586.314  -0.000
19.138094  0.000  -0.000  586.311  -0.000
19.139093  0.000  -0.000  586.309  -0.000
19.140095  0.000  -0.000  586.306  -0.000
19.141094  0.001  -0.000  586.304  -0.000
19.142094  0.001  -0.000  586.301  -0.000
19.143093  0.001  -0.000  586.299  -0.000
19.144096  0.001  -0.000  586.298  -0.000
19.145096  0.001  -0.000  586.296  -0.000
19.146095  0.001  -0.000  586.294  -0.000
19.147097  0.001  0.000  586.293  -0.000
19.148096  0.001  0.000  586.292  -0.000
19.149096  0.001  0.000  586.290  -0.000
19.150097  0.001  0.000  586.289  -0.000
19.151096  0.001  0.000  586.288  -0.000
19.152096  0.001  0.000  586.288  -0.000
19.153095  0.001  0.000  586.287  -0.000
19.154097  0.001  0.000  586.286  -0.000
19.155096  0.001  -0.000  586.286  -0.000
19.156096  0.001  -0.000  586.286  -0.000
19.157097  0.001  -0.000  586.286  -0.000
19.158096  0.001  -0.000  586.286  -0.000
19.159096  0.001  -0.000  586.286  -0.000
19.160095  0.001  -0.000  586.287  -0.000
19.161097  0.002  -0.000  586.287  -0.000
19.162096  0.002  -0.000  586.288  -0.000
19.163095  0.002  -0.000  586.289  -0.000
19.164097  0.002  0.000  586.291  -0.000
19.165096  0.002  0.000  586.292  -0.000
19.166096  0.002  0.000  586.294  -0.000
19.167095  0.002  0.000  586.296  -0.000
19.168097  0.002  0.000  586.298  -0.000
19.169096  0.002  0.000  586.300  -0.000
19.170095  0.002  0.000  586.302  -0.000
19.171097  0.002  0.000  586.304  -0.000
19.172096  0.002  0.000  586.307  -0.000
19.173096  0.002  0.000  586.309  -0.000
19.174095  0.002  0.000  586.312  -0.000
19.175097  0.002  -0.000  586.315  -0.000
19.176096  0.002  -0.000  586.318  -0.000
19.177095  0.002  -0.000  586.321  -0.000
19.178097  0.002  -0.000  586.324  -0.000
19.179096  0.002  -0.000  586.327  -0.000
19.180096  0.002  -0.000  586.330  -0.000
19.181095  0.002  -0.000  586.333  -0.000
19.182096  0.002  -0.000  586.337  -0.000
19.183096  0.003  0.000  586.341  -0.000
19.184095  0.003  -0.000  586.345  -0.000
19.185097  0.003  0.000  586.349  -0.000
19.186096  0.003  0.000  586.353  -0.000
19.187096  0.003  0.000  586.357  -0.000
19.188095  0.003  0.000  586.362  -0.000
19.189096  0.003  0.000  586.367  -0.000
19.190096  0.003  0.000  586.372  -0.000
19.191095  0.003  0.000  586.377  -0.000
19.192097  0.003  0.000  586.382  -0.000
19.193096  0.003  0.000  586.388  -0.000
19.195095  0.003  0.000  586.393  -0.000
19.196098  0.003  0.000  586.399  -0.000
19.197098  0.003  0.000  586.405  -0.000
19.198097  0.003  -0.000  586.411  -0.000
19.199099  0.003  -0.000  586.417  -0.000
19.200098  0.003  -0.000  586.423  -0.000
19.201097  0.003  -0.000  586.429  -0.000
19.202099  0.003  -0.000  586.436  -0.000
19.203098  0.003  -0.000  586.442  -0.000
19.204098  0.003  0.000  586.448  -0.000
19.205097  0.003  0.000  586.455  -0.000
19.206099  0.003  0.000  586.461  -0.000
19.207098  0.003  0.000  586.468  -0.000
19.208097  0.003  -0.000  586.474  -0.000
19.209099  0.003  -0.000  586.481  -0.000
19.210098  0.003  -0.000  586.488  -0.000
19.211098  0.003  -0.000  586.494  -0.000
19.212097  0.003  -0.000  586.501  -0.000
19.213099  0.003  -0.000  586.507  -0.000
19.214100  0.003  0.000  586.514  -0.000
19.215099  0.003  0.000  586.520  -0.000
19.216101  0.004  0.000  586.527  -0.000
19.217100  0.004  0.000  586.534  -0.000
19.218100  0.004  0.000  586.540  -0.000
19.219101  0.004  -0.000  586.547  -0.000
19.220100  0.004  -0.000  586.554  -0.000
19.221100  0.004  -0.000  586.561  -0.000
19.222099  0.004  -0.000  586.568  -0.000
19.223101  0.004  -0.000  586.576  -0.000
19.224100  0.004  -0.000  586.583  -0.000
19.225100  0.004  -0.000  586.590  -0.000
19.226101  0.004  -0.000  586.597  -0.000
19.227100  0.004  -0.000  586.605  -0.000
19.228100  0.004  -0.000  586.612  -0.000
19.229099  0.004  -0.000  586.620  -0.000
19.230101  0.004  0.000  586.627  -0.000
19.231100  0.004  0.000  586.635  -0.000
19.232100  0.004  0.000  586.642  -0.000
19.233101  0.004  0.000  586.650  -0.000
19.234100  0.004  0.000  586.658  -0.000
19.235100  0.004  0.000  586.665  -0.000
19.236099  0.004  0.000  586.673  -0.000
19.237101  0.004  0.000  586.680  -0.000
19.238100  0.004  -0.000  586.688  -0.000
19.239100  0.004  -0.000  586.695  -0.000
19.240101  0.004  -0.000  586.703  -0.000
19.241100  0.004  0.000  586.711  -0.000
19.242100  0.004  0.000  586.718  -0.000
19.243099  0.004  0.000  586.726  -0.000
19.244101  0.004  0.000  586.733  -0.000
19.245100  0.004  0.000  586.741  -0.000
19.246099  0.004  0.000  586.749  -0.000
19.247101  0.004  0.000  586.756  -0.000
19.248100  0.004  0.000  586.764  -0.000
19.249100  0.004  0.000  586.772  -0.000
19.250099  0.004  0.000  586.779  -0.000
19.251101  0.004  0.000  586.787  -0.000
19.252100  0.004  0.000  586.794  -0.000
19.253099  0.004  0.000  586.802  -0.000
19.254101  0.004  0.000  586.809  -0.000
19.255100  0.004  0.000  586.817  -0.000
19.256100  0.004  0.000  586.824  -0.000
19.257099  0.004  0.000  586.831  -0.000
19.258101  0.004  -0.000  586.839  -0.000
19.259100  0.004  -0.000  586.846  -0.000
19.260099  0.004  -0.000  586.853  -0.000
19.261101  0.004  -0.000  586.860  -0.000
19.262100  0.004  -0.000  586.867  -0.000
19.263100  0.004  -0.000  586.873  -0.000
19.264099  0.004  -0.000  586.880  -0.000
19.265100  0.003  -0.000  586.887  -0.000
19.266102  0.003  0.000  586.893  -0.000
19.267101  0.003  -0.000  586.900  -0.000
19.268103  0.003  -0.000  586.906  -0.000
19.269102  0.003  -0.000  586.912  -0.000
19.270102  0.003  -0.000  586.919  -0.000
19.271103  0.003  -0.000  586.925  -0.000
19.272102  0.003  -0.000  586.932  -0.000
19.273102  0.003  -0.000  586.938  -0.000
19.274101  0.003  -0.000  586.944  -0.000
19.275103  0.003  -0.000  586.951  -0.000
19.276102  0.003  -0.000  586.957  -0.000
19.277102  0.003  -0.000  586.963  -0.000
19.278103  0.003  0.000  586.969  -0.000
19.279102  0.003  0.000  586.975  -0.000
19.280102  0.003  0.000  586.981  -0.000
19.281101  0.003  0.000  586.988  -0.000
19.282103  0.003  0.000  586.994  -0.000
19.283102  0.003  0.000  587.000  -0.000
19.284103  0.003  0.000  587.006  -0.000
19.285105  0.003  0.000  587.011  -0.000
19.286104  0.003  -0.000  587.017  -0.000
19.287104  0.003  -0.000  587.023  -0.000
19.288103  0.003  -0.000  587.029  -0.000
19.289104  0.003  -0.000  587.035  -0.000
19.290104  0.003  -0.000  587.041  -0.000
19.291103  0.003  -0.000  587.046  -0.000
19.292105  0.003  0.000  587.052  -0.000
19.293104  0.003  0.000  587.058  -0.000
19.294104  0.003  0.000  587.064  -0.000
19.295103  0.003  0.000  587.069  -0.000
19.296104  0.003  0.000  587.075  -0.000
19.297104  0.003  0.000  587.080  -0.000
19.298103  0.003  0.000  587.086  -0.000
19.299105  0.003  0.000  587.092  -0.000
19.300104  0.003  0.000  587.097  -0.000
19.301104  0.003  -0.000  587.103  -0.000
19.302105  0.003  -0.000  587.108  -0.000
19.303104  0.003  -0.000  587.114  -0.000
19.304104  0.003  -0.000  587.119  -0.000
19.305103  0.003  -0.000  587.124  -0.000
19.306105  0.003  -0.000  587.129  -0.000
19.307104  0.003  -0.000  587.135  -0.000
19.308104  0.003  -0.000  587.140  -0.000
19.309105  0.003  -0.000  587.145  -0.000
19.310104  0.003  -0.000  587.150  -0.000
19.311104  0.003  -0.000  587.155  -0.000
19.312103  0.003  -0.000  587.161  -0.000
19.313105  0.003  -0.000  587.166  -0.000
19.314104  0.003  0.000  587.171  -0.000
19.315104  0.003  0.000  587.176  -0.000
19.316105  0.003  0.000  587.180  -0.000
19.317104  0.003  0.000  587.185  -0.000
19.318104  0.003  0.000  587.190  -0.000
19.319103  0.003  0.000  587.195  -0.000
19.320105  0.003  0.000  587.200  -0.000
19.321104  0.003  0.000  587.205  -0.000
19.322104  0.003  0.000  587.210  -0.000
19.323105  0.003  0.000  587.214  -0.000
19.324104  0.003  0.000  587.219  -0.000
19.325104  0.003  0.000  587.224  -0.000
19.326103  0.003  0.000  587.228  -0.000
19.327105  0.003  0.000  587.232  -0.000
19.328104  0.003  0.000  587.237  -0.000
19.329103  0.003  0.000  587.240  -0.000
19.330105  0.003  0.000  587.244  -0.000
19.331104  0.003  0.000  587.248  -0.000
19.332104  0.002  0.000  587.252  -0.000
19.333103  0.002  0.000  587.255  -0.000
19.334105  0.002  -0.000  587.258  -0.000
19.335104  0.002  -0.000  587.262  -0.000
19.336105  0.002  -0.000  587.265  -0.000
19.337107  0.002  -0.000  587.268  -0.000
19.338106  0.002  -0.000  587.272  -0.000
19.339106  0.002  -0.000  587.275  -0.000
19.340105  0.002  -0.000  587.279  -0.000
19.341106  0.002  0.000  587.282  -0.000
19.342106  0.002  0.000  587.285  -0.000
19.343105  0.002  0.000  587.289  -0.000
19.344107  0.002  0.000  587.292  -0.000
19.348106  0.002  0.000  587.295  -0.000
19.349106  0.002  0.000  587.306  -0.000
19.350105  0.002  0.000  587.310  -0.000
19.351107  0.003  -0.000  587.313  -0.000
19.352106  0.003  -0.000  587.317  -0.000
19.353107  0.003  -0.000  587.321  -0.000
19.354109  0.003  -0.000  587.324  -0.000
19.355108  0.003  -0.000  587.328  -0.000
19.356108  0.003  -0.000  587.332  -0.000
19.357107  0.003  0.000  587.336  -0.000
19.358109  0.003  0.000  587.340  -0.000
19.359108  0.003  0.000  587.344  -0.000
19.361109  0.003  0.000  587.348  -0.000
19.362108  0.003  0.000  587.352  -0.000
19.363108  0.003  0.000  587.356  -0.000
19.366108  0.003  0.000  587.360  -0.000
19.368109  0.003  0.000  587.373  -0.000
19.369108  0.003  0.000  587.377  -0.000
19.370108  0.003  -0.000  587.382  -0.000
19.371107  0.003  -0.000  587.386  -0.000
19.372108  0.003  -0.000  587.391  -0.000
19.373108  0.003  -0.000  587.395  -0.000
19.374107  0.003  -0.000  587.400  -0.000
19.376108  0.003  0.000  587.404  -0.000
19.377108  0.003  0.000  587.413  -0.000
19.378107  0.003  0.000  587.418  -0.000
19.380108  0.003  0.000  587.423  -0.000
19.381107  0.003  0.000  587.432  -0.000
19.382109  0.003  0.000  587.437  -0.000
19.383108  0.003  0.000  587.442  -0.000
19.384108  0.003  -0.000  587.446  -0.000
19.385109  0.003  -0.000  587.451  -0.000
19.386108  0.003  -0.000  587.456  -0.000
19.387108  0.003  -0.000  587.461  -0.000
19.388107  0.003  -0.000  587.466  -0.000
19.389109  0.003  -0.000  587.471  -0.000
19.390108  0.003  0.000  587.476  -0.000
19.391108  0.003  0.000  587.481  -0.000
19.392109  0.003  0.000  587.487  -0.000
19.393108  0.003  0.000  587.492  -0.000
19.394108  0.003  0.000  587.497  -0.000
19.395107  0.003  0.000  587.502  -0.000
19.396109  0.003  0.000  587.508  -0.000
19.397108  0.003  0.000  587.513  -0.000
19.398108  0.003  0.000  587.518  -0.000
19.399109  0.003  0.000  587.524  -0.000
19.400108  0.003  0.000  587.529  -0.000
19.401108  0.003  0.000  587.534  -0.000
19.402107  0.003  0.000  587.540  -0.000
19.403109  0.003  0.000  587.545  -0.000
19.404108  0.003  0.000  587.550  -0.000
19.405107  0.003  0.000  587.556  -0.000
19.406111  0.003  -0.000  587.561  -0.000
19.407110  0.003  -0.000  587.566  -0.000
19.408110  0.003  -0.000  587.571  -0.000
19.409109  0.003  -0.000  587.577  -0.000
19.410110  0.003  -0.000  587.582  -0.000
19.411110  0.003  -0.000  587.587  -0.000
19.412109  0.003  -0.000  587.593  -0.000
19.413111  0.003  -0.000  587.598  -0.000
19.414110  0.003  -0.000  587.604  -0.000
19.415110  0.003  -0.000  587.609  -0.000
19.416109  0.003  -0.000  587.615  -0.000
19.417110  0.003  -0.000  587.620  -0.000
19.418110  0.003  0.000  587.626  -0.000
19.419109  0.003  0.000  587.632  -0.000
19.420111  0.003  0.000  587.637  -0.000
19.421110  0.003  0.000  587.643  -0.000
19.422110  0.003  -0.000  587.648  -0.000
19.423113  0.003  -0.000  587.654  -0.000
19.424112  0.003  -0.000  587.659  -0.000
19.425112  0.003  -0.000  587.665  -0.000
19.426111  0.003  -0.000  587.671  -0.000
19.427113  0.003  -0.000  587.677  -0.000
19.428112  0.003  0.000  587.683  -0.000
19.429111  0.003  0.000  587.689  -0.000
19.430113  0.003  0.000  587.695  -0.000
19.431112  0.003  0.000  587.702  -0.000
19.432112  0.003  0.000  587.709  -0.000
19.433111  0.004  0.000  587.715  -0.000
19.434113  0.004  0.000  587.722  -0.000
19.435112  0.004  0.000  587.729  -0.000
19.436111  0.004  0.000  587.735  -0.000
19.437113  0.004  0.000  587.742  -0.000
19.438112  0.004  0.000  587.749  -0.000
19.439112  0.004  -0.000  587.756  -0.000
19.440111  0.004  -0.000  587.763  -0.000
19.441113  0.004  -0.000  587.770  -0.000
19.442112  0.004  -0.000  587.777  -0.000
19.443111  0.004  -0.000  587.785  -0.000
19.444113  0.004  -0.000  587.792  -0.000
19.445112  0.004  -0.000  587.800  -0.000
19.446112  0.004  -0.000  587.808  -0.000
19.447111  0.004  -0.000  587.816  -0.000
19.448112  0.004  -0.000  587.824  -0.000
19.449112  0.004  -0.000  587.832  -0.000
19.450111  0.004  0.000  587.840  -0.000
19.451113  0.004  0.000  587.849  -0.000
19.452112  0.004  0.000  587.857  -0.000
19.453112  0.004  0.000  587.866  -0.000
19.454111  0.004  0.000  587.875  -0.000
19.455112  0.004  0.000  587.884  -0.000
19.456112  0.004  -0.000  587.893  -0.000
19.457111  0.004  -0.000  587.902  -0.000
19.458113  0.004  -0.000  587.911  -0.000
19.459112  0.004  -0.000  587.921  -0.000
19.460112  0.004  -0.000  587.930  -0.000
19.461111  0.005  0.000  587.940  -0.000
19.462112  0.005  0.000  587.950  -0.000
19.463112  0.005  0.000  587.960  -0.000
19.464111  0.005  0.000  587.970  -0.000
19.465113  0.005  0.000  587.981  -0.000
19.466112  0.005  0.000  587.992  -0.000
19.467112  0.005  0.000  588.003  -0.000
19.468113  0.005  0.000  588.014  -0.000
19.469112  0.005  -0.000  588.025  -0.000
19.470112  0.005  -0.000  588.036  -0.000
19.471111  0.005  -0.000  588.048  -0.000
19.472113  0.005  -0.000  588.059  -0.000
19.473112  0.005  -0.000  588.071  -0.000
19.474112  0.005  -0.000  588.083  -0.000
19.475113  0.005  -0.000  588.095  -0.000
19.476114  0.005  -0.000  588.107  -0.000
19.477114  0.005  -0.000  588.119  -0.000
19.478113  0.005  -0.000  588.131  -0.000
19.479115  0.005  -0.000  588.144  -0.000
19.480114  0.005  -0.000  588.156  -0.000
