accBasedPosition [2021-02-13-21-39-20]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
29.490686  0.037  0.006  -0.005  7.241  0.000
29.491686  0.037  0.006  -0.005  7.241  0.000
29.492685  0.037  0.006  -0.005  7.241  0.000
29.493689  0.037  0.006  -0.005  7.241  0.000
29.494688  0.037  0.006  -0.005  7.241  0.000
29.495687  0.037  0.006  -0.005  7.241  0.000
29.496689  0.037  0.006  -0.005  7.241  0.000
29.497688  0.030  0.006  -0.005  7.241  0.000
29.498688  0.030  0.006  -0.005  7.241  0.000
29.499687  0.030  0.006  -0.005  7.241  0.000
29.500689  0.030  0.006  -0.005  7.241  0.000
29.501688  0.030  0.006  -0.005  7.241  0.000
29.502687  0.030  0.006  -0.005  7.241  0.000
29.503689  0.030  0.006  -0.005  7.241  0.000
29.504688  -0.056  0.006  -0.006  7.241  0.000
29.505688  -0.056  0.006  -0.006  7.241  0.000
29.506687  -0.056  0.006  -0.006  7.241  0.000
29.507689  -0.056  0.006  -0.006  7.241  0.000
29.508688  -0.056  0.006  -0.006  7.241  0.000
29.509687  -0.056  0.006  -0.006  7.241  0.000
29.510689  -0.056  0.006  -0.006  7.241  0.000
29.511688  0.040  0.006  -0.006  7.241  0.000
29.512688  0.040  0.006  -0.006  7.241  0.000
29.513687  0.040  0.006  -0.006  7.241  0.000
29.514688  0.040  0.006  -0.006  7.241  0.000
29.515688  0.040  0.006  -0.006  7.241  0.000
29.516687  0.040  0.006  -0.006  7.241  0.000
29.517689  0.040  0.006  -0.006  7.241  0.000
29.518688  -0.008  0.006  -0.006  7.241  0.000
29.519688  -0.008  0.006  -0.006  7.241  0.000
29.520687  -0.008  0.006  -0.006  7.241  0.000
29.521688  -0.008  0.006  -0.006  7.241  0.000
29.522688  -0.008  0.006  -0.006  7.241  0.000
29.523687  -0.008  0.006  -0.006  7.241  0.000
29.524689  -0.008  0.006  -0.006  7.241  0.000
29.525688  -0.010  0.006  -0.006  7.241  0.000
29.526688  -0.010  0.006  -0.006  7.241  0.000
29.527687  -0.010  0.006  -0.006  7.241  0.000
29.528688  -0.010  0.006  -0.006  7.241  0.000
29.529688  -0.010  0.006  -0.006  7.241  0.000
29.530687  -0.010  0.006  -0.006  7.241  0.000
29.531689  -0.010  0.006  -0.006  7.241  0.000
29.532688  -0.008  0.006  -0.006  7.241  0.000
29.533688  -0.008  0.006  -0.006  7.241  0.000
29.534689  -0.008  0.006  -0.006  7.241  0.000
29.535688  -0.008  0.006  -0.006  7.241  0.000
29.536688  -0.008  0.006  -0.006  7.241  0.000
29.537687  -0.008  0.006  -0.006  7.241  0.000
29.538689  -0.008  0.006  -0.006  7.241  0.000
29.539688  0.041  0.006  -0.007  7.241  0.000
29.540688  0.041  0.006  -0.007  7.241  0.000
29.541689  0.041  0.006  -0.007  7.241  0.000
29.542688  0.041  0.006  -0.007  7.241  0.000
29.543688  0.041  0.006  -0.007  7.241  0.000
29.544687  0.041  0.006  -0.007  7.241  0.000
29.545689  0.041  0.006  -0.007  7.241  0.000
29.546690  0.033  0.006  -0.007  7.241  0.000
29.547689  0.033  0.006  -0.007  7.241  0.000
29.548691  0.033  0.006  -0.007  7.241  0.000
29.549690  0.033  0.006  -0.007  7.241  0.000
29.550690  0.033  0.006  -0.007  7.241  0.000
29.551689  0.033  0.006  -0.007  7.241  0.000
29.552691  0.033  0.006  -0.007  7.241  0.000
29.553690  -0.019  0.006  -0.007  7.241  0.000
29.554689  -0.019  0.006  -0.007  7.241  0.000
29.555691  -0.019  0.006  -0.007  7.241  0.000
29.556690  -0.019  0.006  -0.007  7.241  0.000
29.557690  -0.019  0.006  -0.007  7.241  0.000
29.558689  -0.019  0.006  -0.007  7.241  0.000
29.559690  -0.019  0.006  -0.007  7.241  0.000
29.560690  -0.011  0.006  -0.007  7.241  0.000
29.561689  -0.011  0.006  -0.007  7.241  0.000
29.562691  -0.011  0.006  -0.007  7.241  0.000
29.563692  -0.011  0.006  -0.007  7.241  0.000
29.564692  -0.011  0.006  -0.007  7.241  0.000
29.565693  -0.011  0.006  -0.007  7.241  0.000
29.566692  -0.011  0.006  -0.007  7.241  0.000
29.567692  -0.024  0.006  -0.007  7.241  0.000
29.568691  -0.024  0.006  -0.007  7.241  0.000
29.569693  -0.024  0.006  -0.007  7.241  0.000
29.570692  -0.024  0.006  -0.007  7.241  0.000
29.571692  -0.024  0.006  -0.007  7.241  0.000
29.572693  -0.024  0.006  -0.007  7.241  0.000
29.573692  -0.024  0.006  -0.007  7.241  0.000
29.574692  -0.019  0.006  -0.007  7.241  0.000
29.575691  -0.019  0.006  -0.007  7.241  0.000
29.576693  -0.019  0.006  -0.007  7.241  0.000
29.577692  -0.019  0.006  -0.007  7.241  0.000
29.578691  -0.019  0.006  -0.007  7.241  0.000
29.579693  -0.019  0.006  -0.007  7.241  0.000
29.580692  -0.019  0.006  -0.007  7.241  0.000
29.581692  0.005  0.006  -0.007  7.241  0.000
29.582691  0.005  0.006  -0.007  7.241  0.000
29.583693  0.005  0.006  -0.007  7.241  0.000
29.584692  0.005  0.006  -0.007  7.241  0.000
29.585691  0.005  0.006  -0.007  7.241  0.000
29.586693  0.005  0.006  -0.007  7.241  0.000
29.587692  0.005  0.006  -0.007  7.241  0.000
29.588692  0.029  0.006  -0.006  7.241  0.000
29.589691  0.029  0.006  -0.006  7.241  0.000
29.590693  0.029  0.006  -0.006  7.241  0.000
29.591692  0.029  0.006  -0.006  7.241  0.000
29.592691  0.029  0.006  -0.006  7.241  0.000
29.593693  0.029  0.006  -0.006  7.241  0.000
29.594692  0.029  0.006  -0.006  7.241  0.000
29.595692  0.034  0.006  -0.007  7.241  0.000
29.596691  0.034  0.006  -0.007  7.241  0.000
29.597692  0.034  0.006  -0.007  7.241  0.000
29.598692  0.034  0.006  -0.007  7.241  0.000
29.599691  0.034  0.006  -0.007  7.241  0.000
29.600693  0.034  0.006  -0.007  7.241  0.000
29.601692  0.034  0.006  -0.007  7.241  0.000
29.602692  -0.014  0.006  -0.007  7.241  0.000
29.603691  -0.014  0.006  -0.007  7.241  0.000
29.604692  -0.014  0.006  -0.007  7.241  0.000
29.605692  -0.014  0.006  -0.007  7.241  0.000
29.606691  -0.014  0.006  -0.007  7.241  0.000
29.607693  -0.014  0.006  -0.007  7.241  0.000
29.608692  -0.014  0.006  -0.007  7.241  0.000
29.609692  -0.011  0.006  -0.007  7.241  0.000
29.610691  -0.011  0.006  -0.007  7.241  0.000
29.611692  -0.011  0.006  -0.007  7.241  0.000
29.612692  -0.011  0.006  -0.007  7.241  0.000
29.613691  -0.011  0.006  -0.007  7.241  0.000
29.614693  -0.011  0.006  -0.007  7.241  0.000
29.615694  -0.011  0.006  -0.007  7.241  0.000
29.616693  -0.009  0.006  -0.007  7.241  0.000
29.617695  -0.009  0.006  -0.007  7.241  0.000
29.618694  -0.009  0.006  -0.007  7.241  0.000
29.619694  -0.009  0.006  -0.007  7.241  0.000
29.620693  -0.009  0.006  -0.007  7.241  0.000
29.621695  -0.009  0.006  -0.007  7.241  0.000
29.622694  -0.009  0.006  -0.007  7.241  0.000
29.623693  -0.007  0.006  -0.007  7.241  0.000
29.624695  -0.007  0.006  -0.007  7.241  0.000
29.625694  -0.007  0.006  -0.007  7.241  0.000
29.626694  -0.007  0.006  -0.007  7.241  0.000
29.627693  -0.007  0.006  -0.007  7.241  0.000
29.628695  -0.007  0.006  -0.007  7.241  0.000
29.629694  -0.007  0.006  -0.007  7.241  0.000
29.630693  -0.006  0.006  -0.007  7.241  0.000
29.631695  -0.006  0.006  -0.007  7.241  0.000
29.632694  -0.006  0.006  -0.007  7.241  0.000
29.633696  -0.006  0.006  -0.007  7.241  0.000
29.634695  -0.006  0.006  -0.007  7.241  0.000
29.635696  -0.006  0.006  -0.007  7.241  0.000
29.636696  -0.006  0.006  -0.007  7.241  0.000
29.637695  -0.005  0.006  -0.007  7.241  0.000
29.638697  -0.005  0.006  -0.007  7.241  0.000
29.639696  -0.005  0.006  -0.007  7.241  0.000
29.640696  -0.005  0.006  -0.007  7.241  0.000
29.641697  -0.005  0.006  -0.007  7.241  0.000
29.642696  -0.005  0.006  -0.007  7.241  0.000
29.643696  -0.005  0.006  -0.007  7.241  0.000
29.644695  -0.007  0.006  -0.007  7.241  0.000
29.645697  -0.007  0.006  -0.007  7.241  0.000
29.646696  -0.007  0.006  -0.007  7.241  0.000
29.647696  -0.007  0.006  -0.007  7.241  0.000
29.648697  -0.007  0.006  -0.007  7.241  0.000
29.649696  -0.007  0.006  -0.007  7.241  0.000
29.650696  -0.007  0.006  -0.007  7.241  0.000
29.651695  -0.094  0.005  -0.007  7.241  0.000
29.652697  -0.094  0.005  -0.007  7.241  0.000
29.653696  -0.094  0.005  -0.007  7.241  0.000
29.654696  -0.094  0.005  -0.007  7.241  0.000
29.655697  -0.094  0.005  -0.007  7.241  0.000
29.656696  -0.094  0.005  -0.007  7.241  0.000
29.657696  -0.094  0.005  -0.007  7.241  0.000
29.658695  0.149  0.006  -0.007  7.241  0.000
29.659697  0.149  0.006  -0.007  7.241  0.000
29.660696  0.149  0.006  -0.007  7.241  0.000
29.661695  0.149  0.006  -0.007  7.241  0.000
29.662697  0.149  0.006  -0.007  7.241  0.000
29.663696  0.149  0.006  -0.007  7.241  0.000
29.664696  0.149  0.006  -0.007  7.241  0.000
29.665695  -0.113  0.005  -0.007  7.241  0.000
29.666697  -0.113  0.005  -0.007  7.241  0.000
29.667696  -0.113  0.005  -0.007  7.241  0.000
29.668695  -0.113  0.005  -0.007  7.241  0.000
29.669697  -0.113  0.005  -0.007  7.241  0.000
29.670696  -0.113  0.005  -0.007  7.241  0.000
29.671696  -0.113  0.005  -0.007  7.241  0.000
29.672695  0.052  0.006  -0.007  7.241  0.000
29.673697  0.052  0.006  -0.007  7.241  0.000
29.674696  0.052  0.006  -0.007  7.241  0.000
29.675695  0.052  0.006  -0.007  7.241  0.000
29.676697  0.052  0.006  -0.007  7.241  0.000
29.677696  0.052  0.006  -0.007  7.241  0.000
29.678696  0.052  0.006  -0.007  7.241  0.000
29.679695  -0.011  0.006  -0.007  7.241  0.000
29.680696  -0.011  0.006  -0.007  7.241  0.000
29.681696  -0.011  0.006  -0.007  7.241  0.000
29.682695  -0.011  0.006  -0.007  7.241  0.000
29.683697  -0.011  0.006  -0.007  7.241  0.000
29.684696  -0.011  0.006  -0.007  7.241  0.000
29.685698  -0.011  0.006  -0.007  7.241  0.000
29.686699  -0.049  0.005  -0.007  7.241  0.000
29.687698  -0.049  0.005  -0.007  7.241  0.000
29.688698  -0.049  0.005  -0.007  7.241  0.000
29.689697  -0.049  0.005  -0.007  7.241  0.000
29.690699  -0.049  0.005  -0.007  7.241  0.000
29.691698  -0.049  0.005  -0.007  7.241  0.000
29.692698  -0.049  0.005  -0.007  7.241  0.000
29.693699  0.047  0.006  -0.007  7.241  0.000
29.694698  0.047  0.006  -0.007  7.241  0.000
29.695698  0.047  0.006  -0.007  7.241  0.000
29.696697  0.047  0.006  -0.007  7.241  0.000
29.697699  0.047  0.006  -0.007  7.241  0.000
29.698698  0.047  0.006  -0.007  7.241  0.000
29.699697  0.047  0.006  -0.007  7.241  0.000
29.700699  0.002  0.006  -0.006  7.241  0.000
29.701698  0.002  0.006  -0.006  7.241  0.000
29.702698  0.002  0.006  -0.006  7.241  0.000
29.703699  0.002  0.006  -0.006  7.241  0.000
29.704700  0.002  0.006  -0.006  7.241  0.000
29.705700  0.002  0.006  -0.006  7.241  0.000
29.706699  0.002  0.006  -0.006  7.241  0.000
29.707701  -0.011  0.006  -0.007  7.241  0.000
29.708700  -0.011  0.006  -0.007  7.241  0.000
29.709700  -0.011  0.006  -0.007  7.241  0.000
29.710699  -0.011  0.006  -0.007  7.241  0.000
29.711700  -0.011  0.006  -0.007  7.241  0.000
29.712700  -0.011  0.006  -0.007  7.241  0.000
29.713699  -0.011  0.006  -0.007  7.241  0.000
29.714701  -0.009  0.005  -0.007  7.241  0.000
29.715700  -0.009  0.005  -0.007  7.241  0.000
29.716700  -0.009  0.005  -0.007  7.241  0.000
29.717699  -0.009  0.005  -0.007  7.241  0.000
29.718700  -0.009  0.005  -0.007  7.241  0.000
29.719700  -0.009  0.005  -0.007  7.241  0.000
29.720699  -0.009  0.005  -0.007  7.241  0.000
29.721701  0.003  0.006  -0.007  7.241  0.000
29.722700  0.003  0.006  -0.007  7.241  0.000
29.723700  0.003  0.006  -0.007  7.241  0.000
29.724701  0.003  0.006  -0.007  7.241  0.000
29.725700  0.003  0.006  -0.007  7.241  0.000
29.726700  0.003  0.006  -0.007  7.241  0.000
29.727699  0.003  0.006  -0.007  7.241  0.000
29.728701  -0.003  0.005  -0.007  7.241  0.000
29.729700  -0.003  0.005  -0.007  7.241  0.000
29.730700  -0.003  0.005  -0.007  7.241  0.000
29.731701  -0.003  0.005  -0.007  7.241  0.000
29.732700  -0.003  0.005  -0.007  7.241  0.000
29.733700  -0.003  0.005  -0.007  7.241  0.000
29.734699  -0.003  0.005  -0.007  7.241  0.000
29.735701  -0.045  0.005  -0.007  7.241  0.000
29.736700  -0.045  0.005  -0.007  7.241  0.000
29.737700  -0.045  0.005  -0.007  7.241  0.000
29.738701  -0.045  0.005  -0.007  7.241  0.000
29.739700  -0.045  0.005  -0.007  7.241  0.000
29.740700  -0.045  0.005  -0.007  7.241  0.000
29.741699  -0.045  0.005  -0.007  7.241  0.000
29.742701  -0.036  0.005  -0.007  7.241  0.000
29.743700  -0.036  0.005  -0.007  7.241  0.000
29.744699  -0.036  0.005  -0.007  7.241  0.000
29.745701  -0.036  0.005  -0.007  7.241  0.000
29.746700  -0.036  0.005  -0.007  7.241  0.000
29.747700  -0.036  0.005  -0.007  7.241  0.000
29.748699  -0.036  0.005  -0.007  7.241  0.000
29.749701  0.014  0.005  -0.007  7.241  0.000
29.750700  0.014  0.005  -0.007  7.241  0.000
29.751699  0.014  0.005  -0.007  7.241  0.000
29.752701  0.014  0.005  -0.007  7.241  0.000
29.753700  0.014  0.005  -0.007  7.241  0.000
29.754700  0.014  0.005  -0.007  7.241  0.000
29.755701  0.014  0.005  -0.007  7.241  0.000
29.756702  0.011  0.005  -0.006  7.241  0.000
29.757702  0.011  0.005  -0.006  7.241  0.000
29.758701  0.011  0.005  -0.006  7.241  0.000
29.759703  0.011  0.005  -0.006  7.241  0.000
29.760702  0.011  0.005  -0.006  7.241  0.000
29.761702  0.011  0.005  -0.006  7.241  0.000
29.762703  0.011  0.005  -0.006  7.241  0.000
29.763702  0.046  0.005  -0.006  7.241  0.000
29.764702  0.046  0.005  -0.006  7.241  0.000
29.765701  0.046  0.005  -0.006  7.241  0.000
29.766703  0.046  0.005  -0.006  7.241  0.000
29.767702  0.046  0.005  -0.006  7.241  0.000
29.768702  0.046  0.005  -0.006  7.241  0.000
29.769703  0.046  0.005  -0.006  7.241  0.000
29.770702  -0.083  0.005  -0.006  7.241  0.000
29.771702  -0.083  0.005  -0.006  7.241  0.000
29.772701  -0.083  0.005  -0.006  7.241  0.000
29.773705  -0.083  0.005  -0.006  7.241  0.000
29.774704  -0.083  0.005  -0.006  7.241  0.000
29.775703  -0.083  0.005  -0.006  7.241  0.000
29.776705  -0.083  0.005  -0.006  7.241  0.000
29.777704  -0.034  0.004  -0.006  7.241  0.000
29.778704  -0.034  0.004  -0.006  7.241  0.000
29.779703  -0.034  0.004  -0.006  7.241  0.000
29.780704  -0.034  0.004  -0.006  7.241  0.000
29.781704  -0.034  0.004  -0.006  7.241  0.000
29.782703  -0.034  0.004  -0.006  7.241  0.000
29.783705  -0.034  0.004  -0.006  7.241  0.000
29.784704  0.025  0.005  -0.006  7.241  0.000
29.785704  0.025  0.005  -0.006  7.241  0.000
29.786703  0.025  0.005  -0.006  7.241  0.000
29.787704  0.025  0.005  -0.006  7.241  0.000
29.788704  0.025  0.005  -0.006  7.241  0.000
29.789703  0.025  0.005  -0.006  7.241  0.000
29.790705  0.025  0.005  -0.006  7.241  0.000
29.791704  0.020  0.005  -0.006  7.241  0.000
29.792704  0.020  0.005  -0.006  7.241  0.000
29.793703  0.020  0.005  -0.006  7.241  0.000
29.794704  0.020  0.005  -0.006  7.241  0.000
29.795704  0.020  0.005  -0.006  7.241  0.000
29.796703  0.020  0.005  -0.006  7.241  0.000
29.797705  0.020  0.005  -0.006  7.241  0.000
29.798704  0.015  0.005  -0.006  7.241  0.000
29.799704  0.015  0.005  -0.006  7.241  0.000
29.800703  0.015  0.005  -0.006  7.241  0.000
29.801704  0.015  0.005  -0.006  7.241  0.000
29.802704  0.015  0.005  -0.006  7.241  0.000
29.803703  0.015  0.005  -0.006  7.241  0.000
29.804705  0.015  0.005  -0.006  7.241  0.000
29.805704  0.012  0.005  -0.006  7.241  0.000
29.806704  0.012  0.005  -0.006  7.241  0.000
29.807705  0.012  0.005  -0.006  7.241  0.000
29.808704  0.012  0.005  -0.006  7.241  0.000
29.809704  0.012  0.005  -0.006  7.241  0.000
29.810703  0.012  0.005  -0.006  7.241  0.000
29.811705  0.012  0.005  -0.006  7.241  0.000
29.812704  0.052  0.005  -0.006  7.241  0.000
29.813704  0.052  0.005  -0.006  7.241  0.000
29.814705  0.052  0.005  -0.006  7.241  0.000
29.815704  0.052  0.005  -0.006  7.241  0.000
29.816704  0.052  0.005  -0.006  7.241  0.000
29.817703  0.052  0.005  -0.006  7.241  0.000
29.818705  0.052  0.005  -0.006  7.241  0.000
29.819704  0.045  0.006  -0.007  7.241  0.000
29.820704  0.045  0.006  -0.007  7.241  0.000
29.821705  0.045  0.006  -0.007  7.241  0.000
29.822704  0.045  0.006  -0.007  7.241  0.000
29.823704  0.045  0.006  -0.007  7.241  0.000
29.824703  0.045  0.006  -0.007  7.241  0.000
29.825706  0.045  0.006  -0.007  7.241  0.000
29.826706  0.029  0.006  -0.006  7.241  0.000
29.827705  0.029  0.006  -0.006  7.241  0.000
29.828707  0.029  0.006  -0.006  7.241  0.000
29.829706  0.029  0.006  -0.006  7.241  0.000
29.830706  0.029  0.006  -0.006  7.241  0.000
29.831705  0.029  0.006  -0.006  7.241  0.000
29.832706  0.029  0.006  -0.006  7.241  0.000
29.833706  0.023  0.006  -0.006  7.241  0.000
29.834705  0.023  0.006  -0.006  7.241  0.000
29.835707  0.023  0.006  -0.006  7.241  0.000
29.836706  0.023  0.006  -0.006  7.241  0.000
29.837706  0.023  0.006  -0.006  7.241  0.000
29.838705  0.023  0.006  -0.006  7.241  0.000
29.839706  0.023  0.006  -0.006  7.241  0.000
29.840706  -0.014  0.006  -0.006  7.241  0.000
29.841705  -0.014  0.006  -0.006  7.241  0.000
29.842707  -0.014  0.006  -0.006  7.241  0.000
29.843708  -0.014  0.006  -0.006  7.241  0.000
29.844707  -0.014  0.006  -0.006  7.241  0.000
29.845709  -0.014  0.006  -0.006  7.241  0.000
29.846708  -0.014  0.006  -0.006  7.241  0.000
29.847708  -0.061  0.006  -0.006  7.241  0.000
29.848707  -0.061  0.006  -0.006  7.241  0.000
29.849709  -0.061  0.006  -0.006  7.241  0.000
29.850708  -0.061  0.006  -0.006  7.241  0.000
29.851707  -0.061  0.006  -0.006  7.241  0.000
29.852709  -0.061  0.006  -0.006  7.241  0.000
29.853708  -0.061  0.006  -0.006  7.241  0.000
29.854708  -0.004  0.006  -0.006  7.241  0.000
29.855707  -0.004  0.006  -0.006  7.241  0.000
29.856709  -0.004  0.006  -0.006  7.241  0.000
29.857708  -0.004  0.006  -0.006  7.241  0.000
29.858707  -0.004  0.006  -0.006  7.241  0.000
29.859709  -0.004  0.006  -0.006  7.241  0.000
29.860708  -0.004  0.006  -0.006  7.241  0.000
29.861708  -0.011  0.006  -0.006  7.241  0.000
29.862707  -0.011  0.006  -0.006  7.241  0.000
29.863708  -0.011  0.006  -0.006  7.241  0.000
29.864708  -0.011  0.006  -0.006  7.241  0.000
29.865707  -0.011  0.006  -0.006  7.241  0.000
29.866709  -0.011  0.006  -0.006  7.241  0.000
29.867708  -0.011  0.006  -0.006  7.241  0.000
29.868708  -0.009  0.005  -0.007  7.241  0.000
29.869707  -0.009  0.005  -0.007  7.241  0.000
29.870708  -0.009  0.005  -0.007  7.241  0.000
29.871708  -0.009  0.005  -0.007  7.241  0.000
29.872707  -0.009  0.005  -0.007  7.241  0.000
29.873709  -0.009  0.005  -0.007  7.241  0.000
29.874708  -0.009  0.005  -0.007  7.241  0.000
29.875708  -0.007  0.005  -0.007  7.241  0.000
29.876707  -0.007  0.005  -0.007  7.241  0.000
29.877708  -0.007  0.005  -0.007  7.241  0.000
29.878708  -0.007  0.005  -0.007  7.241  0.000
29.880709  -0.007  0.005  -0.007  7.241  0.000
29.881708  -0.007  0.005  -0.007  7.241  0.000
29.882708  -0.007  0.005  -0.007  7.241  0.000
29.883707  -0.005  0.005  -0.007  7.241  0.000
29.884708  -0.005  0.005  -0.007  7.241  0.000
29.885708  -0.005  0.005  -0.007  7.241  0.000
29.886707  -0.005  0.005  -0.007  7.241  0.000
29.887709  -0.005  0.005  -0.007  7.241  0.000
29.888708  -0.005  0.005  -0.007  7.241  0.000
29.889708  -0.005  0.005  -0.007  7.241  0.000
29.890709  -0.004  0.005  -0.007  7.241  0.000
29.891708  -0.004  0.005  -0.007  7.241  0.000
29.892708  -0.004  0.005  -0.007  7.241  0.000
29.893707  -0.004  0.005  -0.007  7.241  0.000
29.894709  -0.004  0.005  -0.007  7.241  0.000
29.895710  -0.004  0.005  -0.007  7.241  0.000
29.896709  -0.004  0.005  -0.007  7.241  0.000
29.897711  -0.003  0.005  -0.007  7.241  0.000
29.898710  -0.003  0.005  -0.007  7.241  0.000
29.899710  -0.003  0.005  -0.007  7.241  0.000
29.900709  -0.003  0.005  -0.007  7.241  0.000
29.901711  -0.003  0.005  -0.007  7.241  0.000
29.902710  -0.003  0.005  -0.007  7.241  0.000
29.903709  -0.003  0.005  -0.007  7.241  0.000
29.904711  0.045  0.006  -0.007  7.241  0.000
29.905710  0.045  0.006  -0.007  7.241  0.000
29.906710  0.045  0.006  -0.007  7.241  0.000
29.907709  0.045  0.006  -0.007  7.241  0.000
29.908710  0.045  0.006  -0.007  7.241  0.000
29.909710  0.045  0.006  -0.007  7.241  0.000
29.910709  0.045  0.006  -0.007  7.241  0.000
29.911711  -0.052  0.005  -0.006  7.241  0.000
29.912710  -0.052  0.005  -0.006  7.241  0.000
29.913712  -0.052  0.005  -0.006  7.241  0.000
29.914713  -0.052  0.005  -0.006  7.241  0.000
29.915712  -0.052  0.005  -0.006  7.241  0.000
29.916712  -0.052  0.005  -0.006  7.241  0.000
29.917711  -0.052  0.005  -0.006  7.241  0.000
29.918713  0.046  0.006  -0.007  7.241  0.000
29.919712  0.046  0.006  -0.007  7.241  0.000
29.920712  0.046  0.006  -0.007  7.241  0.000
29.921713  0.046  0.006  -0.007  7.241  0.000
29.922712  0.046  0.006  -0.007  7.241  0.000
29.923712  0.046  0.006  -0.007  7.241  0.000
29.924711  0.046  0.006  -0.007  7.241  0.000
29.925713  -0.003  0.006  -0.007  7.241  0.000
29.926712  -0.003  0.006  -0.007  7.241  0.000
29.927711  -0.003  0.006  -0.007  7.241  0.000
29.928713  -0.003  0.006  -0.007  7.241  0.000
29.929712  -0.003  0.006  -0.007  7.241  0.000
29.930712  -0.003  0.006  -0.007  7.241  0.000
29.931711  -0.003  0.006  -0.007  7.241  0.000
29.932713  0.000  0.006  -0.008  7.241  0.000
29.933712  0.000  0.006  -0.008  7.241  0.000
29.934711  0.000  0.006  -0.008  7.241  0.000
29.935713  0.000  0.006  -0.008  7.241  0.000
29.936712  0.000  0.006  -0.008  7.241  0.000
29.937712  0.000  0.006  -0.008  7.241  0.000
29.938711  0.000  0.006  -0.008  7.241  0.000
29.939713  -0.050  0.005  -0.008  7.241  0.000
29.940712  -0.050  0.005  -0.008  7.241  0.000
29.941711  -0.050  0.005  -0.008  7.241  0.000
29.942713  -0.050  0.005  -0.008  7.241  0.000
29.943712  -0.050  0.005  -0.008  7.241  0.000
29.944712  -0.050  0.005  -0.008  7.241  0.000
29.945711  -0.050  0.005  -0.008  7.241  0.000
29.946712  0.009  0.005  -0.007  7.241  0.000
29.947712  0.009  0.005  -0.007  7.241  0.000
29.948711  0.009  0.005  -0.007  7.241  0.000
29.949713  0.009  0.005  -0.007  7.241  0.000
29.950712  0.009  0.005  -0.007  7.241  0.000
29.951712  0.009  0.005  -0.007  7.241  0.000
29.952711  0.009  0.005  -0.007  7.241  0.000
29.953712  0.007  0.005  -0.007  7.241  0.000
29.954712  0.007  0.005  -0.007  7.241  0.000
29.955711  0.007  0.005  -0.007  7.241  0.000
29.956713  0.007  0.005  -0.007  7.241  0.000
29.957712  0.007  0.005  -0.007  7.241  0.000
29.958712  0.007  0.005  -0.007  7.241  0.000
29.959711  0.007  0.005  -0.007  7.241  0.000
29.960712  -0.047  0.005  -0.007  7.241  0.000
29.961712  -0.047  0.005  -0.007  7.241  0.000
29.962711  -0.047  0.005  -0.007  7.241  0.000
29.963713  -0.047  0.005  -0.007  7.241  0.000
29.964712  -0.047  0.005  -0.007  7.241  0.000
29.965714  -0.047  0.005  -0.007  7.241  0.000
29.966715  -0.047  0.005  -0.007  7.241  0.000
29.967714  -0.029  0.005  -0.008  7.241  0.000
29.968714  -0.029  0.005  -0.008  7.241  0.000
29.969713  -0.029  0.005  -0.008  7.241  0.000
29.970715  -0.029  0.005  -0.008  7.241  0.000
29.971714  -0.029  0.005  -0.008  7.241  0.000
29.972713  -0.029  0.005  -0.008  7.241  0.000
29.973715  -0.029  0.005  -0.008  7.241  0.000
29.974714  -0.023  0.005  -0.007  7.241  0.000
29.975714  -0.023  0.005  -0.007  7.241  0.000
29.976713  -0.023  0.005  -0.007  7.241  0.000
29.977715  -0.023  0.005  -0.007  7.241  0.000
29.978714  -0.023  0.005  -0.007  7.241  0.000
29.979713  -0.023  0.005  -0.007  7.241  0.000
29.980715  -0.023  0.005  -0.007  7.241  0.000
29.981714  -0.026  0.004  -0.007  7.241  0.000
29.982714  -0.026  0.004  -0.007  7.241  0.000
29.983715  -0.026  0.004  -0.007  7.241  0.000
29.984716  -0.026  0.004  -0.007  7.241  0.000
29.985716  -0.026  0.004  -0.007  7.241  0.000
29.986715  -0.026  0.004  -0.007  7.241  0.000
29.987717  -0.026  0.004  -0.007  7.241  0.000
29.988716  0.029  0.005  -0.006  7.241  0.000
29.989716  0.029  0.005  -0.006  7.241  0.000
29.990717  0.029  0.005  -0.006  7.241  0.000
29.991716  0.029  0.005  -0.006  7.241  0.000
29.992716  0.029  0.005  -0.006  7.241  0.000
29.993715  0.029  0.005  -0.006  7.241  0.000
29.994717  0.029  0.005  -0.006  7.241  0.000
29.995716  0.071  0.005  -0.007  7.241  0.000
29.996716  0.071  0.005  -0.007  7.241  0.000
29.997717  0.071  0.005  -0.007  7.241  0.000
29.998716  0.071  0.005  -0.007  7.241  0.000
29.999716  0.071  0.005  -0.007  7.241  0.000
30.000715  0.071  0.005  -0.007  7.241  0.000
30.001717  0.071  0.005  -0.007  7.241  0.000
30.002716  0.010  0.005  -0.007  7.241  0.000
30.003716  0.010  0.005  -0.007  7.241  0.000
30.004717  0.010  0.005  -0.007  7.241  0.000
30.005716  0.010  0.005  -0.007  7.241  0.000
30.006716  0.010  0.005  -0.007  7.241  0.000
30.007715  0.010  0.005  -0.007  7.241  0.000
30.008717  0.010  0.005  -0.007  7.241  0.000
30.009716  0.003  0.005  -0.007  7.241  0.000
30.010715  0.003  0.005  -0.007  7.241  0.000
30.011717  0.003  0.005  -0.007  7.241  0.000
30.012716  0.003  0.005  -0.007  7.241  0.000
30.013716  0.003  0.005  -0.007  7.241  0.000
