acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
0.010  -0.003  0.003  -0.001  0.024  -0.010  0.540  0.000  0.000  0.000  0.000  0.000
0.000  0.014  0.001  0.004  -0.008  0.043  0.160  0.000  0.000  0.000  0.000  0.000
-0.012  -0.003  -0.003  -0.001  -0.047  -0.012  -0.343  0.000  0.000  0.000  0.000  0.000
-0.026  -0.003  -0.008  -0.001  -0.091  -0.013  -1.243  0.000  0.000  0.000  0.000  0.000
-0.031  0.003  -0.009  0.001  -0.104  0.008  -2.193  0.000  0.000  0.000  0.000  0.000
-0.043  -0.003  -0.014  -0.001  -0.141  -0.013  -3.287  0.000  0.000  0.000  0.000  0.000
-0.045  -0.002  -0.015  -0.001  -0.145  -0.009  -4.214  0.000  0.000  0.000  0.000  0.000
-0.046  0.003  -0.015  0.001  -0.142  0.008  -5.002  0.000  0.000  0.000  0.000  0.000
-0.033  -0.003  -0.011  -0.001  -0.096  -0.011  -5.034  0.000  0.000  0.000  0.000  0.000
-0.010  0.008  -0.005  0.002  -0.022  0.026  -4.379  0.000  0.000  0.000  0.000  0.000
-0.039  0.003  -0.014  0.001  -0.112  0.006  -4.786  0.000  0.000  0.000  0.000  0.000
-0.024  0.002  -0.009  0.001  -0.063  0.004  -4.546  0.000  0.000  0.000  0.000  0.000
-0.018  0.003  -0.008  0.001  -0.041  0.006  -4.116  0.000  0.000  0.000  0.000  0.000
-0.042  -0.009  -0.015  -0.003  -0.116  -0.031  -4.465  0.000  0.000  0.000  0.000  0.000
-0.029  -0.003  -0.012  -0.001  -0.073  -0.011  -4.348  0.000  0.000  0.000  0.000  0.000
-0.029  0.003  -0.012  0.001  -0.072  0.007  -4.313  0.000  0.000  0.000  0.000  0.000
-0.032  0.003  -0.013  0.001  -0.079  0.007  -4.369  0.000  0.000  0.000  0.000  0.000
-0.020  -0.003  -0.009  -0.001  -0.038  -0.012  -3.870  0.000  0.000  0.000  0.000  0.000
-0.025  -0.002  -0.011  -0.001  -0.053  -0.009  -3.651  0.000  0.000  0.000  0.000  0.000
-0.026  0.009  -0.012  0.003  -0.055  0.027  -3.658  0.000  0.000  0.000  0.000  0.000
-0.010  0.003  -0.007  0.001  -0.002  0.007  -2.977  0.000  0.000  0.000  0.000  0.000
-0.013  0.003  -0.008  0.001  -0.012  0.006  -2.535  0.000  0.000  0.000  0.000  0.000
0.013  -0.004  0.000  -0.001  0.072  -0.014  -1.145  0.000  0.000  0.000  0.000  0.000
0.025  0.002  0.004  0.001  0.107  0.006  0.264  0.000  0.000  0.000  0.000  0.000
0.033  0.002  0.007  0.001  0.130  0.005  1.650  0.000  0.000  0.000  0.000  0.000
0.018  -0.009  0.002  -0.003  0.079  -0.032  2.350  0.000  0.000  0.000  0.000  0.000
0.010  0.020  -0.000  0.006  0.052  0.062  2.197  0.000  0.000  0.000  0.000  0.000
0.006  -0.009  -0.001  -0.003  0.037  -0.032  2.315  0.000  0.000  0.000  0.000  0.000
-0.013  0.002  -0.007  0.001  -0.025  0.005  1.548  0.000  0.000  0.000  0.000  0.000
-0.025  0.008  -0.011  0.002  -0.062  0.022  0.454  0.000  0.000  0.000  0.000  0.000
-0.024  0.002  -0.011  0.001  -0.058  0.003  -0.294  0.000  0.000  0.000  0.000  0.000
-0.033  -0.004  -0.014  -0.001  -0.083  -0.016  -1.091  0.000  0.000  0.000  0.000  0.000
-0.018  0.008  -0.010  0.002  -0.035  0.022  -1.354  0.000  0.000  0.000  0.000  0.000
-0.025  0.007  -0.012  0.002  -0.055  0.020  -1.778  0.000  0.000  0.000  0.000  0.000
0.001  -0.004  -0.004  -0.001  0.027  -0.018  -1.023  0.000  0.000  0.000  0.000  0.000
0.027  0.007  0.004  0.002  0.113  0.019  0.379  0.000  0.000  0.000  0.000  0.000
0.026  -0.005  0.004  -0.001  0.104  -0.019  1.567  0.000  0.000  0.000  0.000  0.000
0.028  0.001  0.005  0.000  0.107  -0.000  2.474  0.000  0.000  0.000  0.000  0.000
0.024  -0.005  0.004  -0.001  0.094  -0.018  3.125  0.000  0.000  0.000  0.000  0.000
0.017  -0.004  0.002  -0.001  0.070  -0.017  3.360  0.000  0.000  0.000  0.000  0.000
-0.000  0.001  -0.003  0.000  0.011  0.003  2.806  0.000  0.000  0.000  0.000  0.000
-0.019  0.002  -0.009  0.001  -0.048  0.004  1.694  0.000  0.000  0.000  0.000  0.000
-0.007  0.001  -0.006  0.000  -0.010  -0.000  1.250  0.000  0.000  0.000  0.000  0.000
-0.014  0.007  -0.008  0.002  -0.033  0.020  0.554  0.000  0.000  0.000  0.000  0.000
0.011  -0.016  -0.000  -0.005  0.051  -0.055  1.258  0.000  0.000  0.000  0.000  0.000
0.029  0.002  0.006  0.001  0.107  0.004  2.196  0.000  0.000  0.000  0.000  0.000
0.046  -0.004  0.011  -0.001  0.158  -0.014  3.590  0.000  0.000  0.000  0.000  0.000
0.067  0.001  0.018  0.000  0.220  0.003  5.334  0.000  0.000  0.000  0.000  0.000
0.067  0.002  0.019  0.001  0.215  0.005  6.670  0.000  0.000  0.000  0.000  0.000
0.055  -0.004  0.015  -0.001  0.171  -0.013  7.312  0.000  0.000  0.000  0.000  0.000
0.072  0.007  0.021  0.002  0.221  0.023  8.240  0.000  0.000  0.000  0.000  0.000
0.036  -0.004  0.010  -0.001  0.100  -0.015  7.785  0.000  0.000  0.000  0.000  0.000
0.041  0.007  0.012  0.002  0.115  0.021  7.433  0.000  0.000  0.000  0.000  0.000
0.019  -0.005  0.006  -0.001  0.042  -0.016  6.491  0.000  0.000  0.000  0.000  0.000
0.005  0.002  0.002  0.001  -0.004  0.004  5.128  0.000  0.000  0.000  0.000  0.000
-0.003  0.001  -0.001  0.000  -0.032  0.003  3.733  0.000  0.000  0.000  0.000  0.000
0.012  0.007  0.004  0.002  0.018  0.021  3.102  0.000  0.000  0.000  0.000  0.000
0.009  -0.005  0.003  -0.001  0.007  -0.018  2.648  0.000  0.000  0.000  0.000  0.000
0.019  0.007  0.006  0.002  0.038  0.020  2.470  0.000  0.000  0.000  0.000  0.000
0.010  -0.005  0.003  -0.002  0.011  -0.019  2.186  0.000  0.000  0.000  0.000  0.000
0.013  0.001  0.004  0.000  0.019  0.002  1.956  0.000  -2.409  -0.014  -0.001  0.000
0.009  0.001  0.003  0.000  0.005  0.002  1.617  0.000  -2.409  -0.026  -0.001  0.000
0.011  -0.004  0.004  -0.001  0.011  -0.016  1.497  0.000  -5.969  -0.052  -0.002  0.000
-0.000  -0.005  0.001  -0.001  -0.024  -0.016  0.999  0.000  -7.121  -0.019  -0.002  -0.003
0.001  0.002  0.001  0.001  -0.019  0.005  0.569  0.000  -6.807  0.004  -0.002  -0.003
0.008  0.007  0.003  0.002  0.004  0.020  0.419  0.000  -6.807  0.023  -0.002  -0.003
0.007  -0.016  0.003  -0.005  -0.000  -0.052  0.563  0.000  -6.074  0.036  -0.002  -0.003
0.011  0.001  0.004  0.000  0.011  0.004  0.560  0.000  -5.236  0.046  -0.002  -0.003
-0.003  0.002  -0.000  0.001  -0.031  0.006  0.076  0.000  -5.236  0.054  -0.002  -0.003
0.003  0.002  0.002  0.001  -0.011  0.005  -0.085  0.000  -4.608  0.060  -0.002  -0.003
-0.011  -0.004  -0.003  -0.001  -0.056  -0.013  -0.643  0.000  -3.875  0.064  -0.002  -0.003
-0.024  0.002  -0.007  0.001  -0.097  0.006  -1.632  0.000  -3.351  0.066  -0.002  -0.003
-0.017  -0.004  -0.005  -0.001  -0.071  -0.012  -2.052  0.000  -3.351  0.069  -0.002  -0.003
-0.001  -0.004  0.000  -0.001  -0.019  -0.013  -1.796  0.000  -2.513  0.070  -0.002  -0.003
0.022  -0.003  0.007  -0.001  0.054  -0.010  -0.789  0.000  -2.094  0.065  -0.003  -0.003
0.010  0.008  0.004  0.002  0.016  0.026  -0.568  0.000  -2.094  0.059  -0.003  -0.003
0.043  -0.009  0.014  -0.003  0.122  -0.030  1.044  0.000  -1.990  0.053  -0.003  -0.003
0.029  0.002  0.010  0.001  0.072  0.008  1.612  0.000  -1.990  0.049  -0.003  -0.003
0.040  -0.004  0.014  -0.001  0.106  -0.011  2.520  0.000  -1.780  0.045  -0.003  -0.003
0.022  0.009  0.008  0.003  0.044  0.028  2.387  0.000  -1.571  0.041  -0.003  -0.003
0.011  -0.004  0.005  -0.001  0.011  -0.012  2.076  0.000  -1.571  0.039  -0.003  -0.003
-0.019  0.003  -0.004  0.001  -0.086  0.009  0.647  0.000  -1.257  0.036  -0.003  -0.003
-0.004  -0.004  0.001  -0.001  -0.035  -0.012  0.173  0.000  -1.047  0.035  -0.003  -0.003
-0.009  -0.003  -0.001  -0.001  -0.053  -0.010  -0.417  0.000  -0.942  0.033  -0.003  -0.003
-0.012  0.008  -0.002  0.002  -0.059  0.026  -1.111  0.000  -0.942  0.032  -0.003  -0.003
-0.010  -0.003  -0.002  -0.001  -0.051  -0.010  -1.417  0.000  -0.733  0.031  -0.003  -0.003
-0.000  0.002  0.001  0.001  -0.020  0.007  -1.392  0.000  -0.628  0.030  -0.003  -0.003
-0.004  0.002  0.000  0.001  -0.031  0.007  -1.494  0.000  -0.524  0.030  -0.003  -0.003
0.009  -0.004  0.004  -0.001  0.012  -0.013  -1.002  0.000  -0.524  0.029  -0.003  -0.003
-0.010  -0.003  -0.002  -0.001  -0.049  -0.010  -1.308  0.000  -0.419  0.029  -0.003  -0.003
-0.008  0.002  -0.001  0.001  -0.043  0.007  -1.560  0.000  -0.419  0.029  -0.003  -0.003
0.008  0.009  0.004  0.003  0.011  0.027  -1.248  0.000  -0.419  0.029  -0.003  -0.003
0.008  0.002  0.004  0.001  0.011  0.006  -0.891  0.000  -0.314  0.028  -0.003  -0.003
0.028  -0.010  0.010  -0.003  0.072  -0.031  0.237  0.000  -0.314  0.028  -0.003  -0.003
0.022  -0.009  0.009  -0.003  0.053  -0.028  0.905  0.000  -0.209  0.028  -0.003  -0.003
0.022  0.003  0.009  0.001  0.052  0.009  1.264  0.000  -0.209  0.028  -0.003  -0.003
0.018  -0.003  0.008  -0.001  0.037  -0.010  1.458  0.000  -0.209  0.028  -0.003  -0.003
0.020  0.004  0.008  0.001  0.043  0.013  1.587  0.000  -0.209  0.028  -0.003  -0.003
0.011  0.008  0.006  0.002  0.012  0.025  1.292  0.000  -0.105  0.028  -0.003  -0.003
0.020  0.002  0.009  0.000  0.041  0.005  1.471  0.000  -0.105  0.028  -0.003  -0.003
0.023  -0.004  0.010  -0.001  0.051  -0.012  1.798  0.000  -0.105  0.028  -0.003  -0.003
0.019  -0.003  0.009  -0.001  0.036  -0.010  1.882  0.000  -0.105  0.028  -0.003  -0.003
0.017  0.002  0.008  0.001  0.029  0.008  1.795  0.000  -0.105  0.028  -0.003  -0.003
0.010  -0.004  0.006  -0.001  0.004  -0.011  1.525  0.000  -0.105  0.028  -0.003  -0.003
0.009  -0.003  0.006  -0.001  0.003  -0.010  1.292  0.000  -0.105  0.028  -0.003  -0.003
0.010  0.008  0.006  0.002  0.004  0.026  0.956  0.000  -0.105  0.028  -0.003  -0.003
-0.017  0.008  -0.002  0.002  -0.081  0.025  -0.256  0.000  -0.105  0.028  -0.003  -0.003
0.003  -0.016  0.004  -0.005  -0.015  -0.051  -0.154  0.000  0.000  0.028  -0.003  -0.003
-0.002  0.003  0.003  0.001  -0.031  0.010  -0.521  0.000  0.000  0.028  -0.003  -0.003
-0.019  0.008  -0.003  0.003  -0.083  0.027  -1.473  0.000  0.000  0.028  -0.003  -0.003
-0.011  0.008  -0.000  0.002  -0.056  0.025  -1.912  0.000  0.000  0.028  -0.003  -0.003
-0.012  -0.010  -0.001  -0.003  -0.059  -0.033  -2.043  0.000  0.000  0.028  -0.003  -0.003
0.000  0.002  0.003  0.001  -0.018  0.007  -1.862  0.000  0.000  0.028  -0.003  -0.003
0.001  -0.004  0.003  -0.001  -0.015  -0.013  -1.602  0.000  0.000  0.027  -0.003  -0.003
-0.000  0.002  0.003  0.001  -0.019  0.007  -1.524  0.000  0.000  0.027  -0.003  -0.003
-0.001  -0.003  0.002  -0.001  -0.021  -0.011  -1.413  0.000  0.000  0.027  -0.003  -0.003
-0.003  0.009  0.002  0.003  -0.028  0.028  -1.569  0.000  0.000  0.027  -0.003  -0.003
-0.002  0.001  0.002  0.000  -0.021  0.004  -1.509  0.000  0.000  0.026  -0.003  -0.003
0.002  0.008  0.004  0.002  -0.008  0.024  -1.396  0.000  0.000  0.026  -0.003  -0.003
-0.002  0.001  0.002  0.000  -0.023  0.002  -1.377  0.000  0.000  0.026  -0.003  -0.003
0.014  0.002  0.007  0.001  0.029  0.004  -0.784  0.000  0.000  0.026  -0.003  -0.003
0.012  0.006  0.007  0.002  0.024  0.019  -0.436  0.000  0.000  0.026  -0.003  -0.003
0.010  -0.005  0.006  -0.001  0.017  -0.017  -0.078  0.000  0.000  0.026  -0.003  -0.003
0.015  0.007  0.008  0.002  0.032  0.020  0.221  0.000  0.000  0.026  -0.003  -0.003
0.009  0.001  0.006  0.000  0.010  0.000  0.298  0.000  0.000  0.026  -0.003  -0.003
0.010  -0.011  0.006  -0.003  0.013  -0.038  0.560  0.000  0.000  0.026  -0.003  -0.003
-0.001  0.001  0.003  0.000  -0.022  0.002  0.199  0.000  0.000  0.026  -0.003  -0.003
-0.019  0.001  -0.003  0.000  -0.078  0.003  -0.718  0.000  0.000  0.026  -0.003  -0.003
-0.020  0.007  -0.003  0.002  -0.079  0.020  -1.546  0.000  0.000  0.026  -0.003  -0.003
-0.038  0.006  -0.009  0.002  -0.134  0.018  -2.805  0.000  0.000  0.026  -0.003  -0.003
-0.041  -0.005  -0.010  -0.001  -0.141  -0.018  -3.739  0.000  0.000  0.026  -0.003  -0.003
-0.029  0.001  -0.007  0.001  -0.099  0.002  -4.100  0.000  -0.105  0.025  -0.003  -0.003
-0.043  0.006  -0.011  0.002  -0.140  0.016  -4.914  0.000  -0.105  0.024  -0.003  -0.003
-0.043  0.000  -0.012  0.000  -0.139  -0.002  -5.472  0.000  -0.209  0.023  -0.003  -0.003
-0.033  0.000  -0.009  0.000  -0.102  -0.002  -5.497  0.000  -0.419  0.021  -0.003  -0.003
-0.037  -0.000  -0.010  0.000  -0.113  -0.003  -5.642  0.000  -0.942  0.017  -0.003  -0.003
-0.020  0.000  -0.005  0.000  -0.056  -0.001  -5.121  0.000  -0.942  0.014  -0.003  -0.003
-0.020  0.006  -0.005  0.002  -0.052  0.018  -4.749  0.000  -1.466  0.008  -0.003  -0.003
-0.004  -0.013  -0.001  -0.004  -0.001  -0.043  -3.608  0.000  -1.885  -0.001  -0.003  -0.003
-0.013  0.006  -0.003  0.002  -0.029  0.017  -3.272  0.000  -2.409  -0.011  -0.004  -0.003
0.002  0.000  0.001  0.000  0.017  -0.002  -2.406  0.000  -2.409  -0.019  -0.004  -0.003
0.009  0.000  0.003  0.000  0.040  -0.001  -1.461  0.000  -2.618  -0.029  -0.004  -0.003
0.004  0.006  0.002  0.002  0.022  0.016  -0.976  0.000  -2.723  -0.039  -0.004  -0.003
0.013  0.005  0.005  0.002  0.052  0.014  -0.240  0.000  -2.723  -0.048  -0.004  -0.003
0.009  -0.001  0.003  0.000  0.037  -0.005  0.258  0.000  -2.618  -0.056  -0.004  -0.003
0.003  -0.001  0.002  -0.000  0.017  -0.005  0.439  0.000  -2.304  -0.062  -0.004  -0.003
0.032  -0.006  0.011  -0.002  0.109  -0.022  1.683  0.000  -1.990  -0.067  -0.004  -0.003
0.011  0.005  0.004  0.002  0.040  0.015  1.740  0.000  -1.990  -0.071  -0.004  -0.003
0.025  -0.013  0.009  -0.004  0.085  -0.042  2.537  0.000  -1.676  -0.075  -0.004  -0.003
0.004  -0.000  0.003  0.000  0.015  -0.001  2.213  0.000  -1.466  -0.078  -0.004  -0.003
0.004  -0.000  0.002  0.000  0.013  -0.002  1.925  0.000  -1.152  -0.080  -0.004  -0.003
-0.004  -0.000  0.000  0.000  -0.011  -0.002  1.425  0.000  -1.152  -0.082  -0.004  -0.003
-0.018  -0.006  -0.004  -0.002  -0.058  -0.020  0.583  0.000  -1.047  -0.084  -0.004  -0.003
-0.022  0.000  -0.006  0.000  -0.069  0.001  -0.305  0.000  -0.838  -0.085  -0.004  -0.003
-0.023  -0.006  -0.006  -0.002  -0.068  -0.018  -0.924  0.000  -0.838  -0.086  -0.004  -0.003
-0.017  0.006  -0.005  0.002  -0.049  0.020  -1.370  0.000  -0.628  -0.086  -0.004  -0.003
-0.004  0.000  -0.001  0.000  -0.007  0.000  -1.165  0.000  -0.314  -0.087  -0.004  -0.003
-0.014  -0.000  -0.004  0.000  -0.038  -0.001  -1.346  0.000  -0.209  -0.087  -0.004  -0.003
-0.009  -0.005  -0.002  -0.002  -0.021  -0.018  -1.227  0.000  -0.209  -0.088  -0.004  -0.003
-0.007  -0.005  -0.002  -0.001  -0.012  -0.016  -1.049  0.000  -0.209  -0.088  -0.004  -0.003
0.005  0.001  0.002  0.000  0.024  0.003  -0.575  0.000  -0.209  -0.088  -0.004  -0.003
0.010  -0.005  0.003  -0.002  0.039  -0.016  0.052  0.000  -0.105  -0.089  -0.004  -0.003
0.007  0.001  0.003  0.000  0.030  0.003  0.365  0.000  -0.105  -0.089  -0.004  -0.003
0.006  0.001  0.003  0.000  0.027  0.004  0.577  0.000  -0.105  -0.089  -0.004  -0.003
0.018  0.001  0.006  0.000  0.065  0.004  1.173  0.000  -0.105  -0.089  -0.004  -0.003
0.014  0.001  0.005  0.000  0.048  0.002  1.467  0.000  -0.105  -0.089  -0.004  -0.003
0.021  -0.005  0.007  -0.001  0.069  -0.015  2.017  0.000  -0.105  -0.089  -0.004  -0.003
0.007  -0.010  0.003  -0.003  0.023  -0.031  2.002  0.000  -0.105  -0.089  -0.004  -0.003
0.007  -0.004  0.003  -0.001  0.022  -0.012  1.892  0.000  -0.105  -0.089  -0.004  -0.003
0.015  0.002  0.006  0.000  0.048  0.008  2.004  0.000  0.000  -0.089  -0.004  -0.003
-0.003  0.002  0.000  0.001  -0.011  0.009  1.432  0.000  0.000  -0.089  -0.004  -0.003
0.002  -0.015  0.002  -0.005  0.006  -0.048  1.406  0.000  0.000  -0.089  -0.004  -0.003
0.012  0.003  0.005  0.001  0.038  0.011  1.485  0.000  0.000  -0.089  -0.004  -0.003
0.005  0.002  0.003  0.001  0.015  0.010  1.304  0.000  0.000  -0.089  -0.004  -0.003
0.015  -0.003  0.006  -0.001  0.046  -0.008  1.579  0.000  0.000  -0.089  -0.004  -0.003
0.019  -0.003  0.007  -0.001  0.058  -0.007  1.930  0.000  0.000  -0.088  -0.004  -0.003
0.020  -0.003  0.008  -0.001  0.058  -0.007  2.214  0.000  0.000  -0.088  -0.004  -0.003
0.017  0.002  0.007  0.000  0.049  0.010  2.260  0.000  0.000  -0.088  -0.004  -0.003
0.001  0.004  0.002  0.001  -0.006  0.014  1.669  0.000  0.000  -0.088  -0.004  -0.003
0.012  0.002  0.006  0.000  0.030  0.009  1.624  0.000  0.000  -0.088  -0.004  -0.003
0.001  -0.003  0.002  -0.001  -0.006  -0.008  1.252  0.000  0.105  -0.088  -0.004  -0.003
0.020  0.008  0.008  0.002  0.055  0.028  1.489  0.000  0.105  -0.087  -0.004  -0.003
0.014  -0.003  0.007  -0.001  0.036  -0.009  1.631  0.000  0.105  -0.087  -0.004  -0.003
0.009  0.003  0.005  0.001  0.020  0.011  1.472  0.000  0.000  -0.087  -0.004  -0.003
0.007  0.002  0.005  0.001  0.011  0.009  1.259  0.000  0.000  -0.087  -0.004  -0.003
0.006  -0.004  0.004  -0.001  0.009  -0.011  1.147  0.000  0.000  -0.087  -0.004  -0.003
0.016  0.003  0.008  0.001  0.040  0.010  1.312  0.000  0.000  -0.087  -0.004  -0.003
0.005  0.008  0.004  0.002  0.003  0.027  0.962  0.000  0.000  -0.086  -0.004  -0.003
-0.005  0.008  0.001  0.002  -0.029  0.025  0.333  0.000  0.000  -0.086  -0.004  -0.003
-0.013  -0.011  -0.001  -0.003  -0.054  -0.034  -0.190  0.000  0.000  -0.086  -0.004  -0.003
-0.011  0.002  -0.001  0.000  -0.046  0.006  -0.696  0.000  0.000  -0.086  -0.004  -0.003
-0.007  0.002  0.000  0.000  -0.032  0.006  -0.949  0.000  0.000  -0.086  -0.004  -0.003
0.001  0.001  0.003  0.000  -0.005  0.004  -0.839  0.000  0.000  -0.086  -0.004  -0.003
0.010  0.001  0.006  0.000  0.024  0.005  -0.427  0.000  0.000  -0.086  -0.004  -0.003
-0.007  -0.004  0.000  -0.001  -0.032  -0.014  -0.648  0.000  0.000  -0.086  -0.004  -0.003
-0.022  0.001  -0.004  0.000  -0.078  0.005  -1.422  0.000  0.000  -0.086  -0.004  -0.003
-0.008  0.007  -0.000  0.002  -0.030  0.023  -1.577  0.000  0.000  -0.086  -0.004  -0.003
-0.012  0.001  -0.001  0.000  -0.043  0.004  -1.761  0.000  0.000  -0.086  -0.004  -0.003
-0.027  0.001  -0.006  0.000  -0.089  0.003  -2.421  0.000  0.000  -0.086  -0.004  -0.003
-0.031  0.000  -0.008  0.000  -0.101  0.001  -3.078  0.000  0.000  -0.086  -0.004  -0.003
-0.032  0.001  -0.008  0.000  -0.101  0.004  -3.613  0.000  0.000  -0.087  -0.004  -0.003
-0.045  -0.004  -0.013  -0.001  -0.140  -0.014  -4.400  0.000  0.000  -0.087  -0.004  -0.003
-0.047  0.007  -0.014  0.002  -0.145  0.022  -5.238  0.000  -0.105  -0.087  -0.004  -0.003
-0.072  0.001  -0.022  0.000  -0.219  0.003  -6.663  0.000  -0.105  -0.088  -0.004  -0.003
-0.072  0.001  -0.023  0.000  -0.215  0.002  -7.754  0.000  -0.105  -0.088  -0.004  -0.003
-0.050  0.000  -0.016  0.000  -0.137  0.000  -7.731  0.000  -0.314  -0.089  -0.004  -0.003
-0.049  0.001  -0.016  0.000  -0.131  0.002  -7.660  0.000  -0.733  -0.093  -0.004  -0.003
-0.037  0.001  -0.013  0.000  -0.088  0.002  -7.116  0.000  -0.733  -0.096  -0.004  -0.003
-0.029  0.000  -0.011  0.000  -0.062  0.001  -6.384  0.000  -1.571  -0.103  -0.004  -0.003
-0.029  -0.004  -0.011  -0.001  -0.062  -0.015  -5.727  0.000  -2.199  -0.049  -0.005  -0.006
-0.012  0.006  -0.006  0.002  -0.005  0.020  -4.714  0.000  -3.037  -0.012  -0.005  -0.006
-0.017  0.001  -0.007  0.000  -0.021  0.001  -3.997  0.000  -3.037  0.019  -0.005  -0.006
-0.005  0.000  -0.004  0.000  0.017  -0.001  -2.988  0.000  -3.246  0.039  -0.005  -0.006
-0.010  -0.005  -0.005  -0.002  0.002  -0.018  -2.284  0.000  -3.560  0.052  -0.005  -0.006
0.010  0.006  0.001  0.002  0.066  0.020  -1.163  0.000  -3.560  0.062  -0.005  -0.006
0.019  -0.006  0.004  -0.002  0.093  -0.019  0.201  0.000  -3.560  0.068  -0.005  -0.006
0.025  0.000  0.006  0.000  0.110  0.001  1.399  0.000  -3.351  0.070  -0.005  -0.006
0.039  0.006  0.010  0.002  0.152  0.017  2.757  0.000  -3.037  0.072  -0.005  -0.006
0.047  0.001  0.013  0.000  0.175  0.001  4.173  0.000  -3.037  0.073  -0.005  -0.006
0.053  -0.011  0.015  -0.003  0.188  -0.037  5.612  0.000  -2.618  0.073  -0.005  -0.006
0.038  0.001  0.011  0.000  0.136  0.003  6.003  0.000  -2.199  0.074  -0.005  -0.006
0.055  0.007  0.017  0.002  0.187  0.021  6.815  0.000  -1.780  0.075  -0.005  -0.006
0.060  0.001  0.019  0.000  0.198  0.003  7.668  0.000  -1.780  0.075  -0.005  -0.006
0.033  -0.014  0.011  -0.004  0.106  -0.046  7.529  0.000  -1.466  0.076  -0.005  -0.006
0.024  -0.005  0.008  -0.002  0.075  -0.016  6.929  0.000  -1.047  0.077  -0.005  -0.006
0.005  -0.058  0.002  -0.018  0.012  -0.186  6.467  0.000  -1.047  0.079  -0.005  -0.006
0.013  -0.035  0.005  -0.011  0.037  -0.106  6.003  0.000  -0.733  0.080  -0.005  -0.006
0.019  -0.025  0.007  -0.009  0.057  -0.072  5.702  0.000  -0.419  0.082  -0.005  -0.006
0.005  -0.039  0.003  -0.013  0.009  -0.115  5.094  0.000  0.000  0.086  -0.005  -0.006
0.006  -0.026  0.003  -0.009  0.012  -0.069  4.420  0.000  0.000  0.089  -0.005  -0.006
0.007  -0.025  0.003  -0.009  0.016  -0.064  3.897  0.000  0.628  0.094  -0.005  -0.006
-0.005  -0.037  -0.000  -0.013  -0.024  -0.102  3.176  0.000  1.152  0.101  -0.005  -0.006
-0.007  -0.013  -0.001  -0.006  -0.030  -0.024  2.192  0.000  1.780  0.111  -0.005  -0.006
-0.014  -0.004  -0.003  -0.003  -0.050  0.007  1.045  0.000  1.780  0.118  -0.005  -0.006
-0.025  0.001  -0.007  -0.002  -0.085  0.023  -0.342  0.000  2.199  0.128  -0.005  -0.006
-0.026  -0.004  -0.007  -0.003  -0.085  0.005  -1.368  0.000  2.199  0.137  -0.004  -0.006
-0.031  0.018  -0.009  0.004  -0.101  0.078  -2.677  0.000  2.199  0.144  -0.004  -0.006
-0.039  0.015  -0.012  0.003  -0.122  0.066  -3.903  0.000  1.571  0.150  -0.004  -0.006
-0.023  0.019  -0.007  0.004  -0.067  0.076  -4.295  0.000  0.524  0.154  -0.004  -0.006
-0.026  0.023  -0.008  0.005  -0.076  0.086  -4.747  0.000  0.419  0.157  -0.005  -0.006
-0.018  0.012  -0.006  0.002  -0.050  0.049  -4.643  0.000  0.419  0.159  -0.005  -0.006
-0.013  -0.003  -0.004  -0.002  -0.030  0.001  -4.128  0.000  0.314  0.161  -0.005  -0.006
-0.011  -0.002  -0.004  -0.002  -0.024  0.002  -3.652  0.000  0.105  0.161  -0.005  -0.006
-0.014  -0.001  -0.005  -0.002  -0.033  0.006  -3.389  0.000  0.000  0.161  -0.005  -0.006
-0.022  -0.008  -0.008  -0.004  -0.057  -0.015  -3.363  0.000  0.000  0.161  -0.005  -0.006
-0.024  -0.006  -0.009  -0.003  -0.064  -0.008  -3.448  0.000  -0.209  0.160  -0.005  -0.006
-0.026  -0.005  -0.009  -0.003  -0.069  -0.007  -3.573  0.000  -0.419  0.158  -0.005  -0.006
-0.019  -0.007  -0.007  -0.004  -0.043  -0.011  -3.365  0.000  -0.628  0.156  -0.005  -0.006
-0.001  -0.016  -0.002  -0.007  0.014  -0.040  -2.441  0.000  -0.628  0.153  -0.005  -0.006
0.007  -0.005  0.001  -0.003  0.040  -0.005  -1.567  0.000  -0.838  0.150  -0.005  -0.006
0.010  -0.022  0.002  -0.009  0.048  -0.058  -0.552  0.000  -1.047  0.145  -0.005  -0.006
0.027  0.004  0.007  -0.001  0.102  0.027  0.493  0.000  -1.047  0.142  -0.005  -0.006
0.002  -0.001  -0.000  -0.002  0.020  0.009  0.482  0.000  -1.257  0.137  -0.005  -0.006
0.007  0.005  0.001  -0.001  0.035  0.027  0.562  0.000  -1.152  0.134  -0.005  -0.006
-0.015  0.005  -0.006  -0.000  -0.037  0.028  -0.186  0.000  -1.047  0.130  -0.005  -0.006
-0.014  0.011  -0.005  0.002  -0.031  0.047  -0.793  0.000  -1.047  0.127  -0.005  -0.006
-0.013  0.016  -0.005  0.003  -0.028  0.062  -1.294  0.000  -0.942  0.125  -0.005  -0.006
