SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
11.269     11   0.176  0.000  0.658  0.085  -0.055  0.000  0.000  0.000
11.604      9   0.176  0.000  0.686  0.120  -0.010  0.000  0.000  0.000
11.911      9   0.176  0.000  0.723  0.088  -0.051  0.000  0.000  0.000
11.425      8   0.000  0.000  0.901  0.150  -0.019  0.000  0.000  0.000
10.706     10   0.000  0.000  0.792  0.116  -0.034  0.000  0.000  0.000
9.890     10   0.000  0.000  0.700  0.122  -0.017  0.000  0.000  0.000
9.248     10   0.000  0.000  0.717  0.129  -0.016  0.000  0.000  0.000
8.728     10   0.000  0.000  0.710  0.134  -0.001  0.000  0.000  0.000
8.104     10   0.000  0.000  0.614  0.110  -0.002  0.000  0.000  0.000
7.730      5   0.000  0.000  0.657  0.136  0.013  0.000  0.000  0.000
7.047      5   0.000  0.000  0.455  0.126  0.053  0.000  0.000  0.000
5.820      6   0.000  0.000  0.123  0.077  0.063  0.000  0.000  0.000
5.164      7   0.000  0.000  0.248  0.101  0.046  0.000  0.000  0.000
4.533      7   0.000  0.000  0.143  0.095  0.083  0.000  0.000  0.000
3.919      5   0.000  0.000  0.091  0.078  0.078  0.000  0.000  0.000
2.879      7   0.000  0.000  -0.174  0.071  0.129  0.000  0.000  0.000
2.146      7   0.000  0.000  -0.109  0.069  0.095  0.000  0.000  0.000
0.978      7   0.000  0.000  -0.388  0.037  0.130  0.000  0.000  0.000
0.163      4   0.000  0.000  -0.335  0.049  0.121  0.000  0.000  0.000
-0.387      4   0.000  0.000  -0.304  0.062  0.142  0.000  0.000  0.000
-1.104      1   0.000  0.000  -0.411  0.003  0.105  0.000  0.000  0.000
-1.980      1   0.000  0.000  -0.554  0.004  0.126  0.000  0.000  0.000
-2.541      1   0.000  0.000  -0.485  0.018  0.119  0.000  0.000  0.000
-3.252      0   0.000  0.000  -0.613  0.004  0.140  0.000  0.000  0.000
-3.751      0   0.000  0.000  -0.580  0.004  0.131  0.000  0.000  0.000
-4.503      1   0.000  0.000  -0.737  -0.037  0.122  0.000  0.000  0.000
-4.979      1   0.000  0.000  -0.664  -0.048  0.088  0.000  0.000  0.000
-5.261      4   0.000  0.000  -0.615  -0.044  0.081  0.000  0.000  0.000
-6.097      4   0.000  0.000  -0.902  -0.085  0.107  0.000  0.000  0.000
-6.682      9   0.000  0.000  -0.847  -0.094  0.070  0.000  0.000  0.000
-7.003      5   0.000  0.000  -0.780  -0.087  0.066  0.000  0.000  0.000
-6.882      2   0.000  0.000  -0.595  -0.082  0.034  0.000  0.000  0.000
-6.590      2   0.000  0.000  -0.507  -0.076  0.032  0.000  0.000  0.000
-6.760      1   0.000  0.000  -0.685  -0.114  0.028  0.000  0.000  0.000
-6.755     -1   0.000  0.000  -0.609  -0.107  0.000  0.000  0.000  0.000
-6.959      0   0.000  0.000  -0.702  -0.126  -0.000  0.000  0.000  0.000
-6.672      0   0.000  0.000  -0.480  -0.120  -0.042  0.000  0.000  0.000
-6.608      0   0.000  0.000  -0.563  -0.141  -0.025  0.000  0.000  0.000
-6.605      0   0.000  0.000  -0.579  -0.147  -0.038  0.000  0.000  0.000
-6.507      3   0.000  0.000  -0.523  -0.151  -0.063  0.000  0.000  0.000
-6.974      3   0.000  0.000  -0.771  -0.197  -0.059  0.000  0.000  0.000
-7.214      4   0.000  0.000  -0.706  -0.185  -0.070  0.000  0.000  0.000
-6.891      3   0.000  0.000  -0.457  -0.175  -0.106  0.000  0.000  0.000
-6.139      3   0.000  0.000  -0.231  -0.149  -0.115  0.000  0.000  0.000
-5.781      1   0.000  0.000  -0.337  -0.183  -0.122  0.000  0.000  0.000
-5.433      0   0.000  0.000  -0.293  -0.185  -0.156  0.000  0.000  0.000
-5.289     -1   0.000  0.000  -0.358  -0.188  -0.146  0.000  0.000  0.000
-5.067     -1   0.000  0.000  -0.301  -0.190  -0.165  0.000  0.000  0.000
-4.394     -1   0.000  0.000  -0.070  -0.166  -0.181  0.000  0.000  0.000
-3.953      1   0.000  0.000  -0.119  -0.185  -0.170  0.000  0.000  0.000
-3.596      1   0.000  0.000  -0.109  -0.187  -0.188  0.000  0.000  0.000
-2.943     -1   0.000  0.000  0.052  -0.134  -0.176  0.000  0.000  0.000
-2.556      0   0.000  0.000  -0.008  -0.154  -0.178  0.000  0.000  0.000
-2.125      0   0.000  0.000  0.049  -0.147  -0.183  0.000  0.000  0.000
-1.873      0   0.000  0.000  -0.005  -0.138  -0.157  0.000  0.000  0.000
-1.454      0   0.000  0.000  0.102  -0.131  -0.176  0.000  0.000  0.000
-0.759      1   0.000  0.000  0.252  -0.082  -0.151  0.000  0.000  0.000
-0.495      0   0.000  0.000  0.122  -0.115  -0.154  0.000  0.000  0.000
-0.058      0   0.000  0.000  0.221  -0.083  -0.147  0.000  0.000  0.000
-0.407      2   0.000  0.000  -0.111  -0.119  -0.109  0.000  0.000  0.000
-0.169      0   0.000  0.000  0.138  -0.083  -0.144  0.000  0.000  0.000
0.069      1   0.000  0.000  0.149  -0.079  -0.121  0.000  0.000  0.000
0.292      1   0.000  0.000  0.160  -0.075  -0.114  0.000  0.000  0.000
0.309      3   0.000  0.000  0.078  -0.071  -0.092  0.000  0.000  0.000
0.343      0   0.000  0.000  0.091  -0.066  -0.102  0.000  0.000  0.000
-0.330      0   0.000  0.000  -0.241  -0.102  -0.066  0.000  0.000  0.000
-0.719      2   0.000  0.000  -0.155  -0.110  -0.105  0.000  0.000  0.000
-1.170      4   0.000  0.000  -0.228  -0.119  -0.086  0.000  0.000  0.000
-1.263      3   0.000  0.000  -0.110  -0.095  -0.079  0.000  0.000  0.000
-1.471      3   0.000  0.000  -0.172  -0.103  -0.075  0.000  0.000  0.000
-1.989      3   0.000  0.000  -0.327  -0.138  -0.084  0.000  0.000  0.000
-2.340      2   0.000  0.000  -0.301  -0.117  -0.079  0.000  0.000  0.000
-2.362      1   0.000  0.000  -0.167  -0.124  -0.115  0.000  0.000  0.000
-2.698      1   0.000  0.000  -0.333  -0.128  -0.068  0.000  0.000  0.000
-2.400      1   0.000  0.000  -0.053  -0.112  -0.120  0.000  0.000  0.000
-2.709      1   0.000  0.000  -0.317  -0.142  -0.084  0.000  0.000  0.000
-2.476      0   0.000  0.000  -0.096  -0.090  -0.093  0.000  0.000  0.000
-2.281      0   0.000  0.000  -0.095  -0.092  -0.088  0.000  0.000  0.000
-2.058     -1   0.000  0.000  -0.061  -0.097  -0.096  0.000  0.000  0.000
-2.123      1   0.000  0.000  -0.180  -0.105  -0.076  0.000  0.000  0.000
-2.258      1   0.000  0.000  -0.219  -0.099  -0.071  0.000  0.000  0.000
-2.054      3   0.000  0.000  -0.074  -0.077  -0.082  0.000  0.000  0.000
-1.879      0   0.000  0.000  -0.078  -0.072  -0.061  0.000  0.000  0.000
-1.765      1   0.000  0.000  -0.091  -0.070  -0.058  0.000  0.000  0.000
-1.193      1   0.000  0.000  0.123  -0.023  -0.054  0.000  0.000  0.000
-0.892      0   0.000  0.000  0.052  -0.036  -0.051  0.000  0.000  0.000
-0.581      2   0.000  0.000  0.089  -0.034  -0.062  0.000  0.000  0.000
-0.464      0   0.000  0.000  0.021  -0.033  -0.044  0.000  0.000  0.000
-0.488      0   0.000  0.000  -0.040  -0.031  -0.028  0.000  0.000  0.000
-0.784      0   0.000  0.000  -0.173  -0.042  -0.011  0.000  0.000  0.000
-0.371     -1   0.000  0.000  0.140  -0.009  -0.052  0.000  0.000  0.000
0.016     -1   0.000  0.000  0.157  -0.011  -0.036  0.000  0.000  0.000
0.122     -1   0.000  0.000  0.038  0.018  0.024  0.000  0.000  0.000
0.139      2   0.000  0.000  0.022  0.004  -0.006  0.000  0.000  0.000
0.138      0   0.000  0.000  0.015  0.004  -0.006  0.000  0.000  0.000
0.073      0   0.000  0.000  -0.027  0.018  0.022  0.000  0.000  0.000
0.065      0   0.000  0.000  -0.007  0.017  0.022  0.000  0.000  0.000
-0.150      1   0.000  0.000  -0.107  0.002  0.034  0.000  0.000  0.000
-0.082      1   0.000  0.000  0.002  0.028  0.031  0.000  0.000  0.000
-0.249      1   0.000  0.000  -0.109  0.028  0.056  0.000  0.000  0.000
-0.361      1   0.000  0.000  -0.079  -0.002  0.013  0.000  0.000  0.000
-0.584     -1   0.000  0.000  -0.157  0.014  0.052  0.000  0.000  0.000
-0.674      0   0.000  0.000  -0.110  0.013  0.036  0.000  0.000  0.000
-0.528      0   0.000  0.000  -0.018  0.039  0.048  0.000  0.000  0.000
-0.396      0   0.000  0.000  -0.002  0.021  0.029  0.000  0.000  0.000
-0.162      2   0.000  0.000  0.055  0.036  0.030  0.000  0.000  0.000
0.182      2   0.000  0.000  0.128  0.048  0.027  0.000  0.000  0.000
-0.018      0   0.000  0.000  -0.085  0.003  0.024  0.000  0.000  0.000
0.569      0   0.000  0.000  0.264  0.059  -0.004  0.000  0.000  0.000
0.948      0   0.000  0.000  0.211  0.055  0.024  0.000  0.000  0.000
1.194      1   0.000  0.000  0.192  0.039  0.009  0.000  0.000  0.000
1.711      1   0.000  0.000  0.343  0.064  -0.005  0.000  0.000  0.000
2.253      0   0.000  0.000  0.401  0.073  -0.003  0.000  0.000  0.000
2.531      1   0.000  0.000  0.332  0.055  -0.006  0.000  0.000  0.000
2.264      1   0.000  0.000  0.097  0.038  0.025  0.000  0.000  0.000
2.421      0   0.000  0.000  0.258  0.090  0.036  0.000  0.000  0.000
2.579      1   0.000  0.000  0.287  0.057  0.006  0.000  0.000  0.000
2.677      1   0.000  0.000  0.274  0.054  0.006  0.000  0.000  0.000
2.515      1   0.000  0.000  0.153  0.050  0.034  0.000  0.000  0.000
2.362      0   0.000  0.000  0.150  0.047  0.018  0.000  0.000  0.000
2.092      1   0.000  0.000  0.078  0.046  0.031  0.000  0.000  0.000
2.000      0   0.000  0.000  0.141  0.044  0.015  0.000  0.000  0.000
1.523      0   0.000  0.000  -0.041  -0.002  0.015  0.000  0.000  0.000
1.762     -1   0.000  0.000  0.259  0.028  -0.029  0.000  0.000  0.000
1.394      0   0.000  0.000  -0.020  0.013  0.030  0.000  0.000  0.000
1.047      0   0.000  0.000  -0.031  -0.001  0.000  0.000  0.000  0.000
1.211      1   0.000  0.000  0.168  0.041  0.000  0.000  0.000  0.000
1.464      0   0.000  0.000  0.223  0.039  0.000  0.000  0.000  0.000
1.746      0   0.000  0.000  0.259  0.044  0.000  0.000  0.000  0.000
1.777      0   0.000  0.000  0.165  0.040  0.015  0.000  0.000  0.000
1.877      0   0.000  0.000  0.206  0.045  0.000  0.000  0.000  0.000
1.397      0   0.000  0.000  -0.060  0.012  0.028  0.000  0.000  0.000
1.564      0   0.000  0.000  0.202  0.052  -0.001  0.000  0.000  0.000
1.367      0   0.000  0.000  0.047  0.007  0.012  0.000  0.000  0.000
1.273      0   0.000  0.000  0.076  0.022  0.012  0.000  0.000  0.000
1.120     -1   0.000  0.000  0.048  0.007  -0.003  0.000  0.000  0.000
0.677     -1   0.000  0.000  -0.104  -0.009  0.012  0.000  0.000  0.000
-0.043      2   0.000  0.000  -0.269  -0.037  0.012  0.000  0.000  0.000
-0.404      2   0.000  0.000  -0.152  -0.047  -0.030  0.000  0.000  0.000
-0.297      2   0.000  0.000  0.032  -0.031  -0.042  0.000  0.000  0.000
-0.459      2   0.000  0.000  -0.088  -0.054  -0.026  0.000  0.000  0.000
-0.532      2   0.000  0.000  -0.050  -0.052  -0.051  0.000  0.000  0.000
-0.571      1   0.000  0.000  -0.050  -0.036  -0.034  0.000  0.000  0.000
-0.380      1   0.000  0.000  0.056  -0.021  -0.046  0.000  0.000  0.000
0.172      1   0.000  0.000  0.235  0.009  -0.043  0.000  0.000  0.000
0.672      0   0.000  0.000  0.266  -0.005  -0.054  0.000  0.000  0.000
1.355      2   0.000  0.000  0.380  0.048  -0.023  0.000  0.000  0.000
2.203      2   0.000  0.000  0.520  0.073  -0.034  0.000  0.000  0.000
2.996      1   0.000  0.000  0.572  0.081  -0.034  0.000  0.000  0.000
3.482      1   0.000  0.000  0.497  0.077  -0.016  0.000  0.000  0.000
4.044      0   0.000  0.000  0.576  0.099  -0.017  0.000  0.000  0.000
4.372      0   0.000  0.000  0.514  0.095  -0.001  0.000  0.000  0.000
4.696      0   0.000  0.000  0.542  0.103  -0.001  0.000  0.000  0.000
4.811      0   0.000  0.000  0.471  0.097  0.012  0.000  0.000  0.000
4.268      0   0.000  0.000  0.179  0.050  0.025  0.000  0.000  0.000
4.442      0   0.000  0.000  0.472  0.088  -0.017  0.000  0.000  0.000
4.031     -1   0.000  0.000  0.211  0.042  0.012  0.000  0.000  0.000
3.868     -1   0.000  0.000  0.293  0.053  -0.004  0.000  0.000  0.000
3.709      0   0.000  0.000  0.286  0.037  -0.017  0.000  0.000  0.000
3.721      0   0.000  0.000  0.342  0.063  -0.003  0.000  0.000  0.000
3.683      0   0.000  0.000  0.315  0.067  0.010  0.000  0.000  0.000
3.613      2   0.000  0.000  0.316  0.036  -0.030  0.000  0.000  0.000
3.122      2   0.000  0.000  0.093  0.038  0.028  0.000  0.000  0.000
2.589      1   0.000  0.000  0.036  0.022  0.013  0.000  0.000  0.000
2.674      1   0.000  0.000  0.280  0.049  -0.017  0.000  0.000  0.000
2.933      1   0.000  0.000  0.359  0.057  -0.001  0.000  0.000  0.000
2.949      1   0.000  0.000  0.273  0.040  -0.002  0.000  0.000  0.000
2.726      1   0.000  0.000  0.160  0.040  0.012  0.000  0.000  0.000
2.500      0   0.000  0.000  0.146  0.036  -0.002  0.000  0.000  0.000
2.612      1   0.000  0.000  0.277  0.060  -0.002  0.000  0.000  0.000
2.399      1   0.000  0.000  0.135  0.028  0.011  0.000  0.000  0.000
2.751      0   0.000  0.000  0.383  0.056  -0.017  0.000  0.000  0.000
3.044     -1   0.000  0.000  0.389  0.052  -0.016  0.000  0.000  0.000
3.287     -1   0.000  0.000  0.392  0.062  -0.015  0.000  0.000  0.000
3.387     -1   0.000  0.000  0.349  0.056  -0.015  0.000  0.000  0.000
3.565     -1   0.000  0.000  0.393  0.067  -0.013  0.000  0.000  0.000
3.826      1   0.000  0.000  0.452  0.064  -0.026  0.000  0.000  0.000
3.703      1   0.000  0.000  0.283  0.061  0.016  0.000  0.000  0.000
3.471      0   0.000  0.000  0.223  0.057  0.017  0.000  0.000  0.000
2.989      0   0.000  0.000  0.083  0.039  0.028  0.000  0.000  0.000
3.198      0   0.000  0.000  0.365  0.079  -0.001  0.000  0.000  0.000
3.152     -1   0.000  0.000  0.256  0.061  0.026  0.000  0.000  0.000
2.795     -1   0.000  0.000  0.100  0.056  0.052  0.000  0.000  0.000
2.512      0   0.000  0.000  0.101  0.067  0.050  0.000  0.000  0.000
1.996      0   0.000  0.000  -0.033  0.049  0.059  0.000  0.000  0.000
1.870      0   0.000  0.000  0.097  0.075  0.057  0.000  0.000  0.000
1.734     -1   0.000  0.000  0.083  0.055  0.053  0.000  0.000  0.000
1.559     -1   0.000  0.000  0.041  0.068  0.079  0.000  0.000  0.000
1.068     -1   0.000  0.000  -0.121  0.048  0.086  0.000  0.000  0.000
0.389     -1   0.000  0.000  -0.247  0.032  0.082  0.000  0.000  0.000
-0.092      0   0.000  0.000  -0.217  0.031  0.076  0.000  0.000  0.000
-0.333      0   0.000  0.000  -0.157  0.043  0.085  0.000  0.000  0.000
-0.857      1   0.000  0.000  -0.310  0.012  0.094  0.000  0.000  0.000
-0.616      1   0.000  0.000  -0.004  0.067  0.075  0.000  0.000  0.000
-1.163      0   0.000  0.000  -0.348  0.009  0.097  0.000  0.000  0.000
-1.314      1   0.000  0.000  -0.217  0.049  0.093  0.000  0.000  0.000
-1.049      1   0.000  0.000  -0.033  0.062  0.071  0.000  0.000  0.000
-0.828      0   0.000  0.000  -0.033  0.056  0.081  0.000  0.000  0.000
-0.673      1   0.000  0.000  -0.041  0.053  0.076  0.000  0.000  0.000
-0.769      2   0.000  0.000  -0.138  0.035  0.072  0.000  0.000  0.000
-0.727      2   0.000  0.000  -0.089  0.060  0.081  0.000  0.000  0.000
-0.498     -1   0.000  0.000  0.009  0.058  0.061  0.000  0.000  0.000
-0.235      0   0.000  0.000  0.040  0.068  0.072  0.000  0.000  0.000
-0.287      0   0.000  0.000  -0.070  0.023  0.055  0.000  0.000  0.000
-0.489      0   0.000  0.000  -0.160  0.051  0.092  0.000  0.000  0.000
-0.343      0   0.000  0.000  -0.006  0.061  0.059  0.000  0.000  0.000
-0.499      1   0.000  0.000  -0.141  0.042  0.084  0.000  0.000  0.000
-0.485      1   0.000  0.000  -0.076  0.053  0.079  0.000  0.000  0.000
-0.422      0   0.000  0.000  -0.049  0.050  0.072  0.000  0.000  0.000
-0.318      0   0.000  0.000  -0.011  0.033  0.042  0.000  0.000  0.000
-1.155      0   0.000  0.000  -0.449  -0.011  0.094  0.000  0.000  0.000
-1.485      0   0.000  0.000  -0.275  0.003  0.046  0.000  0.000  0.000
-1.406      0   0.000  0.000  -0.119  0.017  0.043  0.000  0.000  0.000
-1.500      0   0.000  0.000  -0.189  -0.011  0.042  0.000  0.000  0.000
-1.753      1   0.000  0.000  -0.267  -0.024  0.037  0.000  0.000  0.000
-2.166      1   0.000  0.000  -0.362  -0.037  0.036  0.000  0.000  0.000
-2.608     -1   0.000  0.000  -0.397  -0.062  0.005  0.000  0.000  0.000
-2.932      0   0.000  0.000  -0.378  -0.072  -0.008  0.000  0.000  0.000
-2.724      0   0.000  0.000  -0.175  -0.027  0.007  0.000  0.000  0.000
-2.693      0   0.000  0.000  -0.228  -0.066  -0.009  0.000  0.000  0.000
-2.853     -1   0.000  0.000  -0.306  -0.077  -0.021  0.000  0.000  0.000
-2.761      0   0.000  0.000  -0.200  -0.058  -0.035  0.000  0.000  0.000
-2.871      0   0.000  0.000  -0.291  -0.069  -0.018  0.000  0.000  0.000
-2.531      1   0.000  0.000  -0.085  -0.051  -0.046  0.000  0.000  0.000
-1.828      0   0.000  0.000  0.107  -0.019  -0.042  0.000  0.000  0.000
-2.066      0   0.000  0.000  -0.261  -0.088  -0.026  0.000  0.000  0.000
-1.994      0   0.000  0.000  -0.149  -0.027  -0.011  0.000  0.000  0.000
-1.689      1   0.000  0.000  -0.025  -0.028  -0.039  0.000  0.000  0.000
-1.253      0   0.000  0.000  0.054  -0.011  -0.021  0.000  0.000  0.000
-0.986      0   0.000  0.000  0.017  -0.024  -0.020  0.000  0.000  0.000
-0.807     -1   0.000  0.000  -0.006  -0.009  -0.006  0.000  0.000  0.000
-1.017      1   0.000  0.000  -0.165  -0.036  -0.006  0.000  0.000  0.000
-1.008      1   0.000  0.000  -0.080  -0.017  -0.018  0.000  0.000  0.000
-1.321     -1   0.000  0.000  -0.250  -0.016  0.038  0.000  0.000  0.000
-1.461     -1   0.000  0.000  -0.179  -0.045  -0.008  0.000  0.000  0.000
-1.394      1   0.000  0.000  -0.106  -0.014  0.009  0.000  0.000  0.000
-1.788     -1   0.000  0.000  -0.327  -0.026  0.049  0.000  0.000  0.000
-1.789     -1   0.000  0.000  -0.170  -0.010  0.017  0.000  0.000  0.000
-1.701      0   0.000  0.000  -0.130  -0.009  0.017  0.000  0.000  0.000
-1.855      0   0.000  0.000  -0.238  -0.023  0.031  0.000  0.000  0.000
-2.024      0   0.000  0.000  -0.250  -0.035  0.014  0.000  0.000  0.000
-1.617      0   0.000  0.000  0.001  0.006  -0.001  0.000  0.000  0.000
-1.585      1   0.000  0.000  -0.132  -0.034  0.000  0.000  0.000  0.000
-1.351     -1   0.000  0.000  -0.038  -0.005  -0.001  0.000  0.000  0.000
-0.872     -1   0.000  0.000  0.100  0.010  -0.014  0.000  0.000  0.000
-0.699     -1   0.000  0.000  -0.002  -0.005  0.001  0.000  0.000  0.000
-0.552      0   0.000  0.000  0.010  -0.005  -0.013  0.000  0.000  0.000
-0.568      1   0.000  0.000  -0.052  -0.019  -0.012  0.000  0.000  0.000
-0.554      1   0.000  0.000  -0.039  -0.018  -0.012  0.000  0.000  0.000
-0.053      1   0.000  0.000  0.199  -0.003  -0.051  0.000  0.000  0.000
0.047      2   0.000  0.000  0.050  -0.018  -0.021  0.000  0.000  0.000
-0.259      1   0.000  0.000  -0.117  -0.057  -0.034  0.000  0.000  0.000
-0.045      1   0.000  0.000  0.088  0.001  -0.033  0.000  0.000  0.000
0.184      1   0.000  0.000  0.119  -0.013  -0.044  0.000  0.000  0.000
0.019     -1   0.000  0.000  -0.045  -0.040  -0.027  0.000  0.000  0.000
0.070     -1   0.000  0.000  0.044  -0.024  -0.040  0.000  0.000  0.000
-0.134     -1   0.000  0.000  -0.075  -0.036  -0.022  0.000  0.000  0.000
0.268      2   0.000  0.000  0.199  -0.008  -0.064  0.000  0.000  0.000
0.199      3   0.000  0.000  0.008  -0.033  -0.032  0.000  0.000  0.000
0.415      3   0.000  0.000  0.123  0.009  -0.016  0.000  0.000  0.000
0.685      1   0.000  0.000  0.180  -0.005  -0.045  0.000  0.000  0.000
0.834      2   0.000  0.000  0.148  -0.005  -0.041  0.000  0.000  0.000
0.973      1   0.000  0.000  0.149  0.009  -0.024  0.000  0.000  0.000
1.056      1   0.000  0.000  0.143  -0.006  -0.037  0.000  0.000  0.000
1.097      0   0.000  0.000  0.130  -0.005  -0.034  0.000  0.000  0.000
0.933      0   0.000  0.000  0.021  0.010  0.010  0.000  0.000  0.000
0.664      1   0.000  0.000  -0.028  -0.018  -0.019  0.000  0.000  0.000
0.903      1   0.000  0.000  0.182  0.011  -0.031  0.000  0.000  0.000
0.666      2   0.000  0.000  -0.031  -0.004  0.013  0.000  0.000  0.000
0.779      2   0.000  0.000  0.112  0.024  -0.002  0.000  0.000  0.000
0.777      2   0.000  0.000  0.071  0.009  -0.003  0.000  0.000  0.000
0.608      2   0.000  0.000  -0.011  0.008  0.012  0.000  0.000  0.000
0.331      2   0.000  0.000  -0.082  0.009  0.026  0.000  0.000  0.000
0.832      0   0.000  0.000  0.252  0.063  0.008  0.000  0.000  0.000
0.815      0   0.000  0.000  0.057  0.015  0.021  0.000  0.000  0.000
0.647      1   0.000  0.000  -0.005  0.003  0.006  0.000  0.000  0.000
0.628      0   0.000  0.000  0.034  0.044  0.035  0.000  0.000  0.000
0.531      2   0.000  0.000  -0.002  0.028  0.032  0.000  0.000  0.000
0.171      2   0.000  0.000  -0.135  0.012  0.043  0.000  0.000  0.000
0.282      1   0.000  0.000  0.059  0.027  0.013  0.000  0.000  0.000
-0.079      3   0.000  0.000  -0.149  -0.017  0.026  0.000  0.000  0.000
-1.309      1   0.000  0.000  -0.529  0.010  0.040  0.000  0.000  0.000
