SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
-22.712    -33   0.176  -0.085  -0.473  -8.996  140.000  41.400  52.600  4.715  0.655  100000
-51.994     -2   0.176  -0.085  -0.473  -12.087  140.000  41.400  52.600  4.715  0.655  100000
-51.994     -2   0.176  -0.085  -0.473  -12.087  140.000  41.400  52.600  4.715  0.655  100000
-8.787    -20   0.176  -0.085  -0.473  18.130  140.000  41.400  52.600  4.715  0.655  100000
-8.787    -20   0.176  -0.085  -0.473  18.130  140.000  41.400  52.600  4.715  0.655  100000
-8.787    -20   0.176  -0.085  -0.473  18.130  140.000  41.400  52.600  4.715  0.655  100000
-46.990    -49   0.176  -0.085  -0.473  -14.842  140.000  41.400  52.600  4.715  0.655  100000
-46.990    -49   0.176  -0.085  -0.473  -14.842  140.000  41.400  52.600  4.715  0.655  100000
-10.901    -12   0.176  -0.085  -0.473  15.387  140.000  41.400  52.600  4.715  0.655  100000
-10.901    -12   0.176  -0.085  -0.473  15.387  140.000  41.400  52.600  4.715  0.655  100000
-23.195    -44   0.176  -0.085  -0.473  -3.284  140.000  41.400  52.600  4.715  0.655  100000
-23.195    -44   0.176  -0.085  -0.473  -3.284  140.000  41.400  52.600  4.715  0.655  100000
-28.190    -14   0.176  -0.085  -0.473  -1.015  140.000  41.400  52.600  4.715  0.655  100000
-29.018    -23   0.176  -0.085  -0.473  0.335  140.000  41.400  52.600  4.715  0.655  100000
-19.413    -27   0.176  -0.085  -0.473  4.944  140.000  41.400  52.600  4.715  0.655  100000
-50.517    -29   0.176  -0.085  -0.473  -12.365  140.000  41.400  52.600  4.715  0.655  100000
-50.517    -29   0.176  -0.085  -0.473  -12.365  140.000  41.400  52.600  4.715  0.655  100000
-54.427    -44   0.176  -0.085  -0.473  -3.184  140.000  41.400  52.600  4.715  0.655  100000
-54.427    -44   0.176  -0.085  -0.473  -3.184  140.000  41.400  52.600  4.715  0.655  100000
-45.275    -50   0.176  -0.085  -0.473  2.497  140.000  41.400  52.600  4.715  0.655  100000
-45.275    -50   0.176  -0.085  -0.473  2.497  140.000  41.400  52.600  4.715  0.655  100000
-57.541    -54   0.176  -0.085  -0.473  -6.368  140.000  41.400  52.600  4.715  0.655  100000
-54.171    -47   0.176  -0.085  -0.473  -0.394  140.000  41.400  52.600  4.715  0.655  100000
-30.051    -57   0.176  -0.085  -0.473  9.220  140.000  41.400  52.600  4.715  0.655  100000
-34.195    -55   0.176  -0.085  -0.473  -1.277  140.000  41.400  52.600  4.715  0.655  100000
-63.740    -55   0.176  -0.085  -0.473  -13.124  140.000  41.400  52.600  4.715  0.655  100000
-58.188    -37   0.176  -0.085  -0.473  0.124  140.000  41.400  52.600  4.715  0.655  100000
-52.931    -55   0.176  -0.085  -0.473  0.285  140.000  41.400  52.600  4.715  0.655  100000
14.172    -58   0.176  -0.085  -0.473  28.843  140.000  41.400  52.600  4.715  0.655  100000
-44.217    -58   0.176  -0.085  -0.473  -21.800  140.000  41.400  52.600  4.715  0.655  100000
-44.217    -58   0.176  -0.085  -0.473  -21.800  140.000  41.400  52.600  4.715  0.655  100000
-14.904    -48   0.176  -0.085  -0.473  12.536  140.000  41.400  52.600  4.715  0.655  100000
-14.904    -48   0.176  -0.085  -0.473  12.536  140.000  41.400  52.600  4.715  0.655  100000
-27.350    -31   0.176  -0.085  -0.473  -3.713  140.000  41.400  52.600  4.715  0.655  100000
-27.350    -31   0.176  -0.085  -0.473  -3.713  140.000  41.400  52.600  4.715  0.655  100000
-45.111    -18   0.176  -0.085  -0.473  -7.267  140.000  41.400  52.600  4.715  0.655  100000
-45.111    -18   0.176  -0.085  -0.473  -7.267  140.000  41.400  52.600  4.715  0.655  100000
-45.111    -18   0.176  -0.085  -0.473  -7.267  140.000  41.400  52.600  4.715  0.655  100000
9.012    -27   0.176  -0.085  -0.473  23.607  140.000  41.400  52.600  4.715  0.655  100000
9.012    -27   0.176  -0.085  -0.473  23.607  140.000  41.400  52.600  4.715  0.655  100000
-3.167    -45   0.176  -0.085  -0.473  -1.480  140.000  41.400  52.600  4.715  0.655  100000
-3.167    -45   0.176  -0.085  -0.473  -1.480  140.000  41.400  52.600  4.715  0.655  100000
-33.341     -2   0.176  -0.085  -0.473  -10.583  140.000  41.400  52.600  4.715  0.655  100000
-33.341     -2   0.176  -0.085  -0.473  -10.583  140.000  41.400  52.600  4.715  0.655  100000
16.080      1   0.176  -0.085  -0.473  22.589  140.000  41.400  52.600  4.715  0.655  100000
16.080      1   0.176  -0.085  -0.473  22.589  140.000  41.400  52.600  4.715  0.655  100000
-31.884    -29   0.176  -0.085  -0.473  -16.961  140.000  41.400  52.600  4.715  0.655  100000
-31.884    -29   0.176  -0.085  -0.473  -16.961  140.000  41.400  52.600  4.715  0.655  100000
-20.257      4   0.176  -0.085  -0.473  5.636  140.000  41.400  52.600  4.715  0.655  100000
-20.257      4   0.176  -0.085  -0.473  5.636  140.000  41.400  52.600  4.715  0.655  100000
-7.942    -24   0.176  -0.085  -0.473  6.965  140.000  41.400  52.600  4.715  0.655  100000
-7.942    -24   0.176  -0.085  -0.473  6.965  140.000  41.400  52.600  4.715  0.655  100000
-6.885    -20   0.176  -0.085  -0.473  3.019  140.000  41.400  52.600  4.715  0.655  100000
-6.885    -20   0.176  -0.085  -0.473  3.019  140.000  41.400  52.600  4.715  0.655  100000
-13.325    -10   0.176  -0.085  -0.473  -0.310  140.000  41.400  52.600  4.715  0.655  100000
-13.325    -10   0.176  -0.085  -0.473  -0.310  140.000  41.400  52.600  4.715  0.655  100000
-23.655     -7   0.176  -0.085  -0.473  -2.550  140.000  41.400  52.600  4.715  0.655  100000
-23.655     -7   0.176  -0.085  -0.473  -2.550  140.000  41.400  52.600  4.715  0.655  100000
-7.842    -14   0.176  -0.085  -0.473  8.186  140.000  41.400  52.600  4.715  0.655  100000
-7.842    -14   0.176  -0.085  -0.473  8.186  140.000  41.400  52.600  4.715  0.655  100000
-37.094    -23   0.176  -0.085  -0.473  -10.488  140.000  41.400  52.600  4.715  0.655  100000
-37.094    -23   0.176  -0.085  -0.473  -10.488  140.000  41.400  52.600  4.715  0.655  100000
-37.094    -23   0.176  -0.085  -0.473  -10.488  140.000  41.400  52.600  4.715  0.655  100000
-33.081     -9   0.176  -0.085  -0.473  1.577  140.000  41.400  52.600  4.715  0.655  100000
-33.081     -9   0.176  -0.085  -0.473  1.577  140.000  41.400  52.600  4.715  0.655  100000
-14.151    -36   0.176  -0.085  -0.473  8.862  140.000  41.400  52.600  4.715  0.655  100000
-13.383    -34   0.176  -0.085  -0.473  2.333  140.000  41.400  52.600  4.715  0.655  100000
-25.136    -15   0.176  -0.085  -0.473  -3.211  140.000  41.400  52.600  4.715  0.655  100000
-33.380    -13   0.176  -0.085  -0.473  -2.727  140.000  41.400  52.600  4.715  0.655  100000
-15.274    -22   0.176  -0.085  -0.473  8.357  140.000  41.400  52.600  4.715  0.655  100000
7.688    -22   0.176  -0.085  -0.473  12.337  140.000  41.400  52.600  4.715  0.655  100000
-20.076    -18   0.176  -0.085  -0.473  -8.641  140.000  41.400  52.600  4.715  0.655  100000
-11.076     -5   0.176  -0.085  -0.473  5.552  140.000  41.400  52.600  4.715  0.655  100000
-38.481     -5   0.176  -0.085  -0.473  -10.102  140.000  41.400  52.600  4.715  0.655  100000
-16.011     -9   0.176  -0.085  -0.473  9.887  140.000  41.400  52.600  4.715  0.655  100000
-16.011     -9   0.176  -0.085  -0.473  9.887  140.000  41.400  52.600  4.715  0.655  100000
-39.183    -31   0.176  -0.085  -0.473  -8.642  140.000  41.400  52.600  4.715  0.655  100000
-39.183    -31   0.176  -0.085  -0.473  -8.642  140.000  41.400  52.600  4.715  0.655  100000
-31.287    -20   0.176  -0.085  -0.473  3.200  140.000  41.400  52.600  4.715  0.655  100000
-31.287    -20   0.176  -0.085  -0.473  3.200  140.000  41.400  52.600  4.715  0.655  100000
-25.611    -37   0.176  -0.085  -0.473  2.979  140.000  41.400  52.600  4.715  0.655  100000
-25.611    -37   0.176  -0.085  -0.473  2.979  140.000  41.400  52.600  4.715  0.655  100000
6.155    -32   0.176  -0.085  -0.473  15.281  140.000  41.400  52.600  4.715  0.655  100000
6.155    -32   0.176  -0.085  -0.473  15.281  140.000  41.400  52.600  4.715  0.655  100000
6.155    -32   0.176  -0.085  -0.473  15.281  140.000  41.400  52.600  4.715  0.655  100000
-27.348    -26   0.176  -0.085  -0.473  -11.333  140.000  41.400  52.600  4.715  0.655  100000
-27.348    -26   0.176  -0.085  -0.473  -11.333  140.000  41.400  52.600  4.715  0.655  100000
-27.640     -1   0.176  -0.085  -0.473  0.660  140.000  41.400  52.600  4.715  0.655  100000
-27.640     -1   0.176  -0.085  -0.473  0.660  140.000  41.400  52.600  4.715  0.655  100000
-42.491    -21   0.176  -0.085  -0.473  -5.936  140.000  41.400  52.600  4.715  0.655  100000
-42.491    -21   0.176  -0.085  -0.473  -5.936  140.000  41.400  52.600  4.715  0.655  100000
-60.347    -27   0.176  -0.085  -0.473  -8.634  140.000  41.400  52.600  4.715  0.655  100000
-60.347    -27   0.176  -0.085  -0.473  -8.634  140.000  41.400  52.600  4.715  0.655  100000
-55.252    -40   0.176  -0.085  -0.473  0.171  140.000  41.400  52.600  4.715  0.655  100000
-55.252    -40   0.176  -0.085  -0.473  0.171  140.000  41.400  52.600  4.715  0.655  100000
-42.250    -58   0.176  -0.085  -0.473  4.156  140.000  41.400  52.600  4.715  0.655  100000
-42.250    -58   0.176  -0.085  -0.473  4.156  140.000  41.400  52.600  4.715  0.655  100000
-57.281    -56   0.176  -0.085  -0.473  -7.314  140.000  41.400  52.600  4.715  0.655  100000
-57.281    -56   0.176  -0.085  -0.473  -7.314  140.000  41.400  52.600  4.715  0.655  100000
-62.816    -44   0.176  -0.085  -0.473  -4.419  140.000  41.400  52.600  4.715  0.655  100000
-62.816    -44   0.176  -0.085  -0.473  -4.419  140.000  41.400  52.600  4.715  0.655  100000
-66.918    -57   0.176  -0.085  -0.473  -4.140  140.000  41.400  52.600  4.715  0.655  100000
-66.918    -57   0.176  -0.085  -0.473  -4.140  140.000  41.400  52.600  4.715  0.655  100000
-37.538    -61   0.176  -0.085  -0.473  10.424  140.000  41.400  52.600  4.715  0.655  100000
-37.538    -61   0.176  -0.085  -0.473  10.424  140.000  41.400  52.600  4.715  0.655  100000
-26.715    -66   0.176  -0.085  -0.473  4.775  140.000  41.400  52.600  4.715  0.655  100000
-26.715    -66   0.176  -0.085  -0.473  4.775  140.000  41.400  52.600  4.715  0.655  100000
-30.972    -40   0.176  -0.085  -0.473  -1.044  140.000  41.400  52.600  4.715  0.655  100000
-48.257    -28   0.176  -0.085  -0.473  -7.314  140.000  41.400  52.600  4.715  0.655  100000
-79.042    -31   0.176  -0.085  -0.473  -15.049  140.000  41.400  52.600  4.715  0.655  100000
-50.451    -44   0.176  -0.085  -0.473  9.093  140.000  41.400  52.600  4.715  0.655  100000
-10.199    -69   0.176  -0.085  -0.473  16.798  140.000  41.400  52.600  4.715  0.655  100000
-29.388    -69   0.176  -0.085  -0.473  -6.252  140.000  41.400  52.600  4.715  0.655  100000
-38.200    -32   0.176  -0.085  -0.473  -3.363  140.000  41.400  52.600  4.715  0.655  100000
-18.624    -28   0.176  -0.085  -0.473  8.658  140.000  41.400  52.600  4.715  0.655  100000
-28.125    -28   0.176  -0.085  -0.473  -2.660  140.000  41.400  52.600  4.715  0.655  100000
-28.125    -28   0.176  -0.085  -0.473  -2.660  140.000  41.400  52.600  4.715  0.655  100000
-11.854    -31   0.176  -0.085  -0.473  7.973  140.000  41.400  52.600  4.715  0.655  100000
-11.854    -31   0.176  -0.085  -0.473  7.973  140.000  41.400  52.600  4.715  0.655  100000
-11.854    -31   0.176  -0.085  -0.473  7.973  140.000  41.400  52.600  4.715  0.655  100000
-20.763    -21   0.176  -0.085  -0.473  -1.807  140.000  41.400  52.600  4.715  0.655  100000
-20.763    -21   0.176  -0.085  -0.473  -1.807  140.000  41.400  52.600  4.715  0.655  100000
22.218    -12   0.176  -0.085  -0.473  20.744  140.000  41.400  52.600  4.715  0.655  100000
22.218    -12   0.176  -0.085  -0.473  20.744  140.000  41.400  52.600  4.715  0.655  100000
18.089    -19   0.176  -0.085  -0.473  3.503  140.000  41.400  52.600  4.715  0.655  100000
18.089    -19   0.176  -0.085  -0.473  3.503  140.000  41.400  52.600  4.715  0.655  100000
-20.389      8   0.176  -0.085  -0.473  -12.541  140.000  41.400  52.600  4.715  0.655  100000
-20.389      8   0.176  -0.085  -0.473  -12.541  140.000  41.400  52.600  4.715  0.655  100000
-48.864     18   0.176  -0.085  -0.473  -11.313  140.000  41.400  52.600  4.715  0.655  100000
-48.864     18   0.176  -0.085  -0.473  -11.313  140.000  41.400  52.600  4.715  0.655  100000
-50.767     -9   0.176  -0.085  -0.473  -2.006  140.000  41.400  52.600  4.715  0.655  100000
-50.767     -9   0.176  -0.085  -0.473  -2.006  140.000  41.400  52.600  4.715  0.655  100000
-26.018    -45   0.176  -0.085  -0.473  9.843  140.000  41.400  52.600  4.715  0.655  100000
-26.018    -45   0.176  -0.085  -0.473  9.843  140.000  41.400  52.600  4.715  0.655  100000
-25.344    -50   0.176  -0.085  -0.473  1.265  140.000  41.400  52.600  4.715  0.655  100000
-25.344    -50   0.176  -0.085  -0.473  1.265  140.000  41.400  52.600  4.715  0.655  100000
-12.796    -29   0.176  -0.085  -0.473  6.658  140.000  41.400  52.600  4.715  0.655  100000
-12.796    -29   0.176  -0.085  -0.473  6.658  140.000  41.400  52.600  4.715  0.655  100000
-1.887    -25   0.176  -0.085  -0.473  7.087  140.000  41.400  52.600  4.715  0.655  100000
-1.887    -25   0.176  -0.085  -0.473  7.087  140.000  41.400  52.600  4.715  0.655  100000
-28.944    -14   0.176  -0.085  -0.473  -9.099  140.000  41.400  52.600  4.715  0.655  100000
-28.944    -14   0.176  -0.085  -0.473  -9.099  140.000  41.400  52.600  4.715  0.655  100000
1.096     -5   0.176  -0.085  -0.473  14.315  140.000  41.400  52.600  4.715  0.655  100000
1.096     -5   0.176  -0.085  -0.473  14.315  140.000  41.400  52.600  4.715  0.655  100000
1.096     -5   0.176  -0.085  -0.473  14.315  140.000  41.400  52.600  4.715  0.655  100000
-18.900    -25   0.176  -0.085  -0.473  -5.615  140.000  41.400  52.600  4.715  0.655  100000
-18.900    -25   0.176  -0.085  -0.473  -5.615  140.000  41.400  52.600  4.715  0.655  100000
-33.992     -1   0.176  -0.085  -0.473  -5.200  140.000  41.400  52.600  4.715  0.655  100000
-33.992     -1   0.176  -0.085  -0.473  -5.200  140.000  41.400  52.600  4.715  0.655  100000
-46.166    -17   0.176  -0.085  -0.473  -5.296  140.000  41.400  52.600  4.715  0.655  100000
-46.166    -17   0.176  -0.085  -0.473  -5.296  140.000  41.400  52.600  4.715  0.655  100000
-38.963    -32   0.176  -0.085  -0.473  2.435  140.000  41.400  52.600  4.715  0.655  100000
-32.771    -45   0.176  -0.085  -0.473  2.554  140.000  41.400  52.600  4.715  0.655  100000
-49.750    -38   0.176  -0.085  -0.473  -7.195  140.000  41.400  52.600  4.715  0.655  100000
-42.975    -34   0.176  -0.085  -0.473  1.824  140.000  41.400  52.600  4.715  0.655  100000
-24.732    -45   0.176  -0.085  -0.473  7.670  140.000  41.400  52.600  4.715  0.655  100000
-92.843    -45   0.176  -0.085  -0.473  -29.444  140.000  41.400  52.600  4.715  0.655  100000
-111.822    -30   0.176  -0.085  -0.473  -13.531  140.000  41.400  52.600  4.715  0.655  100000
-98.785    -72   0.176  -0.085  -0.473  -0.686  140.000  41.400  52.600  4.715  0.655  100000
-102.108    -72   0.176  -0.085  -0.473  -6.850  140.000  41.400  52.600  4.715  0.655  100000
-139.627   -102   0.176  -0.086  -0.473  -22.511  140.000  41.400  52.600  4.715  0.655  100000
-139.627   -102   0.176  -0.086  -0.473  -22.511  140.000  41.400  52.600  4.715  0.655  100000
-141.377   -104   0.176  -0.086  -0.474  -9.749  140.000  41.400  52.600  4.715  0.655  100000
-141.377   -104   0.176  -0.086  -0.474  -9.749  140.000  41.400  52.600  4.715  0.655  100000
-109.783   -131   0.176  -0.086  -0.474  5.077  140.000  41.400  52.600  4.715  0.655  100000
-109.783   -131   0.176  -0.086  -0.474  5.077  140.000  41.400  52.600  4.715  0.655  100000
-109.783   -131   0.176  -0.086  -0.474  5.077  140.000  41.400  52.600  4.715  0.655  100000
-140.496   -142   0.176  -0.086  -0.474  -20.107  140.000  41.400  52.600  4.715  0.655  100000
-140.496   -142   0.176  -0.086  -0.474  -20.107  140.000  41.400  52.600  4.715  0.655  100000
-56.689   -111   0.176  -0.086  -0.474  28.720  140.000  41.400  52.600  4.715  0.655  100000
-56.689   -111   0.176  -0.086  -0.474  28.720  140.000  41.400  52.600  4.715  0.655  100000
1.742   -136   0.176  -0.086  -0.474  24.819  140.000  41.400  52.600  4.715  0.655  100000
1.742   -136   0.176  -0.086  -0.474  24.819  140.000  41.400  52.600  4.715  0.655  100000
54.221    -66   0.176  -0.086  -0.474  27.405  140.000  41.400  52.600  4.715  0.655  100000
54.221    -66   0.176  -0.086  -0.474  27.405  140.000  41.400  52.600  4.715  0.655  100000
72.665     -6   0.176  -0.085  -0.474  16.721  140.000  41.400  52.600  4.715  0.655  100000
72.665     -6   0.176  -0.085  -0.474  16.721  140.000  41.400  52.600  4.715  0.655  100000
74.689     45   0.176  -0.085  -0.474  11.011  140.000  41.400  52.600  4.715  0.655  100000
74.689     45   0.176  -0.085  -0.474  11.011  140.000  41.400  52.600  4.715  0.655  100000
94.399     69   0.176  -0.085  -0.474  18.916  140.000  41.400  52.600  4.715  0.655  100000
94.399     69   0.176  -0.085  -0.474  18.916  140.000  41.400  52.600  4.715  0.655  100000
126.189     72   0.176  -0.085  -0.474  26.186  140.000  41.400  52.600  4.715  0.655  100000
126.189     72   0.176  -0.085  -0.474  26.186  140.000  41.400  52.600  4.715  0.655  100000
208.839     91   0.176  -0.084  -0.473  52.001  140.000  41.400  52.600  4.715  0.655  100000
208.839     91   0.176  -0.084  -0.473  52.001  140.000  41.400  52.600  4.715  0.655  100000
172.378    121   0.176  -0.084  -0.473  5.609  140.000  41.400  52.600  4.715  0.655  100000
172.378    121   0.176  -0.084  -0.473  5.609  140.000  41.400  52.600  4.715  0.655  100000
162.241    198   0.176  -0.083  -0.472  14.143  140.000  41.400  52.600  4.715  0.655  100000
162.241    198   0.176  -0.083  -0.472  14.143  140.000  41.400  52.600  4.715  0.655  100000
140.389    174   0.176  -0.079  -0.470  7.809  140.000  41.400  52.600  4.715  0.655  100000
140.389    174   0.176  -0.079  -0.470  7.809  140.000  41.400  52.600  4.715  0.655  100000
140.389    174   0.176  -0.079  -0.470  7.809  140.000  41.400  52.600  4.715  0.655  100000
53.139    161   0.176  -0.075  -0.467  -23.758  140.000  41.400  52.600  4.715  0.655  100000
53.139    161   0.176  -0.075  -0.467  -23.758  140.000  41.400  52.600  4.715  0.655  100000
