SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-6913.741  -1649   25.313  22.414  -4.666  -761.815  -26.085  -30.771  0.387  0.369
-7085.869  -1229   24.434  21.475  -4.807  -661.666  -25.268  -31.591  0.183  0.118
-7085.869  -1229   24.434  21.475  -4.807  -661.666  -25.268  -31.591  0.183  0.118
-7085.869  -1229   24.434  21.475  -4.807  -661.666  -25.268  -31.591  0.183  0.118
-7329.936  -1064   23.555  20.592  -4.922  -696.803  -25.820  -31.723  -0.023  -0.135
-7329.936  -1064   23.555  20.592  -4.922  -696.803  -25.820  -31.723  -0.023  -0.135
-7887.107   -908   22.148  19.194  -5.011  -845.759  -27.772  -31.756  -0.238  -0.390
-7887.107   -908   22.148  19.194  -5.011  -845.759  -27.772  -31.756  -0.238  -0.390
-8425.389   -879   21.094  18.253  -5.040  -879.396  -28.215  -31.740  -0.461  -0.644
-8425.389   -879   21.094  18.253  -5.040  -879.396  -28.215  -31.740  -0.461  -0.644
-9298.331   -825   20.039  17.271  -5.037  -1065.430  -29.217  -29.119  -0.691  -0.887
-9298.331   -825   20.039  17.271  -5.037  -1065.430  -29.217  -29.119  -0.691  -0.887
-9940.741   -697   18.984  16.347  -4.987  -1033.547  -27.868  -27.346  -0.918  -1.114
-9940.741   -697   18.984  16.347  -4.987  -1033.547  -27.868  -27.346  -0.918  -1.114
-10213.054   -595   17.930  15.378  -4.915  -913.453  -25.051  -24.937  -1.131  -1.324
-10213.054   -595   17.930  15.378  -4.915  -913.453  -25.051  -24.937  -1.131  -1.324
-10555.056   -483   16.875  14.360  -4.845  -959.206  -23.929  -21.729  -1.329  -1.510
-10555.056   -483   16.875  14.360  -4.845  -959.206  -23.929  -21.729  -1.329  -1.510
-10726.226   -448   15.820  13.351  -4.772  -905.260  -22.371  -20.116  -1.514  -1.679
-10726.226   -448   15.820  13.351  -4.772  -905.260  -22.371  -20.116  -1.514  -1.679
-10812.175   -422   14.766  12.384  -4.682  -876.708  -21.093  -18.421  -1.688  -1.833
-10828.331   -357   13.711  11.419  -4.577  -845.994  -20.171  -17.452  -1.853  -1.976
-10850.804    -29   8.438  6.296  -4.439  -847.630  -19.542  -16.256  -2.011  -2.110
-10647.176    -10   7.559  5.602  -4.261  -744.516  -17.820  -15.526  -2.160  -2.237
-10311.789      6   6.855  4.885  -4.123  -651.789  -16.011  -14.376  -2.296  -2.356
-9805.979      6   6.855  4.885  -4.013  -540.168  -13.834  -12.979  -2.415  -2.466
-9212.005      8   6.152  4.136  -3.942  -444.582  -12.536  -12.843  -2.522  -2.570
-8666.842     12   5.449  3.443  -3.882  -409.149  -11.491  -11.725  -2.618  -2.667
-8197.729     12   4.746  3.443  -3.577  -427.394  -11.064  -10.482  -2.708  -2.756
-8197.729     12   4.746  3.443  -3.577  -427.394  -11.064  -10.482  -2.708  -2.756
-7673.561     17   4.043  2.001  -3.603  -281.734  -9.206  -10.490  -2.788  -2.841
-7673.561     17   4.043  2.001  -3.603  -281.734  -9.206  -10.490  -2.788  -2.841
-6854.680     21   3.340  1.282  -3.630  -135.193  -6.928  -9.714  -2.852  -2.921
-6854.680     21   3.340  1.282  -3.630  -135.193  -6.928  -9.714  -2.852  -2.921
-5918.792      0   2.637  0.536  -3.667  6.571  -4.848  -9.180  -2.900  -2.996
-5918.792      0   2.637  0.536  -3.667  6.571  -4.848  -9.180  -2.900  -2.996
-4976.976     16   1.582  -0.502  -3.690  95.065  -3.530  -8.784  -2.934  -3.068
-4976.976     16   1.582  -0.502  -3.690  95.065  -3.530  -8.784  -2.934  -3.068
-4395.134     20   0.703  -1.563  -3.775  32.484  -3.514  -7.198  -2.963  -3.132
-4395.134     20   0.703  -1.563  -3.775  32.484  -3.514  -7.198  -2.963  -3.132
-3988.677     32   -0.352  -2.599  -3.836  -0.639  -3.442  -6.227  -2.989  -3.186
-3988.677     32   -0.352  -2.599  -3.836  -0.639  -3.442  -6.227  -2.989  -3.186
-3850.225     16   -1.406  -3.660  -3.887  -79.808  -3.733  -4.843  -3.018  -3.230
-3850.225     16   -1.406  -3.660  -3.887  -79.808  -3.733  -4.843  -3.018  -3.230
-3850.225     16   -1.406  -3.660  -3.887  -79.808  -3.733  -4.843  -3.018  -3.230
-3630.393     29   -2.461  -4.694  -3.921  -31.499  -2.429  -3.537  -3.041  -3.264
-3630.393     29   -2.461  -4.694  -3.921  -31.499  -2.429  -3.537  -3.041  -3.264
-3145.599     24   -4.219  -6.284  -3.886  99.581  -0.053  -2.206  -3.051  -3.287
-3145.599     24   -4.219  -6.284  -3.886  99.581  -0.053  -2.206  -3.051  -3.287
-2792.905     32   -5.625  -7.334  -3.729  70.481  0.534  -0.383  -3.051  -3.297
-2792.905     32   -5.625  -7.334  -3.729  70.481  0.534  -0.383  -3.051  -3.297
-2607.998     16   -6.680  -8.382  -3.600  39.912  0.717  0.707  -3.046  -3.296
-2607.998     16   -6.680  -8.382  -3.600  39.912  0.717  0.707  -3.046  -3.296
-2591.727     -4   -7.734  -9.427  -3.494  -24.720  1.209  3.185  -3.038  -3.280
-2591.727     -4   -7.734  -9.427  -3.494  -24.720  1.209  3.185  -3.038  -3.280
-2305.278     -2   -8.965  -10.498  -3.351  87.953  3.710  5.165  -3.017  -3.247
-2305.278     -2   -8.965  -10.498  -3.351  87.953  3.710  5.165  -3.017  -3.247
-1819.427    -19   -9.844  -11.518  -3.289  216.233  6.006  6.387  -2.979  -3.202
-1819.427    -19   -9.844  -11.518  -3.289  216.233  6.006  6.387  -2.979  -3.202
-1269.004     -9   -10.898  -12.564  -3.235  277.641  7.575  7.857  -2.926  -3.144
-1269.004     -9   -10.898  -12.564  -3.235  277.641  7.575  7.857  -2.926  -3.144
-682.463     -7   -11.953  -13.610  -3.189  341.059  9.131  9.259  -2.859  -3.076
-682.463     -7   -11.953  -13.610  -3.189  341.059  9.131  9.259  -2.859  -3.076
-302.610     11   -13.008  -14.640  -3.144  295.187  9.140  10.375  -2.786  -2.997
-41.125     -3   -14.062  -15.686  -3.104  271.331  9.441  11.505  -2.711  -2.909
191.417      6   -18.984  -21.205  -3.290  309.451  10.818  13.158  -2.629  -2.811
596.601     36   -19.512  -21.955  -3.520  387.305  12.483  14.396  -2.536  -2.701
1095.718     36   -19.512  -21.955  -3.704  454.689  13.788  15.213  -2.432  -2.582
1669.317    109   -20.039  -22.691  -3.927  537.954  15.335  16.107  -2.315  -2.457
2327.194    445   -20.566  -23.388  -4.167  618.215  16.750  16.832  -2.187  -2.325
2918.734   1259   -21.094  -24.064  -4.413  640.705  17.466  17.638  -2.050  -2.187
3346.457   1259   -21.094  -24.064  -4.609  604.670  17.522  18.608  -1.910  -2.042
3757.682   1977   -21.621  -24.677  -4.798  630.958  18.317  19.463  -1.766  -1.890
3757.682   1977   -21.621  -24.677  -4.798  630.958  18.317  19.463  -1.766  -1.890
3757.682   1977   -21.621  -24.677  -4.798  630.958  18.317  19.463  -1.766  -1.890
4144.695   2618   -22.148  -25.178  -4.939  640.364  18.827  20.184  -1.618  -1.731
4144.695   2618   -22.148  -25.178  -4.939  640.364  18.827  20.184  -1.618  -1.731
4684.507   2875   -22.852  -25.791  -5.018  729.963  19.984  20.194  -1.462  -1.570
4684.507   2875   -22.852  -25.791  -5.018  729.963  19.984  20.194  -1.462  -1.570
5069.725   2884   -23.027  -25.947  -5.075  700.637  19.754  20.463  -1.304  -1.407
5069.725   2884   -23.027  -25.947  -5.075  700.637  19.754  20.463  -1.304  -1.407
5316.933   2868   -23.027  -25.842  -5.081  656.280  19.410  20.874  -1.147  -1.241
5316.933   2868   -23.027  -25.842  -5.081  656.280  19.410  20.874  -1.147  -1.241
5562.814   2848   -23.203  -25.468  -4.887  640.553  19.540  21.484  -0.990  -1.072
5562.814   2848   -23.203  -25.468  -4.887  640.553  19.540  21.484  -0.990  -1.072
5920.585   2182   -22.852  -24.893  -4.649  712.659  20.927  22.341  -0.828  -0.896
5920.585   2182   -22.852  -24.893  -4.649  712.659  20.927  22.341  -0.828  -0.896
6295.501    873   -22.324  -24.169  -4.388  734.912  21.831  23.492  -0.658  -0.713
6295.501    873   -22.324  -24.169  -4.388  734.912  21.831  23.492  -0.658  -0.713
6648.170    813   -21.621  -23.470  -4.181  755.821  22.146  23.566  -0.483  -0.526
6648.170    813   -21.621  -23.470  -4.181  755.821  22.146  23.566  -0.483  -0.526
6881.913   1731   -20.918  -22.654  -3.974  714.978  22.406  25.022  -0.304  -0.330
6881.913   1731   -20.918  -22.654  -3.974  714.978  22.406  25.022  -0.304  -0.330
7146.914   1151   -20.039  -21.764  -3.805  744.414  22.906  25.230  -0.123  -0.130
7146.914   1151   -20.039  -21.764  -3.805  744.414  22.906  25.230  -0.123  -0.130
7146.914   1151   -20.039  -21.764  -3.805  744.414  22.906  25.230  -0.123  -0.130
7592.608    691   -19.160  -20.805  -3.640  833.899  24.114  25.327  0.066  0.072
7592.608    691   -19.160  -20.805  -3.640  833.899  24.114  25.327  0.066  0.072
7948.098    425   -17.578  -19.243  -3.516  827.501  24.030  25.310  0.257  0.275
7948.098    425   -17.578  -19.243  -3.516  827.501  24.030  25.310  0.257  0.275
8183.095    371   -16.699  -18.304  -3.395  789.330  23.566  25.341  0.448  0.478
8183.095    371   -16.699  -18.304  -3.395  789.330  23.566  25.341  0.448  0.478
8390.847    379   -15.820  -17.302  -3.253  783.732  23.137  24.651  0.635  0.678
8390.847    379   -15.820  -17.302  -3.253  783.732  23.137  24.651  0.635  0.678
8547.530    360   -14.941  -16.300  -3.095  766.525  22.874  24.555  0.820  0.875
8547.530    360   -14.941  -16.300  -3.095  766.525  22.874  24.555  0.820  0.875
8450.688    417   -13.887  -15.303  -2.990  662.995  21.720  24.855  0.998  1.073
8486.794    424   -12.832  -14.307  -2.927  702.884  22.194  24.757  1.175  1.271
8652.448     89   -7.207  -9.229  -3.076  783.499  22.471  23.314  1.353  1.463
8962.713     84   -6.504  -8.531  -3.197  829.906  22.885  22.968  1.534  1.649
9157.029     35   -5.625  -7.810  -3.352  810.466  21.506  20.841  1.710  1.824
9074.016     35   -5.625  -7.810  -3.475  685.624  19.480  20.034  1.875  1.988
8966.271      9   -4.746  -7.087  -3.630  667.684  18.585  18.779  2.029  2.143
8769.989     15   -4.043  -6.366  -3.748  599.920  17.800  18.927  2.174  2.294
8685.699    -13   -4.043  -5.642  -3.578  584.680  17.150  18.059  2.314  2.441
8685.699    -13   -4.043  -5.642  -3.578  584.680  17.150  18.059  2.314  2.441
8432.267      4   -2.461  -4.920  -3.756  572.435  16.451  17.030  2.448  2.582
8432.267      4   -2.461  -4.920  -3.756  572.435  16.451  17.030  2.448  2.582
8335.222     -6   -1.758  -4.196  -3.891  565.044  16.169  16.670  2.578  2.717
8335.222     -6   -1.758  -4.196  -3.891  565.044  16.169  16.670  2.578  2.717
8188.873      1   -1.055  -3.422  -3.972  533.246  14.970  15.173  2.702  2.844
8188.873      1   -1.055  -3.422  -3.972  533.246  14.970  15.173  2.702  2.844
7920.146     -4   0.000  -2.409  -4.053  462.056  13.768  14.621  2.818  2.964
7920.146     -4   0.000  -2.409  -4.053  462.056  13.768  14.621  2.818  2.964
7437.512     17   1.055  -1.322  -4.105  329.513  11.760  14.019  2.920  3.078
7437.512     17   1.055  -1.322  -4.105  329.513  11.760  14.019  2.920  3.078
7016.449     29   2.285  -0.247  -4.204  317.171  11.439  13.690  3.014  3.189
7016.449     29   2.285  -0.247  -4.204  317.171  11.439  13.690  3.014  3.189
6579.678     32   3.164  0.772  -4.232  250.377  10.142  12.831  3.099  3.294
6579.678     32   3.164  0.772  -4.232  250.377  10.142  12.831  3.099  3.294
6191.300     31   4.219  1.793  -4.266  236.367  9.466  11.870  3.178  3.393
6191.300     31   4.219  1.793  -4.266  236.367  9.466  11.870  3.178  3.393
5710.455     23   5.273  2.838  -4.297  152.246  7.444  10.062  3.245  3.481
5710.455     23   5.273  2.838  -4.297  152.246  7.444  10.062  3.245  3.481
5398.693     40   6.504  3.866  -4.396  191.640  7.596  9.375  3.306  3.560
5398.693     40   6.504  3.866  -4.396  191.640  7.596  9.375  3.306  3.560
5398.693     40   6.504  3.866  -4.396  191.640  7.596  9.375  3.306  3.560
5023.657     24   7.910  4.926  -4.601  142.702  5.618  6.811  3.358  3.624
5023.657     24   7.910  4.926  -4.601  142.702  5.618  6.811  3.358  3.624
4921.414     10   9.844  6.523  -4.887  235.500  5.396  4.151  3.403  3.668
4921.414     10   9.844  6.523  -4.887  235.500  5.396  4.151  3.403  3.668
5155.202     15   10.898  7.529  -5.134  369.271  4.539  -0.664  3.442  3.682
5155.202     15   10.898  7.529  -5.134  369.271  4.539  -0.664  3.442  3.682
4714.950     32   12.129  8.575  -5.399  100.048  -1.137  -4.824  3.454  3.661
4714.950     32   12.129  8.575  -5.399  100.048  -1.137  -4.824  3.454  3.661
3961.325     43   13.359  9.618  -5.679  -75.457  -5.183  -8.180  3.431  3.610
3961.325     43   13.359  9.618  -5.679  -75.457  -5.183  -8.180  3.431  3.610
2898.584    107   14.590  10.692  -5.959  -276.834  -8.961  -10.417  3.376  3.536
2898.584    107   14.590  10.692  -5.959  -276.834  -8.961  -10.417  3.376  3.536
1866.369    124   15.645  11.704  -6.199  -357.027  -11.325  -12.921  3.295  3.442
845.309    160   16.699  12.783  -6.382  -439.869  -14.659  -17.187  3.190  3.320
181.538     80   20.566  17.917  -6.066  -433.099  -16.126  -20.085  3.067  3.172
-651.083     59   21.094  18.659  -5.735  -515.319  -18.625  -22.772  2.927  3.001
-1970.080     59   21.445  18.659  -5.599  -782.232  -22.185  -23.016  2.764  2.818
-3238.434     40   21.445  19.376  -5.229  -923.289  -24.131  -23.275  2.580  2.632
-4106.371   -399   22.148  20.087  -4.930  -809.731  -22.473  -22.891  2.394  2.446
-4927.305  -2232   22.676  20.749  -4.642  -870.246  -22.307  -21.123  2.212  2.270
-5679.731  -2232   22.676  20.749  -4.413  -896.647  -21.388  -18.773  2.037  2.110
-5679.731  -2232   22.676  20.749  -4.413  -896.647  -21.388  -18.773  2.037  2.110
-6263.431  -2873   23.555  21.720  -4.195  -886.347  -19.502  -15.497  1.873  1.972
-6263.431  -2873   23.555  21.720  -4.195  -886.347  -19.502  -15.497  1.873  1.972
-6946.173  -2874   24.082  22.018  -4.105  -958.329  -19.568  -13.932  1.716  1.853
-6946.173  -2874   24.082  22.018  -4.105  -958.329  -19.568  -13.932  1.716  1.853
-6907.422  -2883   24.434  22.195  -4.097  -688.626  -15.649  -13.093  1.577  1.745
-6907.422  -2883   24.434  22.195  -4.097  -688.626  -15.649  -13.093  1.577  1.745
-6810.460  -2879   24.785  22.223  -4.208  -637.462  -15.727  -14.500  1.449  1.634
-6810.460  -2879   24.785  22.223  -4.208  -637.462  -15.727  -14.500  1.449  1.634
-6389.101  -2895   24.785  22.046  -4.361  -476.019  -15.075  -17.166  1.326  1.509
-6389.101  -2895   24.785  22.046  -4.361  -476.019  -15.075  -17.166  1.326  1.509
-6000.791  -2894   24.609  21.698  -4.547  -436.524  -16.911  -21.549  1.198  1.355
-6000.791  -2894   24.609  21.698  -4.547  -436.524  -16.911  -21.549  1.198  1.355
-5871.515  -2625   24.258  21.212  -4.744  -504.651  -19.605  -24.936  1.053  1.171
-5871.515  -2625   24.258  21.212  -4.744  -504.651  -19.605  -24.936  1.053  1.171
-5901.680  -1560   23.730  20.617  -4.926  -552.071  -22.062  -28.364  0.888  0.958
-5901.680  -1560   23.730  20.617  -4.926  -552.071  -22.062  -28.364  0.888  0.958
-6315.207  -2191   23.027  19.938  -5.063  -716.925  -25.156  -30.158  0.699  0.725
-6315.207  -2191   23.027  19.938  -5.063  -716.925  -25.156  -30.158  0.699  0.725
-6315.207  -2191   23.027  19.938  -5.063  -716.925  -25.156  -30.158  0.699  0.725
-6515.182  -2337   22.324  19.208  -5.182  -641.422  -24.565  -30.808  0.502  0.480
-6515.182  -2337   22.324  19.208  -5.182  -641.422  -24.565  -30.808  0.502  0.480
-6716.327  -1524   21.270  17.942  -5.355  -636.033  -24.441  -30.642  0.305  0.234
-6716.327  -1524   21.270  17.942  -5.355  -636.033  -24.441  -30.642  0.305  0.234
-7137.118  -1290   20.391  17.026  -5.506  -747.536  -25.045  -29.038  0.105  -0.006
-7137.118  -1290   20.391  17.026  -5.506  -747.536  -25.045  -29.038  0.105  -0.006
-7451.485  -1189   19.512  16.128  -5.634  -723.026  -24.812  -29.145  -0.094  -0.240
-7451.485  -1189   19.512  16.128  -5.634  -723.026  -24.812  -29.145  -0.094  -0.240
-7850.551  -1186   18.633  15.221  -5.746  -775.369  -25.790  -29.684  -0.297  -0.476
-7850.551  -1186   18.633  15.221  -5.746  -775.369  -25.790  -29.684  -0.297  -0.476
-8418.177  -1111   17.578  14.283  -5.793  -882.772  -26.525  -28.447  -0.506  -0.707
-8418.177  -1111   17.578  14.283  -5.793  -882.772  -26.525  -28.447  -0.506  -0.707
-9113.308  -1104   16.523  13.392  -5.771  -983.309  -27.239  -27.354  -0.721  -0.930
-9113.308  -1104   16.523  13.392  -5.771  -983.309  -27.239  -27.354  -0.721  -0.930
-9698.168  -1067   15.645  12.472  -5.768  -976.942  -26.204  -25.558  -0.934  -1.142
-10130.354   -957   14.414  11.504  -5.671  -968.689  -25.035  -23.563  -1.139  -1.339
-10679.504   -543   9.316  6.522  -5.550  -1045.561  -24.432  -20.598  -1.338  -1.516
-10940.390   -508   8.438  5.859  -5.376  -966.275  -22.409  -18.733  -1.525  -1.674
-11025.691   -459   7.734  5.180  -5.227  -894.622  -20.954  -17.756  -1.699  -1.820
-11049.556   -459   7.734  5.180  -5.108  -866.819  -20.177  -16.995  -1.864  -1.959
-11066.752   -372   7.031  4.494  -5.007  -858.469  -19.538  -16.027  -2.023  -2.090
-10863.279   -326   6.328  3.803  -4.922  -752.311  -17.868  -15.470  -2.172  -2.216
-10608.741   -302   6.328  3.109  -5.107  -663.809  -16.167  -14.422  -2.308  -2.335
-9530.806   -302   5.625  3.109  -4.999  -333.583  -11.504  -13.601  -2.418  -2.448
-9305.383   -227   4.746  2.412  -4.846  -588.623  -12.454  -9.244  -2.518  -2.538
-8724.098   -186   4.043  1.709  -4.723  -402.406  -10.569  -10.197  -2.607  -2.619
-8724.098   -186   4.043  1.709  -4.723  -402.406  -10.569  -10.197  -2.607  -2.619
-8724.098   -186   4.043  1.709  -4.723  -402.406  -10.569  -10.197  -2.607  -2.619
-8234.747   -118   3.340  1.001  -4.627  -387.688  -9.902  -9.303  -2.689  -2.695
-8234.747   -118   3.340  1.001  -4.627  -387.688  -9.902  -9.303  -2.689  -2.695
-7681.211    -36   2.285  -0.062  -4.554  -309.575  -8.322  -8.213  -2.761  -2.765
-7681.211    -36   2.285  -0.062  -4.554  -309.575  -8.322  -8.213  -2.761  -2.765
-6958.248      0   1.055  -1.120  -4.432  -189.126  -6.269  -7.246  -2.820  -2.827
-6958.248      0   1.055  -1.120  -4.432  -189.126  -6.269  -7.246  -2.820  -2.827
-6201.763     13   0.000  -2.221  -4.352  -94.784  -4.585  -6.335  -2.864  -2.881
-6201.763     13   0.000  -2.221  -4.352  -94.784  -4.585  -6.335  -2.864  -2.881
-5425.502     17   -1.055  -3.244  -4.276  -19.985  -3.175  -5.463  -2.895  -2.928
-5425.502     17   -1.055  -3.244  -4.276  -19.985  -3.175  -5.463  -2.895  -2.928
-4846.608      6   -1.934  -4.265  -4.267  -26.651  -2.267  -3.571  -2.917  -2.964
-4846.608      6   -1.934  -4.265  -4.267  -26.651  -2.267  -3.571  -2.917  -2.964
-4186.646     14   -2.988  -5.329  -4.263  58.041  -0.907  -3.033  -2.929  -2.992
-4186.646     14   -2.988  -5.329  -4.263  58.041  -0.907  -3.033  -2.929  -2.992
-3679.975      7   -4.043  -6.418  -4.273  52.614  -0.299  -1.738  -2.934  -3.010
-3679.975      7   -4.043  -6.418  -4.273  52.614  -0.299  -1.738  -2.934  -3.010
-3300.759     22   -5.098  -7.424  -4.263  37.335  -0.162  -1.098  -2.936  -3.022
-3300.759     22   -5.098  -7.424  -4.263  37.335  -0.162  -1.098  -2.936  -3.022
-2938.207     13   -6.152  -8.514  -4.268  68.598  0.614  -0.379  -2.933  -3.027
-2938.207     13   -6.152  -8.514  -4.268  68.598  0.614  -0.379  -2.933  -3.027
-2840.917     12   -7.207  -9.519  -4.253  -23.752  0.124  0.927  -2.931  -3.025
-2471.535      7   -8.086  -10.556  -4.300  119.450  1.467  0.008  -2.923  -3.022
-2236.079      1   -8.789  -11.236  -4.328  82.172  2.015  1.946  -2.910  -3.012
-2236.079      1   -8.789  -11.236  -4.328  82.172  2.015  1.946  -2.910  -3.012
-2236.079      1   -8.789  -11.236  -4.328  82.172  2.015  1.946  -2.910  -3.012
-1909.906     17   -9.492  -11.957  -4.357  146.762  3.067  2.375  -2.890  -2.996
