SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
129.153     81   0.879  1.612  1.331  15.683  140.000  41.400  52.600  4.715  0.655  100000
146.592    100   0.879  1.612  1.331  13.670  140.000  41.400  52.600  4.715  0.655  100000
146.592    100   0.879  1.612  1.331  13.670  140.000  41.400  52.600  4.715  0.655  100000
146.592    100   0.879  1.612  1.331  13.670  140.000  41.400  52.600  4.715  0.655  100000
137.344    126   0.879  1.612  1.331  3.290  140.000  41.400  52.600  4.715  0.655  100000
137.344    126   0.879  1.612  1.331  3.290  140.000  41.400  52.600  4.715  0.655  100000
91.639    145   0.879  1.612  1.331  -13.852  140.000  41.400  52.600  4.715  0.655  100000
91.639    145   0.879  1.612  1.331  -13.852  140.000  41.400  52.600  4.715  0.655  100000
42.023    136   0.879  1.612  1.331  -19.976  140.000  41.400  52.600  4.715  0.655  100000
42.023    136   0.879  1.612  1.331  -19.976  140.000  41.400  52.600  4.715  0.655  100000
49.402     95   0.879  1.612  1.332  1.413  140.000  41.400  52.600  4.715  0.655  100000
49.402     95   0.879  1.612  1.332  1.413  140.000  41.400  52.600  4.715  0.655  100000
12.652     46   0.879  1.612  1.332  -17.927  140.000  41.400  52.600  4.715  0.655  100000
12.652     46   0.879  1.612  1.332  -17.927  140.000  41.400  52.600  4.715  0.655  100000
-18.740     48   0.879  1.612  1.332  -18.743  140.000  41.400  52.600  4.715  0.655  100000
-18.740     48   0.879  1.612  1.332  -18.743  140.000  41.400  52.600  4.715  0.655  100000
-44.870     16   0.879  1.612  1.331  -19.241  140.000  41.400  52.600  4.715  0.655  100000
-44.870     16   0.879  1.612  1.331  -19.241  140.000  41.400  52.600  4.715  0.655  100000
-26.792     -8   0.879  1.612  1.331  -1.537  140.000  41.400  52.600  4.715  0.655  100000
-47.075    -41   0.879  1.612  1.331  -17.273  140.000  41.400  52.600  4.715  0.655  100000
-25.603    -27   0.879  1.612  1.331  -0.007  140.000  41.400  52.600  4.715  0.655  100000
-29.045    -42   0.879  1.612  1.331  -9.545  140.000  41.400  52.600  4.715  0.655  100000
10.146    -30   0.879  1.612  1.331  9.605  140.000  41.400  52.600  4.715  0.655  100000
9.989    -30   0.879  1.612  1.331  -4.608  140.000  41.400  52.600  4.715  0.655  100000
71.946     -8   0.879  1.612  1.331  23.535  140.000  41.400  52.600  4.715  0.655  100000
52.361      3   0.879  1.612  1.331  -7.650  140.000  41.400  52.600  4.715  0.655  100000
57.538      3   0.879  1.612  1.331  1.815  140.000  41.400  52.600  4.715  0.655  100000
49.484     46   0.879  1.612  1.331  -3.788  140.000  41.400  52.600  4.715  0.655  100000
49.484     46   0.879  1.612  1.331  -3.788  140.000  41.400  52.600  4.715  0.655  100000
70.007     57   0.879  1.612  1.331  8.459  140.000  41.400  52.600  4.715  0.655  100000
70.007     57   0.879  1.612  1.331  8.459  140.000  41.400  52.600  4.715  0.655  100000
70.007     57   0.879  1.612  1.331  8.459  140.000  41.400  52.600  4.715  0.655  100000
83.196     50   0.879  1.612  1.331  6.949  140.000  41.400  52.600  4.715  0.655  100000
83.196     50   0.879  1.612  1.331  6.949  140.000  41.400  52.600  4.715  0.655  100000
61.819     69   0.879  1.612  1.331  -7.554  140.000  41.400  52.600  4.715  0.655  100000
61.819     69   0.879  1.612  1.331  -7.554  140.000  41.400  52.600  4.715  0.655  100000
119.343     82   0.879  1.612  1.331  26.320  140.000  41.400  52.600  4.715  0.655  100000
119.343     82   0.879  1.612  1.331  26.320  140.000  41.400  52.600  4.715  0.655  100000
46.640     63   0.879  1.612  1.331  -27.588  140.000  41.400  52.600  4.715  0.655  100000
46.640     63   0.879  1.612  1.331  -27.588  140.000  41.400  52.600  4.715  0.655  100000
70.426    113   1.055  1.612  1.267  19.415  140.000  41.400  52.600  4.715  0.655  100000
70.426    113   1.055  1.612  1.267  19.415  140.000  41.400  52.600  4.715  0.655  100000
94.712     52   1.055  1.612  1.215  14.011  140.000  41.400  52.600  4.715  0.655  100000
94.712     52   1.055  1.612  1.215  14.011  140.000  41.400  52.600  4.715  0.655  100000
101.190     69   1.055  1.612  1.175  9.717  140.000  41.400  52.600  4.715  0.655  100000
101.190     69   1.055  1.612  1.175  9.717  140.000  41.400  52.600  4.715  0.655  100000
81.875     91   1.055  1.612  1.142  -1.742  140.000  41.400  52.600  4.715  0.655  100000
81.875     91   1.055  1.612  1.142  -1.742  140.000  41.400  52.600  4.715  0.655  100000
85.129    100   1.055  1.612  1.116  6.407  140.000  41.400  52.600  4.715  0.655  100000
85.129    100   1.055  1.612  1.116  6.407  140.000  41.400  52.600  4.715  0.655  100000
95.990     82   1.055  1.612  1.095  9.821  140.000  41.400  52.600  4.715  0.655  100000
95.990     82   1.055  1.612  1.095  9.821  140.000  41.400  52.600  4.715  0.655  100000
88.229     84   1.055  1.612  1.079  2.069  140.000  41.400  52.600  4.715  0.655  100000
88.229     84   1.055  1.612  1.079  2.069  140.000  41.400  52.600  4.715  0.655  100000
74.260     93   1.055  1.612  1.065  -1.596  140.000  41.400  52.600  4.715  0.655  100000
74.260     93   1.055  1.612  1.065  -1.596  140.000  41.400  52.600  4.715  0.655  100000
74.260     93   1.055  1.612  1.065  -1.596  140.000  41.400  52.600  4.715  0.655  100000
79.454     88   1.055  1.612  1.055  5.633  140.000  41.400  52.600  4.715  0.655  100000
79.454     88   1.055  1.612  1.055  5.633  140.000  41.400  52.600  4.715  0.655  100000
52.469     73   1.055  1.612  1.046  -8.562  140.000  41.400  52.600  4.715  0.655  100000
52.469     73   1.055  1.612  1.046  -8.562  140.000  41.400  52.600  4.715  0.655  100000
52.783     79   1.055  1.612  1.039  1.217  140.000  41.400  52.600  4.715  0.655  100000
23.421     54   1.055  1.612  1.034  -12.296  140.000  41.400  52.600  4.715  0.655  100000
-0.832     51   1.055  1.612  1.029  -12.582  140.000  41.400  52.600  4.715  0.655  100000
26.968     30   1.055  1.612  1.026  8.512  140.000  41.400  52.600  4.715  0.655  100000
1.061     10   1.055  1.612  1.023  -13.027  140.000  41.400  52.600  4.715  0.655  100000
-17.423     10   1.055  1.612  1.021  -12.326  140.000  41.400  52.600  4.715  0.655  100000
-3.026      3   1.055  1.612  1.019  0.918  140.000  41.400  52.600  4.715  0.655  100000
39.670     -5   1.055  1.612  1.017  14.908  140.000  41.400  52.600  4.715  0.655  100000
13.000     -5   1.055  1.612  1.016  -12.824  140.000  41.400  52.600  4.715  0.655  100000
57.761     -6   1.055  1.612  1.015  16.915  140.000  41.400  52.600  4.715  0.655  100000
57.761     -6   1.055  1.612  1.015  16.915  140.000  41.400  52.600  4.715  0.655  100000
57.761     -6   1.055  1.612  1.015  16.915  140.000  41.400  52.600  4.715  0.655  100000
40.653     -1   1.055  1.612  1.014  -6.897  140.000  41.400  52.600  4.715  0.655  100000
40.653     -1   1.055  1.612  1.014  -6.897  140.000  41.400  52.600  4.715  0.655  100000
18.987     53   1.055  1.612  1.014  -10.764  140.000  41.400  52.600  4.715  0.655  100000
18.987     53   1.055  1.612  1.014  -10.764  140.000  41.400  52.600  4.715  0.655  100000
58.593     41   1.055  1.612  1.013  14.924  140.000  41.400  52.600  4.715  0.655  100000
58.593     41   1.055  1.612  1.013  14.924  140.000  41.400  52.600  4.715  0.655  100000
59.726     19   1.055  1.612  1.013  1.039  140.000  41.400  52.600  4.715  0.655  100000
59.726     19   1.055  1.612  1.013  1.039  140.000  41.400  52.600  4.715  0.655  100000
45.722     55   1.055  1.612  1.013  -5.628  140.000  41.400  52.600  4.715  0.655  100000
45.722     55   1.055  1.612  1.013  -5.628  140.000  41.400  52.600  4.715  0.655  100000
38.570     58   1.055  1.612  1.012  -3.840  140.000  41.400  52.600  4.715  0.655  100000
38.570     58   1.055  1.612  1.012  -3.840  140.000  41.400  52.600  4.715  0.655  100000
20.159     46   1.055  1.612  1.012  -9.573  140.000  41.400  52.600  4.715  0.655  100000
20.159     46   1.055  1.612  1.012  -9.573  140.000  41.400  52.600  4.715  0.655  100000
5.989     39   1.055  1.612  1.012  -9.276  140.000  41.400  52.600  4.715  0.655  100000
5.989     39   1.055  1.612  1.012  -9.276  140.000  41.400  52.600  4.715  0.655  100000
-0.410     22   1.055  1.612  1.012  -7.048  140.000  41.400  52.600  4.715  0.655  100000
-0.410     22   1.055  1.612  1.012  -7.048  140.000  41.400  52.600  4.715  0.655  100000
71.843      7   1.055  1.612  1.012  27.975  140.000  41.400  52.600  4.715  0.655  100000
71.843      7   1.055  1.612  1.012  27.975  140.000  41.400  52.600  4.715  0.655  100000
28.428      4   1.055  1.612  1.012  -17.666  140.000  41.400  52.600  4.715  0.655  100000
28.428      4   1.055  1.612  1.012  -17.666  140.000  41.400  52.600  4.715  0.655  100000
64.190     62   1.055  1.612  1.012  14.164  140.000  41.400  52.600  4.715  0.655  100000
64.190     62   1.055  1.612  1.012  14.164  140.000  41.400  52.600  4.715  0.655  100000
64.190     62   1.055  1.612  1.012  14.164  140.000  41.400  52.600  4.715  0.655  100000
55.696     32   1.055  1.612  1.012  -2.584  140.000  41.400  52.600  4.715  0.655  100000
55.696     32   1.055  1.612  1.012  -2.584  140.000  41.400  52.600  4.715  0.655  100000
55.597     63   1.055  1.612  1.012  0.541  140.000  41.400  52.600  4.715  0.655  100000
55.597     63   1.055  1.612  1.012  0.541  140.000  41.400  52.600  4.715  0.655  100000
94.219     55   1.055  1.612  1.012  18.055  140.000  41.400  52.600  4.715  0.655  100000
94.219     55   1.055  1.612  1.012  18.055  140.000  41.400  52.600  4.715  0.655  100000
109.838     55   1.055  1.612  1.012  11.146  140.000  41.400  52.600  4.715  0.655  100000
102.658     90   1.055  1.612  1.012  2.461  140.000  41.400  52.600  4.715  0.655  100000
78.386    108   1.055  1.612  1.012  -5.972  140.000  41.400  52.600  4.715  0.655  100000
87.554    101   1.055  1.612  1.012  6.858  140.000  41.400  52.600  4.715  0.655  100000
26.668    101   1.055  1.612  1.012  -23.763  140.000  41.400  52.600  4.715  0.655  100000
39.128     83   1.055  1.612  1.012  3.805  140.000  41.400  52.600  4.715  0.655  100000
35.780     82   1.055  1.612  1.012  -2.299  140.000  41.400  52.600  4.715  0.655  100000
55.511     46   1.055  1.612  1.012  8.031  140.000  41.400  52.600  4.715  0.655  100000
22.154     46   1.055  1.612  1.012  -14.228  140.000  41.400  52.600  4.715  0.655  100000
58.175     38   1.055  1.612  1.012  14.382  140.000  41.400  52.600  4.715  0.655  100000
58.175     38   1.055  1.612  1.012  14.382  140.000  41.400  52.600  4.715  0.655  100000
31.880     52   1.055  1.612  1.012  -10.404  140.000  41.400  52.600  4.715  0.655  100000
31.880     52   1.055  1.612  1.012  -10.404  140.000  41.400  52.600  4.715  0.655  100000
122.587     58   1.055  1.612  1.012  40.214  140.000  41.400  52.600  4.715  0.655  100000
122.587     58   1.055  1.612  1.012  40.214  140.000  41.400  52.600  4.715  0.655  100000
54.325     33   1.055  1.612  1.012  -23.435  140.000  41.400  52.600  4.715  0.655  100000
54.325     33   1.055  1.612  1.012  -23.435  140.000  41.400  52.600  4.715  0.655  100000
92.013    114   1.055  1.612  1.012  18.424  140.000  41.400  52.600  4.715  0.655  100000
92.013    114   1.055  1.612  1.012  18.424  140.000  41.400  52.600  4.715  0.655  100000
92.013    114   1.055  1.612  1.012  18.424  140.000  41.400  52.600  4.715  0.655  100000
68.304     59   1.055  1.612  1.012  -5.895  140.000  41.400  52.600  4.715  0.655  100000
68.304     59   1.055  1.612  1.012  -5.895  140.000  41.400  52.600  4.715  0.655  100000
54.266     91   1.055  1.612  1.012  -3.632  140.000  41.400  52.600  4.715  0.655  100000
54.266     91   1.055  1.612  1.012  -3.632  140.000  41.400  52.600  4.715  0.655  100000
10.504     71   1.055  1.612  1.012  -18.178  140.000  41.400  52.600  4.715  0.655  100000
10.504     71   1.055  1.612  1.012  -18.178  140.000  41.400  52.600  4.715  0.655  100000
10.227     54   1.055  1.612  1.012  -2.608  140.000  41.400  52.600  4.715  0.655  100000
10.227     54   1.055  1.612  1.012  -2.608  140.000  41.400  52.600  4.715  0.655  100000
44.518     13   1.055  1.612  1.012  13.019  140.000  41.400  52.600  4.715  0.655  100000
44.518     13   1.055  1.612  1.012  13.019  140.000  41.400  52.600  4.715  0.655  100000
-5.277     12   1.055  1.612  1.012  -21.970  140.000  41.400  52.600  4.715  0.655  100000
-5.277     12   1.055  1.612  1.012  -21.970  140.000  41.400  52.600  4.715  0.655  100000
-10.227     40   1.055  1.612  1.012  -6.113  140.000  41.400  52.600  4.715  0.655  100000
-10.227     40   1.055  1.612  1.012  -6.113  140.000  41.400  52.600  4.715  0.655  100000
9.158      6   1.055  1.612  1.012  4.418  140.000  41.400  52.600  4.715  0.655  100000
9.158      6   1.055  1.612  1.012  4.418  140.000  41.400  52.600  4.715  0.655  100000
-14.535     -7   1.055  1.612  1.012  -13.216  140.000  41.400  52.600  4.715  0.655  100000
-14.535     -7   1.055  1.612  1.012  -13.216  140.000  41.400  52.600  4.715  0.655  100000
-27.593     -1   1.055  1.612  1.012  -10.599  140.000  41.400  52.600  4.715  0.655  100000
-27.593     -1   1.055  1.612  1.012  -10.599  140.000  41.400  52.600  4.715  0.655  100000
-12.731     -9   1.055  1.612  1.012  0.785  140.000  41.400  52.600  4.715  0.655  100000
-12.731     -9   1.055  1.612  1.012  0.785  140.000  41.400  52.600  4.715  0.655  100000
-34.574    -25   1.055  1.612  1.012  -14.584  140.000  41.400  52.600  4.715  0.655  100000
-18.045    -13   1.055  1.612  1.012  0.998  140.000  41.400  52.600  4.715  0.655  100000
-77.061    -33   1.055  1.612  1.012  -31.900  140.000  41.400  52.600  4.715  0.655  100000
-19.983    -21   1.055  1.612  1.012  15.327  140.000  41.400  52.600  4.715  0.655  100000
-27.263    -21   1.055  1.612  1.012  -8.687  140.000  41.400  52.600  4.715  0.655  100000
-5.681    -64   1.055  1.612  1.012  3.679  140.000  41.400  52.600  4.715  0.655  100000
-10.990    -27   1.055  1.612  1.011  -6.498  140.000  41.400  52.600  4.715  0.655  100000
23.176    -11   1.055  1.612  1.011  10.825  140.000  41.400  52.600  4.715  0.655  100000
-15.067    -11   1.055  1.612  1.011  -18.853  140.000  41.400  52.600  4.715  0.655  100000
-15.067    -11   1.055  1.612  1.011  -18.853  140.000  41.400  52.600  4.715  0.655  100000
-35.032    -10   1.055  1.612  1.011  -14.198  140.000  41.400  52.600  4.715  0.655  100000
-35.032    -10   1.055  1.612  1.011  -14.198  140.000  41.400  52.600  4.715  0.655  100000
-35.032    -10   1.055  1.612  1.011  -14.198  140.000  41.400  52.600  4.715  0.655  100000
-7.516    -15   1.055  1.612  1.011  5.505  140.000  41.400  52.600  4.715  0.655  100000
-7.516    -15   1.055  1.612  1.011  5.505  140.000  41.400  52.600  4.715  0.655  100000
-18.444    -34   1.055  1.612  1.011  -9.318  140.000  41.400  52.600  4.715  0.655  100000
-18.444    -34   1.055  1.612  1.011  -9.318  140.000  41.400  52.600  4.715  0.655  100000
-3.045    -10   1.055  1.612  1.011  1.526  140.000  41.400  52.600  4.715  0.655  100000
-3.045    -10   1.055  1.612  1.011  1.526  140.000  41.400  52.600  4.715  0.655  100000
26.479    -18   1.055  1.612  1.011  9.374  140.000  41.400  52.600  4.715  0.655  100000
26.479    -18   1.055  1.612  1.011  9.374  140.000  41.400  52.600  4.715  0.655  100000
37.653     -6   1.055  1.612  1.011  3.681  140.000  41.400  52.600  4.715  0.655  100000
37.653     -6   1.055  1.612  1.011  3.681  140.000  41.400  52.600  4.715  0.655  100000
20.204     18   1.055  1.612  1.011  -8.229  140.000  41.400  52.600  4.715  0.655  100000
20.204     18   1.055  1.612  1.011  -8.229  140.000  41.400  52.600  4.715  0.655  100000
28.768     34   1.055  1.612  1.011  2.007  140.000  41.400  52.600  4.715  0.655  100000
28.768     34   1.055  1.612  1.011  2.007  140.000  41.400  52.600  4.715  0.655  100000
43.284     21   1.055  1.612  1.011  5.353  140.000  41.400  52.600  4.715  0.655  100000
43.284     21   1.055  1.612  1.011  5.353  140.000  41.400  52.600  4.715  0.655  100000
86.000     26   1.055  1.612  1.011  19.580  140.000  41.400  52.600  4.715  0.655  100000
86.000     26   1.055  1.612  1.011  19.580  140.000  41.400  52.600  4.715  0.655  100000
6.836     41   1.055  1.612  1.011  -31.757  140.000  41.400  52.600  4.715  0.655  100000
6.836     41   1.055  1.612  1.011  -31.757  140.000  41.400  52.600  4.715  0.655  100000
47.294     80   1.055  1.612  1.011  15.064  140.000  41.400  52.600  4.715  0.655  100000
47.294     80   1.055  1.612  1.011  15.064  140.000  41.400  52.600  4.715  0.655  100000
51.482     13   1.055  1.612  1.011  2.416  140.000  41.400  52.600  4.715  0.655  100000
31.829     42   1.055  1.612  1.011  -7.946  140.000  41.400  52.600  4.715  0.655  100000
22.701     49   1.055  1.612  1.011  -4.998  140.000  41.400  52.600  4.715  0.655  100000
22.701     49   1.055  1.612  1.011  -4.998  140.000  41.400  52.600  4.715  0.655  100000
22.701     49   1.055  1.612  1.011  -4.998  140.000  41.400  52.600  4.715  0.655  100000
35.948     35   1.055  1.612  1.011  4.196  140.000  41.400  52.600  4.715  0.655  100000
35.948     35   1.055  1.612  1.011  4.196  140.000  41.400  52.600  4.715  0.655  100000
11.819     21   1.055  1.612  1.011  -11.427  140.000  41.400  52.600  4.715  0.655  100000
42.485     33   1.055  1.612  1.011  11.141  140.000  41.400  52.600  4.715  0.655  100000
