SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
1826.472   1057   7.031  8.269  2.247  -39.134  3.146  6.768  0.357  0.368
2149.535   1205   7.734  9.086  2.453  216.364  6.584  7.295  0.403  0.424
2149.535   1205   7.734  9.086  2.453  216.364  6.584  7.295  0.403  0.424
2079.003    763   8.438  10.028  2.888  52.836  5.485  8.980  0.448  0.489
2905.331    632   9.141  11.004  3.382  421.749  7.029  3.373  0.499  0.536
2905.331    632   9.141  11.004  3.382  421.749  7.029  3.373  0.499  0.536
3848.380    652   9.668  11.665  3.626  571.073  11.406  8.143  0.573  0.589
3848.380    652   9.668  11.665  3.626  571.073  11.406  8.143  0.573  0.589
4170.256    666   10.371  12.431  3.739  383.227  9.382  8.708  0.652  0.652
4170.256    666   10.371  12.431  3.739  383.227  9.382  8.708  0.652  0.652
3347.591    830   11.074  13.409  4.238  -135.302  4.674  11.822  0.709  0.734
3347.591    830   11.074  13.409  4.238  -135.302  4.674  11.822  0.709  0.734
2890.726    956   11.953  14.295  4.251  59.591  9.708  16.673  0.774  0.848
2890.726    956   11.953  14.295  4.251  59.591  9.708  16.673  0.774  0.848
2764.556    957   12.832  15.223  4.339  75.001  10.522  17.761  0.850  0.983
4707.040    980   13.711  16.160  4.446  929.547  15.311  7.034  0.954  1.079
5756.251   1031   14.414  16.805  4.340  748.689  16.770  13.967  1.079  1.176
6543.139    904   18.984  21.391  4.368  678.315  15.188  12.668  1.206  1.276
6683.505    839   19.687  22.048  4.284  510.397  13.189  12.819  1.322  1.378
7023.428    838   20.391  22.696  4.185  583.977  14.744  14.040  1.437  1.486
7086.815    838   20.391  22.696  4.185  477.276  13.813  14.755  1.549  1.600
7574.487    740   21.094  23.354  4.102  673.785  15.986  14.296  1.670  1.716
7784.925    721   21.973  24.011  3.700  635.173  15.439  14.175  1.793  1.830
8645.754    721   21.973  24.011  3.700  816.794  17.521  13.909  1.926  1.943
6833.984    627   22.676  24.673  3.626  -152.209  7.022  16.569  2.019  2.066
6788.736    586   23.379  25.341  3.562  392.683  14.196  17.375  2.116  2.200
6949.150    534   24.258  26.014  3.189  520.964  14.736  15.400  2.225  2.330
6949.150    534   24.258  26.014  3.189  520.964  14.736  15.400  2.225  2.330
8625.084    421   24.961  26.699  3.155  1066.132  17.132  7.368  2.352  2.420
8625.084    421   24.961  26.699  3.155  1066.132  17.132  7.368  2.352  2.420
8918.602    363   25.840  27.385  2.805  724.932  16.839  14.729  2.486  2.518
8918.602    363   25.840  27.385  2.805  724.932  16.839  14.729  2.486  2.518
9238.158    224   26.719  28.199  2.687  674.818  15.344  13.124  2.615  2.622
9238.158    224   26.719  28.199  2.687  674.818  15.344  13.124  2.615  2.622
7570.495    112   27.949  29.213  2.294  -39.966  6.614  13.250  2.702  2.728
7570.495    112   27.949  29.213  2.294  -39.966  6.614  13.250  2.702  2.728
7231.090     49   29.180  30.288  2.011  309.190  10.538  12.506  2.780  2.831
7231.090     49   29.180  30.288  2.011  309.190  10.538  12.506  2.780  2.831
6654.061     19   30.410  31.308  1.629  215.378  8.879  11.533  2.852  2.927
7186.666     27   31.641  32.338  1.266  606.585  10.098  4.814  2.928  2.991
7296.974     10   32.344  33.083  1.341  404.970  10.085  9.456  3.007  3.055
7296.974     10   32.344  33.083  1.341  404.970  10.085  9.456  3.007  3.055
7043.849     13   33.047  33.800  1.367  315.325  7.734  7.141  3.078  3.116
7043.849     13   33.047  33.800  1.367  315.325  7.734  7.141  3.078  3.116
5892.125     31   33.750  34.517  1.392  -96.397  3.702  9.062  3.124  3.182
5892.125     31   33.750  34.517  1.392  -96.397  3.702  9.062  3.124  3.182
5388.268     26   34.805  35.481  1.227  103.789  5.412  7.615  3.165  3.247
5388.268     26   34.805  35.481  1.227  103.789  5.412  7.615  3.165  3.247
4806.168     19   35.684  36.508  1.496  -62.933  2.534  6.040  3.193  3.302
4618.926     38   36.738  37.586  1.538  137.070  3.268  2.789  3.218  3.338
4618.926     38   36.738  37.586  1.538  137.070  3.268  2.789  3.218  3.338
4125.901     66   37.617  38.326  1.287  6.900  1.770  2.978  3.236  3.363
3855.458     33   38.320  39.118  1.448  -35.401  2.014  4.392  3.252  3.392
3342.001     60   43.418  44.240  1.492  -88.180  0.314  2.409  3.260  3.416
2542.167     14   44.121  44.960  1.522  -272.118  -0.821  4.482  3.259  3.446
1513.540     14   44.121  44.960  1.522  -425.128  -3.980  2.044  3.239  3.470
505.573     21   44.824  45.704  1.596  -515.196  -6.584  -0.811  3.198  3.476
-713.585     27   45.527  46.419  1.618  -667.685  -8.110  -0.226  3.141  3.474
-625.642     16   46.230  47.135  1.642  -236.081  -6.286  -6.795  3.084  3.443
-158.633     16   46.230  47.135  1.642  -66.817  -2.759  -4.103  3.046  3.405
18.805   -521   46.934  47.839  1.643  -145.141  -5.517  -7.435  3.008  3.354
-1023.777   -554   47.812  48.517  1.278  -569.186  -7.862  -2.072  2.957  3.320
-1023.777   -554   47.812  48.517  1.278  -569.186  -7.862  -2.072  2.957  3.320
-1607.556   -158   48.516  49.177  1.201  -545.994  -10.140  -6.900  2.887  3.277
-1607.556   -158   48.516  49.177  1.201  -545.994  -10.140  -6.900  2.887  3.277
-2177.336   -855   49.219  49.819  1.090  -536.883  -11.701  -10.058  2.800  3.212
-2177.336   -855   49.219  49.819  1.090  -536.883  -11.701  -10.058  2.800  3.212
-1198.964  -1481   50.098  50.617  0.942  50.168  -4.996  -11.026  2.736  3.130
-1198.964  -1481   50.098  50.617  0.942  50.168  -4.996  -11.026  2.736  3.130
-985.266  -2023   50.977  51.259  0.513  -129.883  -9.427  -15.108  2.670  3.024
-985.266  -2023   50.977  51.259  0.513  -129.883  -9.427  -15.108  2.670  3.024
-162.233  -1225   51.504  51.773  0.488  53.585  -9.099  -18.636  2.600  2.890
-1822.664   -938   51.855  52.179  0.588  -866.084  -13.916  -6.447  2.507  2.796
-2663.701   -338   52.031  52.413  0.692  -656.579  -16.399  -15.934  2.389  2.691
-2663.701   -338   52.031  52.413  0.692  -656.579  -16.399  -15.934  2.389  2.691
-3144.753  -1586   52.207  52.604  0.720  -557.216  -18.787  -22.676  2.248  2.542
-3144.753  -1586   52.207  52.604  0.720  -557.216  -18.787  -22.676  2.248  2.542
-424.930  -2411   52.383  52.683  0.545  756.132  -7.452  -31.597  2.148  2.329
-424.930  -2411   52.383  52.683  0.545  756.132  -7.452  -31.597  2.148  2.329
-749.298  -2837   52.383  52.630  0.449  -283.899  -19.610  -30.203  2.024  2.088
-749.298  -2837   52.383  52.630  0.449  -283.899  -19.610  -30.203  2.024  2.088
-1957.899   -676   52.383  52.504  0.220  -623.365  -22.352  -27.404  1.866  1.855
-2423.612   -741   52.383  52.414  0.056  -431.715  -19.517  -26.442  1.703  1.634
-2423.612   -741   52.383  52.414  0.056  -431.715  -19.517  -26.442  1.703  1.634
-4907.179  -1670   52.207  52.346  0.253  -1344.018  -21.760  -9.656  1.533  1.494
-4907.179  -1670   52.207  52.346  0.253  -1344.018  -21.760  -9.656  1.533  1.494
-5596.828  -2283   52.031  52.216  0.336  -745.665  -21.265  -22.550  1.361  1.347
-5596.828  -2283   52.031  52.216  0.336  -745.665  -21.265  -22.550  1.361  1.347
-5637.705  -2870   51.855  51.920  0.117  -497.631  -19.540  -25.021  1.198  1.169
-5491.632  -2921   51.504  51.465  -0.070  -445.680  -18.361  -23.963  1.045  0.979
-5942.097  -1532   47.988  47.224  -1.388  -467.958  -17.647  -22.060  0.900  0.793
-6760.283  -1521   47.461  46.613  -1.539  -951.934  -22.116  -19.254  0.740  0.626
-8103.303  -1497   46.934  46.013  -1.671  -1077.335  -21.283  -14.849  0.571  0.488
-8338.925  -1497   46.934  46.013  -1.671  -777.906  -19.613  -18.662  0.407  0.350
-8643.682  -1480   46.230  45.415  -1.480  -834.200  -21.157  -20.269  0.241  0.198
-8849.610  -1512   45.703  44.816  -1.610  -739.916  -21.018  -22.181  0.074  0.030
-8848.670  -1512   45.703  44.816  -1.610  -718.692  -22.493  -25.407  -0.101  -0.160
-9381.194  -1528   45.176  44.217  -1.741  -880.737  -24.377  -25.176  -0.288  -0.361
-9381.194  -1528   45.176  44.217  -1.741  -880.737  -24.377  -25.176  -0.288  -0.361
-10175.323  -1505   44.473  43.618  -1.552  -1090.267  -26.133  -23.639  -0.489  -0.557
-10175.323  -1505   44.473  43.618  -1.552  -1090.267  -26.133  -23.639  -0.489  -0.557
-8056.449  -1521   43.770  42.868  -1.636  129.774  -11.162  -23.698  -0.632  -0.748
-8056.449  -1521   43.770  42.868  -1.636  129.774  -11.162  -23.698  -0.632  -0.748
-8939.407  -1541   42.891  42.012  -1.594  -971.344  -24.863  -23.901  -0.795  -0.939
-8939.407  -1541   42.891  42.012  -1.594  -971.344  -24.863  -23.901  -0.795  -0.939
-9211.908  -1495   41.836  41.110  -1.318  -801.927  -21.849  -22.157  -0.968  -1.122
-10926.644  -1463   40.957  40.253  -1.277  -1354.034  -22.448  -10.622  -1.146  -1.250
-11120.472  -1430   40.254  39.640  -1.115  -913.251  -20.627  -17.440  -1.318  -1.375
-11120.472  -1430   40.254  39.640  -1.115  -913.251  -20.627  -17.440  -1.318  -1.375
-11575.267  -1404   39.551  39.032  -0.941  -1011.827  -21.180  -16.260  -1.488  -1.502
-11575.267  -1404   39.551  39.032  -0.941  -1011.827  -21.180  -16.260  -1.488  -1.502
-9589.999  -1285   38.848  38.419  -0.777  -44.932  -8.648  -15.100  -1.602  -1.626
-9589.999  -1285   38.848  38.419  -0.777  -44.932  -8.648  -15.100  -1.602  -1.626
-9282.607  -1306   37.969  37.570  -0.723  -546.363  -13.920  -13.385  -1.705  -1.740
-9282.607  -1306   37.969  37.570  -0.723  -546.363  -13.920  -13.385  -1.705  -1.740
-9177.615  -1276   37.090  36.708  -0.693  -605.209  -14.180  -12.516  -1.811  -1.845
-10097.307  -1169   36.035  35.755  -0.508  -1040.370  -15.672  -5.343  -1.929  -1.914
-10097.307  -1169   36.035  35.755  -0.508  -1040.370  -15.672  -5.343  -1.929  -1.914
-10515.133  -1142   35.332  35.131  -0.365  -881.949  -15.747  -9.213  -2.053  -1.979
-10515.133  -1142   35.332  35.131  -0.365  -881.949  -15.747  -9.213  -2.053  -1.979
-10634.162  -1122   34.629  34.420  -0.380  -772.545  -14.695  -9.836  -2.175  -2.051
-10634.162  -1122   34.629  34.420  -0.380  -772.545  -14.695  -9.836  -2.175  -2.051
-8834.046   -964   33.574  33.462  -0.203  -37.881  -6.229  -10.938  -2.257  -2.132
-8834.046   -964   33.574  33.462  -0.203  -37.881  -6.229  -10.938  -2.257  -2.132
-8441.567   -925   32.695  32.565  -0.236  -402.727  -10.671  -10.823  -2.333  -2.219
-8441.567   -925   32.695  32.565  -0.236  -402.727  -10.671  -10.823  -2.333  -2.219
-7517.614   -819   31.641  31.620  -0.037  -212.055  -9.027  -12.117  -2.407  -2.311
-7202.639   -746   30.586  30.632  0.084  -339.536  -9.142  -9.379  -2.479  -2.396
-6597.776   -354   25.313  25.628  0.572  -265.714  -8.582  -10.019  -2.549  -2.476
-6632.444   -327   24.609  24.926  0.574  -356.474  -8.258  -7.321  -2.617  -2.544
-6103.733   -259   23.906  24.231  0.590  -187.133  -6.876  -8.631  -2.677  -2.610
-5868.838   -259   23.906  24.231  0.590  -242.208  -7.132  -7.832  -2.734  -2.674
-5382.424   -233   23.203  23.533  0.599  -119.856  -5.447  -7.485  -2.784  -2.736
-5103.367   -180   22.500  22.835  0.607  -161.118  -5.026  -5.734  -2.826  -2.788
-5072.777   -180   22.500  22.835  0.607  -236.593  -5.476  -4.835  -2.869  -2.831
-4660.868   -159   21.797  22.131  0.607  -77.414  -2.842  -3.576  -2.900  -2.865
-4660.868   -159   21.797  22.131  0.607  -77.414  -2.842  -3.576  -2.900  -2.865
-4405.719    -84   21.094  21.422  0.596  -106.036  -1.551  -0.508  -2.919  -2.881
-4405.719    -84   21.094  21.422  0.596  -106.036  -1.551  -0.508  -2.919  -2.881
-3945.516    -49   20.039  20.530  0.891  -52.132  -1.299  -1.282  -2.931  -2.890
-3125.203     -9   18.809  19.465  1.192  163.281  1.606  -0.804  -2.929  -2.897
-3125.203     -9   18.809  19.465  1.192  163.281  1.606  -0.804  -2.929  -2.897
-2451.057     -3   18.105  18.731  1.136  221.372  1.827  -1.699  -2.917  -2.907
-2451.057     -3   18.105  18.731  1.136  221.372  1.827  -1.699  -2.917  -2.907
-1844.571      9   17.227  17.896  1.216  189.279  2.433  0.202  -2.899  -2.911
-1844.571      9   17.227  17.896  1.216  189.279  2.433  0.202  -2.899  -2.911
-1856.635      9   16.348  16.894  0.991  60.660  0.637  -0.173  -2.887  -2.913
-1856.635      9   16.348  16.894  0.991  60.660  0.637  -0.173  -2.887  -2.913
-1331.648     -1   15.117  15.810  1.257  162.856  2.816  1.560  -2.870  -2.906
-1331.648     -1   15.117  15.810  1.257  162.856  2.816  1.560  -2.870  -2.906
-1024.741    -18   14.238  14.796  1.013  258.646  4.097  1.767  -2.844  -2.894
-681.328    -12   13.184  13.713  0.960  200.940  2.815  0.722  -2.818  -2.884
-94.111    -26   12.129  12.956  1.502  264.491  4.294  2.045  -2.788  -2.871
-94.111    -26   12.129  12.956  1.502  264.491  4.294  2.045  -2.788  -2.871
72.116      3   11.426  12.242  1.482  284.353  5.486  3.836  -2.749  -2.848
72.116      3   11.426  12.242  1.482  284.353  5.486  3.836  -2.749  -2.848
-295.681      2   10.547  11.522  1.771  -49.187  1.806  4.636  -2.722  -2.816
-295.681      2   10.547  11.522  1.771  -49.187  1.806  4.636  -2.722  -2.816
-221.292     10   9.492  10.583  1.980  157.650  5.950  7.599  -2.686  -2.766
-221.292     10   9.492  10.583  1.980  157.650  5.950  7.599  -2.686  -2.766
299.474     16   8.438  9.566  2.048  350.990  6.358  3.909  -2.640  -2.723
941.613     -5   7.383  8.523  2.070  437.764  6.611  2.413  -2.589  -2.694
941.613     -5   7.383  8.523  2.070  437.764  6.611  2.413  -2.589  -2.694
1353.281    179   6.680  7.811  2.054  398.037  7.808  5.598  -2.530  -2.659
1852.392    764   5.977  6.992  1.843  493.356  10.150  7.809  -2.458  -2.608
2168.856   1297   2.461  3.367  1.645  433.393  11.137  11.049  -2.374  -2.534
2770.281   1681   2.109  3.162  1.911  502.444  11.677  10.477  -2.283  -2.450
2851.481   1987   2.109  3.039  1.688  459.932  11.903  11.883  -2.188  -2.359
3383.283   1987   2.109  3.039  1.688  546.545  12.115  10.295  -2.092  -2.271
3759.408   2504   1.934  3.018  1.969  512.783  11.418  9.787  -1.998  -2.189
3757.086   2793   1.934  3.101  2.119  426.014  11.010  11.031  -1.907  -2.104
3891.344   2793   1.934  3.101  2.119  478.636  11.963  11.604  -1.815  -2.015
4174.354   2856   1.934  3.284  2.452  477.783  12.439  12.514  -1.718  -1.919
4174.354   2856   1.934  3.284  2.452  477.783  12.439  12.514  -1.718  -1.919
4429.054   2872   2.109  3.568  2.647  543.072  13.600  13.182  -1.614  -1.816
4429.054   2872   2.109  3.568  2.647  543.072  13.600  13.182  -1.614  -1.816
4523.292   2211   2.637  4.058  2.580  510.591  13.363  13.488  -1.507  -1.710
4523.292   2211   2.637  4.058  2.580  510.591  13.363  13.488  -1.507  -1.710
3294.377   1350   3.164  4.706  2.798  -99.639  5.835  13.432  -1.432  -1.602
3294.377   1350   3.164  4.706  2.798  -99.639  5.835  13.432  -1.432  -1.602
3108.148   2105   3.867  5.459  2.890  273.875  12.641  17.491  -1.349  -1.476
3108.148   2105   3.867  5.459  2.890  273.875  12.641  17.491  -1.349  -1.476
3433.935   1551   4.746  6.294  2.809  466.563  15.165  17.727  -1.244  -1.339
4713.055   1100   5.098  7.200  3.816  679.930  19.025  20.003  -1.109  -1.187
6729.254    970   5.449  7.849  4.356  1276.315  20.029  8.201  -0.954  -1.079
6729.254    970   5.449  7.849  4.356  1276.315  20.029  8.201  -0.954  -1.079
8040.946   1127   5.801  8.479  4.860  1068.069  21.088  15.059  -0.789  -0.973
8040.946   1127   5.801  8.479  4.860  1068.069  21.088  15.059  -0.789  -0.973
8586.754   1278   6.152  9.098  5.347  865.482  19.416  16.656  -0.627  -0.852
8586.754   1278   6.152  9.098  5.347  865.482  19.416  16.656  -0.627  -0.852
6200.704   1356   6.855  9.927  5.575  -260.634  7.625  20.507  -0.520  -0.705
6200.704   1356   6.855  9.927  5.575  -260.634  7.625  20.507  -0.520  -0.705
5084.737   1712   7.559  10.807  5.896  7.407  13.910  25.963  -0.422  -0.520
5084.737   1712   7.559  10.807  5.896  7.407  13.910  25.963  -0.422  -0.520
4016.185   1691   8.438  11.635  5.804  3.374  16.635  31.003  -0.305  -0.294
7309.475   1738   9.316  12.484  5.750  1649.441  26.558  11.639  -0.134  -0.132
7309.475   1738   9.316  12.484  5.750  1649.441  26.558  11.639  -0.134  -0.132
8465.609   1791   9.844  13.065  5.846  1016.329  28.651  30.166  0.080  0.061
8465.609   1791   9.844  13.065  5.846  1016.329  28.651  30.166  0.080  0.061
10712.830   1781   10.547  13.755  5.824  1583.196  32.028  23.482  0.324  0.257
8472.426   1664   11.426  14.637  5.829  -103.137  12.133  25.107  0.493  0.456
8808.310   1701   11.953  15.246  5.976  739.254  21.826  23.768  0.652  0.651
7130.137   1277   17.051  19.699  4.807  159.553  16.119  26.373  0.793  0.854
7548.655   1246   17.754  20.317  4.653  565.562  20.494  25.124  0.943  1.057
9165.918   1110   17.754  20.948  5.797  1007.833  25.729  24.696  1.125  1.257
9685.787   1110   18.457  20.948  4.521  1180.202  27.102  23.310  1.332  1.449
10705.248   1043   19.160  21.578  4.389  944.508  24.402  23.714  1.537  1.639
11036.898    914   19.863  22.218  4.273  924.584  22.271  20.212  1.727  1.812
11150.025    914   19.863  22.218  4.273  803.507  19.539  17.914  1.896  1.967
11591.834    843   20.566  22.863  4.168  974.211  16.734  8.794  2.042  2.072
11183.749    740   21.445  23.520  3.765  688.847  16.484  14.942  2.176  2.176
11183.749    740   21.445  23.520  3.765  688.847  16.484  14.942  2.176  2.176
9784.747    647   22.148  24.183  3.694  163.915  8.620  12.330  2.272  2.276
9784.747    647   22.148  24.183  3.694  163.915  8.620  12.330  2.272  2.276
9504.537    550   22.852  24.853  3.632  541.859  13.760  13.222  2.369  2.379
9504.537    550   22.852  24.853  3.632  541.859  13.760  13.222  2.369  2.379
8373.969    431   24.082  25.839  3.189  219.977  9.060  11.834  2.453  2.478
8208.653    296   25.137  26.841  3.093  425.526  8.334  5.743  2.525  2.548
7795.563    254   25.840  27.536  3.079  339.417  8.584  8.204  2.593  2.609
7795.563    254   25.840  27.536  3.079  339.417  8.584  8.204  2.593  2.609
7282.255    150   26.719  28.241  2.763  310.008  7.365  6.611  2.655  2.665
7282.255    150   26.719  28.241  2.763  310.008  7.365  6.611  2.655  2.665
6267.786    109   27.598  28.950  2.455  26.483  3.469  5.851  2.698  2.715
6267.786    109   27.598  28.950  2.455  26.483  3.469  5.851  2.698  2.715
5384.878     75   28.828  29.948  2.032  22.542  4.279  7.431  2.732  2.769
5384.878     75   28.828  29.948  2.032  22.542  4.279  7.431  2.732  2.769
4972.077     21   30.059  30.966  1.646  123.780  4.687  5.839  2.767  2.819
4934.963      1   31.289  32.023  1.333  239.433  4.558  2.932  2.803  2.855
4709.667      2   31.992  32.729  1.338  111.334  3.891  4.638  2.836  2.888
4709.667      2   31.992  32.729  1.338  111.334  3.891  4.638  2.836  2.888
4709.667      2   31.992  32.729  1.338  111.334  3.891  4.638  2.836  2.888
4284.732     20   32.695  33.460  1.388  32.789  2.531  3.897  2.862  2.920
3445.565     39   33.926  34.619  1.258  -150.421  1.423  6.014  2.878  2.961
3445.565     39   33.926  34.619  1.258  -150.421  1.423  6.014  2.878  2.961
3109.223     15   34.629  35.350  1.308  -64.525  1.895  4.882  2.892  3.002
3109.223     15   34.629  35.350  1.308  -64.525  1.895  4.882  2.892  3.002
3097.094     29   35.332  36.182  1.543  31.015  3.170  5.035  2.912  3.043
3280.572     53   36.387  37.221  1.513  164.287  4.839  5.070  2.943  3.083
3506.507     41   42.188  43.065  1.592  145.524  3.376  2.769  2.974  3.114
2901.928     10   42.891  43.792  1.636  -154.386  0.766  4.781  2.992  3.147
3165.686     27   42.891  44.507  2.934  -64.235  1.216  3.517  3.002  3.177
2157.281     27   43.594  44.507  1.658  -14.152  1.739  3.318  3.014  3.205
2161.898     19   44.297  45.223  1.680  -195.373  -0.519  3.240  3.017  3.232
1899.311      0   45.000  45.940  1.707  -96.739  0.102  2.102  3.017  3.253
1491.347      0   45.000  45.940  1.707  -210.391  -2.696  -0.536  3.005  3.259
